,18-Dec-2025
The Nifty witnessed an intraday movement of about 176.05 points.The closing index was 0.01 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 87865.32
, Traded Quantity (in Lakhs), 43797.69
, Number of Trades, 29913405
, Total Market Capitalisation (Rs. Crores), 46350554.12

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,RTNINDIA,EQ,        40.11,                 84339838.71,2079124
,RTNPOWER,EQ,         9.32,                 94580314.11,10145031
,RUBFILA,EQ,        72.74,                  1946349.08,26745
,RUBICON,EQ,       648.90,                149770849.70,233900
,RUBYMILLS,EQ,       221.90,                   847832.59,3817
,RUCHINFRA,EQ,         6.46,                   813943.86,125524
,RUCHIRA,EQ,       119.01,                  4725332.15,39763
,RULKA,SM,       108.55,                   288405.00,2700
,RUPA,EQ,       160.64,                  8999091.70,56201
,RUSHIL,EQ,        23.28,                  7692787.70,332203
,RUSTOMJEE,EQ,       527.00,                 12099644.00,23088
,RVHL,BE,        55.67,                  1186509.07,21288
,RVNL,EQ,       305.95,                623476075.15,2042006
,RVTH,EQ,       718.95,                   229529.30,323
,S&SPOWER,EQ,       283.14,                   138172.32,488
,SAAKSHI,ST,       171.05,                   621660.00,3600
,SAATVIKGL,EQ,       393.35,                113358734.60,289839
,SABEVENTS,BE,         8.42,                     7796.92,926
,SABTNL,BE,      1670.30,                157142342.00,94410
,SACHEEROME,ST,       372.25,                 10970370.00,30000
,SADBHAV,EQ,        11.09,                 12495363.78,1131601
,SADBHIN,EQ,         3.66,                   340728.60,92569
,SADHNANIQ,EQ,         6.96,                  4247673.64,603538
,SAFARI,EQ,      2196.80,                 31033361.50,14144
,SAFEENTP,SM,       268.45,                 11536850.00,43500
,SAGARDEEP,EQ,        25.25,                   263886.36,10394
,SAGCEM,EQ,       209.71,                  1606492.68,7649
,SAGILITY,EQ,        50.94,                973031516.46,19088511
,SAHAJSOLAR,SM,       162.25,                  1369100.00,8400
,SAHANA,SM,       938.85,                 11153750.00,11750
,SAHASRA,SM,       280.30,                 18295480.00,65600
,SAHYADRI,EQ,       257.85,                   633122.20,2465
,SAIFL,SM,        15.30,                  2921000.00,192000
,SAIL,EQ,       127.27,               1486282089.80,11582737
,SAILIFE,EQ,       876.55,                104361261.90,119416
,SAJHOTELS,SM,        59.00,                   858100.00,14000
,SAKAR,EQ,       412.95,                  8567549.20,20808
,SAKHTISUG,EQ,        18.71,                  2415290.03,129847
,SAKSOFT,EQ,       199.83,                 31588130.39,158271
,SAKUMA,EQ,         2.14,                  2998038.97,1398310
,SALASAR,EQ,         8.92,                 30854951.95,3475384
,SALONA,EQ,       259.85,                   984930.10,3760
,SALSTEEL,BE,        41.92,                 10961142.04,264237
,SALZERELEC,EQ,       683.20,                 25241835.75,36994
,SAMAY,ST,        42.95,                  3367400.00,80000
,SAMBHAAV,BE,         9.72,                   272993.21,28056
,SAMBHV,EQ,        91.66,                 25242207.80,274342
,SAMHI,EQ,       175.92,                 89915234.03,513172
,SAMMAANCAP,EQ,       143.48,               3651223180.21,25594890
,SAMPANN,EQ,        30.62,                   669602.42,21672
,SANATHAN,EQ,       437.45,                  4961513.75,11273
,SANCO,BZ,         1.90,                     5307.68,2807
,SANDESH,EQ,      1072.50,                    87261.70,81
,SANDHAR,EQ,       544.15,                 75446164.50,139982
,SANDUMA,EQ,       211.10,               1405339050.56,6577744
,SANGAMIND,EQ,       427.75,                  7545376.70,17477
,SANGHIIND,EQ,        61.86,                 10135331.88,163483
,SANGHVIMOV,EQ,       307.00,                 36790853.70,119361
,SANGINITA,EQ,         9.99,                   282330.08,28531
,SANOFI,EQ,      4076.40,                 53814111.20,13159
,SANOFICONR,EQ,      4621.00,                  9167310.30,2006
,SANSERA,EQ,      1704.00,                119754696.10,71116
,SANSTAR,EQ,        89.47,                  6301806.05,70397
,SANWARIA,BZ,         0.27,                   198244.86,750013
,SAPPHIRE,EQ,       225.68,                154919986.80,689254
,SARDAEN,EQ,       511.50,                170228879.20,336104
,SAREGAMA,EQ,       349.40,                317729685.20,896844
,SARLAPOLY,EQ,        84.55,                  3752431.42,44210
,SARTELE,SM,       222.90,                 33717875.00,150000
,SARVESHWAR,EQ,         4.41,                 24185342.66,5539523
,SASKEN,EQ,      1164.10,                 23658784.60,20256
,SASTASUNDR,EQ,       303.85,                  1696484.75,5603
,SATECH,SM,        52.70,                  4636000.00,88000
,SATIA,EQ,        65.77,                  2623500.11,40010
,SATIN,EQ,       139.81,                  7281963.27,52072
,SATIPOLY,SM,        61.05,                    61050.00,1000
,SATKARTAR,SM,       150.25,                  4316160.00,28800
,SATTVAENGG,SM,        64.65,                  4477680.00,72000
,SAURASHCEM,EQ,        80.97,                  6353747.74,78941
,SAVY,SM,       163.50,                  1363980.00,8400
,SAWALIYA,SM,       300.25,                 64607280.00,215400
,SBC,EQ,        28.51,                310109723.92,10928724
,SBCL,EQ,       440.20,                 33324240.10,75833
,SBFC,EQ,       103.34,                 95629758.07,922719
,SBGLP,EQ,        39.49,                  7567768.04,192226
,SBIBPB,EQ,        48.32,                   841902.19,17421
,SBICARD,EQ,       848.15,                811183109.35,959266
,SBIETFCON,EQ,       124.69,                  1771937.67,14228
,SBIETFIT,EQ,       422.95,                  5575084.87,13193
,SBIETFPB,EQ,       289.04,                   618486.47,2145
,SBIETFQLTY,EQ,       228.42,                   155456.43,682
,SBILIQETF,EQ,      1018.85,                   203770.00,200
,SBINEQWETF,EQ,        32.98,                   405941.54,12294
,SBISILVER,EQ,       198.10,                891809504.02,4497544
,SCHAEFFLER,EQ,      3793.30,                138584500.80,36783
,SCHAND,EQ,       162.16,                  2850826.69,17619
,SCHNEIDER,EQ,       699.75,                126426283.90,181003
,SCI,EQ,       208.98,                731206286.29,3510383
,SCILAL,EQ,        46.49,                  9090347.11,195274
,SCL01825,N6,      1001.00,                    75660.00,76
,SCL25924A,N1,      1096.73,                    10967.39,10
,SCL310524,ZF,      1120.20,                    22404.00,20
,SCLZC26E,NP,      1196.00,                   119606.50,100
,SCML,ST,       145.00,                  1168000.00,8000
,SCODATUBES,EQ,       154.29,                 23402953.16,151254
,SCPL,EQ,       298.70,                  4922778.28,16417
,SDBL,EQ,       104.17,                 51338856.59,491893
,SDL26BEES,EQ,       135.36,                   143780.51,1064
,SDREAMS,SM,        84.00,                  2201700.00,26000
,SEAMECLTD,EQ,      1016.80,                 31042298.60,30695
,SECMARK,EQ,       117.31,                   408839.55,3514
,SECURKLOUD,BE,        22.79,                   119613.69,5201
,SEJALLTD,BE,       849.80,                  1370976.15,1644
,SEL,SM,       219.00,                   927990.00,4200
,SELECTIPO,EQ,        45.55,                   333570.09,7362
,SELLOWRAP,SM,        81.50,                   259040.00,3200
,SELMC,EQ,        35.60,                  3507710.00,98855
,SEMAC,EQ,       305.95,                    23966.80,78
,SENCO,EQ,       312.20,                 79453269.95,252532
,SENORES,EQ,       799.70,                248525695.70,314109
,SENSEXADD,EQ,        86.46,                   122810.46,1418
,SENSEXETF,EQ,        86.64,                   872163.75,10068
,SENSEXIETF,EQ,       963.99,                  4700474.91,4874
,SEPC,EQ,         9.91,                181481785.80,18278196
,SEQUENT,EQ,       209.36,                107210942.22,516336
,SERVICE,SM,        42.00,                   162400.00,4000
,SERVOTECH,EQ,        77.32,                 37197592.16,481839
,SESHAPAPER,EQ,       233.73,                  1847871.98,7825
,SETCO,EQ,        14.84,                   285669.02,19348
,SETF10GILT,EQ,       258.57,                  3757498.24,14507
,SETFGOLD,EQ,       113.35,                725568176.99,6399269
,SETFNIF50,EQ,       275.85,                151383777.67,549012
,SETFNIFBK,EQ,       603.05,                 24926458.99,41283
,SETFNN50,EQ,       723.14,                 17199329.33,23807
,SETUINFRA,BZ,         0.47,                    41556.45,88235
,SFL,EQ,       572.15,                 56841983.80,99270
,SFLZC26A,ZC,      1810.00,                   396104.00,219
,SFML,SM,        29.50,                   431840.00,14400
,SGBAPR28I,GB,     13796.02,                  4329191.70,315
,SGBAUG27,GB,     14265.90,                  6501105.65,457
,SGBAUG28V,GB,     13779.75,                 16551966.64,1202
,SGBAUG29V,GB,     14072.20,                   704576.96,50
,SGBAUG30,GB,     14432.67,                  3231368.35,224
,SGBD29VIII,GB,     13905.12,                  3115303.03,223
,SGBDC27VII,GB,     13852.87,                   870510.77,63
,SGBDE30III,GB,     14249.39,                  4995779.22,350
,SGBDE31III,GB,     14511.51,                 16355215.96,1126
,SGBDEC2513,GB,     13500.00,                    27000.00,2
,SGBFEB27,GB,     13880.01,                    83344.42,6
,SGBFEB28IX,GB,     13788.79,                   138208.92,10
,SGBFEB29XI,GB,     13800.00,                   924438.12,67
,SGBFEB32IV,GB,     14790.11,                 10806017.77,730
,SGBJ28VIII,GB,     13757.68,                  1575080.90,114
,SGBJAN26,GB,     13799.99,                   482999.65,35
,SGBJAN27,GB,     14000.00,                   691600.06,49
,SGBJAN29IX,GB,     13723.27,                  1732424.48,126
,SGBJAN29X,GB,     13780.62,                  1253886.10,91
,SGBJAN30IX,GB,     13876.59,                  4295726.45,307
,SGBJU29III,GB,     13775.92,                  1197880.67,87
,SGBJUL27,GB,     14191.00,                   156100.90,11
,SGBJUL28IV,GB,     13769.99,                  4524436.67,329
,SGBJUL29IV,GB,     13805.01,                  2731840.26,198
,SGBJUN27,GB,     13900.00,                    83519.55,6
,SGBJUN28,GB,     13730.70,                  3898137.86,284
,SGBJUN29II,GB,     13785.77,                  2803342.97,203
,SGBJUN30,GB,     13943.46,                  3173430.23,227
,SGBJUN31I,GB,     14402.30,                  6580578.82,457
,SGBMAR28X,GB,     13770.00,                   549428.50,40
,SGBMAR30X,GB,     14030.11,                   441173.72,31
,SGBMAR31IV,GB,     14290.84,                  3673300.10,258
,SGBMAY26,GB,     13930.00,                   376782.07,27
,SGBMAY28,GB,     13725.00,                  3682610.30,268
,SGBMAY29I,GB,     13763.85,                 12996499.68,944
,SGBMR29XII,GB,     13766.14,                  1779740.30,129
,SGBN28VIII,GB,     13804.26,                  2526357.85,183
,SGBNOV26,GB,     13711.02,                  1297531.60,92
,SGBNV29VII,GB,     13855.59,                  2614258.86,188
,SGBOC28VII,GB,     13755.00,                  3008692.20,219
,SGBOCT26,GB,     14106.67,                   155229.00,11
,SGBOCT27,GB,     13600.19,                   575660.29,41
,SGBOCT27VI,GB,     13899.99,                   578439.15,41
,SGBSEP27,GB,     13700.01,                  2144638.30,155
,SGBSEP28VI,GB,     13775.72,                  2321810.87,169
,SGBSEP29VI,GB,     13826.62,                  5317055.60,384
,SGBSEP31II,GB,     14335.31,                 16878092.04,1178
,SGFIN,EQ,       408.35,                439775309.50,1081322
,SGIL,EQ,       533.20,                  2990524.25,5645
,SGL,EQ,        12.68,                   272144.50,21245
,SGLTL,EQ,       148.40,                 36297999.31,242259
,SGMART,EQ,       334.55,                 40672141.30,121642
,SHAH,EQ,         4.85,                 21853007.49,4507350
,SHAHALLOYS,EQ,        67.25,                   525060.17,7708
,SHAILY,EQ,      2372.20,                207923653.50,87308
,SHAKTIPUMP,EQ,       725.60,              10314682526.45,14201039
,SHALBY,EQ,       191.96,                 33876461.95,177863
,SHALPAINTS,EQ,        54.89,                  6221786.55,112538
,SHANKARA,EQ,       106.02,                  6630338.14,62141
,SHANTI,EQ,         9.22,                   326644.74,35506
,SHANTIGEAR,EQ,       471.75,                  4981736.00,10579
,SHANTIGOLD,EQ,       184.90,                 31580418.59,168716
,SHARDACROP,EQ,       886.65,                218614691.80,243199
,SHARDAMOTR,EQ,       940.70,                 17653543.00,18856
,SHAREINDIA,EQ,       173.61,                 77920781.74,447796
,SHARIABEES,EQ,       512.23,                  2135189.82,4175
,SHEEL,SM,        72.40,                   575200.00,8000
,SHEETAL,SM,       147.70,                  2960700.00,20000
,SHEKHAWATI,EQ,        18.97,                   173397.65,8948
,SHEMAROO,EQ,       104.41,                  1281089.24,12250
,SHERA,SM,       119.95,                  2250300.00,19000
,SHETHJI,SM,       105.50,                  2216500.00,21000
,SHIGAN,SM,        47.50,                   285600.00,6000
,SHILCTECH,EQ,      3877.20,                131038435.90,33808
,SHILPAMED,EQ,       320.75,                 32069751.10,99608
,SHIVALIK,EQ,       365.20,                  4266417.95,11768
,SHIVAMAUTO,EQ,        26.73,                   809629.43,30024
,SHIVAMILLS,EQ,        58.88,                    78087.02,1318
,SHIVASHRIT,SM,       128.95,                  2550950.00,20000
,SHIVATEX,EQ,       179.16,                   279216.24,1553
,SHIVAUM,EQ,       282.00,                    14100.00,50
,SHK,EQ,       163.25,                 28264095.96,173349
,SHKSIL,SM,        52.10,                  1270300.00,24000
,SHOPERSTOP,EQ,       448.70,                 15054524.05,33897
,SHRADHA,EQ,        41.62,                 55402599.70,1404820
,SHREDIGCEM,EQ,        90.17,                 52968265.28,588122
,SHREEJISPG,EQ,       331.80,                 80994543.60,243411
,SHREEKARNI,SM,       485.00,                    72750.00,150
,SHREEOSFM,SM,        78.45,                   470700.00,6000
,SHREEPUSHK,EQ,       364.25,                  7006533.80,19216
,SHREERAMA,EQ,        59.50,                  5499839.70,92087
,SHRENIK,EQ,         0.51,                   471376.88,912121
,SHREYANIND,EQ,       173.44,                   416491.78,2395
,SHRIAHIMSA,ST,       229.30,                  5410530.00,23400
,SHRIKANHA,ST,        64.80,                   103680.00,1600
,SHRINGARMS,EQ,       215.97,                533825953.57,2473540
,SHRIPISTON,EQ,      3057.70,                233252035.70,77255
,SHRIRAMPPS,EQ,        83.14,                 13203288.81,159064
,SHRITECH,SM,        60.05,                   360200.00,6000
,SHUBHLAXMI,ST,        36.50,                  1010650.00,28000
,SHUBHSHREE,SM,       358.75,                   322875.00,900
,SHYAMCENT,BE,         6.33,                   401835.12,63939
,SHYAMMETL,EQ,       800.85,                 65746869.00,82000
,SHYAMTEL,EQ,        12.28,                  1489019.96,119049
,SICALLOG,BE,        98.90,                  1007420.37,10067
,SIDDHICOTS,SM,        30.35,                  1694220.00,56400
,SIDDHIKA,SM,       209.00,                  1722200.00,8000
,SIGACHI,EQ,        33.93,                 38206979.11,1129275
,SIGIND,EQ,        53.82,                   137891.22,2545
,SIGMA,BE,        50.62,                  2889515.09,56435
,SIGNATURE,EQ,      1136.30,                310243577.50,273004
,SIGNPOST,EQ,       220.45,                  5801409.12,26365
,SIKKO,BE,         5.09,                  2967386.58,577756
,SIL,EQ,        15.88,                   158963.26,9976
,SILGO,EQ,        74.34,                 21070931.21,283345
,SILINV,EQ,       502.30,                   478455.75,944
,SILKFLEX,SM,        89.00,                   356000.00,4000
,SILKY,SM,       138.00,                   552000.00,4000
,SILLYMONKS,BE,        22.93,                   126189.43,5522
,SILVER,EQ,       201.03,                751539881.67,3727588
,SILVER1,EQ,       197.24,                320032063.26,1627052
,SILVER360,EQ,       197.39,                 61909282.77,311402
,SILVERADD,EQ,       194.61,                138857932.00,712365
,SILVERAG,EQ,       196.94,                128066938.57,649789
,SILVERBEES,EQ,       193.26,               9778300577.16,50463772
,SILVERBND,EQ,       202.30,                  1358180.02,6677
,SILVERCASE,EQ,        20.45,                310190978.24,15129302
,SILVERETF,EQ,       195.60,                541314709.64,2763807
,SILVERIETF,EQ,       201.99,               1472181903.51,7286353
,SILVERTUC,EQ,       843.95,                 46688790.90,55106
,SIMBHALS,BZ,         9.34,                    66381.95,7156
,SIMPLEXINF,EQ,       255.90,                  6692702.80,26075
,SINCLAIR,EQ,        81.74,                  1498658.26,18285
,SINDHUTRAD,EQ,        21.33,                  7526363.98,351678
,SINTERCOM,EQ,       106.80,                  6384553.20,60004
,SIRCA,EQ,       475.40,                383543121.45,806605
,SIS,EQ,       329.85,                 11788537.75,35748
,SITINET,BZ,         0.39,                   258531.07,655718
,SIYSIL,EQ,       620.45,                 24441971.75,39256
,SJLOGISTIC,SM,       350.70,                  7386987.50,21000
,SJS,EQ,      1673.60,                136853760.00,81912
,SJVN,EQ,        70.37,                172725786.52,2456145
,SKFINDIA,EQ,      1766.70,                 33661431.60,18952
,SKFINDUS,BE,      2411.00,                237545243.50,97610
,SKIPPER,EQ,       418.85,                240232091.20,572557
,SKMEGGPROD,EQ,       410.80,                 21150250.00,50990
,SKP,SM,       168.55,                   621275.00,3500
,SKYGOLD,EQ,       320.30,                 60946233.10,190594
,SLONE,SM,       250.00,                   100000.00,400
,SMALL250,EQ,        16.19,                   905318.72,56010
,SMALLADD,EQ,        16.20,                  1034053.06,64276
,SMALLCAP,EQ,        43.24,                 56882032.69,1318276
,SMARTEN,SM,        66.05,                  1264620.00,19200
,SMARTLINK,EQ,       126.80,                   659571.90,5192
,SMARTWORKS,EQ,       459.90,                 16627585.80,35732
,SMCGLOBAL,EQ,        84.03,                 70671887.36,840962
,SML100CASE,EQ,         9.69,                  5579554.18,577506
,SMLMAH,EQ,      3604.50,                132086673.10,36774
,SMLT,EQ,        90.18,                  2252161.39,24904
,SMSPHARMA,EQ,       303.75,                 64735317.35,211511
,SNEHAA,SM,        76.45,                   289450.00,4000
,SNOWMAN,EQ,        39.71,                  8256569.11,207709
,SNXT30BEES,EQ,        39.69,                   250268.58,6330
,SOBHA,EQ,      1438.80,                122948369.90,85361
,SOFTTECH,EQ,       323.60,                  1413355.90,4375
,SOLARA,EQ,       573.40,                 32649928.60,56539
,SOLARAPP1,E1,       391.95,                     5487.50,14
,SOLARWORLD,EQ,       267.75,                 18003682.80,66423
,SOLEX,EQ,      1437.40,                 30557657.20,21093
,SOMANYCERA,EQ,       408.60,                 11304200.60,27470
,SOMATEX,BE,       104.77,                  1087921.01,10495
,SOMICONVEY,EQ,       125.95,                  2705507.12,21384
,SONACOMS,EQ,       486.45,                663251051.40,1365960
,SONAMAC,SM,        46.55,                   420400.00,9000
,SONAMLTD,EQ,        42.21,                  2251355.62,53882
,SONATSOFTW,EQ,       339.70,                110663790.10,325433
,SONUINFRA,SM,        84.95,                   248925.00,3000
,SOTL,EQ,       363.85,                  3861425.00,10667
,SOUTHBANK,EQ,        39.14,                518633786.95,13276126
,SOUTHWEST,BE,       185.66,                  9680626.83,52346
,SPAL,EQ,       701.45,                 16572941.50,23562
,SPANDANA,EQ,       265.35,                 32474622.60,121092
,SPARC,EQ,       131.79,                 81813401.07,624009
,SPCENET,BE,         6.25,                  5127298.56,848542
,SPCL,SM,        78.30,                  1811130.00,22800
,SPEB,ST,        56.00,                   332200.00,6000
,SPECIALITY,EQ,       110.24,                 11583808.83,104036
,SPECTRUM,EQ,      1189.60,                  7320095.00,6088
,SPECTSTM,SM,        91.00,                  1000040.00,11200
,SPENCERS,EQ,        40.20,                  2315453.61,57325
,SPIC,EQ,        78.36,                 31077299.42,393663
,SPLIL,EQ,        36.40,                   165750.77,4568
,SPLPETRO,EQ,       636.75,                 10370556.35,16314
,SPMLINFRA,EQ,       172.00,                 22254428.28,128817
,SPORTKING,EQ,        86.88,                  2136050.12,24481
,SPPPOLY,SM,        16.50,                    33000.00,2000
,SPRL,ST,       160.00,                   367440.00,2400
,SPUNWEB,SM,       136.50,                  2308560.00,16800
,SRD,EQ,        66.25,                  4675677.65,71761
,SREEL,EQ,       217.36,                  1807781.79,8334
,SRF,EQ,      3050.70,               1740669461.80,571930
,SRHHYPOLTD,EQ,       512.65,                  3420983.65,6655
,SRIVASAVI,SM,        43.20,                  1002400.00,23000
,SRM,EQ,       549.50,                 30877065.70,55586
,SRPL,BZ,         0.67,                   183521.93,274321
,SSDL,EQ,        76.85,                  1628323.00,21152
,SSEGL,SM,       468.25,                  4877430.00,10400
,SSFL,SM,       129.70,                  1326275.00,10000
,SSFLPP,E1,       134.30,                   520032.30,3817
,SSWL,EQ,       189.86,                 17915026.21,94690
,STALLION,BE,       204.36,                 60234410.72,290970
,STANLEY,EQ,       215.70,                 25685984.22,118165
,STAR,EQ,       888.85,                254469047.55,288551
,STARCEMENT,EQ,       215.75,                 23000133.79,106426
,STARHEALTH,EQ,       461.50,                132947982.30,287700
,STARPAPER,EQ,       160.47,                   249966.82,1555
,STARTECK,EQ,       273.70,                  2545834.35,9321
,STCINDIA,EQ,       115.57,                  5639880.94,48330
,STEELCAS,EQ,       197.93,                 11363740.71,56464
,STEELCITY,EQ,        90.81,                   628183.99,6849
,STEELXIND,EQ,         7.90,                  9934956.58,1260612
,STEL,EQ,       561.70,                  6486538.80,11467
,STERTOOLS,EQ,       263.80,                 12043428.70,45854
,STLNETWORK,EQ,        22.39,                  8587348.35,384925
,STLTECH,EQ,        95.64,                 84502423.52,891220
,STOVEKRAFT,EQ,       573.80,                 20843671.45,36203
,STUDDS,EQ,       532.90,                 26334490.25,49274
,STUDIOLSD,SM,        13.70,                   385900.00,28000
,STYL,EQ,       276.65,                 16339967.30,59045
,STYLAMIND,EQ,      2166.40,                187383540.60,86271
,STYLEBAAZA,EQ,       271.10,                 21264991.25,79141
,STYRENIX,EQ,      1998.70,                 62388736.00,31401
,SUBAHOTELS,SM,       152.50,                  5965920.00,39600
,SUBEXLTD,EQ,        11.73,                  8797943.13,753790
,SUBROS,EQ,       874.05,                104981099.10,121495
,SUDARSCHEM,EQ,       949.80,                 61822917.40,65133
,SUDEEPPHRM,EQ,       674.15,                190843906.30,288240
,SUKHJITS,EQ,       143.98,                  1230164.77,8527
,SULA,EQ,       210.23,                 55224664.28,263896
,SUMEETINDS,BE,        29.86,                  3044337.66,103063
,SUMICHEM,EQ,       447.15,                 91855388.05,205383
,SUMIT,EQ,        68.67,                  1089016.41,16005
,SUMMITSEC,EQ,      1942.30,                  4454292.50,2290
,SUNCLAY,EQ,      1228.10,                  5032876.60,4115
,SUNDARAM,EQ,         1.72,                   385214.71,222808
,SUNDARMFIN,EQ,      4808.30,                176361768.40,36756
,SUNDRMBRAK,EQ,       653.60,                   595686.40,900
,SUNDRMFAST,EQ,       927.10,                 26876044.95,28971
,SUNDROP,EQ,       708.90,                 15799345.10,22237
,SUNFLAG,EQ,       259.75,                 69637737.90,266392
,SUNLITE,ST,       285.30,                 11197770.00,39600
,SUNTECK,EQ,       386.55,                111010813.90,285419
,SUNTV,EQ,       548.15,                 39546124.20,71962
,SUPERHOUSE,EQ,       146.27,                   508878.05,3503
,SUPERSPIN,EQ,         7.78,                   282318.56,36727
,SUPRAJIT,EQ,       463.10,                 25515286.25,55127
,SUPREME,EQ,        78.19,                  1341696.47,17001
,SUPREMEENG,BZ,         1.24,                   106498.54,85858
,SUPREMEIND,EQ,      3340.90,                534691332.00,160105
,SUPREMEINF,BZ,        91.01,                  4160099.50,45253
,SUPREMEPWR,SM,       189.80,                 13823650.00,72500
,SUPRIYA,EQ,       730.50,                 55375476.10,75791
,SURAJEST,EQ,       230.95,                122382129.75,512470
,SURAJLTD,EQ,       258.55,                   528022.40,2061
,SURAKSHA,EQ,       273.15,                  4549879.40,16588
,SURANASOL,EQ,        27.01,                  1623913.54,59549
,SURANAT&P,EQ,        19.86,                  1086499.14,54580
,SURANI,SM,        59.00,                   142300.00,2400
,SURYALAXMI,EQ,        56.22,                   271527.27,4766
,SURYAROSNI,EQ,       267.65,                136810710.60,511195
,SURYODAY,EQ,       134.02,                 13876656.35,103166
,SUTLEJTEX,EQ,        32.03,                   718995.14,22411
,SUVEN,EQ,       167.08,                 25562281.96,153383
,SUVIDHAA,EQ,         3.65,                   247693.39,67283
,SUYOG,EQ,       644.45,                  8973565.75,13844
,SUZLON,EQ,        51.78,               1594308678.82,30872497
,SVLL,EQ,       704.95,                   389135.30,554
,SVPGLOB,BE,         4.08,                   500167.97,126687
,SWANCORP,EQ,       471.10,                394637462.55,834552
,SWARAJ,SM,       248.30,                  6601600.00,26500
,SWARAJENG,EQ,      3568.00,                 81015307.20,22759
,SWASTIK,SM,        23.00,                    55200.00,2400
,SWELECTES,EQ,       604.70,                  4529149.35,7421
,SWIGGY,EQ,       410.70,              28052423295.70,68636561
,SWSOLAR,EQ,       210.86,                423914027.29,2042539
,SYLVANPLY,SM,        61.00,                   244100.00,4000
,SYMPHONY,EQ,       845.75,                 69752220.80,82118
,SYNCOMF,EQ,        14.37,                 18399622.87,1273724
,SYNGENE,EQ,       657.10,                621362063.05,952822
,SYNOPTICS,SM,        64.95,                   194520.00,3000
,SYRMA,EQ,       709.85,                439600740.25,618051
,SYSTANGO,ST,       338.05,                  4228340.00,12400
,SYSTMTXC,EQ,       155.16,                 12353790.04,78825
,TAC,SM,       785.65,                 14159840.00,18000
,TAINWALCHM,EQ,       191.53,                  3871724.83,19962
,TAJGVK,EQ,       372.35,                 38295090.80,102086
,TAKE,BE,        35.15,                 87767979.95,2503422
,TALBROAUTO,EQ,       276.50,                 11525199.10,41683
,TANKUP,ST,       722.00,                   180500.00,250
,TANLA,EQ,       564.25,                182983650.55,327361
,TARACHAND,EQ,        74.02,                  6776104.53,92334
,TARAPUR,BE,        29.76,                   282865.57,9454
,TARC,EQ,       147.25,                 78932897.17,536218
,TARIL,EQ,       282.10,               1323030129.00,4663446
,TARMAT,EQ,        51.98,                   335916.46,6457
,TARSONS,EQ,       230.69,                 27914345.78,120952
,TASTYBITE,EQ,      8046.50,                  2250589.00,280
,TATACAP,EQ,       324.45,                212060319.00,653844
,TATACHEM,EQ,       748.90,                158261695.15,211228
,TATACOMM,EQ,      1791.70,                221993991.00,123552
,TATAELXSI,EQ,      5013.50,                526695892.00,105540
,TATAGOLD,EQ,        12.90,                588588448.13,45577595
,TATAINVEST,EQ,       703.05,                185510448.85,264366
,TATATECH,EQ,       643.05,                243228330.30,378881
,TATSILV,EQ,        19.64,               1367378219.99,69390439
,TATVA,EQ,      1390.80,                117664850.60,84600
,TAURIAN,ST,       200.15,                  8329520.00,40800
,TBI,SM,        81.85,                  1553520.00,19200
,TBOTEK,EQ,      1652.40,                111089328.90,67208
,TBZ,EQ,       160.86,                 30391598.54,191664
,TCHF30,NB,      1105.65,                   331830.00,300
,TCI,EQ,      1035.30,                 17415089.00,16938
,TCIEXP,EQ,       575.55,                  4860927.20,8458
,TCIFINANCE,EQ,        16.12,                 14687381.59,932406
,TCL,SM,       100.75,                  2571560.00,24800
,TCPLPACK,EQ,      2917.00,                  5758644.10,1975
,TDPOWERSYS,EQ,       697.35,                647371067.65,912642
,TEAMGTY,EQ,       270.20,                   516232.95,1897
,TEAMLEASE,EQ,      1600.90,                 12645218.90,7914
,TECH,EQ,        41.46,                   893207.25,21577
,TECHD,ST,       632.10,                  1137780.00,1800
,TECHERA,ST,       208.25,                  5383680.00,25600
,TECHLABS,SM,       301.45,                 15037331.25,49875
,TECHNOE,EQ,      1062.40,                222631165.60,210535
,TECILCHEM,EQ,        19.50,                     6667.23,343
,TEGA,EQ,      1909.40,                162373533.60,85134
,TEJASCARGO,SM,       263.55,                   611020.00,2400
,TEJASNET,EQ,       447.50,                433878428.75,967481
,TEMBO,EQ,       735.65,                 41517886.75,56953
,TENNIND,EQ,       469.85,               1744241205.20,3812788
,TERASOFT,BE,       461.45,                  3830152.75,8266
,TEXINFRA,EQ,       104.04,                  7380523.32,71179
,TEXMOPIPES,EQ,        47.83,                  1247899.36,25967
,TEXRAIL,EQ,       123.10,                 89581026.82,727898
,TFCILTD,EQ,        64.13,                494407525.16,7615442
,TFL,EQ,        14.47,                 11268388.91,760804
,TGBHOTELS,EQ,         9.95,                    75784.93,7700
,TGL,ST,        65.20,                  3299120.00,50600
,THANGAMAYL,EQ,      3279.60,                411993253.40,123746
,THEINVEST,EQ,       116.96,                   172512.18,1475
,THEJO,EQ,      1603.70,                  5236684.70,3282
,THELEELA,EQ,       413.15,                 61896518.90,150783
,THEMISMED,EQ,        99.83,                  5441765.45,54228
,THERMAX,EQ,      2850.80,                209035249.10,73451
,THOMASCOOK,EQ,       140.95,                168579219.04,1204017
,THOMASCOTT,EQ,       324.65,                  6740975.15,20573
,THYROCARE,EQ,       428.20,                106894975.15,246063
,TI,EQ,       445.45,                139791129.85,316700
