MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,ASAL,AUTOMOTIVE STAMPINGS & AS,       481.45,       481.70,       484.85,       471.05,       474.70,                  6882167.80,14449,N, ,1783,       750.00,       395.50
N,EQ,ASALCBR,ASSO ALCOHOLS & BREW LTD,       950.95,       950.95,       951.25,       927.90,       935.60,                 25743488.65,27459,N, ,2689,      1496.00,       915.10
N,SM,ASHALOG,ASHAPURA LOGISTICS LTD,        69.40,        69.30,        69.40,        68.55,        68.55,                   276550.00,4000,N, ,4,       102.95,        60.00
N,EQ,ASHAPURMIN,ASHAPURA MINECHEM LTD,       747.80,       752.60,       785.00,       740.05,       770.05,               1326589827.35,1716520,N, ,54589,       785.00,       301.60
N,EQ,ASHIANA,ASHIANA HOUSING LTD,       291.75,       288.85,       300.25,       286.25,       292.95,                 11173943.80,37900,N, ,1237,       395.70,       247.80
N,EQ,ASHIMASYN,ASHIMA LTD,        17.53,        17.51,        18.10,        17.45,        17.99,                  1708082.73,95851,N, ,489,        37.24,        16.25
N,EQ,ASHOKA,ASHOKA BUILDCON LTD,       170.53,       171.95,       175.24,       170.24,       173.93,                 99180681.57,575092,N, ,7440,       319.00,       159.23
N,EQ,ASHOKAMET,ASHOKA METCAST LIMITED,        15.32,        15.33,        15.45,        15.05,        15.12,                   474781.15,31291,N, ,222,        24.80,        14.86
N,EQ,ASHOKLEY,ASHOK LEYLAND LTD,       166.14,       166.14,       172.05,       165.63,       171.57,               3673769772.57,21614399,N, ,150023,       254.40,       114.96
N,EQ,ASIANENE,ASIAN ENERGY SERVICES LTD,       281.65,       283.10,       289.85,       277.15,       284.60,                  7791855.40,27375,N, ,1128,       418.00,       215.00
N,EQ,ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,       324.85,       329.85,       329.90,       318.05,       320.85,                  3602574.55,11104,N, ,461,       419.50,       190.04
N,EQ,ASIANTILES,ASIAN GRANITO IND. LTD.,        64.39,        64.00,        69.00,        63.80,        68.68,                323502186.61,4790916,N, ,14438,        74.44,        39.15
N,EQ,ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,       470.70,       472.80,       491.60,       459.15,       483.15,                132027849.65,274643,N, ,9570,       578.50,       333.30
N,EQ,ASMS,BARTRONICS INDIA LIMITED,        12.00,        12.20,        12.20,        11.64,        11.76,                  1382661.25,117148,N, ,574,        24.74,        11.00
N,EQ,ASPINWALL,ASPINWALL & CO LTD,       230.01,       230.21,       230.21,       214.00,       218.66,                  3341969.62,15239,N, ,177,       345.90,       214.00
N,EQ,ASTEC,ASTEC LIFESCIENCES LTD,       717.70,       707.20,       718.55,       700.35,       711.35,                 97054205.05,136767,N, ,4876,      1263.85,       607.05
N,EQ,ASTERDM,ASTER DM HEALTHCARE LTD.,       608.45,       609.80,       609.80,       587.70,       592.00,                346142825.80,583586,N, ,25406,       732.20,       387.10
N,EQ,ASTRAL,ASTRAL LIMITED,      1428.90,      1421.10,      1428.10,      1402.50,      1407.90,                639690657.00,451710,N, ,13934,      1864.50,      1232.30
N,EQ,ASTRAMICRO,ASTRA MICROWAVE LTD,       891.85,       892.00,       894.00,       876.95,       879.50,                122774403.75,139104,N, ,10494,      1195.90,       584.20
N,EQ,ASTRAZEN,ASTRAZENECA PHARMA IND LT,      9007.00,      9032.00,      9101.00,      8933.00,      9077.00,                 33759709.50,3734,N, ,1444,     10691.00,      6312.75
N,EQ,ASTRON,ASTRON PAPER BORD MIL LTD,         6.05,         6.19,         6.19,         5.85,         5.98,                   186497.74,31259,N, ,196,        24.00,         5.85
N,EQ,ATALREAL,ATAL REALTECH LIMITED,        25.25,        25.25,        25.30,        25.00,        25.16,                 29195747.82,1159105,N, ,1089,        25.88,        11.15
N,EQ,ATAM,ATAM VALVES LIMITED,        82.50,        82.50,        83.95,        80.01,        82.46,                   439324.27,5373,N, ,231,       148.00,        76.98
N,SM,ATCENERGY,ATC ENERGIES SYSTEM LTD,        38.05,        38.80,        38.90,        38.00,        38.00,                   231300.00,6000,N, ,5,       115.35,        37.25
N,EQ,ATGL,ADANI TOTAL GAS LIMITED,       584.65,       584.55,       585.00,       575.20,       581.95,                146482215.90,252719,N, ,12646,       798.00,       532.60
N,EQ,ATHERENERG,ATHER ENERGY LIMITED,       660.80,       660.00,       672.85,       651.25,       662.85,               1045788244.55,1590154,N, ,40223,       790.00,       288.15
N,EQ,ATL,ALLCARGO TERMINALS LTD,        26.84,        27.35,        27.35,        26.07,        26.39,                  4304607.37,163222,N, ,1040,        42.98,        21.21
N,EQ,ATLANTAELE,ATLANTA ELECTRICALS LTD,       930.80,       931.00,       985.00,       922.25,       951.05,                213434146.90,223014,N, ,11930,      1097.85,       782.10
N,EQ,ATLASCYCLE,ATLAS CYCLE (HARYANA) LTD,        91.07,        90.50,        93.50,        90.10,        91.78,                   453418.19,4952,N, ,108,       123.61,        88.00
N,E1,ATLPP,ATL RE.0.50 PPD UP,        10.93,        11.66,        12.95,        10.99,        11.31,                   340466.49,29475,N, ,157,        12.95,         9.89
N,SM,ATMASTCO,ATMASTCO LIMITED,       141.35,       141.70,       142.35,       138.00,       139.70,                  2639340.00,18800,N, ,38,       300.80,       138.00
N,EQ,ATUL,ATUL LTD,      5876.00,      5850.00,      5850.00,      5743.00,      5799.50,                129337881.50,22329,N, ,5431,      7788.00,      4752.00
N,EQ,ATULAUTO,ATUL AUTO LIMITED,       429.85,       429.85,       429.85,       422.10,       425.70,                 24296555.85,57191,N, ,3877,       633.75,       412.65
N,EQ,AUBANK,AU SMALL FINANCE BANK LTD,       990.30,       991.00,       993.05,       982.15,       987.65,               1542434182.90,1561587,N, ,37375,      1007.25,       478.35
N,EQ,AURIGROW,AURI GROW INDIA LIMITED,         0.86,         0.90,         0.90,         0.89,         0.89,                 93216428.94,103624365,N, ,15403,         1.41,         0.45
N,EQ,AURIONPRO,AURIONPRO SOLN LTD,      1102.30,      1102.50,      1104.40,      1059.80,      1075.40,                235220909.90,219107,N, ,13037,      1923.75,      1005.90
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,      1193.00,      1190.00,      1213.70,      1176.60,      1209.30,               1139497348.50,947784,N, ,37986,      1356.20,      1010.00
N,EQ,AURUM,AURUM PROPTECH LIMITED,       179.16,       180.45,       180.45,       176.10,       178.73,                  5372584.75,30162,N, ,819,       264.80,       144.40
N,SM,AUSL,ADITYA ULTRA STEEL LTD,        25.85,        26.10,        26.10,        25.00,        25.00,                   102200.00,4000,N, ,2,        54.50,        23.65
N,EQ,AUSOMENT,AUSOM ENTERPRISE LIMITED,       108.13,       108.13,       109.90,       104.11,       105.62,                   809405.56,7605,N, ,400,       127.34,        72.80
N,EQ,AUTOAXLES,AUTOMOTIVE AXLES LIMITED,      1826.90,      1812.00,      1854.00,      1805.40,      1843.50,                 19541176.30,10638,N, ,1784,      1982.20,      1520.00
N,EQ,AUTOIND,AUTOLINE INDUSTRIES LTD,        77.29,        77.29,        78.10,        75.21,        77.70,                  7233623.22,93838,N, ,1606,       124.60,        62.81
N,EQ,AVADHSUGAR,AVADH SUG & ENERGY LTD,       393.60,       391.95,       397.95,       390.00,       392.70,                 13722689.10,34897,N, ,961,       584.25,       341.55
N,EQ,AVALON,AVALON TECHNOLOGIES LTD,       850.35,       850.35,       867.80,       839.00,       857.25,                277652107.75,322359,N, ,11141,      1318.00,       598.00
N,EQ,AVANTEL,AVANTEL LIMITED,       146.67,       147.15,       150.25,       145.67,       146.50,                144647657.63,982167,N, ,9840,       215.00,       100.10
N,EQ,AVANTIFEED,AVANTI FEEDS LIMITED,       854.15,       854.15,       868.00,       841.10,       856.05,                782181338.95,912858,N, ,38775,       964.20,       572.00
N,EQ,AVG,AVG LOGISTICS LIMITED,       195.10,       202.90,       202.90,       190.40,       194.67,                  2832511.76,14580,N, ,617,       424.90,       156.81
N,SM,AVIANSH,AVI ANSH TEXTILE LIMITED,       115.50,       115.50,       116.50,       115.00,       115.00,                   810350.00,7000,N, ,7,       122.00,        93.80
N,EQ,AVL,ADITYA VISION LIMITED,       495.95,       495.95,       495.95,       474.10,       483.95,                167240999.35,346186,N, ,32415,       598.70,       327.60
N,EQ,AVONMORE,AVONMORE CAP&MGT SERV LTD,        15.22,        15.31,        16.90,        15.00,        16.77,                  6784937.49,417216,N, ,1280,        29.95,        14.18
N,SM,AVPINFRA,AVP INFRACON LIMITED,       120.50,       120.75,       120.75,       118.50,       119.25,                  5722200.00,48000,N, ,50,       264.30,       118.45
N,EQ,AVROIND,AVRO INDIA LIMITED,       113.78,       113.75,       115.43,       109.00,       110.64,                  4699359.71,41811,N, ,2116,       230.52,       101.35
N,EQ,AVTNPL,AVT NATURAL PRODUCTS LTD,        67.59,        66.70,        67.26,        64.00,        65.02,                  9938922.83,152079,N, ,2609,        83.80,        51.41
N,EQ,AWFIS,AWFIS SPACE SOLUTIONS LTD,       523.25,       528.50,       528.50,       507.00,       508.10,                 25330761.35,49510,N, ,2862,       786.95,       472.55
N,EQ,AWHCL,ANTONY WASTE HDG CELL LTD,       435.40,       460.00,       522.45,       460.00,       513.95,               6943771345.45,13766224,N, ,221828,       696.65,       408.05
N,EQ,AWL,AWL AGRI BUSINESS LIMITED,       241.45,       241.10,       241.20,       237.20,       239.25,                198913356.05,832985,N, ,15186,       337.05,       231.55
N,EQ,AYMSYNTEX,AYM SYNTEX LIMITED,       164.75,       165.20,       167.00,       158.66,       159.83,                  1625056.72,10086,N, ,1516,       310.00,       145.01
N,EQ,AZAD,AZAD ENGINEERING LIMITED,      1580.50,      1580.10,      1585.00,      1550.50,      1573.40,                100597446.20,64230,N, ,6833,      1929.80,      1159.45
N,SM,BABAFP,BABA FOOD PROCESSING,        31.70,        32.95,        32.95,        30.90,        31.05,                   202160.00,6400,N, ,4,        63.50,        29.55
N,SM,BAGDIGITAL,B.A.G.CONVERGENCE LIMITED,       123.50,       121.90,       121.90,       121.90,       121.90,                   195040.00,1600,N, ,1,       137.00,        95.75
N,EQ,BAGFILMS,B.A.G FILMS AND MEDIA LTD,         6.41,         6.41,         6.47,         6.30,         6.33,                   270667.65,42709,N, ,165,        12.15,         5.31
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       623.40,       625.00,       631.00,       621.00,       629.35,                 20187731.25,32250,N, ,66,       649.90,       328.10
N,EQ,BAIDFIN,BAID FINSERV LIMITED,        11.10,        11.33,        12.20,        10.81,        11.84,                  4322678.25,370485,N, ,1119,        17.90,         9.10
N,EQ,BAJAJCON,BAJAJ CONSUMER CARE LTD,       253.35,       252.50,       252.95,       248.05,       249.15,                 60600740.55,242546,N, ,5593,       310.00,       151.00
N,EQ,BAJAJELEC,BAJAJ ELECT.LTD,       479.00,       480.95,       482.65,       472.75,       479.00,                 46209132.90,96525,N, ,5387,       825.95,       458.15
N,EQ,BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,       401.10,       402.50,       424.00,       393.45,       412.75,                 92191948.00,224917,N, ,10850,       745.00,       393.45
N,EQ,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,        18.56,        18.74,        19.10,        18.26,        18.74,                 96978199.17,5213224,N, ,10445,        33.74,        16.50
N,EQ,BAJAJINDEF,INDEF MANUFACTURING LTD,       320.05,       320.20,       329.00,       313.40,       314.15,                  3590046.35,11370,N, ,593,       580.25,       199.24
N,EQ,BAJEL,BAJEL PROJECTS LIMITED,       166.93,       167.99,       167.99,       164.16,       166.39,                 13364691.33,80425,N, ,1579,       307.80,       146.41
N,EQ,BALAJEE,SHREE TIRUPATI BALAJEE L,        38.99,        40.17,        40.17,        38.92,        39.42,                 13552953.13,346617,N, ,756,        77.79,        38.16
N,SM,BALAJIPHOS,BALAJI PHOSPHATES LIMITED,       145.00,       145.00,       149.00,       144.25,       147.70,                  4985100.00,34000,N, ,32,       184.70,        72.60
N,EQ,BALAJITELE,BALAJI TELEFILMS LIMITED.,       103.32,       104.35,       104.35,       101.10,       102.44,                  5302103.09,51828,N, ,960,       141.32,        49.02
N,EQ,BALAMINES,BALAJI AMINES LIMITED,      1092.00,      1085.00,      1110.00,      1079.00,      1091.20,                 46446474.90,42483,N, ,5050,      2025.00,      1079.00
N,EQ,BALAXI,BALAXI PHARMA LTD,        28.82,        28.55,        30.34,        27.50,        28.11,                  7608098.28,268060,N, ,1833,        84.00,        27.50
N,SM,BALCO,SOLVE PLASTIC PRODUCTS L,        24.75,        24.75,        24.75,        24.75,        24.75,                   118800.00,4800,N, ,3,        49.25,        23.75
N,EQ,BALKRISHNA,BALKRISHNA PAPER MILLS L,        20.04,        19.98,        20.04,        19.40,        19.96,                   101928.03,5124,N, ,572,        27.19,        16.20
N,EQ,BALKRISIND,BALKRISHNA IND. LTD,      2396.60,      2390.60,      2390.60,      2340.30,      2366.70,                225019785.60,95449,N, ,11557,      2928.00,      2152.05
N,EQ,BALMLAWRIE,BALMER LAWRIE & CO LTD,       173.07,       173.07,       173.29,       170.81,       171.70,                 31849939.53,185580,N, ,3174,       238.20,       146.60
N,EQ,BALPHARMA,BAL PHARMA LTD.,        73.71,        73.00,        74.90,        72.31,        73.03,                   182584.51,2478,N, ,197,       132.00,        70.05
N,EQ,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,       440.30,       439.00,       458.00,       435.00,       450.80,                252680445.05,562688,N, ,15767,       627.80,       407.80
N,EQ,BALUFORGE,BALU FORGE INDUSTRIES LTD,       627.45,       625.00,       625.65,       612.15,       616.30,                315311762.05,510119,N, ,11538,       867.70,       428.40
N,EQ,BANARBEADS,BANARAS BEADS LTD,       128.83,       132.89,       132.89,       128.41,       128.54,                   154829.38,1200,N, ,57,       164.70,        97.00
N,EQ,BANARISUG,BANNARI AMMAN SUGARS LTD,      3601.80,      3606.20,      3650.00,      3600.20,      3628.50,                   966459.70,266,N, ,60,      4444.00,      3000.30
N,EQ,BANCOINDIA,BANCO PRODUCTS (I) LTD,       695.55,       693.00,       699.95,       680.00,       693.45,                131043086.65,189821,N, ,9650,      1124.55,       297.50
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       147.84,       148.00,       148.50,       145.05,       145.33,                833365245.09,5703173,N, ,23950,       192.48,       128.16
N,EQ,BANG,BANG OVERSEAS LTD.,        48.86,        49.99,        49.99,        46.80,        47.06,                   826421.84,17199,N, ,422,        90.83,        42.77
N,EQ,BANKA,BANKA BIOLOO LIMITED,        68.03,        70.80,        70.80,        67.05,        67.20,                   109436.95,1617,N, ,54,       112.80,        56.99
N,EQ,BANKINDIA,BANK OF INDIA,       141.96,       142.24,       143.49,       141.12,       142.30,                799241178.66,5612515,N, ,43078,       151.43,        90.05
N,EQ,BANSALWIRE,BANSAL WIRE INDUSTRIES L,       313.75,       311.60,       314.25,       307.50,       311.85,                 12831093.60,41364,N, ,1381,       473.45,       299.00
N,EQ,BANSWRAS,BANSWARA SYNTEX LIMITED,       113.20,       113.24,       113.80,       112.01,       113.17,                   713762.06,6338,N, ,234,       178.80,       109.63
N,SM,BARFLEX,BARFLEX POLYFILMS LIMITED,        76.00,        76.15,        76.50,        75.00,        75.00,                  1977800.00,26000,N, ,9,        82.40,        41.15
N,EQ,BASF,BASF INDIA LTD,      3830.30,      3830.90,      3843.70,      3785.80,      3815.20,                 45922005.90,12032,N, ,2869,      5950.00,      3785.80
N,SM,BASILIC,BASILIC FLY STUDIO LTD,       317.65,       321.00,       325.90,       320.30,       324.45,                  3493200.00,10800,N, ,35,       509.80,       223.15
N,EQ,BASML,BANNARI AM SPIN MILL LTD.,        26.75,        26.76,        26.80,        26.10,        26.23,                  2084622.33,79015,N, ,625,        59.95,        24.90
N,EQ,BATAINDIA,BATA INDIA LTD,       939.30,       939.30,       943.95,       931.10,       940.10,                 49589755.55,52914,N, ,6336,      1479.00,       931.10
N,SM,BAWEJA,BAWEJA STUDIOS LIMITED,        39.05,        37.60,        37.60,        37.25,        37.25,                   180120.00,4800,N, ,5,        79.00,        37.25
N,EQ,BAYERCROP,BAYER CROPSCIENCE LTD,      4349.30,      4358.10,      4358.10,      4282.00,      4289.70,                 69933172.80,16249,N, ,4737,      6511.00,      4217.45
N,EQ,BBL,BHARAT BIJLEE LTD,      2751.00,      2763.40,      2763.40,      2684.10,      2717.30,                 51115695.00,18819,N, ,3029,      3928.95,      2350.00
N,EQ,BBOX,BLACK BOX LIMITED,       500.95,       501.45,       526.95,       498.40,       517.20,                189783226.85,368596,N, ,12268,       707.00,       320.85
N,EQ,BBTC,BOMBAY BURMAH TRADING COR,      1890.00,      1900.00,      1907.30,      1868.00,      1895.80,                 72361150.30,38324,N, ,6073,      2416.85,      1607.05
N,EQ,BBTCL,B&B TRIPLEWALL CONT LTD,       195.11,       194.14,       198.05,       187.60,       190.62,                   532443.94,2739,N, ,75,       229.35,       120.60
N,EQ,BCG,BRIGHTCOM GROUP LIMITED,        10.81,        10.80,        10.80,        10.42,        10.50,                 78610400.10,7459103,N, ,11204,        15.11,        10.42
N,EQ,BCLIND,BCL INDUSTRIES LIMITED,        31.41,        31.29,        31.39,        30.80,        31.23,                 11683298.11,375016,N, ,1971,        54.75,        30.41
N,EQ,BDL,BHARAT DYNAMICS LIMITED,      1324.30,      1325.00,      1347.40,      1305.70,      1342.50,               1444802472.40,1086825,N, ,39513,      2096.60,       907.00
N,EQ,BEARDSELL,BEARDSELL LIMITED,        29.50,        29.26,        30.17,        28.90,        29.09,                  1025258.82,34883,N, ,775,        43.24,        23.00
N,EQ,BECTORFOOD,MRS BECTORS FOOD SPE LTD,       250.50,       250.00,       250.20,       242.90,       246.10,                 61127394.80,248746,N, ,9642,      1815.50,       242.90
N,EQ,BEDMUTHA,BEDMUTHA INDUST LTD,       106.09,       105.10,       108.00,       104.05,       105.02,                  1889091.48,17878,N, ,796,       216.79,        95.00
N,EQ,BELLACASA,BELLA CASA FASH AND RET L,       380.40,       379.00,       387.40,       377.10,       378.05,                  2530614.00,6636,N, ,911,       497.35,       358.65
N,EQ,BELRISE,BELRISE INDUSTRIES LTD,       157.50,       156.50,       158.51,       155.48,       155.98,                385559811.29,2461234,N, ,15722,       172.68,        89.15
N,EQ,BEML,BEML LIMITED,      1684.80,      1680.50,      1682.30,      1650.10,      1666.90,                196437688.80,117852,N, ,13960,      4874.80,      1601.00
N,EQ,BEPL,BHANSALI ENG. POLYMERS LT,        87.80,        87.40,        87.61,        85.10,        86.60,                 35629153.26,413451,N, ,6436,       157.68,        85.10
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       538.90,       536.20,       537.90,       531.10,       536.35,                 45048746.40,84320,N, ,9333,       605.00,       437.75
N,EQ,BESTAGRO,BEST AGROLIFE LIMITED,       398.30,       394.80,       397.00,       388.00,       392.10,                 43168086.90,109778,N, ,5688,       661.45,       244.15
N,EQ,BETA,BETA DRUGS LIMITED,      1601.20,      1600.10,      1600.10,      1532.10,      1549.40,                  6713418.50,4303,N, ,600,      2210.95,      1501.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       122.60,       122.00,       122.00,       121.60,       121.80,                   121800.00,1000,N, ,2,       295.00,       110.40
N,EQ,BFINVEST,BF INVESTMENT LIMITED,       411.95,       411.95,       411.95,       406.00,       407.25,                  2718938.45,6674,N, ,507,       753.95,       394.55
N,SM,BHADORA,BHADORA INDUSTRIES LTD,        78.00,        74.50,        74.50,        74.10,        74.50,                   267720.00,3600,N, ,3,       128.85,        71.05
N,EQ,BHAGCHEM,BHAGIRADHA CHEM & INDS L,       228.01,       227.71,       264.00,       225.20,       248.91,                494016858.26,1953877,N, ,33764,       343.35,       225.00
N,EQ,BHAGERIA,BHAGERIA INDUSTRIES LTD,       176.75,       175.00,       179.90,       174.20,       177.47,                  8917139.46,50505,N, ,2297,       244.60,       132.00
N,EQ,BHANDARI,BHANDARI HOSIERY EXP LTD,         4.04,         4.06,         4.07,         4.00,         4.02,                   419028.87,104293,N, ,275,         8.15,         3.90
N,EQ,BHARATFORG,BHARAT FORGE LTD,      1413.30,      1419.80,      1419.80,      1384.00,      1407.50,                604357535.70,431008,N, ,11740,      1460.20,       919.10
N,EQ,BHARATRAS,BHARAT RASAYAN LTD,      2314.00,      2330.00,      2347.00,      2265.00,      2284.00,                 57256608.00,24827,N, ,3940,     12000.00,      2265.00
N,EQ,BHARATSE,BHARAT SEATS LIMITED,       171.25,       171.83,       174.24,       166.70,       169.31,                  6922833.20,40997,N, ,1130,       239.45,        69.84
N,EQ,BHARATWIRE,BHARAT WIRE ROPES LTD.,       175.00,       175.00,       176.84,       171.31,       174.25,                 15210058.87,87320,N, ,2603,       248.70,       122.23
N,EQ,BHARTIHEXA,BHARTI HEXACOM LIMITED,      1761.90,      1748.70,      1785.00,      1727.10,      1764.60,                243241897.90,139056,N, ,16041,      2052.90,      1234.00
N,EQ,BHEL,BHEL,       277.85,       277.20,       277.70,       271.45,       275.05,               1134133772.65,4139636,N, ,37108,       295.25,       176.00
N,EQ,BIGBLOC,BIGBLOC CONSTRUCTION LTD,        71.42,        73.70,        74.16,        69.41,        70.95,                 40851032.17,570675,N, ,8114,       113.97,        48.25
N,EQ,BIKAJI,BIKAJI FOODS INTERN LTD,       742.35,       738.25,       750.65,       732.05,       743.20,                 76699687.50,103422,N, ,8629,       820.00,       558.80
N,SM,BIKEWO,BIKEWO GREEN TECH LIMITED,        19.50,        19.20,        19.20,        18.95,        18.95,                   228800.00,12000,N, ,4,        30.95,        13.65
N,EQ,BIL,BHARTIYA INTERNATIONAL,       753.50,       749.75,       759.20,       712.50,       724.25,                  9695380.95,13364,N, ,956,       984.75,       444.00
N,EQ,BIOCON,BIOCON LIMITED.,       386.10,       388.50,       395.45,       386.05,       392.25,               1471481642.70,3763050,N, ,33161,       424.95,       291.00
N,EQ,BIOFILCHEM,BIOFIL CHEM & PHARMA LTD,        33.81,        34.40,        34.40,        32.52,        33.03,                   272557.39,8214,N, ,231,        67.69,        32.52
N,SM,BIRDYS,GRILL SPLENDOUR SER LTD,       122.50,       124.50,       124.50,       124.50,       124.50,                   149400.00,1200,N, ,1,       154.00,        82.30
N,RR,BIRET,BROOKFIELD INDIA RET,       330.46,       330.46,       335.00,       326.66,       333.03,                762033804.76,2293615,N, ,11373,       355.38,       270.87
N,EQ,BIRLACABLE,BIRLA CABLE LIMITED,       134.23,       134.23,       138.00,       132.02,       135.41,                  5715581.14,42555,N, ,2528,       234.53,       125.35
N,EQ,BIRLACORPN,BIRLA CORPORATION LTD,      1069.90,      1066.70,      1075.10,      1035.00,      1039.40,                 50203628.20,47778,N, ,8275,      1535.30,       910.25
N,EQ,BIRLAMONEY,ADITYA BIRLA MONEY LTD,       145.16,       145.17,       147.80,       144.00,       146.25,                  2628399.62,18082,N, ,804,       303.72,       131.27
N,EQ,BIRLANU,BIRLANU LIMITED,      1540.50,      1550.50,      1550.50,      1512.00,      1526.20,                 10182479.50,6676,N, ,922,      2600.00,      1511.00
N,EQ,BLACKBUCK,BLACKBUCK LIMITED,       626.00,       624.00,       637.90,       620.45,       636.50,                216616215.15,343314,N, ,13787,       748.00,       326.45
N,EQ,BLAL,BEML LAND ASSETS LIMITED,       202.20,       202.10,       205.01,       201.12,       202.15,                  3319696.20,16366,N, ,805,       258.40,       180.50
N,EQ,BLBLIMITED,BLB LIMITED,        14.99,        15.00,        15.18,        14.31,        14.62,                  3265616.33,218240,N, ,373,        24.95,        13.10
N,EQ,BLISSGVS,BLISS GVS PHARMA LTD,       144.80,       145.06,       167.70,       144.50,       160.02,               4534580867.53,28029525,N, ,219855,       190.97,       108.12
N,EQ,BLKASHYAP,B.L.KASHYAP & SON LTD,        52.00,        52.00,        52.05,        50.11,        50.53,                 16072305.62,316832,N, ,4083,        84.69,        45.00
N,EQ,BLS,BLS INTL SERVS LTD,       311.90,       312.00,       319.00,       311.80,       316.45,                264999427.65,840550,N, ,22205,       521.80,       276.95
N,EQ,BLSE,BLS E-SERVICES LIMITED,       207.26,       206.60,       215.00,       202.39,       205.83,                 51860653.59,252305,N, ,4513,       232.50,       131.31
N,EQ,BLUEDART,BLUE DART EXPRESS LTD,      5335.50,      5335.50,      5335.50,      5242.50,      5280.00,                162719676.00,30912,N, ,4950,      7905.00,      5242.50
N,EQ,BLUEJET,BLUE JET HEALTHCARE LTD,       531.10,       529.85,       529.85,       512.40,       524.00,                168768181.55,325914,N, ,16688,      1027.80,       492.00
N,SM,BLUEPEBBLE,BLUE PEBBLE LIMITED,       116.00,       116.00,       116.00,       113.00,       114.60,                   638520.00,5600,N, ,13,       370.85,        88.00
N,EQ,BLUESTARCO,BLUE STAR LIMITED,      1826.80,      1820.00,      1862.00,      1815.50,      1854.60,                471622565.10,255235,N, ,21847,      2417.00,      1521.00
N,EQ,BLUESTONE,BLUESTONE JEWEL LFSTL LTD,       500.45,       503.95,       506.25,       499.80,       502.55,                 76411481.75,152093,N, ,8179,       793.00,       493.60
N,SM,BLUEWATER,BLUE WATER LOGISTICS LTD,       145.00,       151.00,       155.00,       148.20,       154.90,                  1367500.00,9000,N, ,9,       187.20,       125.40
N,EQ,BLUSPRING,BLUSPRING ENTERPRISES LTD,        64.79,        64.11,        65.20,        63.80,        64.45,                  5388481.75,83679,N, ,1871,       100.88,        62.61
N,SM,BMETRICS,BOMBAY METRICS S C LTD,        44.50,        42.15,        43.85,        42.10,        42.25,                   745880.00,17600,N, ,17,        63.20,        38.10
N,EQ,BMWVENTLTD,BMW VENTURES LIMITED,        58.91,        59.10,        59.68,        58.10,        58.37,                  9115592.89,155267,N, ,1575,        78.00,        55.70
N,EQ,BODALCHEM,BODAL CHEMICALS LTD,        51.83,        51.51,        51.73,        50.55,        50.72,                  5232426.70,102640,N, ,1396,        81.49,        49.50
N,EQ,BOHRAIND,BOHRA INDUSTRIES LIMITED,        18.31,        20.00,        20.14,        18.44,        18.75,                  1753093.81,89569,N, ,243,        37.35,        17.15
N,EQ,BOMDYEING,BOMBAY DYEING & MFG. CO L,       130.82,       130.82,       131.12,       128.42,       129.44,                 53607789.71,413160,N, ,5457,       222.61,       117.50
N,EQ,BOROLTD,BOROSIL LIMITED,       299.75,       299.60,       299.60,       283.20,       285.30,                 34131426.60,117961,N, ,3343,       448.80,       282.65
N,EQ,BORORENEW,BOROSIL RENEWABLES LTD,       531.45,       528.00,       528.75,       520.00,       521.65,                 72860019.95,139276,N, ,7919,       721.00,       441.45
N,EQ,BOROSCI,BOROSIL SCIENTIFIC LTD,       120.62,       120.61,       120.62,       116.98,       117.39,                  5923622.19,50011,N, ,1453,       190.79,       107.42
N,EQ,BPL,BPL LTD,        54.04,        54.31,        54.67,        53.00,        53.55,                  2544618.20,47196,N, ,908,       144.20,        50.00
N,SM,BRACEPORT,BRACE PORT LOGISTICS LTD,        82.00,        82.00,        82.00,        82.00,        82.00,                   131200.00,1600,N, ,1,       111.00,        69.00
N,EQ,BRIGADE,BRIGADE ENTER. LTD,       860.00,       858.00,       880.60,       843.10,       876.15,                171573931.95,197667,N, ,16314,      1338.70,       838.50
N,EQ,BRIGHOTEL,BRIGADE HOTEL VENTURE LTD,        71.51,        71.51,        71.64,        70.44,        71.23,                  4644289.40,65378,N, ,1067,        91.77,        70.44
N,EQ,BRNL,BHARAT ROAD NETWORK LTD,        22.67,        23.60,        23.60,        22.27,        22.38,                   645668.81,28738,N, ,819,        53.43,        17.40
N,EQ,BROOKS,BROOKS LAB LIMITED,        96.64,        98.00,        98.75,        95.00,        95.82,                  1942405.60,20133,N, ,1786,       198.86,        93.51
N,EQ,BSE,BSE LIMITED,      2630.50,      2638.00,      2702.00,      2630.00,      2682.90,              12042482015.80,4500860,N, ,137835,      7588.00,      2021.50
