GAIN_LOSS,SECURITY,CLOSE_PRIC,PREV_CL_PR,PERCENT_CG
G,2.50%GOLDBONDS2031SR-IV,     14290.84,     14235.24,0.39
G,SEC RE NCGB 8.25% STRPP C,       255.00,       254.01,0.39
G,SEC RE NCD 10.03% SR V,       997.00,       993.13,0.39
G,2.50%GOLDBONDS2028SR-V,     13779.75,     13726.41,0.39
G,SERENCD 8.65% SR.VI OP12,      1011.00,      1007.10,0.39
G,JTEKT INDIA LIMITED,       140.23,       139.69,0.39
G,CONTAINER CORP OF IND LTD,       498.25,       496.35,0.38
G,ICICIPRAMC - ICICIMOM30,        31.56,        31.44,0.38
G,ICICI PRUD MIDCAP SEL ETF,        18.42,        18.35,0.38
G,INDUS TOWERS LIMITED,       408.75,       407.20,0.38
G,GILLETTE INDIA LTD,      7994.50,      7964.50,0.38
G,MARCO CABLE & CONDUCTOR L,        40.05,        39.90,0.38
G,JAI BALAJI INDUSTRIES LTD,        61.49,        61.26,0.38
G,MOTILAL OS MIDCAP100 ETF,        64.19,        63.95,0.38
G,5PAISA CAPITAL LIMITED,       308.25,       307.10,0.37
G,GMM PFAUDLER LIMITED,      1053.80,      1049.90,0.37
G,UCAL LIMITED,       110.85,       110.44,0.37
G,PLASTIBLENDS INDIA LTD,       162.36,       161.76,0.37
G,GRANULES INDIA LIMITED,       581.85,       579.70,0.37
G,KAMAT HOTELS (I) LTD,       231.04,       230.19,0.37
G,READYMIX CONSTRU MACHI L,       122.40,       121.95,0.37
G,ALLIED BLEND N DISTILS L,       613.30,       611.05,0.37
G,INDIAN BANK,       777.85,       775.00,0.37
G,UTIAMC - UTISENSETF,       933.50,       930.08,0.37
G,HCL INFOSYSTEMS LTD,        13.69,        13.64,0.37
G,MOTILAL OSWAL M50 ETF,       268.65,       267.67,0.37
G,MIRAEAMC - ALPHAETF,        24.84,        24.75,0.36
G,RASHI PERIPHERALS LIMITED,       345.75,       344.50,0.36
G,8.30% TAX FREE NCD,      1046.00,      1042.22,0.36
G,EDELAMC - ELM250,        16.61,        16.55,0.36
G,ADITYA INFOTECH LIMITED,      1526.30,      1520.80,0.36
G,RELAXO FOOT LTD.,       402.70,       401.25,0.36
G,SUPREME HOLDIN N HOSP I L,        78.19,        77.91,0.36
G,MIRAEAMC - MIDSMALL,        47.55,        47.38,0.36
G,HINDCON CHEMICALS LIMITED,        28.07,        27.97,0.36
G,KOTAKMAMC - KOTAKALPHA,        47.75,        47.58,0.36
G,SAMAY PROJECT SERVICES L,        42.95,        42.80,0.35
G,GO FASHION INDIA LTD,       458.65,       457.05,0.35
G,MIRAEAMC - MASPTOP50,        71.90,        71.65,0.35
G,BIRLASOFT LIMITED,       433.35,       431.85,0.35
G,MIRZA INTERNATIONAL LIMIT,        40.60,        40.46,0.35
G,AKUMS DRUGS AND PHARMA L,       422.05,       420.60,0.34
G,LLOYDS METALS N ENERGY L,      1309.90,      1305.40,0.34
G,QUESS CORP LIMITED,       205.71,       205.02,0.34
G,PRIVI SPECIALITY CHE LTD,      3027.50,      3017.40,0.33
G,CIGNITI TECHNOLOGIES LTD,      1802.60,      1796.60,0.33
G,2.5%GOLDBONDS2028SR-III,     13730.70,     13685.00,0.33
G,KOTAK GOLD ETF,       111.17,       110.80,0.33
G,2.50%GOLDBONDS2029SR-XII,     13766.14,     13720.39,0.33
G,VENTIVE HOSPITALITY LTD,       707.95,       705.60,0.33
G,MRF LTD,    152260.00,    151755.00,0.33
G,DOMS INDUSTRIES LIMITED,      2538.80,      2530.40,0.33
G,LAXMI DENTAL LIMITED,       260.40,       259.55,0.33
G,NIP IND ETF SHARIAH BEES,       512.23,       510.58,0.32
G,UNSE RE NCD 0% SR.III,      1555.00,      1550.00,0.32
G,DELPHI WORLD MONEY LTD,       245.75,       244.96,0.32
G,GALAXY SURFACTANTS LTD,      1992.90,      1986.60,0.32
G,CANTABIL RETAIL LTD,       256.89,       256.08,0.32
G,TAXFREE SEC NCD TR1 S2,      1037.32,      1034.06,0.32
G,DCM LTD,        92.74,        92.45,0.31
G,KIRLOSKAR OIL ENG LTD,      1285.40,      1281.40,0.31
G,GSS INFOTECH LIMITED,        16.10,        16.05,0.31
G,ATHER ENERGY LIMITED,       662.85,       660.80,0.31
G,GUJARAT AMBUJA EXPORTS LT,       116.48,       116.12,0.31
G,SCHAEFFLER INDIA LIMITED,      3793.30,      3781.60,0.31
G,FLAIR WRITING INDUST LTD,       292.20,       291.30,0.31
G,GROWWAMC - GROWWRLTY,         9.76,         9.73,0.31
G,MOTILALAMC - MOMENTUM50,        52.20,        52.04,0.31
G,BOMBAY BURMAH TRADING COR,      1895.80,      1890.00,0.31
G,BOND 8.10% PA TAX FREE S2,      1046.00,      1042.80,0.31
G,FINOLEX INDUSTRIES LTD,       165.02,       164.52,0.30
G,PAISALO DIGITAL LIMITED,        36.49,        36.38,0.30
G,K M SUGAR MILLS LTD,        26.61,        26.53,0.30
G,DSPAMC - DSPQ50ETF,       244.49,       243.76,0.30
G,DPSC LIMITED,        10.06,        10.03,0.30
G,ICICIPRAMC - ICICI5GSEC,        63.91,        63.72,0.30
G,SAGILITY LIMITED,        50.94,        50.79,0.30
G,DCX SYSTEMS LIMITED,       156.76,       156.30,0.29
G,MOTILALAMC - MONQ50,        99.10,        98.81,0.29
G,GIC HOUSING FINANCE LTD,       171.12,       170.62,0.29
G,DIAMOND POWER INFRA LTD,       140.59,       140.18,0.29
G,IIFL CAPITAL SERVICES LTD,       312.80,       311.90,0.29
G,LUPIN LIMITED,      2119.10,      2113.10,0.28
G,KOTAKMAMC - QUALITY30,        21.30,        21.24,0.28
G,CREDO BRANDS MARKETING L,        96.79,        96.52,0.28
G,MANAPPURAM FINANCE LTD,       287.05,       286.25,0.28
G,CUBEX TUBINGS LTD,        90.80,        90.55,0.28
G,POLYCAB INDIA LIMITED,      7099.00,      7079.50,0.28
G,DHAMPUR BIO ORGANICS LTD,        77.89,        77.68,0.27
G,MUFIN GREEN FINANCE LTD,       111.48,       111.18,0.27
G,BIRLASLAMC - HEALTHY,        14.94,        14.90,0.27
G,CL EDUCATE LIMITED,        82.21,        81.99,0.27
G,GOI LOAN   6.98% 2054,        93.50,        93.25,0.27
G,ORIENT PAPER AND INDS LTD,        22.51,        22.45,0.27
G,ICICI PRUDENTIAL NV20 ETF,        15.02,        14.98,0.27
G,HARSHA ENGINEERS INT LTD,       376.00,       375.00,0.27
G,INNOVA CAPTAB LIMITED,       696.35,       694.50,0.27
G,WINDSOR MACHINES LIMITED,       266.50,       265.80,0.26
G,CASTROL INDIA LIMITED,       183.34,       182.86,0.26
G,URBAN COMPANY LIMITED,       122.81,       122.49,0.26
G,YATHARTH HOSP & TRA C S L,       672.90,       671.15,0.26
G,GROWWAMC - GROWWN200,        11.61,        11.58,0.26
G,KOTAKMAMC - MOMENTUM30,        31.09,        31.01,0.26
G,EMS LIMITED,       447.85,       446.70,0.26
G,2.50%GOLDBONDS2031SR-III,     14511.51,     14474.30,0.26
G,HEMISPHERE PROP IND LTD,       128.99,       128.66,0.26
G,MIRAEAMC - CONSUMER,        11.75,        11.72,0.26
G,2.50%GOLDBONDS2031SR-II,     14335.31,     14298.92,0.25
G,HDFCAMC - HDFCSENSEX,        95.27,        95.03,0.25
G,TAX FREE 7.69% SR. IIB,      1113.80,      1111.00,0.25
G,STEL HOLDINGS LIMITED,       561.70,       560.30,0.25
G,DAVANGERE SUGAR COMPANY L,         4.03,         4.02,0.25
G,ORIENT BELL LIMITED,       264.20,       263.55,0.25
G,CHEMFAB ALKALIS LIMITED,       451.25,       450.15,0.24
G,GUFIC BIOSCIENCES LTD.,       349.45,       348.60,0.24
G,FOSECO INDIA LTD,      4984.50,      4972.50,0.24
G,BANK OF INDIA,       142.30,       141.96,0.24
G,INDIGRID INFRASTRUCT TRST,       168.63,       168.23,0.24
G,DHANUKA AGRITECH LTD,      1180.80,      1178.00,0.24
G,SHIPPING CORP OF ILA LTD,        46.49,        46.38,0.24
G,PI INDUSTRIES LTD,      3213.80,      3206.20,0.24
G,LLOYDS LUXURIES LIMITED,        63.70,        63.55,0.24
G,SEC RE NCD 9.65% SR IV,      1042.92,      1040.50,0.23
G,AXISAMC - AXISVALUE,        30.40,        30.33,0.23
G,HARIOM PIPE INDUSTRIES L,       348.80,       348.00,0.23
G,MIRAEAMC - MANV30F,       214.19,       213.70,0.23
G,SHEELA FOAM LIMITED,       572.15,       570.85,0.23
G,HINDUSTAN COMPOSITES LTD.,       420.25,       419.30,0.23
G,MOTILALAMC - MOMOMENTUM,        62.88,        62.74,0.22
G,AVANTI FEEDS LIMITED,       856.05,       854.15,0.22
G,2.50%GOLDBONDS2028SR-II,     13725.00,     13694.59,0.22
G,DYNAMATIC TECHNOLOGIES,      9029.50,      9009.50,0.22
G,FUTURE MKT NETWORKS LTD,         9.04,         9.02,0.22
G,MIRAEAMC - SELECTIPO,        45.55,        45.45,0.22
G,ECLERX SERVICES LTD,      4468.20,      4458.40,0.22
G,COCHIN SHIPYARD LIMITED,      1506.10,      1502.80,0.22
G,CYIENT LIMITED,      1141.30,      1138.80,0.22
G,CARBORUNDUM UNIVERSAL LTD,       850.20,       848.35,0.22
G,ARVIND SMARTSPACES LTD,       601.75,       600.45,0.22
G,LICNAMC - LICNFENGP,       287.37,       286.75,0.22
G,SANDESH LTD,      1072.50,      1070.20,0.21
G,GOI LOAN  7.46% 2073,       100.70,       100.49,0.21
G,SERVOTECH REN POW SYS LTD,        77.32,        77.16,0.21
G,ZERODHAAMC - SML100CASE,         9.69,         9.67,0.21
G,GUJARAT PIPAVAV PORT LTD,       191.27,       190.88,0.20
G,ALMONDZ GLOBAL SEC LTD,        14.74,        14.71,0.20
G,LEMON TREE HOTELS LTD,       158.97,       158.65,0.20
G,GOI TBILL 91D-06/02/26,        99.50,        99.30,0.20
G,VARDHMAN TEXTILES LIMITED,       449.90,       449.00,0.20
G,TOTAL TRANSPORT SYS LTD,        75.13,        74.98,0.20
G,TASTY BITE EATABLES LTD,      8046.50,      8030.50,0.20
G,UNS RED NCD 9.15% SR.IX,      1009.00,      1007.00,0.20
G,TATA TECHNOLOGIES LIMITED,       643.05,       641.80,0.19
G,CENTRAL BANK OF INDIA,        36.02,        35.95,0.19
G,SEC RE NCD 9.90% SR VII,      1064.06,      1062.00,0.19
G,SUNDARAM FINANCE LTD,      4808.30,      4799.10,0.19
G,BIRLASLAMC - MOMENTUM,        31.40,        31.34,0.19
G,MIRAEAMC - METAL,        10.55,        10.53,0.19
G,DIXON TECHNO (INDIA) LTD,     13299.00,     13274.00,0.19
G,CHOICE INTERNATIONAL LTD,       771.75,       770.30,0.19
G,QUICK HEAL TECH LTD,       266.30,       265.80,0.19
G,CAMLIN FINE SCIENCES LTD,       154.76,       154.47,0.19
G,SEC RE NCD SR VI,      1196.00,      1193.76,0.19
G,TOURISM FINANCE CORP. OF,        64.13,        64.01,0.19
G,MMTC LIMITED,        54.14,        54.04,0.19
G,NDR AUTO COMPONENTS LTD,       813.65,       812.15,0.18
G,ICICIPRAMC - ICICIQTY30,        21.71,        21.67,0.18
G,ZERODHAAMC - MID150CASE,        10.94,        10.92,0.18
G,PANAMA PETROCHEM LTD,       274.05,       273.55,0.18
G,KOTAKMAMC - KTKNV20ETF,       153.79,       153.51,0.18
G,BIRLASLAMC - NIFTYQLITY,        21.97,        21.93,0.18
G,JAI CORP LIMITED,       126.66,       126.43,0.18
G,GOI TBILL 91D-02/01/26,        99.78,        99.60,0.18
G,KOTAKMAMC - MID150,        22.20,        22.16,0.18
G,RAJSHREE POLYPACK LTD,        16.68,        16.65,0.18
G,MOTILALAMC - MOSERVICE,        33.56,        33.50,0.18
G,TAX FREE  7.53% SR. 103 A,      1101.96,      1100.00,0.18
G,PRECISION WIRES INDIA LTD,       225.65,       225.25,0.18
G,ICICIPRAMC - ICICIM150,        22.60,        22.56,0.18
G,BOND 8.71% TAX FREE S2B,      1086.28,      1084.36,0.18
G,2.5%GOLDBONDS2029SR-I,     13763.85,     13739.58,0.18
G,8.20 NCD05MAR27 FV 1000,      1094.00,      1092.10,0.17
G,IIFL 9.75% TR I SR VI,      1068.45,      1066.60,0.17
G,WHIRLPOOL OF INDIA LTD,       925.60,       924.00,0.17
G,AMJ LAND HOLDINGS LIMITED,        52.07,        51.98,0.17
G,URBAN ENVIRO WASTE MGMT L,       145.50,       145.25,0.17
G,GOI TBILL 91D-26/02/26,        98.97,        98.80,0.17
G,CYBERMEDIA RS.5 PPD UP,         5.84,         5.83,0.17
G,POSITRON ENERGY LIMITED,       208.45,       208.10,0.17
G,PRO FX TECH LIMITED,        60.00,        59.90,0.17
G,8.12/8.32% TAX FREE NCD,      1068.65,      1066.87,0.17
G,VARDHMAN POLYTEX LTD.,         6.07,         6.06,0.17
G,SBFC FINANCE LIMITED,       103.34,       103.17,0.16
G,ADITYBIRLA SL GOLD ETF-GR,       116.79,       116.60,0.16
G,MIRAEAMC - BANKETF,       598.27,       597.30,0.16
G,SEC RE NCD 9.10% SR III,      1065.71,      1063.99,0.16
G,GUJARAT STATE PETRO LTD,       280.95,       280.50,0.16
G,HDFCAMC - HDFCMOMENT,        31.28,        31.23,0.16
G,2.50%GOLDBONDS2029SR-V,     14072.20,     14049.94,0.16
G,EURO PANEL PRODUCTS LTD,       180.54,       180.26,0.16
G,JKUMAR INFR.LTD.,       552.25,       551.40,0.15
G,BHARTI HEXACOM LIMITED,      1764.60,      1761.90,0.15
G,UTIAMC - NIF10GETF,        26.16,        26.12,0.15
G,KAMDHENU VENTURES LIMITED,         6.54,         6.53,0.15
G,MIRAEAMC - EQUAL200,        13.22,        13.20,0.15
G,MACPOWER CNC MACHINES LTD,       965.50,       964.05,0.15
G,GOI LOAN  6.68% 2040,       100.00,        99.85,0.15
G,VISHWARAJ SUGAR IND LTD,         6.81,         6.80,0.15
G,INTELLECT DESIGN ARENA,      1024.30,      1022.80,0.15
G,INDBANK MERCH BANK,        34.28,        34.23,0.15
G,PNB HOUSING FIN LTD.,       896.15,       894.85,0.15
G,AKANKSHA POWER N INFRA L,        70.20,        70.10,0.14
G,UCO BANK,        28.53,        28.49,0.14
G,GOI LOAN  6.8% 2060,        93.00,        92.87,0.14
G,HFCL LIMITED,        64.62,        64.53,0.14
G,MINDSPACE BUSINESS P REIT,       474.91,       474.25,0.14
G,MOTILALAMC - MOREALTY,        86.94,        86.82,0.14
G,2.50%GOLDBONDS2030SR-I,     13943.46,     13924.23,0.14
G,ACCELYA SOLN INDIA LTD,      1312.00,      1310.20,0.14
G,ALEMBIC PHARMA LTD,       848.25,       847.10,0.14
G,LIC MF - LIC GOLD ETF,     11952.15,     11936.00,0.14
G,SBIAMC - SBIETFPB,       289.04,       288.65,0.14
G,DIGITIDE SOLUTIONS LTD,       134.56,       134.38,0.13
G,JAYANT AGRO ORGANICS LTD,       202.70,       202.43,0.13
G,WESTERN CARRIERS (IND) L,       120.33,       120.17,0.13
G,ADVANCED ENZYME TECH LTD,       303.90,       303.50,0.13
G,TAX FREE7.60% SR.IIB,      1144.50,      1143.00,0.13
G,HDFCAMC - HDFCVALUE,       138.62,       138.44,0.13
G,SATIN CREDIT NET LTD,       139.81,       139.63,0.13
G,ADF FOODS LIMITED,       209.81,       209.54,0.13
G,SUPER SPINNING MILLS LTD,         7.78,         7.77,0.13
G,INDUSIND BANK LIMITED,       834.90,       833.85,0.13
G,COLGATE PALMOLIVE LTD.,      2090.00,      2087.40,0.12
G,SBIAMC - SBIBPB,        48.32,        48.26,0.12
G,NAGA DHUNSERI GROUP LTD,      2842.00,      2838.50,0.12
G,2.5%GOLDBONDS2029SR-II,     13785.77,     13768.83,0.12
G,MOTILALAMC - MON50EQUAL,        33.00,        32.96,0.12
G,MISHRA DHATU NIGAM LTD,       291.90,       291.55,0.12
G,SEC RE NCD 8.42% SR.V,       992.10,       990.96,0.12
G,BIKAJI FOODS INTERN LTD,       743.20,       742.35,0.11
G,EURO (I) FRESH FOODS LTD,       236.41,       236.14,0.11
G,W.S.INDUSTRIES (I) LTD.,        87.66,        87.56,0.11
G,GOI TBILL 91D-23/01/26,        99.21,        99.10,0.11
G,SEC RED NCD SR.X,      1810.00,      1808.00,0.11
G,ORISSA BENGAL CARRIER LTD,        55.10,        55.04,0.11
G,DSPAMC - DSPPSBKETF,        83.60,        83.51,0.11
G,RAM RATNA WIRES LIMITED,       610.90,       610.25,0.11
G,ZENITH DRUGS LIMITED,        49.90,        49.85,0.10
G,SENORES PHARMACEUTICALS L,       799.70,       798.90,0.10
G,SEC RE NCD 9% SR.VI,      1016.00,      1015.00,0.10
G,MAHARASHTRA SEAMLESS LTD,       560.95,       560.40,0.10
G,KOTAKMAMC - MSCIINDIA,        30.62,        30.59,0.10
G,ENGINEERS INDIA LTD,       194.49,       194.30,0.10
G,GOI LOAN  7.33% 2026,       102.40,       102.30,0.10
G,SEC RE NCD 10.65% SR.IV,      1005.00,      1004.02,0.10
G,IND MOTOR PART & ACC LTD,      1036.50,      1035.50,0.10
G,SEC RE NCD 7.90% STRPP B,       313.50,       313.20,0.10
G,GOI LOAN  7.17% 2030,       104.50,       104.40,0.10
G,ICICIPRAMC - PSUBANKICI,        83.99,        83.91,0.10
G,ICICIPRAMC - METALIETF,        10.54,        10.53,0.09
G,AONEAMC - AONENIFTY,        10.57,        10.56,0.09
G,HDFCAMC - HDFCLOWVOL,        21.37,        21.35,0.09
G,8.75% TAX FREE TR I S IIB,      1191.09,      1190.00,0.09
G,GOI TBILL 182D-05/03/26,        98.46,        98.37,0.09
G,QUANTUM GOLD FUND,       110.10,       110.00,0.09
G,ICICIPRAMC - TOP15IETF,        11.02,        11.01,0.09
G,COFFEE DAY ENTERPRISE LTD,        33.81,        33.78,0.09
G,R M DRIP & SPRINK SYS LTD,        79.14,        79.07,0.09
G,GOI LOAN  7.4% 2062,       101.89,       101.80,0.09
G,GALLANTT ISPAT LIMITED,       517.35,       516.90,0.09
G,INSECTICIDES (I) LTD,       696.95,       696.35,0.09
G,BATA INDIA LTD,       940.10,       939.30,0.09
G,GOI LOAN  7.54% 2036,       106.09,       106.00,0.08
G,MOTILALAMC - MONIFTY500,        23.93,        23.91,0.08
G,2.50%GOLDBONDS2032SR-IV,     14790.11,     14778.13,0.08
G,MIRAEAMC - SENSEXETF,        86.64,        86.57,0.08
G,PCBL CHEMICAL LIMITED,       309.70,       309.45,0.08
G,ICICI PRUDENTIAL GOLD ETF,       113.96,       113.87,0.08
G,TILAKNAGAR INDUSTRIES LTD,       445.45,       445.10,0.08
G,MOTILALAMC - MOLOWVOL,        38.60,        38.57,0.08
G,TATAAML-TATAGOLD,        12.90,        12.89,0.08
G,IFB INDUSTRIES LTD,      1552.60,      1551.40,0.08
G,KHFM HOS FAC MANA SER LTD,        64.80,        64.75,0.08
G,DIGIDRIVE DISTRIBUTORS L,        25.98,        25.96,0.08
G,AMBER ENTERPRISES (I) LTD,      6585.50,      6580.50,0.08
G,SHARDA MOTOR INDS LTD,       940.70,       940.00,0.07
G,TRAVEL FOOD SERVICES LTD,      1258.50,      1257.60,0.07
G,MONTE CARLO FASHIONS LTD.,       702.10,       701.60,0.07
G,HDFC GOLD ETF,       113.53,       113.45,0.07
G,HDFCAMC - HDFCGROWTH,       128.53,       128.44,0.07
G,HDFCAMC - HDFCPVTBAN,        28.79,        28.77,0.07
G,DSPAMC - MSCIADD,        30.35,        30.33,0.07
G,RISHABH INSTRUMENTS LTD,       385.30,       385.05,0.06
G,KODY TECHNOLAB LIMITED,       927.90,       927.30,0.06
G,ELGI RUBBER CO. LTD,        47.48,        47.45,0.06
G,THE RUBY MILLS LTD,       221.90,       221.76,0.06
G,SKY GOLD AND DIAMONDS LTD,       320.30,       320.10,0.06
G,WEST COAST PAPER MILLS LT,       401.20,       400.95,0.06
G,MADHYA BHARAT AGRO P. LTD,       401.35,       401.10,0.06
G,MIRAEAMC - MAGOLDETF,       129.09,       129.01,0.06
G,MIRAEAMC - BANKPSU,        83.57,        83.52,0.06
G,HDFCAMC HDFCPSUBK,        83.97,        83.92,0.06
G,DSPAMC - DSPNEWETF,       340.03,       339.83,0.06
G,BOND 8.30% PA TAX FREE S2,      1046.60,      1046.00,0.06
G,NEULAND LAB LTD.,     15799.00,     15790.00,0.06
G,SEC RE NCD 10% SR 4,       976.55,       976.00,0.06
G,KELLTON TECH SOL LTD,        17.85,        17.84,0.06
G,PETRONET LNG LIMITED,       268.80,       268.65,0.06
G,TOKYO PLAST INTL LTD,       107.67,       107.61,0.06
G,GODAWARI POW & ISP LTD,       238.13,       238.00,0.05
G,TAX FREE  7.64% SR. 108A,      1105.50,      1104.90,0.05
G,GUJARAT FLUOROCHEM LTD,      3539.20,      3537.30,0.05
G,SAKTHI SUGARS LTD,        18.71,        18.70,0.05
G,GRM OVERSEAS LIMITED,       470.50,       470.25,0.05
G,SBI-ETF NIFTY BANK,       603.05,       602.73,0.05
G,LAXMI COTSPIN LIMITED,        18.99,        18.98,0.05
G,9.01% TAX FREETRII SR3B,      1334.70,      1334.00,0.05
G,AERON COMPOSITE LIMITED,        96.05,        96.00,0.05
G,DALMIA BHARAT SUG IN LTD,       300.80,       300.65,0.05
G,AEL 0% 2027 SR II,      1016.51,      1016.01,0.05
G,R R KABEL LIMITED,      1430.20,      1429.50,0.05
G,TAX FREE7.39% SR.IB,      1053.00,      1052.50,0.05
G,AXISAMC - AXISHCETF,       148.11,       148.04,0.05
G,2.50%GOLDBONDS2031SR-I,     14402.30,     14395.63,0.05
G,NATH BIO-GENES (I) LTD,       153.51,       153.44,0.05
G,LICNAMC - LICNFESGP,       950.55,       950.12,0.05
G,INFLUX HEALTHTECH LIMITED,       221.75,       221.65,0.05
G,MIRAEAMC - MAM150ETF,        22.27,        22.26,0.04
G,NIP IND ETF NIFTY BEES,       291.84,       291.71,0.04
G,TSF INVESTMENTS LIMITED,       449.35,       449.15,0.04
G,SML MAHINDRA LIMITED,      3604.50,      3602.90,0.04
G,UNSE RE NCD 9.6% SR.II,       994.55,       994.11,0.04
G,SBI-ETF GOLD,       113.35,       113.30,0.04
G,INDUS INFRA TRUST,       117.97,       117.92,0.04
G,KPR MILL LTD.,       965.60,       965.20,0.04
G,SREELEATHERS LIMITED,       217.36,       217.27,0.04
G,RHETAN TMT LIMITED,        24.46,        24.45,0.04
G,AMBICA AGAR & AROMAINDLTD,        25.16,        25.15,0.04
G,INDIQUBE SPACES LIMITED,       205.05,       204.97,0.04
G,MOTILALAMC - MOGOLD,       131.65,       131.60,0.04
G,8.76% TAX FREETRI SR2B,      1091.55,      1091.14,0.04
G,HDFCAMC - HDFCNIF100,        27.05,        27.04,0.04
G,2.50%GOLDBONDS2027SR-VI,     13880.01,     13875.00,0.04
G,ICICIPRAMC - ICICIALPLV,        27.72,        27.71,0.04
G,EDELAMC - EBBETF0430,      1557.92,      1557.37,0.04
G,VCCL 11.8% 2027 SR B,    100387.95,    100355.62,0.03
G,SEC RE NCD 9.65% SR I,      1062.92,      1062.58,0.03
G,VADILAL INDUSTRIES LTD,      4995.50,      4994.00,0.03
G,GOI LOAN  7.37% 2028,       104.02,       103.99,0.03
G,VARDHAMAN ACRYLICS LTD,        37.34,        37.33,0.03
G,ANAND RATHI WEALTH LTD,      2990.40,      2989.60,0.03
G,DODLA DAIRY LIMITED,      1216.00,      1215.70,0.02
G,TSI 9.35% 30 SR I-D,    102097.90,    102073.89,0.02
G,SEC RE NCD 0% SR.IV,      1270.00,      1269.72,0.02
G,KOTAK PSU BANK,       829.11,       828.93,0.02
G,SUNFLAG IRON AND STEEL CO,       259.75,       259.70,0.02
G,PEARL GLOBAL IND LIMITED,      1633.40,      1633.10,0.02
G,CITY UNION BANK LTD,       275.20,       275.15,0.02
G,AXISAMC - AXISBNKETF,       606.12,       606.01,0.02
G,GOI LOAN 9.20% 2030,       114.02,       114.00,0.02
G,FIVE-STAR BUS FIN LTD,       590.05,       589.95,0.02
G,ICICIPRAMC - IPRU5008,        60.24,        60.23,0.02
G,ISHAN DYES N CHEMICALS L,        64.52,        64.51,0.02
G,AONEAMC - AONELIQUID,      1038.97,      1038.81,0.02
G,ICICIPRAMC - CASHIETF,      1041.56,      1041.40,0.02
G,KOTAKMAMC - KOTAKLIQ,      1082.82,      1082.66,0.01
G,MITCON CON & ENG SER LTD,        69.15,        69.14,0.01
G,HDFCAMC - HDFCLIQUID,      1040.59,      1040.45,0.01
G,BFAM - LIQUIDBETF,      1061.22,      1061.08,0.01
G,MIRAEAMC - LIQUIDPLUS,      1064.36,      1064.22,0.01
G,SHRIRAM - LIQUIDSHRI,      1084.03,      1083.89,0.01
G,EDELAMC - ELIQUID,      1010.72,      1010.59,0.01
G,NIPPONAMC - LIQGRWBEES,      1020.40,      1020.27,0.01
G,DSPAMC - LIQUIDADD,      1104.96,      1104.82,0.01
G,SBIAMC - SBILIQETF,      1018.85,      1018.73,0.01
G,GOI TBILL 182D-14/05/26,        97.36,        97.35,0.01
G,GOI LOAN 7.38% 2027,       106.09,       106.08,0.01
G,GROWWAMC - GROWWLIQID,       107.07,       107.06,0.01
G,ZERODHAAMC - LIQUIDCASE,       111.88,       111.87,0.01
G,SEC RE NCGB 8.25% STRPP D,       252.52,       252.50,0.01
G,C P S SHAPERS LIMITED,      1041.50,      1041.45,0.00
G,UN SE RE NCD 8.55% SR.VI,      1105.65,      1105.60,0.00
G,UTIAMC - UTINIFTETF,       284.36,       284.35,0.00
G,SCL 9.75% 2035 SR II,     90711.00,     90710.45,0.00
G,UNSECURED NCD,      2268.00,      2267.99,0.00
 , , , , 
L,SEC RED NCD 9.40% SR. V,      1072.09,      1261.00,-14.98
L,8.92% SEC RED BOND S3B,      1310.00,      1520.00,-13.82
L,JHS SVENDGAARD RETAIL V L,        25.85,        29.35,-11.93
L,WONDER ELECTRICALS LTD,       140.40,       157.57,-10.90
L,CEDAAR TEXTILE LIMITED,        81.80,        90.85,-9.96
L,MANGLAM INFRA & ENG LTD,        19.45,        21.50,-9.53
L,SEC RE NCD 7.97% SR.VI,      1011.05,      1110.00,-8.91
L,KRIDHAN INFRA LIMITED,         4.00,         4.39,-8.88
L,DISHMAN CARBO AMCIS LTD,       242.11,       264.95,-8.62
L,TUNWAL E-MOTORS LIMITED,        34.40,        37.60,-8.51
L,S A TECH SOFTWARE INDIA L,        52.70,        57.55,-8.43
L,SCL 9.02% SR V,       919.00,       999.98,-8.10
L,ESSEN SPECIALITY FILMS L,       152.40,       165.65,-8.00
L,TIJARIA POLYPIPES LTD,         5.40,         5.86,-7.85
L,VISHNU PRAKASH R PUNGLI L,        66.64,        72.24,-7.75
L,TRANSWARRANTY FIN. LTD.,        14.47,        15.67,-7.66
L,JINKUSHAL INDUSTRIES LTD,        93.73,       101.42,-7.58
L,GVPTECH RE.1 PPD UP,         4.23,         4.57,-7.44
L,NIRAJ CEMENT STRUC LTD,        34.69,        37.43,-7.32
L,SURAJ ESTATE DEVELOPERS L,       230.95,       249.15,-7.30
L,VAIDYA SANE AYUR LAB LTD,       265.00,       285.00,-7.02
L,C2C ADVANCED SYSTEMS LTD,       432.65,       464.80,-6.92
L,TRANSWORLD SHIP LINES LTD,       198.46,       212.96,-6.81
L,GREENLEAF ENVIROTECH LTD,       155.05,       166.20,-6.71
L,AGARWAL TOUGH GLASS IND L,       117.60,       125.80,-6.52
L,SAJ HOTELS LIMITED,        59.00,        63.00,-6.35
L,MANAS POLYMER N ENERGIE L,        89.35,        95.40,-6.34
L,AMINES & PLASTICIZERS LTD,       207.12,       221.13,-6.34
L,NIBE LIMITED,      1108.30,      1180.70,-6.13
L,RAJGOR CASTOR DERIVATI L,        20.10,        21.35,-5.85
L,PREMIUM PLAST LIMITED,        34.80,        36.95,-5.82
