MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,SUBAHOTELS,SUBA HOTELS LIMITED,       150.00,       148.00,       153.70,       145.80,       152.50,                  5965920.00,39600, ,       200.00,       132.00
N,SM,SEL,SUNGARNER ENERGIES LTD,       212.00,       233.20,       237.50,       212.00,       219.00,                   927990.00,4200, ,       610.00,       181.10
N,ST,SUNLITE,SUNLITE RECYCLING IND LTD,       271.75,       271.75,       285.30,       271.75,       285.30,                 11197770.00,39600, ,       328.00,        91.00
N,SM,SFML,SUPREME FACILITY MGMT LTD,        30.60,        29.90,        31.00,        29.50,        29.50,                   431840.00,14400, ,        75.00,        27.40
N,SM,SUPREMEPWR,SUPREME POWER EQUIPMENT L,       194.30,       194.00,       197.80,       186.35,       189.80,                 13823650.00,72500, ,       248.75,       100.00
N,SM,SURANI,SURANI STEEL TUBES LTD.,        60.15,        59.50,        59.50,        59.00,        59.00,                   142300.00,2400, ,       211.10,        59.00
N,SM,SWARAJ,SWARAJ SUITING LIMITED,       251.80,       253.05,       253.05,       247.10,       248.30,                  6601600.00,26500, ,       287.45,       138.50
N,SM,SWASTIK,SWASTIK PIPE LIMITED,        23.45,        23.00,        23.00,        23.00,        23.00,                    55200.00,2400, ,        64.90,        22.70
N,SM,SYLVANPLY,SYLVAN PLYBOARD (INDIA) L,        63.00,        60.50,        61.55,        60.50,        61.00,                   244100.00,4000, ,        95.95,        55.00
N,SM,SYNOPTICS,SYNOPTICS TECHNOLOGIES L,        66.95,        67.00,        67.00,        63.65,        64.95,                   194520.00,3000, ,       129.90,        51.50
N,ST,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,       350.00,       351.00,       351.00,       335.20,       338.05,                  4228340.00,12400, ,       411.00,       192.25
N,SM,TAC,TAC INFOSEC LIMITED,       797.90,       786.10,       800.00,       781.00,       785.65,                 14159840.00,18000, ,      1697.00,       676.00
G,ST,TANKUP,TANKUP ENGINEERS LIMITED,       736.70,       722.00,       722.00,       722.00,       722.00,                   180500.00,250, ,       817.60,       152.55
N,ST,TAURIAN,TAURIAN MPS LIMITED,       205.50,       205.00,       210.10,       200.00,       200.15,                  8329520.00,40800, ,       425.00,       193.90
N,SM,TBI,TBI CORN LIMITED,        84.25,        82.50,        82.50,        80.00,        81.85,                  1553520.00,19200, ,       222.00,        75.20
G,ST,TECHD,TECHD CYBERSECURITY LTD,       644.95,       632.10,       632.10,       632.10,       632.10,                  1137780.00,1800, ,       843.60,       366.70
N,ST,TECHERA,TECHERA ENGINEER (IND) L,       214.95,       207.25,       214.00,       207.05,       208.25,                  5383680.00,25600, ,       325.70,       115.60
N,ST,TGL,TEERTH GOPICON LIMITED,        68.60,        65.20,        65.20,        65.20,        65.20,                  3299120.00,50600, ,       660.00,        38.50
N,SM,TEJASCARGO,TEJAS CARGO INDIA LIMITED,       251.00,       251.00,       263.55,       251.00,       263.55,                   611020.00,2400, ,       363.60,       141.05
N,SM,TCL,THAAI CASTING LIMITED,       101.65,        98.00,       106.50,        98.00,       100.75,                  2571560.00,24800, ,       153.30,        77.15
N,SM,TRANSTEEL,TRANSTEEL SEATING TECH L,       138.95,       139.50,       143.00,       139.50,       140.95,                  8312200.00,59000, ,       167.95,        79.75
N,ST,TRANSWIND,TRANSWIND INFRA LIMITED,        21.20,        22.10,        22.10,        22.10,        22.10,                    88400.00,4000, ,        23.55,        12.70
N,SM,TECHLABS,TRIDENT TECHLABS LIMITED,       306.25,       307.00,       310.10,       297.55,       301.45,                 15037331.25,49875, ,      1670.00,       295.00
N,SM,TROM,TROM INDUSTRIES LIMITED,        77.40,        79.00,        79.00,        78.80,        78.80,                   331680.00,4200, ,       280.00,        67.90
N,ST,TRUST,TRUST FINTECH LIMITED,        48.10,        49.90,        50.25,        49.50,        50.25,                   179670.00,3600, ,       185.00,        42.70
N,SM,TSC,TSC INDIA LIMITED,        46.75,        48.00,        48.00,        47.25,        47.50,                   477500.00,10000, ,        79.30,        46.55
N,SM,TUNWAL,TUNWAL E-MOTORS LIMITED,        37.60,        37.90,        37.95,        33.90,        34.40,                 15192900.00,430000, ,        52.40,        27.25
N,SM,UMA,UMA CONVERTER LIMITED,        20.00,        19.00,        19.25,        19.00,        19.25,                   153000.00,8000, ,        45.05,        19.00
N,ST,UNIHEALTH,UNIHEALTH HOSPITALS LTD,       326.30,       320.00,       320.00,       310.00,       310.00,                  7790250.00,25000, ,       390.60,       120.00
N,SM,UNILEX,UNILEX COLOURS AND CHEM L,        36.50,        36.50,        37.00,        36.50,        37.00,                   176000.00,4800, ,        89.00,        30.70
N,SM,UHTL,UNITED HEAT TRANSFER LTD,        57.95,        57.00,        57.00,        55.55,        56.85,                   791900.00,14000, ,       111.05,        51.50
N,SM,USASEEDS,UPSURGE SEEDS OF AGRI LTD,       159.00,       151.05,       151.05,       151.05,       151.05,                   193948.20,1284, ,       314.40,       130.70
N,SM,URBAN,URBAN ENVIRO WASTE MGMT L,       145.25,       145.25,       148.00,       143.60,       145.50,                  2664920.00,18400, ,       695.15,       136.05
N,SM,USHAFIN,USHA FINANCIAL SERVICES L,        36.00,        36.00,        36.00,        36.00,        36.00,                   633600.00,17600, ,       132.90,        34.10
N,SM,UCL,USHANTI COLOUR CHEM LTD,        48.00,        48.00,        48.00,        48.00,        48.00,                    96000.00,2000, ,        67.10,        38.00
N,SM,UTSSAV,UTSSAV CZ GOLD JEWELS LTD,       217.85,       217.00,       217.00,       206.50,       211.05,                 13231530.00,62400, ,       315.25,       145.05
N,SM,VMARCIND,V MARC INDIA LIMITED,       657.05,       665.00,       683.60,       652.05,       672.80,                  9364200.00,14000, ,       805.00,       200.30
N,SM,VLINFRA,V.L.INFRAPROJECTS LIMITED,        27.40,        28.40,        28.40,        26.05,        26.70,                   245550.00,9000, ,        63.45,        22.15
N,SM,VSCL,VADIVARHE SPCLTY CHEM LTD,        17.50,        16.65,        16.65,        16.65,        16.65,                    49950.00,3000, ,        46.90,        16.65
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       285.00,       257.30,       275.00,       256.60,       265.00,                  2240160.00,8400, ,       313.00,        81.10
N,SM,DENTALKART,VASA DENTICITY LIMITED,       571.70,       576.50,       580.05,       570.15,       575.00,                  1729762.50,3000, ,       812.50,       533.00
N,SM,VDEAL,VDEAL SYSTEM LIMITED,       215.00,       215.00,       215.00,       215.00,       215.00,                   129000.00,600, ,       260.00,       100.25
N,SM,VEEKAYEM,VEEKAYEM FASH & APP LTD,       202.50,       198.00,       221.50,       198.00,       219.40,                  3949450.00,18500, ,       318.00,       190.00
N,SM,VERITAAS,VERITAAS ADVERTISING LTD,        53.75,        56.00,        56.40,        56.00,        56.40,                   809280.00,14400, ,       134.55,        51.35
N,SM,VIAZ,VIAZ TYRES LIMITED,        68.85,        69.00,        69.00,        65.45,        67.45,                  1074400.00,16000, ,        99.55,        49.30
N,SM,VIGOR,VIGOR PLAST INDIA LIMITED,        79.00,        78.75,        78.75,        78.75,        78.75,                   126000.00,1600, ,        98.00,        74.95
N,SM,VILAS,VILAS TRANSCORE LIMITED,       392.70,       392.70,       405.00,       391.40,       395.60,                  5984400.00,15000, ,       673.70,       291.00
N,SM,VILINBIO,VILIN BIO MED LIMITED,        19.85,        20.05,        20.05,        20.05,        20.05,                   240600.00,12000, ,        32.50,        16.25
N,SM,VINSYS,VINSYS IT SERVICES IND LT,       391.05,       392.00,       392.00,       371.20,       379.10,                  2589237.50,6750, ,       475.00,       300.00
N,SM,VINYAS,VINYAS INNOVATIVE TECH L,      1175.00,      1170.00,      1170.00,      1142.10,      1143.25,                  1375920.00,1200, ,      1440.00,       575.80
N,SM,VGINFOTECH,VIRTUAL GALAXY INFOTECH L,       154.95,       152.00,       153.90,       149.50,       152.25,                  5908400.00,39000, ,       208.00,       146.00
N,SM,VISHNUINFR,VISHNUSURYA PROJ N INFR L,       172.60,       172.50,       179.00,       168.00,       172.10,                  1222075.00,7000, ,       305.00,       145.00
N,SM,VISHWAS,VISHWAS AGRI SEEDS LTD,        40.85,        42.70,        42.80,        38.75,        38.75,                   328320.00,8000, ,        91.90,        36.10
N,ST,VIESL,VISION INFRA EQUIP SOL L,       250.00,       240.50,       245.00,       237.50,       238.20,                  9605240.00,40000, ,       307.90,       111.95
N,SM,VITAL,VITAL CHEMTECH LIMITED,        55.30,        54.00,        58.05,        54.00,        58.05,                   612540.00,10800, ,        77.60,        48.10
N,SM,VIVIANA,VIVIANA POWER TECH LTD,       733.10,       755.50,       757.00,       700.00,       706.85,                 16215360.00,22200, ,      1860.00,       598.00
N,ST,VOLERCAR,VOLER CAR LIMITED,       200.00,       200.00,       200.00,       199.90,       199.90,                 22399040.00,112000, ,       255.00,        77.40
N,SM,WALPAR,WALPAR NUTRITIONS LIMITED,        46.40,        48.40,        48.40,        47.90,        47.90,                   192600.00,4000, ,        53.30,        37.70
N,SM,WINSOL,WINSOL ENGINEERS LIMITED,       160.70,       156.00,       161.00,       154.00,       160.40,                  2023620.00,12800, ,       320.00,       151.05
N,SM,WTICAB,WISE TRAVEL INDIA LIMITED,       134.00,       139.00,       139.00,       135.00,       137.00,                  1017100.00,7500, ,       204.00,       115.20
N,ST,WOL3D,WOL 3D INDIA LIMITED,       167.10,       169.00,       169.00,       169.00,       169.00,                   169000.00,1000, ,       209.95,        97.00
N,SM,WOMANCART,WOMANCART LIMITED,       296.30,       303.20,       306.00,       290.00,       291.40,                  4109600.00,14000, ,       437.15,       211.15
N,SM,YASHOPTICS,YASH OPTICS & LENS LTD,       132.00,       130.00,       132.00,       128.25,       132.00,                  1355200.00,10400, ,       153.50,        72.60
N,SM,YCCL,YASONS CHEMEX CARE LTD,        12.00,        12.65,        12.70,        12.65,        12.65,                   114000.00,9000, ,        21.40,        11.00
N,SM,ZTECH,Z-TECH (INDIA) LIMITED,       592.00,       576.00,       602.95,       576.00,       601.85,                 31390830.00,52500, ,       731.15,       460.00
N,SM,ZEAL,ZEAL GLOBAL SERVICES LTD,        99.95,        95.40,        95.40,        95.00,        95.15,                   171240.00,1800, ,       192.00,        92.35
N,SM,ZENITHDRUG,ZENITH DRUGS LIMITED,        49.85,        51.00,        51.20,        49.90,        49.90,                   362760.00,7200, ,       107.00,        47.15
