Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
18-DEC-2025,BAIDFIN,11.84,11.10,0.0645,0.0293,0.0296,0.5655
18-DEC-2025,BAJAJ-AUTO,8830.85,8894.80,-0.0072,0.0148,0.0148,0.2828
18-DEC-2025,BAJAJCON,249.15,253.35,-0.0167,0.0227,0.0227,0.4337
18-DEC-2025,BAJAJELEC,479.00,479.00,0.0000,0.0181,0.0180,0.3439
18-DEC-2025,BAJAJFINSV,2026.30,2021.20,0.0025,0.0149,0.0148,0.2828
18-DEC-2025,BAJAJHCARE,412.75,401.10,0.0286,0.0303,0.0303,0.5789
18-DEC-2025,BAJAJHFL,95.05,94.60,0.0047,0.0153,0.0153,0.2923
18-DEC-2025,BAJAJHIND,18.74,18.56,0.0097,0.0268,0.0268,0.5120
18-DEC-2025,BAJAJHLDNG,10941.00,11071.90,-0.0119,0.0209,0.0208,0.3974
18-DEC-2025,BAJAJINDEF,314.15,320.10,-0.0188,0.0290,0.0290,0.5540
18-DEC-2025,BAJEL,166.40,166.90,-0.0030,0.0268,0.0267,0.5101
18-DEC-2025,BAJFINANCE,1000.25,999.60,0.0007,0.0165,0.0165,0.3152
18-DEC-2025,BALAJEE,39.42,38.99,0.0110,0.0234,0.0234,0.4471
18-DEC-2025,BALAJITELE,102.45,103.30,-0.0083,0.0310,0.0309,0.5903
18-DEC-2025,BALAMINES,1091.20,1091.95,-0.0007,0.0224,0.0223,0.4260
18-DEC-2025,BALAXI,28.11,28.82,-0.0249,0.0287,0.0287,0.5483
18-DEC-2025,BALKRISHNA,19.94,20.04,-0.0050,0.0266,0.0266,0.5082
18-DEC-2025,BALKRISIND,2366.70,2396.60,-0.0126,0.0169,0.0169,0.3229
18-DEC-2025,BALMLAWRIE,171.70,173.10,-0.0081,0.0208,0.0207,0.3955
18-DEC-2025,BALPHARMA,72.96,73.71,-0.0102,0.0261,0.0261,0.4986
18-DEC-2025,BALRAMCHIN,450.80,440.30,0.0236,0.0215,0.0215,0.4108
18-DEC-2025,BALUFORGE,616.35,627.45,-0.0178,0.0313,0.0312,0.5961
18-DEC-2025,BANARBEADS,128.55,128.85,-0.0023,0.0268,0.0267,0.5101
18-DEC-2025,BANARISUG,3626.15,3601.80,0.0067,0.0174,0.0173,0.3305
18-DEC-2025,BANCOINDIA,693.45,695.70,-0.0032,0.0360,0.0360,0.6878
18-DEC-2025,BANDHANBNK,145.35,147.85,-0.0171,0.0220,0.0219,0.4184
18-DEC-2025,BANG,47.07,48.88,-0.0377,0.0302,0.0302,0.5770
18-DEC-2025,BANKA,67.20,68.03,-0.0123,0.0326,0.0325,0.6209
18-DEC-2025,BANKADD,60.03,60.06,-0.0005,0.0207,0.0206,0.3936
18-DEC-2025,BANKBARODA,288.10,287.60,0.0017,0.0177,0.0177,0.3382
18-DEC-2025,BANKBEES,607.64,607.87,-0.0004,0.0077,0.0077,0.1471
18-DEC-2025,BANKBETF,59.64,59.57,0.0012,0.0092,0.0092,0.1758
18-DEC-2025,BANKETF,597.88,597.30,0.0010,0.0076,0.0076,0.1452
18-DEC-2025,BANKIETF,60.24,60.23,0.0002,0.0079,0.0079,0.1509
18-DEC-2025,BANKINDIA,142.30,141.95,0.0025,0.0201,0.0200,0.3821
18-DEC-2025,BANKNIFTY1,608.66,609.41,-0.0012,0.0083,0.0083,0.1586
18-DEC-2025,BANKPSU,83.59,83.52,0.0008,0.0119,0.0118,0.2254
18-DEC-2025,BANSALWIRE,311.85,313.75,-0.0061,0.0190,0.0190,0.3630
18-DEC-2025,BANSWRAS,113.15,113.20,-0.0004,0.0230,0.0229,0.4375
18-DEC-2025,BASF,3814.75,3830.45,-0.0041,0.0210,0.0209,0.3993
18-DEC-2025,BASML,26.22,26.75,-0.0200,0.0290,0.0290,0.5540
18-DEC-2025,BATAINDIA,940.10,939.30,0.0009,0.0155,0.0155,0.2961
18-DEC-2025,BAYERCROP,4289.85,4349.20,-0.0137,0.0172,0.0172,0.3286
18-DEC-2025,BBETF0432,1307.67,1308.44,-0.0006,0.0019,0.0018,0.0344
18-DEC-2025,BBL,2718.15,2751.00,-0.0120,0.0276,0.0276,0.5273
18-DEC-2025,BBNPNBETF,59.28,59.03,0.0042,0.0073,0.0073,0.1395
18-DEC-2025,BBNPPGOLD,128.75,128.95,-0.0016,0.0127,0.0126,0.2407
18-DEC-2025,BBOX,517.20,500.90,0.0320,0.0291,0.0291,0.5560
18-DEC-2025,BBTC,1895.75,1890.00,0.0030,0.0240,0.0239,0.4566
18-DEC-2025,BBTCL,190.60,194.80,-0.0218,0.0250,0.0250,0.4776
18-DEC-2025,BCG,10.50,10.81,-0.0291,0.0468,0.0468,0.8941
18-DEC-2025,BCLIND,31.23,31.41,-0.0057,0.0245,0.0245,0.4681
18-DEC-2025,BCONCEPTS,308.45,311.95,-0.0113,0.0334,0.0333,0.6362
18-DEC-2025,BDL,1342.50,1324.30,0.0136,0.0267,0.0266,0.5082
18-DEC-2025,BEARDSELL,29.09,29.50,-0.0140,0.0337,0.0336,0.6419
18-DEC-2025,BECTORFOOD,246.05,250.50,-0.0179,0.0227,0.0227,0.4337
18-DEC-2025,BEDMUTHA,105.00,106.10,-0.0104,0.0262,0.0262,0.5006
18-DEC-2025,BEL,383.45,385.60,-0.0056,0.0189,0.0189,0.3611
18-DEC-2025,BELLACASA,378.05,380.05,-0.0053,0.0333,0.0332,0.6343
18-DEC-2025,BELRISE,156.00,157.50,-0.0096,0.0170,0.0170,0.3248
18-DEC-2025,BEML,1666.95,1684.80,-0.0107,0.0287,0.0286,0.5464
18-DEC-2025,BEPL,86.60,87.86,-0.0144,0.0216,0.0216,0.4127
18-DEC-2025,BERGEPAINT,536.35,538.90,-0.0047,0.0151,0.0151,0.2885
18-DEC-2025,BESTAGRO,392.05,398.70,-0.0168,0.0334,0.0334,0.6381
18-DEC-2025,BETA,1549.40,1601.20,-0.0329,0.0049,0.0054,0.1032
18-DEC-2025,BFINVEST,407.25,411.95,-0.0115,0.0226,0.0226,0.4318
18-DEC-2025,BFSI,28.16,28.20,-0.0014,0.0085,0.0085,0.1624
18-DEC-2025,BFUTILITIE,647.50,673.20,-0.0389,0.0300,0.0300,0.5731
18-DEC-2025,BGRENERGY,314.90,306.05,0.0285,0.0363,0.0362,0.6916
18-DEC-2025,BHAGCHEM,249.05,227.85,0.0890,0.0228,0.0236,0.4509
18-DEC-2025,BHAGERIA,177.45,176.75,0.0040,0.0296,0.0295,0.5636
18-DEC-2025,BHAGYANGR,135.65,131.05,0.0345,0.0332,0.0332,0.6343
18-DEC-2025,BHANDARI,4.02,4.04,-0.0050,0.0260,0.0259,0.4948
18-DEC-2025,BHARATFORG,1407.50,1413.30,-0.0041,0.0190,0.0189,0.3611
18-DEC-2025,BHARATGEAR,103.40,104.75,-0.0130,0.0309,0.0309,0.5903
18-DEC-2025,BHARATRAS,2284.10,2313.75,-0.0129,0.0262,0.0262,0.5006
18-DEC-2025,BHARATSE,169.35,171.25,-0.0112,0.0351,0.0350,0.6687
18-DEC-2025,BHARATWIRE,174.25,175.00,-0.0043,0.0332,0.0331,0.6324
18-DEC-2025,BHARTIARTL,2092.00,2108.00,-0.0076,0.0129,0.0128,0.2445
18-DEC-2025,BHARTIHEXA,1764.45,1761.85,0.0015,0.0213,0.0212,0.4050
18-DEC-2025,BHEL,275.05,277.85,-0.0101,0.0232,0.0231,0.4413
18-DEC-2025,BIGBLOC,70.95,71.42,-0.0066,0.0313,0.0312,0.5961
18-DEC-2025,BIKAJI,743.20,742.35,0.0011,0.0195,0.0195,0.3725
18-DEC-2025,BIL,723.75,753.50,-0.0403,0.0294,0.0295,0.5636
18-DEC-2025,BILVYAPAR,7.15,7.35,-0.0276,0.0354,0.0354,0.6763
18-DEC-2025,BIOCON,392.25,386.10,0.0158,0.0202,0.0201,0.3840
18-DEC-2025,BIOFILCHEM,33.03,33.82,-0.0236,0.0261,0.0261,0.4986
18-DEC-2025,BIRET,333.03,330.46,0.0077,0.0110,0.0110,0.2102
18-DEC-2025,BIRLACABLE,135.50,134.25,0.0093,0.0273,0.0272,0.5197
18-DEC-2025,BIRLACORPN,1039.45,1069.95,-0.0289,0.0205,0.0206,0.3936
18-DEC-2025,BIRLAMONEY,146.25,145.20,0.0072,0.0274,0.0273,0.5216
18-DEC-2025,BIRLANU,1526.25,1540.45,-0.0093,0.0172,0.0171,0.3267
18-DEC-2025,BIUL,52.35,52.35,0.0000,0.0461,0.0460,0.8788
18-DEC-2025,BLACKBUCK,636.50,626.00,0.0166,0.0271,0.0271,0.5177
18-DEC-2025,BLAL,202.15,202.20,-0.0002,0.0208,0.0207,0.3955
18-DEC-2025,BLBLIMITED,14.64,14.99,-0.0236,0.0282,0.0281,0.5368
18-DEC-2025,BLISSGVS,160.00,144.80,0.0998,0.0339,0.0346,0.6610
18-DEC-2025,BLKASHYAP,50.53,52.01,-0.0289,0.0284,0.0284,0.5426
18-DEC-2025,BLS,316.45,311.90,0.0145,0.0281,0.0280,0.5349
18-DEC-2025,BLSE,205.80,207.25,-0.0070,0.0280,0.0279,0.5330
18-DEC-2025,BLUECOAST,35.36,35.33,0.0008,0.0633,0.0632,1.2074
18-DEC-2025,BLUEDART,5280.35,5333.65,-0.0100,0.0205,0.0205,0.3917
18-DEC-2025,BLUEJET,524.00,531.10,-0.0135,0.0288,0.0287,0.5483
18-DEC-2025,BLUESTARCO,1854.60,1826.80,0.0151,0.0209,0.0208,0.3974
18-DEC-2025,BLUESTONE,502.60,500.45,0.0043,0.0195,0.0194,0.3706
18-DEC-2025,BLUSPRING,64.46,64.82,-0.0056,0.0193,0.0193,0.3687
18-DEC-2025,BMWVENTLTD,58.37,58.91,-0.0092,0.0137,0.0137,0.2617
18-DEC-2025,BODALCHEM,50.72,51.83,-0.0216,0.0223,0.0223,0.4260
18-DEC-2025,BOHRAIND,18.75,18.31,0.0237,0.0283,0.0283,0.5407
18-DEC-2025,BOMDYEING,129.45,130.85,-0.0108,0.0266,0.0265,0.5063
18-DEC-2025,BORANA,276.65,273.95,0.0098,0.0154,0.0154,0.2942
18-DEC-2025,BOROLTD,285.30,299.75,-0.0494,0.0216,0.0219,0.4184
18-DEC-2025,BORORENEW,521.55,531.50,-0.0189,0.0263,0.0263,0.5025
18-DEC-2025,BOROSCI,117.40,120.65,-0.0273,0.0253,0.0254,0.4853
18-DEC-2025,BOSCHLTD,35720.25,35974.90,-0.0071,0.0143,0.0142,0.2713
18-DEC-2025,BPCL,363.35,368.35,-0.0137,0.0170,0.0170,0.3248
18-DEC-2025,BPL,53.55,54.04,-0.0091,0.0311,0.0311,0.5942
18-DEC-2025,BRIGADE,876.10,859.90,0.0187,0.0213,0.0213,0.4069
18-DEC-2025,BRIGHOTEL,71.24,71.51,-0.0038,0.0083,0.0083,0.1586
18-DEC-2025,BRITANNIA,6040.50,6096.00,-0.0091,0.0126,0.0126,0.2407
18-DEC-2025,BRNL,22.39,22.70,-0.0138,0.0311,0.0310,0.5923
18-DEC-2025,BROOKS,95.85,96.65,-0.0083,0.0313,0.0312,0.5961
18-DEC-2025,BSE,2682.90,2630.50,0.0197,0.0317,0.0317,0.6056
18-DEC-2025,BSE500IETF,39.73,39.78,-0.0013,0.0078,0.0077,0.1471
18-DEC-2025,BSHSL,99.29,102.00,-0.0269,0.0239,0.0239,0.4566
18-DEC-2025,BSL,156.45,155.10,0.0087,0.0321,0.0320,0.6114
18-DEC-2025,BSLGOLDETF,116.79,116.61,0.0015,0.0118,0.0118,0.2254
18-DEC-2025,BSLNIFTY,30.02,30.07,-0.0017,0.0069,0.0069,0.1318
18-DEC-2025,BSLSENETFG,84.64,84.69,-0.0006,0.0074,0.0074,0.1414
18-DEC-2025,BSOFT,433.30,431.75,0.0036,0.0208,0.0207,0.3955
18-DEC-2025,BTML,8.15,8.22,-0.0086,0.0315,0.0314,0.5999
18-DEC-2025,BUTTERFLY,651.40,638.10,0.0206,0.0233,0.0233,0.4451
18-DEC-2025,BVCL,41.95,41.58,0.0089,0.0339,0.0338,0.6457
18-DEC-2025,BYKE,49.65,50.25,-0.0120,0.0282,0.0282,0.5388
18-DEC-2025,CALSOFT,15.41,15.88,-0.0300,0.0309,0.0308,0.5884
18-DEC-2025,CAMLINFINE,154.75,154.40,0.0023,0.0347,0.0347,0.6629
18-DEC-2025,CAMPUS,256.80,261.65,-0.0187,0.0191,0.0191,0.3649
18-DEC-2025,CAMS,752.30,733.80,0.0249,0.0211,0.0212,0.4050
18-DEC-2025,CANBK,149.85,150.20,-0.0023,0.0189,0.0188,0.3592
18-DEC-2025,CANFINHOME,923.40,924.10,-0.0008,0.0171,0.0171,0.3267
18-DEC-2025,CANHLIFE,127.60,125.85,0.0138,0.0081,0.0082,0.1567
18-DEC-2025,CANTABIL,257.00,256.10,0.0035,0.0241,0.0241,0.4604
18-DEC-2025,CAPACITE,254.80,258.90,-0.0160,0.0244,0.0244,0.4662
18-DEC-2025,CAPFIN,10.00,10.00,0.0000,0.0000,0.0000,0.0000
18-DEC-2025,CAPILLARY,678.15,679.90,-0.0026,0.0165,0.0164,0.3133
18-DEC-2025,CAPINVIT,74.00,74.01,-0.0001,0.0080,0.0079,0.1509
18-DEC-2025,CAPITALSFB,266.45,262.00,0.0168,0.0162,0.0162,0.3095
18-DEC-2025,CAPLIPOINT,1907.45,1897.90,0.0050,0.0245,0.0244,0.4662
18-DEC-2025,CAPTRUST,11.89,12.31,-0.0347,0.0378,0.0378,0.7222
18-DEC-2025,CARBORUNIV,850.20,848.35,0.0022,0.0198,0.0198,0.3783
18-DEC-2025,CARERATING,1543.50,1524.35,0.0125,0.0228,0.0227,0.4337
18-DEC-2025,CARRARO,516.80,524.50,-0.0148,0.0276,0.0276,0.5273
18-DEC-2025,CARTRADE,2688.00,2727.30,-0.0145,0.0329,0.0329,0.6286
18-DEC-2025,CARYSIL,865.20,879.50,-0.0164,0.0284,0.0284,0.5426
18-DEC-2025,CASHIETF,1041.56,1041.40,0.0002,0.0002,0.0002,0.0038
18-DEC-2025,CASTLE,25.35,25.35,0.0000,0.0000,0.0000,0.0000
18-DEC-2025,CASTROLIND,183.35,182.85,0.0027,0.0193,0.0192,0.3668
18-DEC-2025,CCCL,19.63,18.71,0.0480,0.0735,0.0734,1.4023
18-DEC-2025,CCHHL,15.16,15.55,-0.0254,0.0292,0.0292,0.5579
18-DEC-2025,CCL,990.30,994.50,-0.0042,0.0238,0.0237,0.4528
18-DEC-2025,CDSL,1489.60,1477.30,0.0083,0.0228,0.0228,0.4356
18-DEC-2025,CEATLTD,3743.25,3720.15,0.0062,0.0223,0.0223,0.4260
18-DEC-2025,CEIGALL,229.45,227.90,0.0068,0.0176,0.0176,0.3362
18-DEC-2025,CELEBRITY,8.20,8.55,-0.0418,0.0311,0.0312,0.5961
18-DEC-2025,CELLO,541.80,549.85,-0.0147,0.0177,0.0177,0.3382
18-DEC-2025,CEMPRO,792.05,795.55,-0.0044,0.0283,0.0282,0.5388
18-DEC-2025,CENTENKA,446.15,438.50,0.0173,0.0237,0.0237,0.4528
18-DEC-2025,CENTEXT,20.81,21.18,-0.0176,0.0356,0.0355,0.6782
18-DEC-2025,CENTRALBK,36.02,35.95,0.0019,0.0232,0.0231,0.4413
18-DEC-2025,CENTRUM,28.22,28.51,-0.0102,0.0295,0.0295,0.5636
18-DEC-2025,CENTUM,2169.00,2213.25,-0.0202,0.0338,0.0337,0.6438
18-DEC-2025,CENTURYPLY,818.00,840.95,-0.0277,0.0187,0.0187,0.3573
18-DEC-2025,CERA,5291.25,5431.75,-0.0262,0.0184,0.0185,0.3534
18-DEC-2025,CEREBRAINT,6.57,6.74,-0.0255,0.0302,0.0302,0.5770
18-DEC-2025,CESC,165.75,165.80,-0.0003,0.0206,0.0206,0.3936
18-DEC-2025,CEWATER,446.00,457.00,-0.0244,0.0265,0.0265,0.5063
18-DEC-2025,CGCL,177.35,178.70,-0.0076,0.0262,0.0262,0.5006
18-DEC-2025,CGPOWER,661.80,670.40,-0.0129,0.0205,0.0205,0.3917
18-DEC-2025,CHALET,856.55,866.45,-0.0115,0.0195,0.0195,0.3725
18-DEC-2025,CHAMBLFERT,440.20,441.90,-0.0039,0.0215,0.0215,0.4108
18-DEC-2025,CHEMBOND,158.15,156.75,0.0089,0.0248,0.0248,0.4738
18-DEC-2025,CHEMBONDCH,158.05,157.00,0.0067,0.0195,0.0195,0.3725
18-DEC-2025,CHEMCON,197.55,197.90,-0.0018,0.0267,0.0266,0.5082
18-DEC-2025,CHEMFAB,451.25,450.25,0.0022,0.0284,0.0283,0.5407
18-DEC-2025,CHEMICAL,28.24,28.31,-0.0025,0.0021,0.0021,0.0401
18-DEC-2025,CHEMPLASTS,248.80,251.65,-0.0114,0.0214,0.0214,0.4088
18-DEC-2025,CHENNPETRO,891.05,913.95,-0.0254,0.0309,0.0309,0.5903
18-DEC-2025,CHEVIOT,1055.90,1061.60,-0.0054,0.0161,0.0161,0.3076
18-DEC-2025,CHOICEGOLD,131.88,132.29,-0.0031,0.0037,0.0037,0.0707
18-DEC-2025,CHOICEIN,771.70,770.30,0.0018,0.0176,0.0175,0.3343
18-DEC-2025,CHOLAFIN,1679.00,1673.50,0.0033,0.0194,0.0193,0.3687
18-DEC-2025,CHOLAHLDNG,1808.35,1817.15,-0.0049,0.0233,0.0232,0.4432
18-DEC-2025,CIEINDIA,393.15,389.35,0.0097,0.0161,0.0161,0.3076
18-DEC-2025,CIFL,36.67,35.51,0.0321,0.0289,0.0290,0.5540
18-DEC-2025,CIGNITITEC,1802.65,1796.65,0.0033,0.0220,0.0220,0.4203
18-DEC-2025,CINELINE,86.32,87.25,-0.0107,0.0273,0.0273,0.5216
18-DEC-2025,CINEVISTA,14.67,14.76,-0.0061,0.0343,0.0342,0.6534
18-DEC-2025,CIPLA,1498.90,1496.90,0.0013,0.0134,0.0134,0.2560
18-DEC-2025,CITYGOLD,10.00,10.00,0.0000,0.0000,0.0000,0.0000
18-DEC-2025,CLEAN,904.30,891.35,0.0144,0.0193,0.0193,0.3687
18-DEC-2025,CLEDUCATE,82.21,81.98,0.0028,0.0310,0.0309,0.5903
18-DEC-2025,CLSEL,265.55,263.45,0.0079,0.0252,0.0252,0.4814
18-DEC-2025,CMSINFO,349.75,346.40,0.0096,0.0188,0.0187,0.3573
18-DEC-2025,CNL,737.75,745.80,-0.0109,0.0260,0.0259,0.4948
18-DEC-2025,COALINDIA,385.30,384.75,0.0014,0.0139,0.0139,0.2656
18-DEC-2025,COASTCORP,45.53,46.00,-0.0103,0.0342,0.0341,0.6515
18-DEC-2025,COCHINSHIP,1506.20,1502.90,0.0022,0.0286,0.0285,0.5445
18-DEC-2025,COFFEEDAY,33.81,33.78,0.0009,0.0360,0.0359,0.6859
18-DEC-2025,COFORGE,1854.80,1844.70,0.0055,0.0215,0.0215,0.4108
18-DEC-2025,COHANCE,529.65,525.70,0.0075,0.0234,0.0233,0.4451
18-DEC-2025,COLPAL,2090.00,2087.35,0.0013,0.0141,0.0141,0.2694
18-DEC-2025,COMMOIETF,92.94,93.27,-0.0035,0.0094,0.0094,0.1796
18-DEC-2025,COMPINFO,1.66,1.67,-0.0060,0.0329,0.0329,0.6286
18-DEC-2025,COMPUSOFT,16.20,16.37,-0.0104,0.0294,0.0293,0.5598
18-DEC-2025,COMSYN,144.70,144.45,0.0017,0.0257,0.0256,0.4891
18-DEC-2025,CONCOR,498.25,496.35,0.0038,0.0177,0.0176,0.3362
18-DEC-2025,CONCORDBIO,1344.20,1331.25,0.0097,0.0250,0.0249,0.4757
18-DEC-2025,CONFIPET,33.50,34.43,-0.0274,0.0248,0.0248,0.4738
18-DEC-2025,CONS,124.21,124.45,-0.0019,0.0097,0.0097,0.1853
18-DEC-2025,CONSOFINVT,170.43,172.20,-0.0103,0.0230,0.0230,0.4394
18-DEC-2025,CONSUMBEES,134.25,135.03,-0.0058,0.0075,0.0075,0.1433
18-DEC-2025,CONSUMER,11.75,11.72,0.0026,0.0083,0.0082,0.1567
18-DEC-2025,CONSUMIETF,125.22,125.54,-0.0026,0.0077,0.0077,0.1471
18-DEC-2025,CONTROLPR,702.60,719.95,-0.0244,0.0222,0.0222,0.4241
18-DEC-2025,CORALFINAC,38.16,38.57,-0.0107,0.0295,0.0294,0.5617
18-DEC-2025,CORDSCABLE,182.55,187.00,-0.0241,0.0302,0.0302,0.5770
18-DEC-2025,COROMANDEL,2247.85,2261.30,-0.0060,0.0200,0.0199,0.3802
18-DEC-2025,CORONA,1366.10,1403.00,-0.0267,0.0024,0.0031,0.0592
18-DEC-2025,COSMOFIRST,679.60,679.60,0.0000,0.0309,0.0308,0.5884
18-DEC-2025,COUNCODOS,5.75,5.82,-0.0121,0.0331,0.0330,0.6305
18-DEC-2025,CPCAP,118.00,118.10,-0.0008,0.0263,0.0263,0.5025
18-DEC-2025,CPEDU,263.60,273.20,-0.0358,0.0186,0.0187,0.3573
18-DEC-2025,CPPLUS,1525.90,1520.85,0.0033,0.0176,0.0175,0.3343
18-DEC-2025,CPSEETF,88.27,88.73,-0.0052,0.0117,0.0116,0.2216
18-DEC-2025,CRAFTSMAN,7071.10,7014.30,0.0081,0.0221,0.0220,0.4203
18-DEC-2025,CRAMC,304.05,286.25,0.0603,0.0127,0.0133,0.2541
18-DEC-2025,CREATIVEYE,6.91,6.96,-0.0072,0.0388,0.0387,0.7394
18-DEC-2025,CRED,12.00,12.00,0.0000,0.0045,0.0044,0.0841
18-DEC-2025,CREDITACC,1264.80,1278.20,-0.0105,0.0263,0.0262,0.5006
18-DEC-2025,CREST,365.45,357.05,0.0233,0.0255,0.0255,0.4872
18-DEC-2025,CRISIL,4330.15,4406.45,-0.0175,0.0191,0.0191,0.3649
18-DEC-2025,CRIZAC,285.60,293.30,-0.0266,0.0194,0.0194,0.3706
18-DEC-2025,CROMPTON,255.65,249.15,0.0258,0.0160,0.0160,0.3057
18-DEC-2025,CROWN,133.40,134.91,-0.0113,0.0287,0.0286,0.5464
18-DEC-2025,CSBBANK,391.00,391.90,-0.0023,0.0193,0.0192,0.3668
18-DEC-2025,CSLFINANCE,319.50,312.05,0.0236,0.0275,0.0275,0.5254
18-DEC-2025,CTE,40.40,40.59,-0.0047,0.0338,0.0337,0.6438
18-DEC-2025,CUB,275.20,275.15,0.0002,0.0207,0.0206,0.3936
18-DEC-2025,CUBEINVIT,139.95,136.50,0.0250,0.0122,0.0123,0.2350
18-DEC-2025,CUBEXTUB,90.79,90.61,0.0020,0.0305,0.0304,0.5808
18-DEC-2025,CUMMINSIND,4385.35,4512.70,-0.0286,0.0175,0.0176,0.3362
18-DEC-2025,CUPID,441.35,429.15,0.0280,0.0294,0.0294,0.5617
18-DEC-2025,CURAA,114.85,124.50,-0.0807,0.0435,0.0438,0.8368
18-DEC-2025,CYBERMEDIA,15.98,16.15,-0.0106,0.0340,0.0339,0.6477
18-DEC-2025,CYBERTECH,144.30,145.10,-0.0055,0.0344,0.0344,0.6572
18-DEC-2025,CYIENT,1141.30,1138.80,0.0022,0.0217,0.0217,0.4146
18-DEC-2025,CYIENTDLM,422.60,420.50,0.0050,0.0228,0.0227,0.4337
18-DEC-2025,DABUR,492.55,494.15,-0.0032,0.0129,0.0129,0.2465
18-DEC-2025,DALBHARAT,2024.40,2073.85,-0.0241,0.0150,0.0151,0.2885
18-DEC-2025,DALMIARF,172.75,172.75,0.0000,0.0024,0.0023,0.0439
18-DEC-2025,DALMIASUG,300.80,300.65,0.0005,0.0242,0.0241,0.4604
18-DEC-2025,DAMCAPITAL,207.40,206.45,0.0046,0.0247,0.0247,0.4719
18-DEC-2025,DAMODARIND,29.99,30.52,-0.0175,0.0251,0.0251,0.4795
18-DEC-2025,DANGEE,3.63,3.66,-0.0082,0.0326,0.0325,0.6209
18-DEC-2025,DATAMATICS,815.00,816.55,-0.0019,0.0298,0.0297,0.5674
18-DEC-2025,DATAPATTNS,2512.65,2467.70,0.0181,0.0305,0.0304,0.5808
18-DEC-2025,DAVANGERE,4.03,4.02,0.0025,0.0279,0.0279,0.5330
18-DEC-2025,DBCORP,260.40,256.10,0.0167,0.0237,0.0236,0.4509
18-DEC-2025,DBEIL,116.05,117.20,-0.0099,0.0230,0.0230,0.4394
18-DEC-2025,DBL,454.40,467.90,-0.0293,0.0258,0.0258,0.4929
18-DEC-2025,DBOL,77.89,77.68,0.0027,0.0235,0.0235,0.4490
18-DEC-2025,DBREALTY,115.50,116.05,-0.0048,0.0307,0.0306,0.5846
18-DEC-2025,DBSTOCKBRO,25.16,24.99,0.0068,0.0233,0.0233,0.4451
18-DEC-2025,DCAL,242.15,264.95,-0.0900,0.0334,0.0339,0.6477
18-DEC-2025,DCBBANK,168.05,167.05,0.0060,0.0212,0.0212,0.4050
18-DEC-2025,DCI,243.05,248.55,-0.0224,0.0317,0.0316,0.6037
18-DEC-2025,DCM,92.74,92.46,0.0030,0.0266,0.0265,0.5063
18-DEC-2025,DCMFINSERV,5.29,5.36,-0.0131,0.0301,0.0300,0.5731
18-DEC-2025,DCMNVL,125.20,126.60,-0.0111,0.0279,0.0278,0.5311
18-DEC-2025,DCMSHRIRAM,1217.25,1223.95,-0.0055,0.0242,0.0242,0.4623
18-DEC-2025,DCMSRIND,165.35,166.45,-0.0066,0.0226,0.0225,0.4299
18-DEC-2025,DCW,57.37,58.85,-0.0255,0.0288,0.0288,0.5502
18-DEC-2025,DCXINDIA,156.75,156.30,0.0029,0.0283,0.0282,0.5388
18-DEC-2025,DDEVPLSTIK,282.05,283.00,-0.0034,0.0310,0.0309,0.5903
18-DEC-2025,DECCANCE,762.30,768.85,-0.0086,0.0277,0.0276,0.5273
18-DEC-2025,DEEDEV,216.90,215.45,0.0067,0.0274,0.0274,0.5235
18-DEC-2025,DEEPAKFERT,1194.90,1214.95,-0.0166,0.0262,0.0262,0.5006
18-DEC-2025,DEEPAKNTR,1582.50,1600.25,-0.0112,0.0178,0.0177,0.3382
18-DEC-2025,DEEPINDS,441.45,452.70,-0.0252,0.0278,0.0278,0.5311
18-DEC-2025,DELHISAFE,48.80,48.80,0.0000,0.0000,0.0000,0.0000
18-DEC-2025,DELHIVERY,402.35,399.80,0.0064,0.0213,0.0213,0.4069
18-DEC-2025,DELPHIFX,245.75,244.95,0.0033,0.0325,0.0324,0.6190
18-DEC-2025,DELTACORP,68.92,70.32,-0.0201,0.0232,0.0232,0.4432
18-DEC-2025,DELTAMAGNT,68.29,68.51,-0.0032,0.0347,0.0346,0.6610
18-DEC-2025,DEN,30.98,30.72,0.0084,0.0217,0.0217,0.4146
18-DEC-2025,DENIMDL,1.10,1.10,0.0000,0.0000,0.0000,0.0000
18-DEC-2025,DENORA,704.05,712.60,-0.0121,0.0274,0.0273,0.5216
18-DEC-2025,DENTA,342.15,346.90,-0.0138,0.0278,0.0277,0.5292
18-DEC-2025,DEVIT,34.67,35.61,-0.0268,0.0280,0.0279,0.5330
18-DEC-2025,DEVRUPTRAD,10.00,10.00,0.0000,0.0000,0.0000,0.0000
18-DEC-2025,DEVX,41.47,42.13,-0.0158,0.0147,0.0147,0.2808
18-DEC-2025,DEVYANI,126.10,127.20,-0.0087,0.0207,0.0206,0.3936
18-DEC-2025,DEWANHOUS,16.70,16.70,0.0000,0.0037,0.0037,0.0707
18-DEC-2025,DGCONTENT,30.70,31.86,-0.0371,0.0311,0.0311,0.5942
18-DEC-2025,DHAMPURSUG,129.85,128.65,0.0093,0.0220,0.0219,0.4184
18-DEC-2025,DHANBANK,24.41,24.86,-0.0183,0.0235,0.0235,0.4490
