CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKPATANJALI27-JAN-2026,542.7000000,542.1500000,542.1500000,533.9500000,536.1500000,536.1500000,-1.2000000,520.0000000,119700.0000000,133.0000000,64287855.0000000
FUTSTKPATANJALI30-DEC-2025,539.4000000,539.2000000,539.6500000,530.3000000,532.3000000,532.3000000,-1.3100000,39329.0000000,3960900.0000000,4401.0000000,2114134335.0000000
FUTSTKPETRONET24-FEB-2026,271.9500000,270.8500000,273.7000000,270.1000000,273.0000000,273.0000000,0.3800000,112.0000000,39900.0000000,21.0000000,10873700.0000000
FUTSTKPETRONET27-JAN-2026,271.8500000,270.1000000,272.2500000,268.3500000,271.4000000,271.4000000,-0.1600000,1610.0000000,446500.0000000,235.0000000,120916950.0000000
FUTSTKPETRONET30-DEC-2025,270.2500000,269.0500000,270.5500000,266.6500000,269.8000000,269.8000000,-0.1600000,24292.0000000,2566800.0000000,1426.0000000,690264450.0000000
FUTSTKSAMMAANCAP24-FEB-2026,151.1800000,155.1000000,155.1000000,150.0000000,151.0900000,151.0900000,-0.0500000,55.0000000,266600.0000000,62.0000000,40411142.0000000
FUTSTKSAMMAANCAP30-DEC-2025,149.8300000,150.2500000,153.9000000,148.0900000,149.3600000,149.3600000,-0.3100000,21011.0000000,57933900.0000000,13473.0000000,8683814224.0000000
FUTSTKSAMMAANCAP27-JAN-2026,150.5400000,152.9900000,154.9100000,149.1000000,150.3300000,150.3300000,-0.1300000,2744.0000000,12672100.0000000,2947.0000000,1918144559.0000000
FUTSTKSBILIFE27-JAN-2026,2046.1000000,2041.1000000,2051.2000000,2028.3000000,2049.0000000,2049.0000000,0.1400000,683.0000000,56625.0000000,151.0000000,115554562.5000000
FUTSTKSBILIFE24-FEB-2026,2056.4000000,2050.2000000,2062.8000000,2042.3000000,2059.8000000,2059.8000000,0.1600000,147.0000000,20250.0000000,54.0000000,41560050.0000000
FUTSTKSBILIFE30-DEC-2025,2034.0000000,2025.8000000,2041.9000000,2014.6000000,2036.8000000,2036.8000000,0.1300000,20214.0000000,726750.0000000,1938.0000000,1474739025.0000000
FUTSTKTCS30-DEC-2025,3227.2000000,3224.0000000,3243.5000000,3203.0000000,3238.2000000,3238.2000000,0.3400000,133715.0000000,1718675.0000000,9821.0000000,5542724267.5000000
FUTSTKTCS27-JAN-2026,3240.9000000,3240.2000000,3254.4000000,3218.0000000,3248.2000000,3248.2000000,0.2200000,11772.0000000,434175.0000000,2481.0000000,1404136930.0000000
FUTSTKTCS24-FEB-2026,3259.2000000,3257.9000000,3273.4000000,3238.5000000,3269.2000000,3269.2000000,0.3000000,924.0000000,26250.0000000,150.0000000,85555662.5000000
FUTSTKTIINDIA24-FEB-2026,2684.0000000,2660.0000000,2660.0000000,2660.0000000,2660.0000000,2676.2000000,-0.2900000,84.0000000,200.0000000,1.0000000,532000.0000000
FUTSTKTIINDIA27-JAN-2026,2674.5000000,2663.8000000,2678.5000000,2630.0000000,2674.8000000,2674.8000000,0.0100000,536.0000000,23400.0000000,117.0000000,62081420.0000000
FUTSTKTIINDIA30-DEC-2025,2661.7000000,2680.8000000,2680.8000000,2610.9000000,2659.9000000,2659.9000000,-0.0600000,14933.0000000,194400.0000000,972.0000000,512926400.0000000
FUTSTKTITAN24-FEB-2026,3932.8000000,3910.0000000,3920.0000000,3910.0000000,3920.0000000,3907.8000000,-0.6300000,568.0000000,875.0000000,5.0000000,3426622.5000000
FUTSTKTITAN27-JAN-2026,3913.4000000,3909.2000000,3909.2000000,3885.0000000,3896.5000000,3896.5000000,-0.4300000,3006.0000000,80675.0000000,461.0000000,313970947.5000000
FUTSTKTITAN30-DEC-2025,3889.1000000,3876.5000000,3887.4000000,3857.4000000,3873.3000000,3873.3000000,-0.4000000,48950.0000000,405300.0000000,2316.0000000,1568769580.0000000
FUTSTKTORNTPHARM30-DEC-2025,3801.9000000,3794.8000000,3807.0000000,3765.6000000,3794.0000000,3794.0000000,-0.2000000,9643.0000000,172250.0000000,689.0000000,652485975.0000000
FUTSTKTORNTPHARM27-JAN-2026,3823.4000000,3796.5000000,3822.0000000,3787.0000000,3819.6000000,3819.6000000,-0.0900000,89.0000000,8000.0000000,32.0000000,30477075.0000000
FUTSTKTORNTPHARM24-FEB-2026,3834.0000000,0.0000000,0.0000000,0.0000000,,3823.2000000,-0.2800000,16.0000000,0.0000000,0.0000000,0.0000000
FUTSTKAXISBANK27-JAN-2026,1297.7000000,1299.0000000,1299.0000000,1291.0000000,1294.7000000,1294.7000000,-0.2300000,8228.0000000,458750.0000000,734.0000000,594192187.5000000
FUTSTKAXISBANK24-FEB-2026,1304.3000000,1301.8000000,1304.3000000,1298.4000000,1301.0000000,1298.6000000,-0.4300000,350.0000000,6250.0000000,10.0000000,8134250.0000000
FUTSTKAXISBANK30-DEC-2025,1289.7000000,1285.6000000,1293.0000000,1282.5000000,1287.0000000,1287.0000000,-0.2000000,107864.0000000,2734375.0000000,4375.0000000,3518640937.5000000
FUTSTKBAJAJFINSV30-DEC-2025,2093.3000000,2056.0000000,2086.7000000,2056.0000000,2074.6000000,2074.6000000,-0.8900000,65998.0000000,2005750.0000000,8023.0000000,4163763350.0000000
FUTSTKBAJAJFINSV27-JAN-2026,2107.2000000,2096.2000000,2096.2000000,2081.8000000,2088.1000000,2088.1000000,-0.9000000,7849.0000000,1252500.0000000,5010.0000000,2616826325.0000000
FUTSTKBAJAJFINSV24-FEB-2026,2120.7000000,2104.0000000,2105.0000000,2095.0000000,2099.2000000,2099.2000000,-1.0100000,248.0000000,15750.0000000,63.0000000,33074925.0000000
FUTSTKBIOCON27-JAN-2026,390.3500000,391.0000000,395.4500000,387.3000000,394.5500000,394.5500000,1.0700000,788.0000000,757500.0000000,303.0000000,295903000.0000000
FUTSTKBIOCON24-FEB-2026,390.7000000,392.5000000,397.5000000,390.2000000,397.1000000,397.1000000,1.6300000,99.0000000,82500.0000000,33.0000000,32449875.0000000
FUTSTKBIOCON30-DEC-2025,388.3000000,391.5000000,393.3500000,384.8000000,392.4500000,392.4500000,1.0600000,18368.0000000,6237500.0000000,2495.0000000,2427871625.0000000
FUTSTKBOSCHLTD27-JAN-2026,37040.0000000,36860.0000000,36945.0000000,36665.0000000,36710.0000000,36710.0000000,-0.8900000,251.0000000,1575.0000000,63.0000000,57887375.0000000
FUTSTKBOSCHLTD30-DEC-2025,36810.0000000,36805.0000000,36805.0000000,36400.0000000,36500.0000000,36500.0000000,-0.8400000,7971.0000000,12900.0000000,516.0000000,471334125.0000000
FUTSTKBOSCHLTD24-FEB-2026,37180.0000000,36880.0000000,36880.0000000,36800.0000000,36800.0000000,36800.0000000,-1.0200000,12.0000000,50.0000000,2.0000000,1842000.0000000
FUTSTKDMART30-DEC-2025,3861.4000000,3863.0000000,3865.9000000,3829.0000000,3844.3000000,3844.3000000,-0.4400000,35098.0000000,250050.0000000,1667.0000000,961576395.0000000
FUTSTKDMART27-JAN-2026,3871.7000000,3859.9000000,3877.2000000,3844.4000000,3859.7000000,3859.7000000,-0.3000000,1725.0000000,50700.0000000,338.0000000,195754395.0000000
FUTSTKDMART24-FEB-2026,3877.5000000,3870.0000000,3885.0000000,3861.0000000,3874.9000000,3874.9000000,-0.0600000,210.0000000,3450.0000000,23.0000000,13348395.0000000
FUTSTKHCLTECH24-FEB-2026,1684.2000000,1675.0000000,1695.4000000,1673.1000000,1693.8000000,1693.8000000,0.5700000,212.0000000,12250.0000000,35.0000000,20700575.0000000
FUTSTKHCLTECH30-DEC-2025,1675.0000000,1672.9000000,1688.4000000,1661.8000000,1685.8000000,1685.8000000,0.6400000,47856.0000000,2390150.0000000,6829.0000000,4013558640.0000000
FUTSTKHCLTECH27-JAN-2026,1673.1000000,1673.1000000,1686.6000000,1661.5000000,1684.1000000,1684.1000000,0.6500000,2183.0000000,93450.0000000,267.0000000,156659895.0000000
FUTSTKHINDPETRO30-DEC-2025,461.8500000,463.0000000,469.9000000,457.4500000,468.4500000,468.4500000,1.4200000,18490.0000000,7974450.0000000,3938.0000000,3714063232.5000000
FUTSTKHINDPETRO27-JAN-2026,464.5500000,464.5500000,472.4000000,460.6500000,470.6000000,470.6000000,1.3000000,494.0000000,759375.0000000,375.0000000,355912076.2500000
FUTSTKHINDPETRO24-FEB-2026,465.6500000,463.0000000,472.3000000,461.4000000,471.5000000,471.5000000,1.2500000,106.0000000,87075.0000000,43.0000000,40823797.5000000
FUTSTKIDFCFIRSTB24-FEB-2026,83.3400000,83.4800000,85.5000000,83.4800000,84.9300000,84.9300000,1.9000000,307.0000000,1836450.0000000,198.0000000,155466900.7500000
FUTSTKIDFCFIRSTB27-JAN-2026,83.0300000,82.8200000,84.9900000,82.5600000,84.4000000,84.4000000,1.6500000,4115.0000000,17149475.0000000,1849.0000000,1441495735.7500000
FUTSTKIDFCFIRSTB30-DEC-2025,82.5600000,82.7500000,84.5800000,82.1400000,84.0000000,84.0000000,1.7400000,33424.0000000,65954525.0000000,7111.0000000,5523893478.2500000
FUTSTKIIFL27-JAN-2026,585.9500000,581.0000000,584.0000000,575.5000000,580.6000000,580.6000000,-0.9100000,225.0000000,227700.0000000,138.0000000,132015840.0000000
FUTSTKIIFL30-DEC-2025,583.0000000,581.7500000,581.7500000,571.7000000,577.5000000,577.5000000,-0.9400000,7145.0000000,2316600.0000000,1404.0000000,1334763705.0000000
FUTSTKSAIL30-DEC-2025,132.4600000,131.5500000,132.7200000,130.6700000,132.5300000,132.5300000,0.0500000,34259.0000000,9973400.0000000,2122.0000000,1315569010.0000000
FUTSTKSAIL24-FEB-2026,133.9000000,133.1900000,134.1900000,132.1600000,133.9800000,133.9800000,0.0500000,496.0000000,893000.0000000,190.0000000,119103546.0000000
FUTSTKSAIL27-JAN-2026,133.2700000,132.3000000,133.5000000,131.5300000,133.3400000,133.3400000,0.0500000,2710.0000000,3116100.0000000,663.0000000,413447579.0000000
FUTSTKTATACONSUM24-FEB-2026,1162.2000000,1159.8000000,1184.8000000,1159.8000000,1177.0000000,1169.8000000,0.6500000,90.0000000,2750.0000000,5.0000000,3225970.0000000
FUTSTKTATACONSUM27-JAN-2026,1160.5000000,1161.8000000,1178.8000000,1152.1000000,1168.1000000,1168.1000000,0.6500000,1337.0000000,140800.0000000,256.0000000,164489105.0000000
FUTSTKTATACONSUM30-DEC-2025,1154.3000000,1154.3000000,1171.8000000,1145.2000000,1161.8000000,1161.8000000,0.6400000,22056.0000000,1336500.0000000,2430.0000000,1553873530.0000000
FUTSTKTATAELXSI27-JAN-2026,5077.0000000,5076.5000000,5165.5000000,5060.0000000,5096.0000000,5096.0000000,0.3700000,1342.0000000,43300.0000000,433.0000000,221321800.0000000
FUTSTKTATAELXSI24-FEB-2026,5097.5000000,5094.5000000,5175.0000000,5072.0000000,5112.0000000,5112.0000000,0.2800000,270.0000000,2800.0000000,28.0000000,14354100.0000000
FUTSTKTATAELXSI30-DEC-2025,5054.5000000,5083.5000000,5148.5000000,5029.5000000,5070.5000000,5070.5000000,0.3100000,17973.0000000,218800.0000000,2188.0000000,1113320000.0000000
FUTSTKABB30-DEC-2025,5296.0000000,5316.5000000,5319.5000000,5223.0000000,5309.5000000,5309.5000000,0.2500000,18628.0000000,355375.0000000,2843.0000000,1876304875.0000000
FUTSTKABB27-JAN-2026,5304.5000000,5297.0000000,5330.0000000,5236.5000000,5320.0000000,5320.0000000,0.2900000,1415.0000000,51500.0000000,412.0000000,272739062.5000000
FUTSTKABB24-FEB-2026,5316.0000000,5281.0000000,5335.0000000,5255.0000000,5326.0000000,5326.0000000,0.1800000,160.0000000,5000.0000000,40.0000000,26500250.0000000
FUTSTKADANIPORTS27-JAN-2026,1535.6000000,1535.6000000,1541.6000000,1522.0000000,1526.3000000,1526.3000000,-0.6000000,3041.0000000,379050.0000000,798.0000000,578816570.0000000
FUTSTKADANIPORTS24-FEB-2026,1544.5000000,1551.7000000,1551.7000000,1532.0000000,1537.3000000,1537.3000000,-0.4600000,546.0000000,9025.0000000,19.0000000,13877932.5000000
FUTSTKADANIPORTS30-DEC-2025,1526.0000000,1522.2000000,1524.1000000,1511.5000000,1517.2000000,1517.2000000,-0.5700000,46169.0000000,1618800.0000000,3408.0000000,2456653545.0000000
FUTSTKBDL27-JAN-2026,1422.0000000,1425.0000000,1425.0000000,1399.2000000,1416.2000000,1416.2000000,-0.4000000,1205.0000000,92750.0000000,265.0000000,130762065.0000000
FUTSTKBDL24-FEB-2026,1425.7000000,1410.0000000,1423.0000000,1405.0000000,1422.7000000,1422.7000000,-0.2100000,174.0000000,10850.0000000,31.0000000,15346205.0000000
FUTSTKBDL30-DEC-2025,1414.5000000,1415.0000000,1415.0000000,1392.0000000,1409.3000000,1409.3000000,-0.3600000,12163.0000000,652275.0000000,2007.0000000,916065897.5000000
FUTSTKBPCL30-DEC-2025,366.0000000,368.0000000,370.2500000,361.6500000,367.8000000,367.8000000,0.4900000,14233.0000000,7273925.0000000,3683.0000000,2667988098.7500000
FUTSTKBPCL27-JAN-2026,366.1000000,366.0000000,371.4500000,363.0000000,369.1000000,369.1000000,0.8100000,578.0000000,756425.0000000,383.0000000,278325986.2500000
FUTSTKBPCL24-FEB-2026,365.5000000,364.9500000,369.9500000,362.2000000,368.6000000,368.6000000,0.8400000,102.0000000,84925.0000000,43.0000000,31162142.5000000
FUTSTKBSE30-DEC-2025,2742.5000000,2725.0000000,2745.0000000,2635.2000000,2650.3000000,2650.3000000,-3.3600000,27621.0000000,3690375.0000000,9841.0000000,9893563837.5000000
FUTSTKBSE24-FEB-2026,2769.7000000,2765.9000000,2774.8000000,2669.0000000,2680.3000000,2680.3000000,-3.2200000,470.0000000,49500.0000000,132.0000000,134316862.5000000
FUTSTKBSE27-JAN-2026,2759.5000000,2734.3000000,2760.0000000,2651.0000000,2665.1000000,2665.1000000,-3.4200000,2492.0000000,468750.0000000,1250.0000000,1261597687.5000000
FUTSTKCANBK24-FEB-2026,148.1700000,147.9500000,150.0000000,147.6300000,149.4400000,149.4400000,0.8500000,395.0000000,216000.0000000,32.0000000,32231655.0000000
FUTSTKCANBK27-JAN-2026,147.5600000,146.8400000,149.4600000,146.5500000,148.7200000,148.7200000,0.7800000,2289.0000000,3638250.0000000,539.0000000,538841970.0000000
FUTSTKCANBK30-DEC-2025,147.1200000,147.4300000,149.0000000,146.0100000,148.2200000,148.2200000,0.7400000,18353.0000000,28383750.0000000,4205.0000000,4192305457.5000000
FUTSTKCHOLAFIN30-DEC-2025,1744.1000000,1732.8000000,1747.4000000,1717.9000000,1741.6000000,1741.6000000,-0.1400000,21723.0000000,2083125.0000000,3333.0000000,3607735937.5000000
FUTSTKCHOLAFIN24-FEB-2026,1740.0000000,1740.0000000,1747.2000000,1727.6000000,1747.2000000,1752.3000000,0.7000000,50.0000000,5625.0000000,9.0000000,9757562.5000000
FUTSTKCHOLAFIN27-JAN-2026,1746.3000000,1739.9000000,1750.9000000,1722.0000000,1745.7000000,1745.7000000,-0.0300000,990.0000000,293125.0000000,469.0000000,509047937.5000000
FUTSTKJIOFIN30-DEC-2025,302.2000000,301.0000000,301.5000000,298.5500000,300.4500000,300.4500000,-0.5700000,57863.0000000,8967600.0000000,3816.0000000,2689997882.5000000
FUTSTKJIOFIN24-FEB-2026,305.6500000,304.5000000,304.5000000,302.3500000,304.0000000,304.0000000,-0.5300000,1166.0000000,347800.0000000,148.0000000,105515352.5000000
FUTSTKJIOFIN27-JAN-2026,303.9000000,302.6500000,303.1000000,300.5000000,302.2500000,302.2500000,-0.5400000,7507.0000000,4232350.0000000,1801.0000000,1277868782.5000000
FUTSTKMAZDOCK27-JAN-2026,2483.1000000,2468.8000000,2486.8000000,2456.7000000,2472.7000000,2472.7000000,-0.4100000,2027.0000000,68800.0000000,344.0000000,170057580.0000000
FUTSTKMAZDOCK24-FEB-2026,2498.3000000,2475.0000000,2488.4000000,2475.0000000,2487.2000000,2487.2000000,-0.4400000,174.0000000,1000.0000000,5.0000000,2484280.0000000
FUTSTKMAZDOCK30-DEC-2025,2469.0000000,2483.1000000,2483.1000000,2440.8000000,2459.1000000,2459.1000000,-0.4000000,23935.0000000,345800.0000000,1976.0000000,849274510.0000000
FUTSTKPIIND27-JAN-2026,3267.8000000,3265.7000000,3292.2000000,3235.0000000,3251.7000000,3251.7000000,-0.4900000,1354.0000000,162050.0000000,926.0000000,527973512.5000000
FUTSTKPIIND30-DEC-2025,3278.6000000,3290.0000000,3305.0000000,3247.6000000,3258.4000000,3258.4000000,-0.6100000,14327.0000000,481075.0000000,2749.0000000,1572251852.5000000
FUTSTKPIIND24-FEB-2026,3272.3000000,3264.1000000,3284.4000000,3233.9000000,3253.9000000,3253.9000000,-0.5600000,119.0000000,21175.0000000,121.0000000,69078922.5000000
FUTSTKPRESTIGE27-JAN-2026,1678.9000000,1658.1000000,1668.8000000,1651.5000000,1667.2000000,1667.2000000,-0.6900000,102.0000000,43650.0000000,97.0000000,72372015.0000000
FUTSTKPRESTIGE24-FEB-2026,1679.5000000,1665.0000000,1679.0000000,1665.0000000,1679.0000000,1679.0000000,-0.0200000,23.0000000,1350.0000000,3.0000000,2254050.0000000
FUTSTKPRESTIGE30-DEC-2025,1667.4000000,1653.8000000,1660.9000000,1635.3000000,1657.9000000,1657.9000000,-0.5600000,8940.0000000,597150.0000000,1327.0000000,985019400.0000000
FUTSTKRELIANCE24-FEB-2026,1577.2000000,1575.9000000,1579.2000000,1569.7000000,1577.8000000,1577.8000000,0.0300000,1917.0000000,83500.0000000,167.0000000,131456550.0000000
FUTSTKRELIANCE27-JAN-2026,1568.6000000,1566.0000000,1571.0000000,1559.3000000,1568.9000000,1568.9000000,0.0100000,17180.0000000,498000.0000000,996.0000000,779486000.0000000
FUTSTKRELIANCE30-DEC-2025,1559.4000000,1555.0000000,1561.6000000,1549.3000000,1559.2000000,1559.2000000,-0.0100000,180834.0000000,5841500.0000000,11683.0000000,9088032100.0000000
FUTSTKSRF24-FEB-2026,3061.4000000,3043.5000000,3045.5000000,3026.0000000,3035.6000000,3035.6000000,-0.8400000,74.0000000,5600.0000000,28.0000000,17002580.0000000
FUTSTKSRF27-JAN-2026,3046.9000000,3043.2000000,3043.2000000,3005.0000000,3020.8000000,3020.8000000,-0.8500000,592.0000000,122600.0000000,613.0000000,370282680.0000000
FUTSTKSRF30-DEC-2025,3029.9000000,3021.1000000,3022.4000000,2991.3000000,3005.8000000,3005.8000000,-0.7900000,16978.0000000,949000.0000000,4745.0000000,2853479360.0000000
FUTSTKTATAPOWER24-FEB-2026,388.0500000,385.5000000,387.6000000,384.3000000,387.0000000,387.0000000,-0.2700000,409.0000000,81200.0000000,56.0000000,31385250.0000000
FUTSTKTATAPOWER27-JAN-2026,385.9500000,384.5500000,385.7000000,381.7500000,385.2500000,385.2500000,-0.1800000,2995.0000000,1464500.0000000,1010.0000000,563421497.5000000
FUTSTKTATAPOWER30-DEC-2025,383.8000000,382.0500000,383.5500000,379.6000000,382.9500000,382.9500000,-0.2200000,35523.0000000,3899050.0000000,2689.0000000,1489502785.0000000
FUTSTKVBL27-JAN-2026,485.1500000,486.0000000,486.0000000,478.7500000,481.4500000,481.4500000,-0.7600000,1339.0000000,340875.0000000,303.0000000,164037825.0000000
FUTSTKVBL24-FEB-2026,488.6000000,485.1000000,486.1000000,482.0000000,484.7000000,484.7000000,-0.7900000,131.0000000,32625.0000000,29.0000000,15800737.5000000
FUTSTKVBL30-DEC-2025,482.4000000,482.4000000,483.4000000,476.0000000,478.7500000,478.7500000,-0.7500000,42392.0000000,5911175.0000000,5767.0000000,2832173092.5000000
FUTSTKYESBANK27-JAN-2026,22.1500000,22.0800000,22.1600000,21.9000000,21.9700000,21.9700000,-0.8100000,3657.0000000,14212700.0000000,457.0000000,312649544.0000000
FUTSTKYESBANK24-FEB-2026,22.3000000,22.2300000,22.2300000,22.0500000,22.1300000,22.1300000,-0.7600000,452.0000000,3452100.0000000,111.0000000,76362940.0000000
FUTSTKYESBANK30-DEC-2025,22.0200000,21.9700000,22.0000000,21.7500000,21.8500000,21.8500000,-0.7700000,31761.0000000,47458600.0000000,1526.0000000,1037498488.0000000
FUTSTKZYDUSLIFE27-JAN-2026,936.6000000,934.0000000,934.0000000,925.4000000,930.3000000,930.3000000,-0.6700000,612.0000000,107100.0000000,119.0000000,99527310.0000000
FUTSTKZYDUSLIFE30-DEC-2025,931.9000000,928.3500000,928.7000000,920.5500000,925.3000000,925.3000000,-0.7000000,11553.0000000,791100.0000000,879.0000000,731188575.0000000
FUTSTKZYDUSLIFE24-FEB-2026,939.5500000,931.2000000,935.2000000,931.2000000,934.7500000,931.5000000,-0.8500000,27.0000000,4500.0000000,5.0000000,4202955.0000000
FUTSTKAMBUJACEM30-DEC-2025,549.3000000,547.0000000,558.0000000,545.0000000,555.2000000,555.2000000,1.0700000,44998.0000000,4967550.0000000,4731.0000000,2754068835.0000000
FUTSTKAMBUJACEM27-JAN-2026,552.7500000,549.0000000,561.0000000,549.0000000,558.4000000,558.4000000,1.0200000,1329.0000000,304500.0000000,290.0000000,169891575.0000000
FUTSTKAMBUJACEM24-FEB-2026,555.4000000,560.0000000,563.5000000,560.0000000,561.5000000,561.5000000,1.0900000,180.0000000,38850.0000000,37.0000000,21797475.0000000
FUTSTKCGPOWER24-FEB-2026,675.2500000,671.0000000,679.5000000,670.0000000,679.0000000,679.0000000,0.5500000,100.0000000,10200.0000000,12.0000000,6872505.0000000
FUTSTKCGPOWER30-DEC-2025,669.2000000,662.2000000,672.7500000,660.1500000,671.3500000,671.3500000,0.3200000,16909.0000000,1145800.0000000,1348.0000000,764434750.0000000
FUTSTKCGPOWER27-JAN-2026,671.8500000,670.0000000,676.2000000,664.9500000,674.7000000,674.7000000,0.4200000,981.0000000,180200.0000000,212.0000000,120806377.5000000
FUTSTKCIPLA24-FEB-2026,1534.4000000,1523.0000000,1534.0000000,1523.0000000,1528.1000000,1524.2000000,-0.6600000,148.0000000,2625.0000000,7.0000000,4012987.5000000
FUTSTKCIPLA27-JAN-2026,1529.7000000,1524.4000000,1526.0000000,1513.3000000,1521.2000000,1521.2000000,-0.5500000,1914.0000000,267375.0000000,713.0000000,406605375.0000000
FUTSTKCIPLA30-DEC-2025,1520.6000000,1519.0000000,1519.6000000,1503.8000000,1511.8000000,1511.8000000,-0.5700000,33848.0000000,890625.0000000,2375.0000000,1345381500.0000000
FUTSTKCUMMINSIND27-JAN-2026,4633.8000000,4612.8000000,4612.8000000,4557.2000000,4580.6000000,4580.6000000,-1.1400000,280.0000000,28400.0000000,142.0000000,130144640.0000000
FUTSTKCUMMINSIND30-DEC-2025,4611.7000000,4590.0000000,4598.0000000,4530.0000000,4554.4000000,4554.4000000,-1.2400000,14310.0000000,343000.0000000,1715.0000000,1563740520.0000000
FUTSTKCUMMINSIND24-FEB-2026,4627.5000000,4616.4000000,4616.4000000,4562.2000000,4585.4000000,4585.4000000,-0.9000000,46.0000000,4800.0000000,24.0000000,22025880.0000000
FUTSTKGMRAIRPORT24-FEB-2026,105.4900000,105.8900000,108.1500000,105.5000000,106.7400000,106.7400000,1.1800000,355.0000000,837000.0000000,120.0000000,89555442.7500000
FUTSTKGMRAIRPORT30-DEC-2025,104.7100000,104.3900000,107.0800000,103.8600000,105.1800000,105.1800000,0.4400000,23693.0000000,54384075.0000000,7797.0000000,5745675501.0000000
FUTSTKGMRAIRPORT27-JAN-2026,105.2700000,105.3300000,107.5900000,104.6600000,105.9600000,105.9600000,0.6500000,1631.0000000,5852025.0000000,839.0000000,622833392.2500000
FUTSTKGRASIM24-FEB-2026,2868.5000000,2892.7000000,2892.7000000,2870.7000000,2870.7000000,2851.3000000,-0.5900000,60.0000000,2000.0000000,8.0000000,5772850.0000000
FUTSTKGRASIM27-JAN-2026,2862.9000000,2852.9000000,2876.9000000,2846.0000000,2850.4000000,2850.4000000,-0.4300000,3451.0000000,390750.0000000,1563.0000000,1115203550.0000000
FUTSTKGRASIM30-DEC-2025,2845.4000000,2844.6000000,2860.8000000,2827.0000000,2833.6000000,2833.6000000,-0.4100000,60218.0000000,1073000.0000000,4292.0000000,3046991575.0000000
FUTSTKICICIBANK27-JAN-2026,1380.0000000,1378.0000000,1382.5000000,1374.0000000,1379.0000000,1379.0000000,-0.0700000,17937.0000000,484400.0000000,692.0000000,667486330.0000000
FUTSTKICICIBANK24-FEB-2026,1387.0000000,1388.5000000,1389.7000000,1382.0000000,1387.2000000,1387.2000000,0.0100000,1240.0000000,51100.0000000,73.0000000,70870660.0000000
FUTSTKICICIBANK30-DEC-2025,1371.5000000,1364.0000000,1374.9000000,1364.0000000,1370.5000000,1370.5000000,-0.0700000,147898.0000000,4850300.0000000,6929.0000000,6644054900.0000000
FUTSTKIDEA30-DEC-2025,11.7100000,11.9400000,12.0500000,11.3600000,11.4000000,11.4000000,-2.6400000,83319.0000000,1184626650.0000000,16574.0000000,13812795342.0000000
FUTSTKIDEA24-FEB-2026,11.8500000,12.0500000,12.1900000,11.5300000,11.5600000,11.5600000,-2.4400000,1438.0000000,45029250.0000000,630.0000000,530856975.7500000
FUTSTKIDEA27-JAN-2026,11.7800000,12.0000000,12.1300000,11.4400000,11.4800000,11.4800000,-2.5400000,10273.0000000,288687525.0000000,4039.0000000,3384462757.5000000
FUTSTKINDHOTEL24-FEB-2026,746.9500000,744.5000000,746.9000000,741.9500000,742.5000000,739.0000000,-1.0600000,123.0000000,13000.0000000,13.0000000,9664050.0000000
FUTSTKINDHOTEL30-DEC-2025,738.3000000,737.5500000,740.7500000,731.2000000,734.4000000,734.4000000,-0.5200000,24724.0000000,2852000.0000000,2852.0000000,2097831750.0000000
FUTSTKINDHOTEL27-JAN-2026,742.4000000,740.1500000,743.1500000,735.8500000,738.0500000,738.0500000,-0.5800000,1350.0000000,145000.0000000,145.0000000,107165700.0000000
FUTSTKMANKIND24-FEB-2026,2203.2000000,2186.8000000,2189.0000000,2175.0000000,2175.0000000,2175.0000000,-1.2700000,51.0000000,2025.0000000,9.0000000,4417965.0000000
FUTSTKMANKIND30-DEC-2025,2189.6000000,2184.3000000,2185.5000000,2145.1000000,2151.9000000,2151.9000000,-1.7200000,10260.0000000,285525.0000000,1269.0000000,615626437.5000000
FUTSTKMANKIND27-JAN-2026,2203.2000000,2191.0000000,2191.9000000,2159.6000000,2165.0000000,2165.0000000,-1.7300000,545.0000000,30600.0000000,136.0000000,66388522.5000000
FUTSTKNHPC30-DEC-2025,77.5000000,77.3600000,77.6300000,76.7000000,77.3800000,77.3800000,-0.1500000,10437.0000000,3846400.0000000,601.0000000,296813440.0000000
FUTSTKNHPC27-JAN-2026,77.9600000,77.7400000,78.1100000,77.2000000,77.9400000,77.9400000,-0.0200000,727.0000000,723200.0000000,113.0000000,56151552.0000000
FUTSTKNHPC24-FEB-2026,77.6300000,77.4200000,77.7100000,77.0600000,77.6100000,77.6100000,-0.0200000,221.0000000,307200.0000000,48.0000000,23752832.0000000
FUTSTKPOLYCAB27-JAN-2026,7348.0000000,7316.5000000,7423.5000000,7304.5000000,7408.0000000,7408.0000000,0.8100000,723.0000000,21125.0000000,169.0000000,156132937.5000000
FUTSTKPOLYCAB30-DEC-2025,7306.0000000,7275.0000000,7388.0000000,7250.0000000,7358.0000000,7358.0000000,0.7100000,14567.0000000,237500.0000000,1900.0000000,1744005187.5000000
FUTSTKPOLYCAB24-FEB-2026,7393.0000000,7365.0000000,7459.0000000,7365.0000000,7441.5000000,7441.5000000,0.6500000,87.0000000,4500.0000000,36.0000000,33382062.5000000
