,16-Dec-2025
The Nifty witnessed an intraday movement of about 146.4 points.The closing index was 0.64 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 83984.54
, Traded Quantity (in Lakhs), 39374.81
, Number of Trades, 28265852
, Total Market Capitalisation (Rs. Crores), 46532655.59

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,ACCENTMIC,SM,       344.65,                  5872625.00,17000
,ACCPL,ST,        90.85,                  1094520.00,12000
,ACCURACY,EQ,         5.61,                   667858.83,119342
,ACE,EQ,       975.30,                199139320.85,203094
,ACEINTEG,EQ,        21.94,                    14042.18,643
,ACI,EQ,       508.00,                 64791015.90,128606
,ACL,EQ,        72.14,                  3360114.91,45876
,ACMESOLAR,EQ,       230.92,                135642803.32,588679
,ACTIVEINFR,SM,       171.00,                   102600.00,600
,ACUTAAS,EQ,      1694.40,               1127143923.80,670542
,ADANIENPP,E1,      1322.70,                515997955.60,388459
,ADFFOODS,EQ,       218.04,                 26794970.94,123358
,ADL,EQ,        82.40,                    41030.57,504
,ADOR,EQ,      1040.00,                  6952884.30,6640
,ADROITINFO,EQ,        10.14,                   235822.88,23313
,ADSL,EQ,       156.12,                  8173216.47,52357
,ADVANCE,EQ,       118.32,                 19331198.80,159448
,ADVANIHOTR,EQ,        57.38,                   969476.51,16867
,ADVENTHTL,EQ,       211.00,                 27620131.36,129764
,ADVENZYMES,EQ,       306.20,                 25277841.90,82508
,AEGISLOG,EQ,       741.30,                110370988.25,148904
,AEGISVOPAK,EQ,       254.70,                133396018.85,530412
,AEL120924,N2,      1101.00,                   550500.71,500
,AEL120924A,N5,      1111.00,                   116555.00,105
,AEL17725,NA,      1016.00,                    12330.50,12
,AEQUS,EQ,       139.99,                715104736.29,5085216
,AEROENTER,EQ,        80.02,                 14646277.03,184491
,AEROFLEX,EQ,       179.83,                 54701390.05,301911
,AERON,SM,        99.00,                   197950.00,2000
,AERONEU,EQ,        80.43,                  3157555.92,39222
,AETHER,EQ,       864.30,                 57227197.95,66162
,AFCONS,EQ,       396.05,                 69242370.30,173787
,AFFLE,EQ,      1711.60,                351641115.80,205603
,AFFORDABLE,EQ,       212.97,                  5921802.82,28094
,AFIL,EQ,         6.88,                  7016061.67,1013812
,AFSL,EQ,       201.01,                  1045985.20,5201
,AGARIND,EQ,       697.35,                 24368666.45,34538
,AGARWALEYE,EQ,       491.45,                 33223985.45,67314
,AGARWALFT,SM,        40.50,                   367425.00,9000
,AGARWALTUF,SM,       126.05,                  5209680.00,40800
,AGI,EQ,       721.90,                 28486784.05,39232
,AGIIL,EQ,       266.55,                 20286210.70,76601
,AGNI,SM,        23.30,                   175500.00,7500
,AGRITECH,EQ,       168.52,                164389179.23,976164
,AGROPHOS,EQ,        38.04,                   987284.64,25726
,AGSTRA,BZ,         4.16,                   545253.43,130910
,AGUL,SM,        64.80,                  1554000.00,26000
,AHCL,BE,       139.46,                  8971440.64,64055
,AHLADA,EQ,        49.79,                   137609.82,2752
,AHLEAST,EQ,       133.07,                   986185.88,7496
,AHLUCONT,EQ,       952.45,                 53332180.50,55914
,AIAENG,EQ,      3763.90,                173858557.60,45887
,AIIL,EQ,      2808.30,                680633742.00,243713
,AIMTRON,ST,       803.55,                 10109470.00,12600
,AIRAN,EQ,        18.27,                   457457.13,24926
,AIROLAM,EQ,       102.98,                   685888.31,6648
,AIRTELPP,E1,      1571.00,                544323132.15,346500
,AJANTPHARM,EQ,      2596.20,                 72260506.40,27722
,AJAXENGG,EQ,       602.20,                 16968361.40,28050
,AJMERA,EQ,       968.30,                 32283549.70,33023
,AJOONI,EQ,         4.36,                  1856305.92,420256
,AKANKSHA,SM,        72.15,                   144300.00,2000
,AKASH,EQ,        26.08,                   168330.65,6454
,AKG,EQ,        12.42,                   400401.12,32276
,AKI,EQ,         7.17,                   221074.74,30579
,AKIKO,ST,       261.75,                   636400.00,2400
,AKSHAR,EQ,         0.53,                   237219.92,445778
,AKSHARCHEM,EQ,       250.40,                  2442407.35,9754
,AKSHOPTFBR,EQ,         6.56,                   575604.30,87568
,AKUMS,EQ,       420.70,                 17812736.80,42232
,AKZOINDIA,EQ,      3624.00,                162842239.30,44742
,ALANKIT,EQ,        10.74,                  2765121.28,256545
,ALBERTDAVD,EQ,       745.15,                  2254076.10,3022
,ALEMBICLTD,EQ,       102.35,                 17644409.33,173263
,ALICON,EQ,       846.15,                  3077672.70,3605
,ALIVUS,EQ,       911.75,                 60977397.30,66682
,ALKALI,EQ,        80.18,                   254718.23,3150
,ALKEM,EQ,      5663.50,                528053360.00,93566
,ALKYLAMINE,EQ,      1589.10,                 34744282.60,21720
,ALLCARGO,EQ,        11.11,                 68457982.78,6053423
,ALLDIGI,EQ,       838.75,                  2526768.45,2968
,ALLETEC,SM,       214.20,                  2259060.00,10400
,ALLTIME,EQ,       260.65,                 11360702.15,43433
,ALMONDZ,EQ,        15.27,                  1708483.35,110743
,ALOKINDS,EQ,        15.87,                 30808735.62,1933426
,ALPA,EQ,        78.17,                  6970082.46,88301
,ALPEXSOLAR,SM,       848.70,                 24673290.00,29000
,ALPHA,EQ,        47.91,                 41963939.68,874778
,ALPHAETF,EQ,        24.92,                 10418163.75,417649
,ALPHAGEO,EQ,       218.61,                  1472859.66,6706
,ALPL30IETF,EQ,        27.80,                258058870.40,9263878
,ALPSINDUS,BE,         3.16,                   410272.28,129833
,AMANTA,EQ,       104.04,                  2192456.84,21080
,AMBER,EQ,      6779.50,               1176007305.00,173055
,AMBICAAGAR,EQ,        25.31,                   194135.53,7751
,AMBIKCO,EQ,      1269.70,                  5353874.70,4197
,AMCL,ST,       349.35,                  1687920.00,4800
,AMDIND,EQ,        50.02,                   195042.31,3899
,AMEYA,SM,        99.95,                   405900.00,4000
,AMJLAND,EQ,        50.96,                   573450.52,11274
,AMJUMBO,SM,         7.80,                    62400.00,8000
,AMNPLST,EQ,       205.35,                 57997994.51,287856
,AMRUTANJAN,EQ,       683.90,                 41072718.75,59790
,ANANDRATHI,EQ,      2992.40,                733973122.00,245470
,ANANTAM,IV,       103.81,                   572818.41,5512
,ANANTRAJ,EQ,       539.25,                737953408.20,1363555
,ANDHRAPAP,EQ,        67.66,                  2977048.49,44090
,ANDHRSUGAR,EQ,        75.72,                  4060220.56,53432
,ANGELONE,EQ,      2532.40,                933246176.90,366458
,ANIKINDS,EQ,        53.37,                 13334198.89,242533
,ANKITMETAL,BZ,         1.71,                    61481.89,36141
,ANLON,SM,       413.00,                  2320740.00,5600
,ANMOL,EQ,        14.02,                   430754.00,30600
,ANNAPURNA,SM,       225.00,                  4494412.50,19750
,ANONDITA,ST,       705.90,                  2117800.00,3000
,ANSALAPI,BZ,         3.59,                    10558.19,2941
,ANTELOPUS,EQ,       420.40,                 17101001.55,40119
,ANTGRAPHIC,EQ,         0.94,                    64629.45,67589
,ANTHEM,EQ,       673.75,                259242613.25,382686
,ANUHPHR,EQ,        78.55,                   875710.63,11143
,ANUP,EQ,      2202.40,                 56452214.40,25461
,ANURAS,EQ,      1320.50,                528811897.10,402699
,ANYA,SM,        21.25,                  1514250.00,70000
,AONEGOLD,EQ,        12.36,                 20485563.63,1656496
,AONELIQUID,EQ,      1038.67,                 28807762.06,27735
,AONENIFTY,EQ,        10.60,                  2047544.15,192878
,AONETMMQ50,EQ,         9.64,                   308811.29,31989
,AONETOTAL,EQ,        11.91,                  2722268.58,228057
,APARINDS,EQ,      8937.50,                364871120.00,40775
,APCL,EQ,       119.53,                   541362.70,4475
,APCOTEXIND,EQ,       377.25,                  3653266.60,9749
,APEX,EQ,       262.85,                 69870077.85,268234
,APEXECO,SM,       131.50,                   210400.00,1600
,APLAPOLLO,EQ,      1732.90,                969650656.40,560213
,APLLTD,EQ,       847.15,                 46325415.45,54161
,APOLLO,EQ,       228.60,                351855556.70,1528020
,APOLLOPIPE,EQ,       295.50,                  9258774.90,31243
,APOLLOTYRE,EQ,       511.00,                299431514.70,587035
,APOLSINHOT,EQ,      1205.70,                   276759.60,230
,APRAMEYA,SM,       320.35,                  6948325.00,21500
,APS,SM,       375.85,                  5459862.50,14500
,APTECHT,EQ,        98.76,                  5629616.87,56985
,APTUS,EQ,       289.40,                112957436.45,390592
,ARCHIDPLY,EQ,        94.54,                   738692.29,7756
,ARCHIES,EQ,        18.40,                   173649.28,9406
,ARCIIL,SM,        73.50,                  1764000.00,24000
,ARE&M,EQ,       921.65,                175750570.85,189860
,ARENTERP,EQ,        48.10,                   359560.95,6926
,ARFIN,BE,        64.94,                  7888682.77,122717
,ARHAM,ST,       142.90,                  1421500.00,10000
,ARIES,EQ,       328.25,                  4788782.25,14624
,ARIHANTCAP,EQ,        92.12,                 20774499.54,223425
,ARIHANTSUP,EQ,       313.35,                 14478449.20,46124
,ARISINFRA,EQ,       124.38,                 10164235.88,81119
,ARISTO,SM,       120.75,                    96600.00,800
,ARKADE,EQ,       132.96,                124425070.54,924394
,ARMANFIN,EQ,      1518.10,                 33488750.50,22233
,AROGRANITE,EQ,        30.65,                   238740.59,7813
,ARROWGREEN,EQ,       537.00,                 29251329.15,54122
,ARSHIYA,BZ,         1.26,                   344606.81,272399
,ARSSBL,EQ,       591.90,                146431685.50,247718
,ARTEMISMED,EQ,       283.80,                 44528789.40,157119
,ARTNIRMAN,EQ,        50.08,                    97251.80,1948
,ARUNAYA,SM,        17.70,                   106200.00,6000
,ARVEE,EQ,       175.43,                  2442534.81,13570
,ARVIND,EQ,       317.50,                110509972.15,348494
,ARVINDFASN,EQ,       513.30,                532586206.10,1034916
,ARVINDPORT,SM,        44.35,                   730800.00,16500
,ARVSMART,EQ,       605.35,                111106308.05,185633
,ASAHIINDIA,EQ,       990.50,                 64399792.80,64813
,ASAHISONG,EQ,       311.75,                 55530190.60,183979
,ASAL,EQ,       493.10,                  4903013.55,9913
,ASALCBR,EQ,       961.10,                 13685157.55,14342
,ASCOM,ST,       117.00,                   585000.00,5000
,ASHALOG,SM,        68.00,                   270550.00,4000
,ASHAPURMIN,EQ,       751.00,                519211480.20,686388
,ASHIANA,EQ,       287.30,                  5657064.30,19721
,ASHIMASYN,EQ,        17.86,                  1424633.73,79094
,ASHOKA,EQ,       175.52,                330559496.85,1900568
,ASHOKAMET,EQ,        15.32,                    76176.64,4936
,ASHOKLEY,EQ,       167.75,               2932681658.83,17495643
,ASIANENE,EQ,       282.10,                  9582540.20,33490
,ASIANHOTNR,EQ,       320.30,                  3805257.95,11734
,ASIANTILES,EQ,        62.73,                190785248.29,3059999
,ASKAUTOLTD,EQ,       464.60,                 32559751.35,70587
,ASLIND,ST,       107.55,                   430200.00,4000
,ASMS,EQ,        12.09,                  5286361.55,435219
,ASPINWALL,EQ,       235.00,                     3475.00,15
,ASPIRE,SM,        19.30,                    76000.00,4000
,ASTEC,EQ,       720.15,                306369702.75,423403
,ASTERDM,EQ,       605.55,                486253829.45,800965
,ASTRAL,EQ,      1462.90,               1209760506.70,831639
,ASTRAMICRO,EQ,       886.55,                 76301510.10,85731
,ASTRAZEN,EQ,      9016.50,                 20263607.50,2242
,ASTRON,EQ,         6.08,                   338406.49,55180
,ATALREAL,EQ,        25.12,                102388957.83,4069015
,ATAM,EQ,        82.15,                   569769.52,6896
,ATCENERGY,SM,        38.55,                  1084620.00,27600
,ATGL,EQ,       586.90,                111295485.65,189273
,ATHERENERG,EQ,       676.05,               1273755119.30,1866805
,ATL,EQ,        26.65,                  6078200.11,227199
,ATLANTAA,BE,        43.11,                  1996341.78,46313
,ATLANTAELE,EQ,       911.40,                 70789208.20,77042
,ATLASCYCLE,EQ,        92.90,                   215744.63,2361
,ATLPP,E1,         9.89,                   603675.68,60865
,ATMASTCO,SM,       140.95,                  7942560.00,55200
,ATUL,EQ,      5759.50,                 65438851.00,11311
,ATULAUTO,EQ,       434.15,                 10523635.05,24204
,AUBANK,EQ,       980.60,               1320882986.60,1350309
,AURIGROW,EQ,         0.83,                 51205598.56,61049532
,AURIONPRO,EQ,      1117.30,                 61865740.80,55419
,AUROIMPEX,SM,        39.00,                    62400.00,1600
,AUROPHARMA,EQ,      1178.10,                310799287.90,263419
,AURUM,EQ,       175.84,                  7259353.33,41400
,AUSOMENT,EQ,       107.69,                  1880047.17,17006
,AUTOAXLES,EQ,      1817.80,                  9989026.60,5512
,AUTOBEES,EQ,       282.72,                 29716378.85,105151
,AUTOIETF,EQ,        28.36,                  4376280.50,154451
,AUTOIND,EQ,        75.42,                 16370417.33,219009
,AVADHSUGAR,EQ,       391.55,                 22637082.30,57711
,AVALON,EQ,       852.15,                 87655926.80,102718
,AVANTEL,EQ,       149.72,                 78343520.97,519728
,AVANTIFEED,EQ,       827.95,                695802365.50,842820
,AVG,EQ,       181.12,                  4647031.18,25332
,AVIANSH,SM,       115.90,                   696750.00,6000
,AVL,EQ,       507.05,                 73768684.85,145939
,AVONMORE,EQ,        15.97,                  1522719.25,93537
,AVPINFRA,SM,       123.35,                  2655200.00,21600
,AVROIND,EQ,       115.06,                  1757816.68,15261
,AVTNPL,EQ,        67.71,                  1632393.43,24181
,AWFIS,EQ,       517.05,                 44006056.25,85555
,AWHCL,EQ,       430.75,                 15167399.40,35183
,AWL,EQ,       243.10,                581445796.60,2379959
,AXISBNKETF,EQ,       607.50,                   199414.57,328
,AXISBPSETF,EQ,        13.05,                  1132324.49,86758
,AXISCADES,BE,      1261.10,                 44803052.00,35244
,AXISCETF,EQ,       125.26,                   240863.86,1918
,AXISGOLD,EQ,       110.23,                248845989.68,2255433
,AXISHCETF,EQ,       148.49,                   206822.53,1389
,AXISILVER,EQ,       192.24,                136616860.69,714883
,AXISNIFTY,EQ,       284.14,                  2048243.89,7194
,AXISTECETF,EQ,       414.65,                  1537013.41,3712
,AXISVALUE,EQ,        30.32,                   563887.62,18613
,AXITA,BE,        12.41,                 23533389.02,1907923
,AXSENSEX,EQ,        87.39,                   114415.27,1308
,AYMSYNTEX,EQ,       164.76,                   566483.00,3407
,AZAD,EQ,      1597.00,                 86475363.40,54268
,BAFNAPH,BE,       141.15,                   859774.03,6077
,BAGDIGITAL,SM,       121.25,                  2764880.00,22400
,BAGFILMS,EQ,         6.45,                   433679.53,66791
,BAHETI,SM,       629.55,                 30649631.25,48750
,BAIDFIN,EQ,        11.72,                 12674545.17,1026798
,BAJAJCON,EQ,       255.00,                 33708602.85,131147
,BAJAJELEC,EQ,       478.00,                 34249392.20,71698
,BAJAJHCARE,EQ,       410.95,                 44033521.65,107198
,BAJAJHIND,EQ,        18.74,                 75316894.25,3992019
,BAJAJINDEF,EQ,       318.65,                  2222651.35,6919
,BAJEL,EQ,       166.60,                 13172099.19,79056
,BALAJEE,EQ,        38.87,                  5569848.86,140759
,BALAJIPHOS,SM,       145.00,                 11654500.00,82000
,BALAJITELE,EQ,       106.10,                  5307266.47,49425
,BALAMINES,EQ,      1107.60,                 39002851.10,35104
,BALAXI,EQ,        28.71,                  4733550.07,163541
,BALKRISHNA,EQ,        20.07,                   496365.81,24689
,BALKRISIND,EQ,      2377.10,                250128611.50,105414
,BALMLAWRIE,EQ,       176.18,                 14885170.98,84098
