MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,ST,SPRL,SP REFRACTORIES LIMITED,       157.90,       150.05,       150.05,       150.05,       150.05,                   360120.00,2400, ,       199.40,       104.55
N,ST,SPEB,SPEB ADHESIVES LIMITED,        55.20,        56.45,        57.65,        56.45,        57.65,                  1024200.00,18000, ,        60.00,        54.00
N,SM,SPECTSTM,SPECTRUM TALENT MGMT LTD,        81.10,        83.95,        85.10,        77.05,        85.10,                  1107120.00,13600, ,       212.00,        70.25
N,SM,SPPPOLY,SPP POLYMER LIMITED,        16.00,        16.00,        16.00,        16.00,        16.00,                    32000.00,2000, ,        38.25,        13.25
N,SM,SPUNWEB,SPUNWEB NONWOVEN LIMITED,       140.30,       140.00,       146.00,       140.00,       140.00,                  1901220.00,13200, ,       173.55,       130.50
N,SM,SSFL,SRIVARI SPICES N FOODS L,       137.00,       139.00,       139.00,       133.15,       133.60,                   610525.00,4500, ,       248.30,       124.00
N,SM,STUDIOLSD,STUDIO LSD LIMITED,        13.90,        13.90,        14.05,        13.65,        13.85,                   333400.00,24000, ,        43.20,        13.00
N,SM,SUBAHOTELS,SUBA HOTELS LIMITED,       149.70,       151.90,       153.95,       151.00,       153.20,                  2196420.00,14400, ,       200.00,       132.00
N,SM,SEL,SUNGARNER ENERGIES LTD,       220.00,       220.00,       220.00,       220.00,       220.00,                    44000.00,200, ,       610.00,       181.10
N,ST,SUNLITE,SUNLITE RECYCLING IND LTD,       281.40,       276.00,       293.00,       276.00,       284.20,                  7839540.00,27600, ,       328.00,        91.00
N,SM,SUNTECH,SUNTECH INFRA SOLUTIONS L,        44.70,        44.85,        46.15,        43.50,        44.10,                  1418000.00,32000, ,       110.00,        37.30
N,SM,SFML,SUPREME FACILITY MGMT LTD,        30.70,        30.95,        32.00,        30.95,        31.55,                   251360.00,8000, ,        75.00,        27.40
N,SM,SUPREMEPWR,SUPREME POWER EQUIPMENT L,       203.95,       201.60,       204.00,       198.00,       202.85,                  6246525.00,31000, ,       248.75,       100.00
N,SM,SURANI,SURANI STEEL TUBES LTD.,        63.25,        63.25,        64.00,        63.25,        64.00,                    25450.00,400, ,       211.10,        59.35
N,SM,SWARAJ,SWARAJ SUITING LIMITED,       253.30,       252.50,       256.00,       252.50,       254.60,                  3821575.00,15000, ,       287.45,       138.50
N,SM,SWASTIK,SWASTIK PIPE LIMITED,        23.20,        23.20,        23.65,        22.70,        23.65,                    83460.00,3600, ,        64.90,        22.70
N,SM,SYLVANPLY,SYLVAN PLYBOARD (INDIA) L,        63.00,        63.00,        63.00,        63.00,        63.00,                   126000.00,2000, ,        95.95,        55.00
N,SM,SYNOPTICS,SYNOPTICS TECHNOLOGIES L,        64.50,        67.70,        67.70,        66.95,        66.95,                    80790.00,1200, ,       129.90,        51.50
N,ST,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,       348.40,       342.00,       344.00,       335.50,       337.05,                  3938420.00,11600, ,       411.00,       192.25
N,SM,TAC,TAC INFOSEC LIMITED,       801.25,       790.00,       814.95,       790.00,       804.50,                 21159460.00,26400, ,      1697.00,       676.00
G,ST,TANKUP,TANKUP ENGINEERS LIMITED,       767.00,       751.70,       751.70,       751.70,       751.70,                   563775.00,750, ,       817.60,       152.55
N,ST,TAURIAN,TAURIAN MPS LIMITED,       207.05,       209.95,       214.65,       208.00,       208.25,                  7627120.00,36000, ,       425.00,       193.90
N,SM,TBI,TBI CORN LIMITED,        85.00,        83.40,        86.30,        83.40,        85.45,                   912300.00,10800, ,       222.00,        75.20
G,ST,TECHD,TECHD CYBERSECURITY LTD,       671.50,       660.00,       660.00,       658.10,       658.10,                  5935440.00,9000, ,       843.60,       366.70
N,ST,TECHERA,TECHERA ENGINEER (IND) L,       220.75,       219.00,       220.00,       215.50,       217.50,                  5400040.00,24800, ,       325.70,       115.60
N,ST,TGL,TEERTH GOPICON LIMITED,        75.95,        72.20,        72.20,        72.20,        72.20,                   317680.00,4400, ,       660.00,        38.50
N,SM,TCL,THAAI CASTING LIMITED,       102.00,       104.40,       104.40,        99.00,        99.00,                   321160.00,3200, ,       153.30,        77.15
N,SM,THESL,THINKING HATS ENTER SOL L,        27.55,        26.20,        26.50,        26.20,        26.20,                   472500.00,18000, ,        50.90,        25.70
N,SM,TRANSTEEL,TRANSTEEL SEATING TECH L,       142.00,       142.00,       142.95,       138.00,       140.35,                 12055300.00,86000, ,       167.95,        79.75
N,SM,TRANSWIND,TRANSWIND INFRA LIMITED,        22.30,        23.40,        23.40,        21.20,        21.20,                   617800.00,28000, ,        23.55,        12.70
N,SM,TECHLABS,TRIDENT TECHLABS LIMITED,       298.15,       298.20,       308.95,       295.00,       302.95,                  4232081.25,14000, ,      1670.00,       295.00
N,SM,TRIDHYA,TRIDHYA TECH LIMITED,        14.50,        14.95,        15.00,        14.95,        15.00,                    89850.00,6000, ,        41.00,        14.00
N,SM,TROM,TROM INDUSTRIES LIMITED,        79.65,        79.90,        79.90,        76.30,        78.25,                   753630.00,9600, ,       280.00,        67.90
N,ST,TRUST,TRUST FINTECH LIMITED,        49.50,        47.95,        50.20,        47.95,        49.85,                   268290.00,5400, ,       185.00,        42.70
N,SM,TSC,TSC INDIA LIMITED,        49.00,        50.00,        50.00,        50.00,        50.00,                   100000.00,2000, ,        79.30,        48.10
N,SM,TUNWAL,TUNWAL E-MOTORS LIMITED,        36.00,        35.70,        37.30,        34.90,        36.60,                  8241700.00,226000, ,        52.40,        27.25
N,ST,UNIHEALTH,UNIHEALTH HOSPITALS LTD,       322.45,       315.00,       333.00,       306.35,       331.35,                 13963200.00,44000, ,       390.60,       120.00
N,SM,UNILEX,UNILEX COLOURS AND CHEM L,        34.50,        36.00,        36.50,        36.00,        36.50,                   173600.00,4800, ,        89.00,        30.70
N,SM,UHTL,UNITED HEAT TRANSFER LTD,        61.85,        61.90,        62.95,        61.85,        62.95,                   497400.00,8000, ,       111.05,        51.50
N,SM,URBAN,URBAN ENVIRO WASTE MGMT L,       145.75,       143.00,       147.50,       143.00,       145.00,                  1516840.00,10400, ,       695.15,       136.05
N,SM,USHAFIN,USHA FINANCIAL SERVICES L,        37.40,        37.50,        37.50,        36.25,        36.25,                  6440000.00,177600, ,       132.90,        34.10
N,SM,UTSSAV,UTSSAV CZ GOLD JEWELS LTD,       220.00,       217.05,       221.00,       217.05,       219.70,                  2762580.00,12600, ,       315.25,       145.05
N,SM,VMARCIND,V MARC INDIA LIMITED,       668.55,       670.00,       712.50,       656.00,       665.60,                 24136900.00,36000, ,       805.00,       200.30
N,SM,VR,V R INFRASPACE LIMITED,       180.00,       182.00,       182.00,       180.00,       180.00,                   144800.00,800, ,       337.05,       157.00
N,SM,VLINFRA,V.L.INFRAPROJECTS LIMITED,        25.00,        26.35,        26.35,        25.50,        25.50,                   116100.00,4500, ,        63.45,        22.15
N,SM,VSCL,VADIVARHE SPCLTY CHEM LTD,        17.55,        16.70,        16.70,        16.70,        16.70,                    50100.00,3000, ,        46.90,        16.70
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       275.00,       275.00,       275.00,       275.00,       275.00,                   220000.00,800, ,       313.00,        81.10
N,SM,DENTALKART,VASA DENTICITY LIMITED,       588.00,       586.00,       594.75,       575.10,       577.05,                  3953662.50,6750, ,       812.50,       533.00
N,SM,VDEAL,VDEAL SYSTEM LIMITED,       224.70,       212.00,       222.00,       212.00,       222.00,                   260400.00,1200, ,       260.00,       100.25
N,SM,VEEKAYEM,VEEKAYEM FASH & APP LTD,       213.95,       215.00,       229.00,       215.00,       221.00,                  4470650.00,20000, ,       318.00,       190.00
N,SM,VIAZ,VIAZ TYRES LIMITED,        68.80,        72.00,        72.00,        71.40,        71.40,                   286800.00,4000, ,        99.55,        49.30
N,SM,VILAS,VILAS TRANSCORE LIMITED,       401.85,       412.70,       412.70,       394.00,       395.75,                  5516437.50,13750, ,       673.70,       291.00
N,SM,VILINBIO,VILIN BIO MED LIMITED,        19.90,        20.00,        20.00,        18.95,        18.95,                   155800.00,8000, ,        32.50,        16.25
N,SM,VINYAS,VINYAS INNOVATIVE TECH L,      1175.10,      1175.00,      1179.90,      1171.00,      1171.00,                  3288590.00,2800, ,      1440.00,       575.80
N,SM,VGINFOTECH,VIRTUAL GALAXY INFOTECH L,       160.10,       159.80,       160.10,       155.05,       158.60,                  7475750.00,47000, ,       208.00,       146.00
N,ST,VISAMAN,VISAMAN GLOBAL SALES LTD,       116.00,       120.50,       120.50,       120.50,       120.50,                   120500.00,1000, ,       129.30,        34.00
N,SM,VISHNUINFR,VISHNUSURYA PROJ N INFR L,       174.75,       171.20,       179.55,       171.20,       176.85,                  3283900.00,18500, ,       305.00,       145.00
N,ST,VIESL,VISION INFRA EQUIP SOL L,       269.00,       259.30,       265.00,       258.00,       258.00,                  4995160.00,19200, ,       307.90,       111.95
N,SM,VITAL,VITAL CHEMTECH LIMITED,        55.30,        55.00,        56.00,        55.00,        56.00,                   133200.00,2400, ,        77.60,        48.10
N,SM,VIVIANA,VIVIANA POWER TECH LTD,       776.95,       768.00,       793.95,       768.00,       773.25,                  9982600.00,12800, ,      1860.00,       598.00
N,ST,VOLERCAR,VOLER CAR LIMITED,       200.00,       199.90,       200.00,       199.90,       200.00,                   479840.00,2400, ,       255.00,        77.40
N,SM,WINNY,WINNY IMMIGRA & EDU SER L,        75.00,        78.00,        78.00,        78.00,        78.00,                   780000.00,10000, ,       346.50,        54.00
N,SM,WINSOL,WINSOL ENGINEERS LIMITED,       158.15,       158.15,       166.00,       155.60,       164.60,                  1613720.00,10000, ,       320.00,       151.05
N,SM,WTICAB,WISE TRAVEL INDIA LIMITED,       134.45,       133.25,       134.90,       130.00,       131.70,                  3592350.00,27000, ,       204.00,       115.20
N,ST,WOL3D,WOL 3D INDIA LIMITED,       174.05,       166.00,       170.00,       165.35,       170.00,                  1331700.00,8000, ,       209.95,        97.00
N,SM,WOMANCART,WOMANCART LIMITED,       312.65,       322.00,       322.00,       300.00,       304.25,                  2953660.00,9600, ,       437.15,       211.15
N,SM,YASHOPTICS,YASH OPTICS & LENS LTD,       135.05,       136.00,       138.50,       135.20,       137.25,                  4609400.00,33600, ,       153.50,        72.60
N,SM,ZTECH,Z-TECH (INDIA) LIMITED,       574.55,       578.00,       605.00,       575.00,       602.40,                154877070.00,261900, ,       731.15,       460.00
N,SM,ZEAL,ZEAL GLOBAL SERVICES LTD,       101.65,        98.00,       100.20,        92.35,        97.85,                   634260.00,6600, ,       192.00,        92.35
N,SM,ZENITHDRUG,ZENITH DRUGS LIMITED,        52.15,        52.15,        52.15,        50.00,        51.50,                   406560.00,8000, ,       107.00,        47.15
