MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,RTNPOWER,RATTANINDIA POWER LIMITED,         9.60,         9.69,         9.69,         9.42,         9.46,                 66936759.16,7033471,N, ,13733,        16.92,         8.44
N,EQ,RUBFILA,RUBFILA INTERNATIONAL LTD,        76.15,        75.10,        76.33,        73.06,        73.60,                  1016290.27,13640,N, ,387,        92.20,        61.80
N,EQ,RUBICON,RUBICON RESEARCH LIMITED,       636.50,       635.90,       644.80,       630.00,       641.85,                 70965534.25,111114,N, ,7022,       754.80,       570.75
N,EQ,RUBYMILLS,THE RUBY MILLS LTD,       224.45,       226.00,       226.31,       222.00,       223.11,                  1470077.60,6558,N, ,292,       313.00,       171.78
N,EQ,RUCHINFRA,RUCHI INFRASTRUCTURE LTD,         6.85,         6.85,         6.98,         6.68,         6.78,                   398392.68,58135,N, ,221,        12.45,         6.07
N,EQ,RUCHIRA,RUCHIRA PAPERS LIMITED,       119.17,       119.20,       120.40,       116.01,       119.19,                  5259507.25,44072,N, ,1001,       173.00,       106.70
N,SM,RULKA,RULKA ELECTRICALS LIMITED,       104.50,       101.50,       108.10,       101.50,       108.10,                   157305.00,1500,N, ,5,       325.00,       100.35
N,EQ,RUPA,RUPA & COMPANY LTD,       162.87,       162.87,       164.32,       161.00,       162.56,                 12280689.03,75638,N, ,2928,       291.80,       158.61
N,EQ,RUSHIL,RUSHIL DECOR LIMITED,        23.41,        23.10,        23.98,        23.10,        23.62,                  3416589.90,146113,N, ,970,        36.44,        19.57
N,EQ,RUSTOMJEE,KEYSTONE REALTORS LIMITED,       533.75,       534.00,       537.25,       526.05,       533.65,                  6606702.45,12445,N, ,937,       702.00,       480.05
N,EQ,RVNL,RAIL VIKAS NIGAM LIMITED,       313.15,       312.55,       312.60,       308.00,       309.40,                445991175.15,1438292,N, ,21192,       501.80,       301.20
N,EQ,RVTH,REVATHI EQUIPMENT INDIA L,       716.80,       736.75,       747.90,       710.00,       710.75,                   422051.60,592,N, ,60,      2195.00,       702.05
N,EQ,S&SPOWER,S&S POWER SWITCHGEARS LTD,       298.79,       310.97,       313.72,       304.01,       313.72,                  5428654.12,17433,N, ,705,       493.75,       193.50
N,EQ,SAATVIKGL,SAATVIK GREEN ENERGY LTD,       368.00,       368.00,       389.90,       363.80,       385.00,                 76403693.30,202316,N, ,6393,       567.00,       350.60
N,EQ,SADBHAV,SADBHAV ENGINEERING LTD,        10.14,        10.14,        10.33,        10.10,        10.28,                  1872263.29,183412,N, ,753,        30.35,         9.83
N,EQ,SADBHIN,SADBHAV INFRA PROJ LTD.,         3.60,         3.61,         3.68,         3.56,         3.62,                   170618.95,47346,N, ,184,         8.13,         3.22
N,SM,SADHAV,SADHAV SHIPPING LIMITED,       100.00,        99.95,       100.10,        96.00,       100.00,                  2135070.00,21600,N, ,23,       164.00,        76.95
N,EQ,SADHNANIQ,SADHANA NITROCHEM LIMITED,         7.10,         7.14,         7.54,         6.96,         7.36,                 11782540.17,1607738,N, ,2135,        58.31,         5.59
N,EQ,SAFARI,SAFARI IND (INDIA) LTD,      2288.40,      2275.20,      2292.10,      2234.00,      2261.00,                 38406622.40,16964,N, ,3549,      2729.90,      1670.15
N,SM,SAFEENTP,SAFE ENTER RETAIL FIX LTD,       272.00,       273.10,       273.10,       266.00,       269.00,                  4302925.00,16000,N, ,27,       319.00,       151.00
N,EQ,SAGARDEEP,SAGARDEEP ALLOYS LIMITED,        26.13,        26.13,        26.36,        25.90,        26.00,                    61904.25,2374,N, ,35,        36.21,        25.00
N,EQ,SAGCEM,SAGAR CEMENTS LIMITED,       215.08,       214.00,       215.99,       211.52,       212.33,                  7436524.17,34763,N, ,828,       299.40,       168.04
N,EQ,SAGILITY,SAGILITY LIMITED,        50.88,        50.66,        50.86,        50.12,        50.41,                662359312.59,13128844,N, ,39080,        57.89,        37.60
N,SM,SAHAJSOLAR,SAHAJ SOLAR LIMITED,       162.00,       162.00,       162.00,       157.00,       157.75,                  1016820.00,6400,N, ,16,       575.00,       138.15
N,SM,SAHANA,SAHANA SYSTEM LIMITED,       973.75,       976.65,       999.00,       968.10,       988.90,                  4544756.25,4625,N, ,29,      2135.00,       905.20
N,SM,SAHASRA,SAHASRA ELECTRONIC SOLU L,       282.75,       279.05,       279.05,       275.10,       275.95,                  3985720.00,14400,N, ,35,       638.00,       227.50
N,EQ,SAHYADRI,SAHYADRI INDUSTRIES LTD,       253.80,       255.90,       256.80,       252.20,       256.45,                   246091.90,969,N, ,175,       335.00,       211.00
N,SM,SAIFL,SAMEERA AGRO AND INFRA L,        12.10,        12.15,        13.30,        12.10,        13.30,                  1141400.00,88000,N, ,21,       111.90,        10.50
N,EQ,SAIL,STEEL AUTHORITY OF INDIA,       132.31,       131.70,       131.90,       128.30,       129.68,               1665912566.80,12843983,N, ,43301,       145.90,        99.15
N,EQ,SAILIFE,SAI LIFE SCIENCES LIMITED,       909.25,       909.25,       909.30,       891.10,       899.30,                191541212.50,213203,N, ,17895,       943.00,       636.10
N,SM,SAJHOTELS,SAJ HOTELS LIMITED,        60.10,        61.80,        63.00,        61.80,        63.00,                   497000.00,8000,N, ,4,        86.50,        46.00
N,EQ,SAKAR,SAKAR HEALTHCARE LIMITED,       419.75,       420.00,       422.00,       413.00,       415.05,                 11412593.65,27208,N, ,596,       444.30,       210.10
N,EQ,SAKHTISUG,SAKTHI SUGARS LTD,        19.29,        19.40,        19.40,        19.00,        19.12,                   691036.54,35938,N, ,320,        34.30,        18.37
N,EQ,SAKSOFT,SAKSOFT LIMITED,       191.82,       191.52,       203.51,       188.58,       198.90,                 84048970.16,424827,N, ,8589,       253.99,       125.03
N,EQ,SAKUMA,SAKUMA EXPORTS LIMITED,         2.19,         2.21,         2.22,         2.18,         2.20,                  1884504.09,856827,N, ,1127,         4.17,         2.11
N,EQ,SALASAR,SALASAR TECHNO ENGG. LTD.,         9.04,         9.25,         9.25,         9.01,         9.02,                 31230208.15,3445970,N, ,3241,        16.09,         6.91
N,EQ,SALONA,SALONA COTSPIN LTD.,       304.10,       315.00,       318.80,       272.00,       275.95,                 13884037.00,46760,N, ,1675,       318.80,       215.00
N,EQ,SALZERELEC,SALZER ELECTRONICS LTD,       704.05,       707.50,       714.60,       688.00,       691.15,                 19837618.05,28522,N, ,2280,      1649.95,       676.05
N,EQ,SAMBHV,SAMBHV STEEL TUBES LTD,        95.83,        94.60,        95.99,        94.11,        94.60,                 24106787.55,253736,N, ,3110,       149.40,        86.89
N,EQ,SAMHI,SAMHI HOTELS LIMITED,       180.30,       180.20,       180.40,       177.13,       177.89,                106652247.21,597412,N, ,16017,       254.50,       121.10
N,EQ,SAMMAANCAP,SAMMAAN CAPITAL LIMITED,       148.68,       148.40,       149.38,       146.00,       146.89,               1145027612.17,7762087,N, ,35733,       192.95,        97.61
N,EQ,SAMPANN,SAMPANN UTPADAN INDIA LTD,        32.09,        32.60,        32.61,        31.12,        31.99,                   855044.31,27023,N, ,688,        47.88,        24.16
N,EQ,SANATHAN,SANATHAN TEXTILES LIMITED,       448.55,       444.50,       461.30,       441.00,       448.75,                  4117060.60,9224,N, ,1250,       560.20,       286.95
N,EQ,SANDESH,SANDESH LTD,      1055.60,      1069.90,      1089.00,      1063.90,      1081.50,                  1176053.40,1090,N, ,77,      1762.45,      1005.00
N,EQ,SANDHAR,SANDHAR TECHNOLOGIES LTD,       559.85,       557.00,       560.65,       549.95,       551.70,                 42966096.85,77551,N, ,4076,       601.00,       315.00
N,EQ,SANDUMA,SANDUR MANG & IRON ORES L,       213.54,       213.19,       213.19,       205.10,       205.86,                308247276.98,1488470,N, ,19680,       557.75,       156.30
N,EQ,SANGAMIND,SANGAM (INDIA) LTD,       451.85,       446.10,       451.00,       439.60,       440.65,                  8414041.55,18981,N, ,780,       513.00,       293.15
N,SM,SANGANI,SANGANI HOSPITALS LIMITED,        59.90,        57.25,        59.20,        57.20,        59.20,                   346350.00,6000,N, ,4,        77.95,        48.50
N,EQ,SANGHIIND,SANGHI INDUSTRIES LTD,        63.76,        63.30,        63.83,        62.81,        63.04,                  6110941.59,96888,N, ,351,        80.70,        50.58
N,EQ,SANGHVIMOV,SANGHVI MOVERS LTD,       311.15,       310.10,       317.00,       307.75,       315.25,                 41201195.10,131562,N, ,4873,       411.90,       206.00
N,EQ,SANGINITA,SANGINITA CHEMICALS LTD,         9.76,         9.70,        10.05,         9.70,         9.91,                   173916.34,17760,N, ,595,        16.90,         8.46
N,EQ,SANOFI,SANOFI INDIA LIMITED,      4197.60,      4199.00,      4212.00,      4161.10,      4169.60,                 60915586.80,14567,N, ,5496,      6717.00,      4161.10
N,EQ,SANOFICONR,SANOFI CONS HEALTHC IND L,      4591.40,      4567.00,      4594.10,      4507.00,      4577.60,                 19009667.00,4177,N, ,1622,      5894.50,      4507.00
N,EQ,SANSERA,SANSERA ENGINEERING LTD,      1680.40,      1700.00,      1717.70,      1690.00,      1705.70,                225727220.30,132696,N, ,13854,      1770.00,       972.20
N,EQ,SANSTAR,SANSTAR LIMITED,        91.18,        92.00,        92.00,        90.50,        90.80,                  9637476.33,105833,N, ,1323,       133.80,        80.00
N,EQ,SAPPHIRE,SAPPHIRE FOODS INDIA LTD,       234.11,       234.11,       234.11,       226.79,       229.61,                 59010127.35,256769,N, ,8585,       374.65,       226.79
N,EQ,SARDAEN,SARDA ENERGY & MIN LTD,       520.50,       520.00,       521.70,       505.15,       507.40,                188791005.70,368586,N, ,16421,       639.75,       396.60
N,EQ,SAREGAMA,SAREGAMA INDIA LIMITED,       376.25,       376.00,       382.35,       372.35,       379.35,                183985796.20,485348,N, ,18382,       603.80,       340.30
N,EQ,SARLAPOLY,SARLA PERF. FIBERS LTD,        85.14,        85.17,        86.49,        84.50,        84.69,                  5134184.56,60342,N, ,2496,       132.30,        68.70
N,SM,SARTELE,SAR TELEVENTURE LIMITED,       227.70,       228.00,       230.60,       223.00,       225.15,                 17024575.00,75000,N, ,108,       302.95,       162.00
N,EQ,SARVESHWAR,SARVESHWAR FOODS LIMITED,         4.16,         4.11,         4.35,         4.08,         4.23,                 31504722.19,7465114,N, ,4437,        10.72,         3.82
N,EQ,SASKEN,SASKEN TECHNOLOGIES LTD,      1225.30,      1229.00,      1232.90,      1203.00,      1211.00,                 36716441.50,30185,N, ,1359,      2217.95,      1180.80
N,EQ,SASTASUNDR,SASTASUNDAR VENTURES LTD,       302.70,       301.00,       305.60,       301.00,       302.40,                   654558.55,2157,N, ,200,       368.55,       205.00
N,SM,SATECH,S A TECH SOFTWARE INDIA L,        51.20,        56.30,        56.30,        52.25,        56.30,                  9496000.00,170000,N, ,134,       154.85,        31.80
N,EQ,SATIA,SATIA INDUSTRIES LIMITED,        66.17,        66.81,        66.93,        66.00,        66.48,                  3504265.13,52737,N, ,781,       104.00,        64.40
N,EQ,SATIN,SATIN CREDIT NET LTD,       143.10,       142.26,       143.07,       141.00,       141.19,                 12375476.48,87342,N, ,1389,       175.90,       131.80
N,SM,SATIPOLY,SATI POLY PLAST LIMITED,        65.00,        63.25,        63.25,        59.50,        60.95,                   517550.00,8500,N, ,17,       220.00,        59.50
N,SM,SATKARTAR,SAT KARTAR SHOPPING LTD,       156.10,       155.00,       157.50,       154.00,       155.10,                  2238600.00,14400,N, ,17,       241.95,       130.20
N,SM,SATTVAENGG,SATTVA ENGINEERING CSTN L,        65.45,        64.00,        64.00,        64.00,        64.00,                   102400.00,1600,N, ,1,       118.90,        63.00
N,EQ,SAURASHCEM,SAURASHTRA CEMENT LIMITED,        86.47,        86.80,        86.80,        83.25,        83.92,                  5384043.48,63416,N, ,1373,       112.25,        80.99
N,SM,SAWALIYA,SAWALIYA FOOD PRODUCTS L,       293.55,       293.20,       295.50,       292.05,       294.80,                 65181600.00,222000,N, ,229,       305.00,       208.00
N,EQ,SBC,SBC EXPORTS LIMITED,        28.23,        28.24,        28.56,        28.11,        28.48,                285330530.12,10037035,N, ,6473,        28.56,        10.95
N,EQ,SBCL,SHIVALIK BIMETAL CON. LTD,       459.95,       458.50,       459.20,       438.10,       449.15,                 33991318.15,76518,N, ,3293,       639.75,       342.00
N,EQ,SBFC,SBFC FINANCE LIMITED,       105.14,       106.01,       108.56,       103.92,       105.01,                615146103.35,5843228,N, ,27477,       123.00,        79.24
N,EQ,SBGLP,SURATWWALA BUS GROUP LTD,        34.92,        34.92,        36.50,        34.92,        35.94,                  4211739.40,118168,N, ,446,       139.90,        24.95
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       870.00,       866.00,       868.35,       842.50,       847.70,                680751235.70,799118,N, ,23299,      1027.25,       663.05
N,EQ,SCHAEFFLER,SCHAEFFLER INDIA LIMITED,      3839.10,      3845.00,      3876.90,      3827.30,      3839.30,                124643550.50,32368,N, ,7177,      4392.00,      2823.00
N,EQ,SCHAND,S CHAND AND COMPANY LTD,       166.81,       166.24,       168.19,       163.39,       166.16,                  5449689.64,32915,N, ,1728,       257.90,       155.00
N,EQ,SCHNEIDER,SCHNEIDER ELECTRIC INFRA,       714.80,       712.10,       715.55,       706.15,       708.60,                 75716341.95,106639,N, ,6193,      1052.00,       540.00
N,EQ,SCI,SHIPPING CORP OF INDIA LT,       222.17,       221.49,       221.99,       215.80,       216.50,                329700326.91,1508195,N, ,20318,       280.50,       138.26
N,EQ,SCILAL,SHIPPING CORP OF ILA LTD,        46.68,        46.50,        46.89,        46.23,        46.71,                 10751534.42,230799,N, ,1431,        71.43,        42.85
N,EQ,SCODATUBES,SCODA TUBES LIMITED,       155.38,       156.15,       161.53,       155.00,       156.69,                 48810275.80,309572,N, ,3185,       230.85,       135.10
N,EQ,SCPL,SHEETAL COOL PRODUCTS LTD,       291.79,       290.94,       305.00,       288.00,       300.14,                 10720263.53,36259,N, ,1505,       368.95,       190.03
N,EQ,SDBL,SOM DIST & BREW LTD,       108.62,       108.31,       108.31,       106.53,       107.12,                 40418860.82,376138,N, ,4677,       173.03,        95.61
N,SM,SDREAMS,S D RETAIL LIMITED,        90.00,        89.00,        89.00,        88.95,        88.95,                   355900.00,4000,N, ,3,       198.50,        86.35
N,EQ,SEAMECLTD,SEAMEC LIMITED,      1023.75,      1024.00,      1035.85,       970.00,       977.60,                 30068334.60,29958,N, ,2876,      1216.00,       752.55
N,EQ,SECMARK,SECMARK CONSULTANCY LTD,       120.48,       124.39,       124.39,       115.40,       122.63,                   341859.94,2806,N, ,95,       174.63,        75.00
N,IV,SEITINVIT,SUSTAINABLE ENERGY INFRA,       110.00,       118.00,       118.00,       118.00,       118.00,                  2950000.00,25000,N, ,1,       118.00,       108.00
N,SM,SEL,SUNGARNER ENERGIES LTD,       220.00,       220.00,       220.00,       220.00,       220.00,                    44000.00,200,N, ,1,       610.00,       181.10
N,EQ,SELMC,SEL MANUFACTURING CO LTD,        32.19,        33.00,        33.15,        31.10,        32.63,                   277590.72,8562,N, ,254,        49.90,        25.50
N,EQ,SEMAC,SEMAC CONSTRUCTION LTD,       315.10,       332.85,       343.90,       306.00,       310.60,                  1452818.90,4489,N, ,356,       568.90,       270.00
N,EQ,SENCO,SENCO GOLD LIMITED,       311.45,       312.20,       321.35,       308.00,       318.05,                166446132.95,526249,N, ,14391,      1168.00,       227.40
N,EQ,SENORES,SENORES PHARMACEUTICALS L,       815.25,       825.00,       825.90,       810.15,       821.10,                187361625.55,229291,N, ,9185,       848.50,       435.25
N,EQ,SEPC,SEPC LIMITED,        10.20,        10.29,        10.98,        10.21,        10.67,               1071689702.95,100171851,N, ,72979,        24.74,         8.51
N,EQ,SEQUENT,SEQUENT SCIENTIFIC LTD.,       210.68,       210.49,       212.40,       206.20,       210.68,                106486564.97,507420,N, ,14109,       257.85,       117.35
N,SM,SERVICE,SERVICE CARE LIMITED,        42.15,        42.15,        43.00,        42.00,        42.75,                   511300.00,12000,N, ,6,        83.20,        39.40
N,EQ,SERVOTECH,SERVOTECH REN POW SYS LTD,        80.17,        80.20,        80.62,        78.61,        79.04,                 45363932.09,571629,N, ,7619,       180.84,        78.61
N,EQ,SESHAPAPER,SESHASAYEE PAPER & BOARDS,       245.72,       243.01,       248.30,       242.00,       242.61,                  1456384.60,5977,N, ,311,       333.00,       226.19
N,EQ,SETCO,SETCO AUTOMOTIVE LTD,        15.06,        15.65,        15.65,        14.81,        14.90,                   343904.31,22937,N, ,160,        21.68,        13.70
N,EQ,SFL,SHEELA FOAM LIMITED,       579.55,       579.95,       583.00,       565.00,       566.15,                 68928689.30,120530,N, ,8318,      1058.70,       565.00
N,SM,SFML,SUPREME FACILITY MGMT LTD,        30.70,        30.95,        32.00,        30.95,        31.55,                   251360.00,8000,N, ,5,        75.00,        27.40
N,EQ,SGFIN,SG FINSERVE LIMITED,       400.45,       398.05,       398.75,       390.10,       391.40,                 13195751.30,33519,N, ,1214,       426.15,       339.90
N,EQ,SGIL,SYNERGY GREEN IND. LTD,       539.75,       540.85,       543.00,       522.05,       526.30,                 24833371.85,46412,N, ,3074,       633.25,       342.00
N,EQ,SGL,STL GLOBAL LIMITED,        12.70,        12.51,        12.92,        12.51,        12.54,                   109214.88,8668,N, ,54,        20.89,        10.04
N,EQ,SGLTL,STANDARD GLASS LIN TECH L,       155.34,       157.65,       157.65,       153.00,       153.37,                 22440826.51,145578,N, ,2332,       213.80,       124.00
N,EQ,SGMART,SG MART LIMITED,       339.45,       339.00,       340.90,       335.00,       337.90,                 20573572.55,61027,N, ,1704,       389.55,       321.95
N,EQ,SHAH,SHAH METACORP LIMITED,         4.45,         4.51,         4.81,         4.50,         4.77,                 31665134.13,6697471,N, ,2572,         5.18,         2.80
N,EQ,SHAHALLOYS,SHAH ALLOYS LIMITED,        70.25,        72.50,        73.39,        67.11,        68.40,                  1146224.44,16512,N, ,1076,        83.85,        43.30
N,EQ,SHAILY,SHAILY ENG PLASTICS LTD,      2366.60,      2375.80,      2384.20,      2331.10,      2355.60,                429090186.00,182123,N, ,20686,      2799.90,      1301.00
N,EQ,SHAKTIPUMP,SHAKTI PUMPS (I) LTD,       752.20,       761.00,       796.20,       750.00,       780.45,              21375215939.45,27321531,N, ,469930,      1387.00,       548.45
N,EQ,SHALBY,SHALBY LIMITED,       194.91,       193.10,       198.16,       192.10,       193.18,                 33669303.99,172859,N, ,4227,       274.70,       177.25
N,EQ,SHALPAINTS,SHALIM PAINTS LTD,        58.86,        58.90,        59.70,        57.00,        57.39,                  7345642.35,126174,N, ,1424,       144.00,        57.00
N,EQ,SHANKARA,SHANKARA BLDG PRODUCT LTD,       113.49,       113.80,       113.80,       110.00,       110.86,                  6495377.57,58444,N, ,2753,       255.00,       109.32
N,EQ,SHANTI,SHANTI OVERSEAS INDIA LTD,         9.37,         9.37,         9.37,         9.20,         9.30,                   218902.72,23510,N, ,87,        23.87,         8.36
N,EQ,SHANTIGEAR,SHANTHI GEARS LTD,       470.80,       470.15,       473.00,       470.15,       472.70,                  6900105.05,14621,N, ,567,       619.80,       399.00
N,EQ,SHANTIGOLD,SHANTI GOLD INTERNATION L,       196.40,       197.40,       197.40,       193.00,       193.91,                 18598369.69,95616,N, ,2055,       274.10,       190.22
N,EQ,SHARDACROP,SHARDA CROPCHEM LTD.,       929.15,       930.00,       949.70,       924.15,       935.00,                318700629.00,338762,N, ,18349,      1181.00,       452.25
N,EQ,SHARDAMOTR,SHARDA MOTOR INDS LTD,       950.00,       950.00,       953.85,       927.30,       934.15,                 35567738.00,37933,N, ,4726,      2124.00,       900.60
N,EQ,SHAREINDIA,SHARE IND. SECURITIES LTD,       179.88,       178.90,       185.80,       177.60,       179.87,                108394406.59,601475,N, ,7512,       333.20,       127.50
N,SM,SHEEL,SHEEL BIOTECH LIMITED,        74.60,        74.60,        76.85,        73.20,        73.20,                   893600.00,12000,N, ,6,        95.55,        73.20
N,SM,SHEETAL,SHEETAL UNIVERSAL LIMITED,       149.35,       149.40,       149.90,       148.70,       149.20,                  2538650.00,17000,N, ,16,       159.00,        60.20
N,EQ,SHEKHAWATI,SHEKHAWATI INDUSTRIES LTD,        19.52,        20.06,        20.10,        19.18,        19.60,                   291743.66,14812,N, ,149,        32.69,        17.31
N,EQ,SHEMAROO,SHEMAROO ENTER. LTD.,       106.97,       108.14,       109.18,       105.60,       105.77,                   889275.44,8344,N, ,199,       176.90,        88.80
N,SM,SHERA,SHERA ENERGY LIMITED,       121.70,       123.00,       123.00,       121.00,       121.00,                  1456550.00,12000,N, ,8,       214.00,       117.80
N,SM,SHETHJI,SHREEJI GLOBAL FMCG LTD,       108.80,       109.00,       109.20,       107.20,       107.60,                   972500.00,9000,N, ,9,       123.65,        95.50
N,SM,SHIGAN,SHIGAN QUANTUM TECH LTD,        52.00,        50.25,        50.25,        49.00,        49.00,                   148875.00,3000,N, ,2,       129.00,        44.05
N,EQ,SHILCTECH,SHILCHAR TECHNOLOGIES LTD,      4004.90,      4065.00,      4100.10,      3953.10,      4040.20,                 27422350.10,6790,N, ,2132,      4350.00,      3675.10
N,EQ,SHILPAMED,SHILPA MEDICARE LTD,       323.75,       324.00,       329.95,       319.10,       325.10,                 91555642.05,283644,N, ,13750,      1000.00,       319.10
N,EQ,SHIVALIK,SHIVALIK RASAYAN LIMITED,       376.85,       376.60,       381.00,       370.00,       374.00,                  2828027.00,7536,N, ,438,       879.05,       351.10
N,EQ,SHIVAMAUTO,SHIVAM AUTO.LTD,        27.10,        27.20,        27.21,        26.59,        27.16,                   769889.65,28507,N, ,329,        51.38,        24.80
N,EQ,SHIVAMILLS,SHIVA MILLS LIMITED,        59.11,        61.47,        61.47,        59.26,        60.63,                   129160.88,2150,N, ,31,       110.45,        58.75
N,SM,SHIVASHRIT,SHIVASHRIT FOODS LIMITED,       132.50,       125.00,       129.50,       123.00,       123.10,                 14538700.00,116000,N, ,87,       148.50,       118.00
N,EQ,SHIVATEX,SHIVA TEXYARN LIMITED,       180.17,       182.11,       182.16,       176.80,       181.44,                   247771.59,1369,N, ,118,       273.59,       168.00
N,EQ,SHIVAUM,SHIV AUM STEELS LIMITED,       299.50,       282.00,       282.10,       282.00,       282.00,                     7333.10,26,N, ,4,       312.00,       237.50
N,EQ,SHK,S H KELKAR AND CO. LTD.,       166.40,       167.21,       168.25,       164.80,       167.01,                 42582725.19,255121,N, ,2752,       275.90,       156.61
N,SM,SHKSIL,SHRI HARE-KRI SPO IRON L,        55.35,        55.00,        55.00,        55.00,        55.00,                  1540000.00,28000,N, ,9,        84.00,        53.20
N,EQ,SHOPERSTOP,SHOPPERS STOP LIMITED,       441.20,       439.30,       445.90,       437.70,       442.95,                 11172155.60,25283,N, ,3468,       688.70,       391.50
N,EQ,SHRADHA,SHRADHA INFRAPROJECTS LTD,        39.00,        40.00,        40.00,        38.91,        38.98,                   154846.02,3954,N, ,78,       103.21,        38.00
N,EQ,SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,        90.19,        90.50,        90.50,        89.90,        90.22,                 38026134.92,421722,N, ,819,       107.70,        63.55
N,EQ,SHREEJISPG,SHREEJI SHIPPING GLOBAL L,       335.45,       339.70,       343.90,       328.25,       330.85,                 81529529.25,243958,N, ,4589,       352.00,       222.00
N,SM,SHREEKARNI,SHREE KARNI FABCOM LTD,       488.00,       488.00,       488.00,       483.50,       484.10,                  1017075.00,2100,N, ,12,       852.90,       470.00
N,SM,SHREEOSFM,SHREE OSFM E-MOBILITY LTD,        83.00,        84.00,        84.00,        77.60,        81.50,                  3212400.00,40000,N, ,36,       145.35,        77.60
N,EQ,SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,       375.95,       375.40,       382.15,       374.85,       379.85,                  6077208.80,16090,N, ,760,       476.00,       220.50
N,EQ,SHREERAMA,SHREE RAMA MULTI TECH LTD,        59.18,        64.90,        65.00,        61.00,        61.57,                 40318115.80,636615,N, ,4691,        67.40,        30.55
N,IV,SHREMINVIT,SHREM INVIT,       102.00,       102.00,       102.00,       102.00,       102.00,                  5100000.00,50000,N, ,2,       118.00,       101.05
N,EQ,SHRENIK,SHRENIK LIMITED,         0.52,         0.52,         0.54,         0.49,         0.51,                   728469.20,1415746,N, ,422,         0.92,         0.40
N,EQ,SHREYANIND,SHREYANS INDUSTRIES LTD,       175.74,       175.56,       179.00,       174.99,       175.28,                   894915.81,5076,N, ,84,       254.99,       164.11
N,EQ,SHRINGARMS,SHRINGAR HOU OF MANGALS L,       205.58,       205.37,       205.37,       197.92,       199.74,                245506575.69,1219356,N, ,5012,       237.40,       177.51
N,EQ,SHRIPISTON,SHRIRAM PIST. & RING LTD,      3213.60,      3197.60,      3213.50,      3080.50,      3092.50,                291090722.30,93050,N, ,12485,      3259.90,      1662.55
N,EQ,SHRIRAMPPS,SHRIRAM PROPERTIES LTD,        84.44,        84.65,        84.95,        83.25,        83.81,                 13666572.70,162575,N, ,1693,       116.44,        63.13
N,SM,SHRITECH,SHRI TECHTEX LIMITED,        63.00,        60.05,        60.10,        60.00,        60.05,                   480400.00,8000,N, ,4,        95.50,        58.00
N,SM,SHUBHSHREE,SHUBHSHREE BIOFUELS ENE L,       372.05,       366.05,       366.05,       365.05,       366.00,                   438930.00,1200,N, ,4,       494.95,       268.70
N,EQ,SHYAMMETL,SHYAM METALICS AND ENGY L,       809.15,       812.50,       813.95,       799.45,       807.10,                386750388.20,481349,N, ,6267,      1001.00,       628.25
N,EQ,SHYAMTEL,SHYAM TELECOM LIMITED,        12.65,        12.65,        13.44,        12.16,        12.66,                    53481.66,4316,N, ,70,        27.32,        11.40
N,SM,SIDDHICOTS,SIDDHI COTSPIN LIMITED,        30.15,        30.00,        30.45,        29.15,        30.35,                  2702280.00,90000,N, ,34,        86.40,        27.15
N,SM,SIDDHIKA,SIDDHIKA COATINGS LIMITED,       219.90,       219.75,       220.00,       219.75,       220.00,                  1319600.00,6000,N, ,6,       243.00,       154.05
N,EQ,SIGACHI,SIGACHI INDUSTRIES LTD,        34.28,        34.44,        35.49,        33.97,        34.42,                132312773.38,3797700,N, ,13110,        59.59,        30.51
N,EQ,SIGIND,SIGNET INDUSTRIES LIMITED,        54.79,        54.79,        56.99,        53.01,        55.86,                  1635949.93,29756,N, ,355,        81.00,        39.99
N,EQ,SIGNATURE,SIGNATUREGLOBAL INDIA LTD,      1123.00,      1120.00,      1128.00,      1116.10,      1121.10,                247136004.40,220187,N, ,3311,      1414.80,       988.00
N,SM,SIGNORIA,SIGNORIA CREATION LIMITED,        97.90,        93.05,        93.05,        93.05,        93.05,                   186100.00,2000,N, ,2,       135.60,        60.00
N,EQ,SIGNPOST,SIGNPOST INDIA LIMITED,       220.51,       223.73,       224.40,       219.60,       220.72,                  5947366.62,26870,N, ,638,       403.30,       180.37
N,EQ,SIL,STANDARD INDUSTRIES LTD.,        16.18,        16.38,        16.38,        16.00,        16.26,                   280601.08,17282,N, ,198,        30.27,        15.60
N,EQ,SILGO,SILGO RETAIL LIMITED,        74.01,        75.50,        76.80,        73.50,        74.67,                 19632464.36,263088,N, ,3426,        79.00,        26.21
N,EQ,SILINV,SIL INVESTMENTS LIMITED,       517.05,       515.30,       524.80,       515.30,       519.45,                   562054.30,1079,N, ,199,       674.00,       500.00
N,SM,SILKY,SILKY OVERSEAS LIMITED,       145.00,       140.00,       145.00,       118.55,       144.00,                  3596800.00,27200,N, ,32,       171.00,       103.00
N,EQ,SILVERTUC,SILVER TOUCH TECHNO LTD,       824.85,       824.85,       886.00,       815.40,       878.40,                205536795.10,239440,N, ,11394,       886.00,       610.00
N,EQ,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,       270.05,       268.20,       271.50,       263.00,       264.60,                  5596400.70,21042,N, ,1007,       352.00,       219.00
