Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
16-DEC-2025,DREAMFOLKS,112.65,113.90,-0.0110,0.0303,0.0302,0.5770
16-DEC-2025,DREDGECORP,1021.10,1057.00,-0.0346,0.0347,0.0347,0.6629
16-DEC-2025,DRREDDY,1277.10,1280.60,-0.0027,0.0126,0.0126,0.2407
16-DEC-2025,DSSL,997.05,992.90,0.0042,0.0311,0.0310,0.5923
16-DEC-2025,DTIL,160.45,160.25,0.0012,0.0277,0.0276,0.5273
16-DEC-2025,DUCON,3.59,3.59,0.0000,0.0303,0.0302,0.5770
16-DEC-2025,DVL,281.20,289.05,-0.0275,0.0290,0.0290,0.5540
16-DEC-2025,DWARKESH,39.02,39.69,-0.0170,0.0238,0.0238,0.4547
16-DEC-2025,DYCL,335.45,337.05,-0.0048,0.0339,0.0338,0.6457
16-DEC-2025,DYNAMATECH,8824.30,9163.65,-0.0377,0.0255,0.0255,0.4872
16-DEC-2025,DYNPRO,269.35,272.70,-0.0124,0.0280,0.0280,0.5349
16-DEC-2025,E2E,2039.60,2102.60,-0.0304,0.0334,0.0334,0.6381
16-DEC-2025,EASEMYTRIP,7.64,7.64,0.0000,0.0271,0.0271,0.5177
16-DEC-2025,EBANKNIFTY,59.46,59.80,-0.0057,0.0072,0.0072,0.1376
16-DEC-2025,EBBETF0430,1562.13,1558.58,0.0023,0.0018,0.0018,0.0344
16-DEC-2025,EBBETF0431,1395.04,1394.62,0.0003,0.0020,0.0020,0.0382
16-DEC-2025,EBBETF0433,1268.14,1270.08,-0.0015,0.0021,0.0021,0.0401
16-DEC-2025,EBGNG,297.90,298.75,-0.0028,0.0163,0.0163,0.3114
16-DEC-2025,EBSL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-DEC-2025,ECAPINSURE,23.85,24.02,-0.0071,0.0108,0.0108,0.2063
16-DEC-2025,ECLERX,4467.90,4650.45,-0.0400,0.0251,0.0252,0.4814
16-DEC-2025,ECOSMOBLTY,224.35,225.20,-0.0038,0.0300,0.0299,0.5712
16-DEC-2025,EDELWEISS,106.45,108.90,-0.0228,0.0294,0.0294,0.5617
16-DEC-2025,EFCIL,300.10,291.70,0.0284,0.0322,0.0321,0.6133
16-DEC-2025,EGOLD,132.45,133.80,-0.0101,0.0122,0.0122,0.2331
16-DEC-2025,EICHERMOT,7061.50,7121.50,-0.0085,0.0143,0.0142,0.2713
16-DEC-2025,EIDPARRY,1027.80,1037.85,-0.0097,0.0198,0.0198,0.3783
16-DEC-2025,EIEL,201.30,205.95,-0.0228,0.0263,0.0263,0.5025
16-DEC-2025,EIFFL,241.55,242.87,-0.0054,0.0243,0.0242,0.4623
16-DEC-2025,EIFL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-DEC-2025,EIHAHOTELS,357.20,357.65,-0.0013,0.0214,0.0214,0.4088
16-DEC-2025,EIHOTEL,370.05,372.10,-0.0055,0.0216,0.0215,0.4108
16-DEC-2025,EIMCOELECO,1568.95,1591.10,-0.0140,0.0363,0.0362,0.6916
16-DEC-2025,EKC,115.25,117.45,-0.0189,0.0285,0.0285,0.5445
16-DEC-2025,ELDEHSG,897.00,886.95,0.0113,0.0283,0.0282,0.5388
16-DEC-2025,ELECON,481.15,484.65,-0.0072,0.0272,0.0272,0.5197
16-DEC-2025,ELECTCAST,74.43,75.05,-0.0083,0.0278,0.0277,0.5292
16-DEC-2025,ELECTHERM,847.25,854.65,-0.0087,0.0301,0.0300,0.5731
16-DEC-2025,ELGIEQUIP,478.55,488.65,-0.0209,0.0239,0.0239,0.4566
16-DEC-2025,ELGIRUBCO,49.62,53.62,-0.0775,0.0351,0.0355,0.6782
16-DEC-2025,ELIN,163.40,167.75,-0.0263,0.0287,0.0287,0.5483
16-DEC-2025,ELIQUID,1010.46,1010.32,0.0001,0.0002,0.0002,0.0038
16-DEC-2025,ELLEN,353.75,349.90,0.0109,0.0148,0.0148,0.2828
16-DEC-2025,ELM250,16.57,16.75,-0.0108,0.0036,0.0036,0.0688
16-DEC-2025,EMAMILTD,542.35,545.75,-0.0062,0.0195,0.0195,0.3725
16-DEC-2025,EMAMIPAP,90.07,89.92,0.0017,0.0244,0.0244,0.4662
16-DEC-2025,EMAMIREAL,82.52,81.63,0.0108,0.0304,0.0304,0.5808
16-DEC-2025,EMBASSY,443.61,440.01,0.0081,0.0113,0.0113,0.2159
16-DEC-2025,EMBDL,64.57,67.97,-0.0513,0.0297,0.0299,0.5712
16-DEC-2025,EMCURE,1381.35,1395.45,-0.0102,0.0207,0.0206,0.3936
16-DEC-2025,EMIL,109.55,110.20,-0.0059,0.0270,0.0269,0.5139
16-DEC-2025,EMKAY,261.05,265.90,-0.0184,0.0337,0.0337,0.6438
16-DEC-2025,EMMBI,99.30,100.10,-0.0080,0.0285,0.0285,0.5445
16-DEC-2025,EMMVEE,186.40,189.25,-0.0152,0.0128,0.0128,0.2445
16-DEC-2025,EMSLIMITED,438.80,425.00,0.0320,0.0256,0.0256,0.4891
16-DEC-2025,EMUDHRA,604.50,611.75,-0.0119,0.0217,0.0217,0.4146
16-DEC-2025,EMULTIMQ,41.56,41.80,-0.0058,0.0084,0.0084,0.1605
16-DEC-2025,ENDURANCE,2610.40,2620.65,-0.0039,0.0207,0.0206,0.3936
16-DEC-2025,ENERGY,34.82,35.07,-0.0072,0.0029,0.0029,0.0554
16-DEC-2025,ENERGYDEV,19.85,19.99,-0.0070,0.0371,0.0370,0.7069
16-DEC-2025,ENGINERSIN,194.15,193.80,0.0018,0.0256,0.0256,0.4891
16-DEC-2025,ENIFTY,25.91,26.52,-0.0233,0.0023,0.0028,0.0535
16-DEC-2025,ENIL,114.00,114.20,-0.0018,0.0240,0.0239,0.4566
16-DEC-2025,ENRIN,2979.80,2945.65,0.0115,0.0122,0.0122,0.2331
16-DEC-2025,ENTERO,998.20,1001.60,-0.0034,0.0225,0.0225,0.4299
16-DEC-2025,EPACK,300.85,259.60,0.1475,0.0277,0.0296,0.5655
16-DEC-2025,EPACKPEB,290.95,290.30,0.0022,0.0208,0.0207,0.3955
16-DEC-2025,EPIGRAL,1417.95,1436.45,-0.0130,0.0259,0.0258,0.4929
16-DEC-2025,EPL,216.40,221.10,-0.0215,0.0212,0.0212,0.4050
16-DEC-2025,EQUAL200,13.27,13.37,-0.0075,0.0081,0.0081,0.1548
16-DEC-2025,EQUAL50,329.92,332.28,-0.0071,0.0041,0.0041,0.0783
16-DEC-2025,EQUAL50ADD,340.10,341.75,-0.0048,0.0078,0.0078,0.1490
16-DEC-2025,EQUIPPP,22.23,22.00,0.0104,0.0280,0.0280,0.5349
16-DEC-2025,EQUITASBNK,58.33,59.24,-0.0155,0.0207,0.0207,0.3955
16-DEC-2025,ERIS,1556.85,1586.40,-0.0188,0.0201,0.0201,0.3840
16-DEC-2025,ESABINDIA,6049.15,6257.50,-0.0339,0.0178,0.0180,0.3439
16-DEC-2025,ESAFSFB,26.17,26.44,-0.0103,0.0193,0.0192,0.3668
16-DEC-2025,ESCORTS,3678.65,3719.10,-0.0109,0.0181,0.0181,0.3458
16-DEC-2025,ESENSEX,84.89,85.55,-0.0077,0.0016,0.0017,0.0325
16-DEC-2025,ESG,44.05,44.23,-0.0041,0.0077,0.0077,0.1471
16-DEC-2025,ESILVER,193.14,192.80,0.0018,0.0181,0.0180,0.3439
16-DEC-2025,ESSARSHPNG,28.33,28.11,0.0078,0.0374,0.0373,0.7126
16-DEC-2025,ESSENTIA,1.58,1.60,-0.0126,0.0272,0.0272,0.5197
16-DEC-2025,ESTER,105.15,105.15,0.0000,0.0301,0.0301,0.5751
16-DEC-2025,ETERNAL,284.45,298.45,-0.0480,0.0229,0.0231,0.4413
16-DEC-2025,ETHOSLTD,2990.70,3037.25,-0.0154,0.0229,0.0229,0.4375
16-DEC-2025,EUREKAFORB,641.70,651.40,-0.0150,0.0203,0.0202,0.3859
16-DEC-2025,EUROBOND,184.55,185.55,-0.0054,0.0151,0.0151,0.2885
16-DEC-2025,EUROPRATIK,291.60,293.50,-0.0065,0.0151,0.0150,0.2866
16-DEC-2025,EUROTEXIND,15.66,16.48,-0.0510,0.0488,0.0488,0.9323
16-DEC-2025,EVEREADY,330.20,330.95,-0.0023,0.0234,0.0233,0.4451
16-DEC-2025,EVERESTIND,518.75,523.90,-0.0099,0.0251,0.0250,0.4776
16-DEC-2025,EVIETF,31.00,31.18,-0.0058,0.0069,0.0069,0.1318
16-DEC-2025,EVINDIA,31.00,31.13,-0.0042,0.0089,0.0089,0.1700
16-DEC-2025,EXCEL,1.24,1.19,0.0412,0.0381,0.0381,0.7279
16-DEC-2025,EXCELINDUS,926.60,933.00,-0.0069,0.0254,0.0254,0.4853
16-DEC-2025,EXCELSOFT,94.10,99.10,-0.0518,0.0132,0.0136,0.2598
16-DEC-2025,EXICOM,123.15,114.15,0.0759,0.0303,0.0307,0.5865
16-DEC-2025,EXIDEIND,366.40,372.45,-0.0164,0.0173,0.0173,0.3305
16-DEC-2025,EXPLEOSOL,1037.80,1063.60,-0.0246,0.0231,0.0231,0.4413
16-DEC-2025,EXXARO,8.01,8.07,-0.0075,0.0330,0.0329,0.6286
16-DEC-2025,FABTECH,223.40,227.50,-0.0182,0.0172,0.0172,0.3286
16-DEC-2025,FACT,896.60,857.40,0.0447,0.0290,0.0291,0.5560
16-DEC-2025,FAIRCHEMOR,681.20,684.30,-0.0045,0.0275,0.0275,0.5254
16-DEC-2025,FAZE3Q,443.35,450.50,-0.0160,0.0350,0.0349,0.6668
16-DEC-2025,FCL,24.36,24.53,-0.0070,0.0300,0.0299,0.5712
16-DEC-2025,FCSSOFT,1.95,1.94,0.0051,0.0293,0.0292,0.5579
16-DEC-2025,FDC,420.80,420.80,0.0000,0.0174,0.0174,0.3324
16-DEC-2025,FEDERALBNK,262.25,265.25,-0.0114,0.0149,0.0149,0.2847
16-DEC-2025,FEDFINA,139.50,142.75,-0.0230,0.0198,0.0198,0.3783
16-DEC-2025,FEL,0.47,0.47,0.0000,0.0301,0.0300,0.5731
16-DEC-2025,FELDVR,3.15,3.23,-0.0251,0.0342,0.0342,0.6534
16-DEC-2025,FFL,40.00,40.00,0.0000,0.0000,0.0000,0.0000
16-DEC-2025,FIBERWEB,35.98,36.58,-0.0165,0.0300,0.0299,0.5712
16-DEC-2025,FIEMIND,2289.25,2331.35,-0.0182,0.0217,0.0217,0.4146
16-DEC-2025,FILATEX,52.56,53.26,-0.0132,0.0270,0.0270,0.5158
16-DEC-2025,FILATFASH,0.40,0.39,0.0253,0.0325,0.0325,0.6209
16-DEC-2025,FINCABLES,779.60,758.25,0.0278,0.0213,0.0214,0.4088
16-DEC-2025,FINEORG,4316.05,4353.00,-0.0085,0.0179,0.0179,0.3420
16-DEC-2025,FINIETF,31.81,32.27,-0.0144,0.0110,0.0110,0.2102
16-DEC-2025,FINKURVE,103.60,103.50,0.0010,0.0303,0.0302,0.5770
16-DEC-2025,FINOPB,261.75,268.20,-0.0243,0.0307,0.0307,0.5865
16-DEC-2025,FINPIPE,167.15,165.25,0.0114,0.0208,0.0207,0.3955
16-DEC-2025,FIRL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-DEC-2025,FIRSTCRY,289.80,285.70,0.0142,0.0266,0.0266,0.5082
16-DEC-2025,FISCHER,43.67,45.29,-0.0364,0.0347,0.0347,0.6629
16-DEC-2025,FIVESTAR,591.55,575.20,0.0280,0.0241,0.0241,0.4604
16-DEC-2025,FLAIR,288.80,295.00,-0.0212,0.0234,0.0234,0.4471
16-DEC-2025,FLEXIADD,10.67,10.74,-0.0065,0.0027,0.0027,0.0516
16-DEC-2025,FLEXITUFF,15.33,14.77,0.0372,0.0354,0.0354,0.6763
16-DEC-2025,FLFL,1.43,1.46,-0.0208,0.0333,0.0333,0.6362
16-DEC-2025,FLUOROCHEM,3522.80,3527.00,-0.0012,0.0201,0.0200,0.3821
16-DEC-2025,FMCGIETF,58.74,58.73,0.0002,0.0076,0.0075,0.1433
16-DEC-2025,FMGOETZE,452.95,466.95,-0.0304,0.0231,0.0232,0.4432
16-DEC-2025,FMNL,8.97,9.14,-0.0188,0.0311,0.0310,0.5923
16-DEC-2025,FOCUS,77.34,77.33,0.0001,0.0311,0.0310,0.5923
16-DEC-2025,FOODSIN,70.25,71.34,-0.0154,0.0288,0.0288,0.5502
16-DEC-2025,FORCEMOT,17330.15,17300.75,0.0017,0.0324,0.0323,0.6171
16-DEC-2025,FORTIS,875.00,869.80,0.0060,0.0185,0.0185,0.3534
16-DEC-2025,FOSECOIND,5068.75,5121.35,-0.0103,0.0255,0.0255,0.4872
16-DEC-2025,FRICKINDIA,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-DEC-2025,FSL,342.75,343.15,-0.0012,0.0247,0.0246,0.4700
16-DEC-2025,FUSION,155.95,158.90,-0.0187,0.0275,0.0275,0.5254
16-DEC-2025,GABRIEL,975.05,965.65,0.0097,0.0330,0.0329,0.6286
16-DEC-2025,GAEL,115.55,118.45,-0.0248,0.0226,0.0226,0.4318
16-DEC-2025,GAIL,168.30,169.85,-0.0092,0.0181,0.0181,0.3458
16-DEC-2025,GALAPREC,738.75,749.40,-0.0143,0.0258,0.0257,0.4910
16-DEC-2025,GALAXYSURF,1987.25,1984.15,0.0016,0.0171,0.0171,0.3267
16-DEC-2025,GALLANTT,594.90,589.70,0.0088,0.0325,0.0324,0.6190
16-DEC-2025,GANDHAR,140.05,133.50,0.0479,0.0189,0.0191,0.3649
16-DEC-2025,GANDHITUBE,764.60,771.15,-0.0085,0.0244,0.0243,0.4643
16-DEC-2025,GANECOS,920.10,899.85,0.0223,0.0259,0.0259,0.4948
16-DEC-2025,GANESHBE,80.05,79.70,0.0044,0.0250,0.0250,0.4776
16-DEC-2025,GANESHCP,234.20,235.40,-0.0051,0.0124,0.0124,0.2369
16-DEC-2025,GANESHHOU,810.65,815.90,-0.0065,0.0262,0.0262,0.5006
16-DEC-2025,GANGAFORGE,3.02,3.00,0.0066,0.0300,0.0300,0.5731
16-DEC-2025,GANGESSECU,143.15,141.05,0.0148,0.0257,0.0257,0.4910
16-DEC-2025,GARFIBRES,672.50,678.95,-0.0095,0.0221,0.0221,0.4222
16-DEC-2025,GARUDA,204.20,205.65,-0.0071,0.0339,0.0338,0.6457
16-DEC-2025,GATECH,0.53,0.54,-0.0187,0.0432,0.0432,0.8253
16-DEC-2025,GATECHDVR,0.49,0.50,-0.0202,0.0316,0.0316,0.6037
16-DEC-2025,GATEWAY,60.91,59.97,0.0156,0.0189,0.0189,0.3611
16-DEC-2025,GAYAHWS,3.24,3.24,0.0000,0.0379,0.0378,0.7222
16-DEC-2025,GCSL,369.40,359.95,0.0259,0.0436,0.0435,0.8311
16-DEC-2025,GDHL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-DEC-2025,GEECEE,342.40,343.75,-0.0039,0.0241,0.0241,0.4604
16-DEC-2025,GEEKAYWIRE,32.46,32.75,-0.0089,0.0268,0.0268,0.5120
16-DEC-2025,GEMAROMA,146.85,149.05,-0.0149,0.0201,0.0201,0.3840
16-DEC-2025,GENCON,47.42,47.69,-0.0057,0.0360,0.0359,0.6859
16-DEC-2025,GENESYS,419.85,420.75,-0.0021,0.0333,0.0332,0.6343
16-DEC-2025,GENSOL,27.84,27.89,-0.0018,0.0337,0.0336,0.6419
16-DEC-2025,GENUSPAPER,13.43,13.44,-0.0007,0.0254,0.0254,0.4853
16-DEC-2025,GENUSPOWER,301.95,303.30,-0.0045,0.0274,0.0273,0.5216
16-DEC-2025,GEOJITFSL,79.20,75.45,0.0485,0.0284,0.0285,0.5445
16-DEC-2025,GESHIP,1105.10,1128.80,-0.0212,0.0204,0.0204,0.3897
16-DEC-2025,GFLLIMITED,58.13,58.41,-0.0048,0.0269,0.0269,0.5139
16-DEC-2025,GHCL,565.20,575.50,-0.0181,0.0210,0.0210,0.4012
16-DEC-2025,GHCLTEXTIL,73.83,73.77,0.0008,0.0226,0.0225,0.4299
16-DEC-2025,GICHSGFIN,169.90,166.05,0.0229,0.0191,0.0191,0.3649
16-DEC-2025,GICRE,377.60,382.10,-0.0118,0.0226,0.0226,0.4318
16-DEC-2025,GILLANDERS,102.10,106.75,-0.0445,0.0269,0.0270,0.5158
16-DEC-2025,GILLETTE,8068.60,8108.65,-0.0050,0.0186,0.0186,0.3554
16-DEC-2025,GILT5YBEES,63.38,63.37,0.0002,0.0018,0.0018,0.0344
16-DEC-2025,GINNIFILA,38.48,38.10,0.0099,0.0321,0.0321,0.6133
16-DEC-2025,GIPCL,148.50,150.75,-0.0150,0.0253,0.0253,0.4834
16-DEC-2025,GKENERGY,168.70,166.05,0.0158,0.0185,0.0185,0.3534
16-DEC-2025,GKWLIMITED,1713.80,1737.80,-0.0139,0.0275,0.0275,0.5254
16-DEC-2025,GLAND,1664.50,1669.80,-0.0032,0.0181,0.0181,0.3458
16-DEC-2025,GLAXO,2585.55,2575.85,0.0038,0.0213,0.0213,0.4069
16-DEC-2025,GLENMARK,1966.50,1985.60,-0.0097,0.0189,0.0189,0.3611
16-DEC-2025,GLOBAL,89.82,89.30,0.0058,0.0313,0.0312,0.5961
16-DEC-2025,GLOBALE,11.58,11.67,-0.0077,0.0239,0.0238,0.4547
16-DEC-2025,GLOBALVECT,197.85,199.55,-0.0086,0.0318,0.0317,0.6056
16-DEC-2025,GLOBE,2.44,2.49,-0.0203,0.0317,0.0316,0.6037
16-DEC-2025,GLOBECIVIL,60.85,61.48,-0.0103,0.0178,0.0178,0.3401
16-DEC-2025,GLOBUSSPR,978.50,973.70,0.0049,0.0261,0.0260,0.4967
16-DEC-2025,GLOSTERLTD,649.25,638.85,0.0161,0.0187,0.0186,0.3554
16-DEC-2025,GLOTTIS,60.06,61.66,-0.0263,0.0114,0.0116,0.2216
16-DEC-2025,GMBREW,975.70,990.60,-0.0152,0.0294,0.0293,0.5598
16-DEC-2025,GMDCLTD,521.45,535.90,-0.0273,0.0325,0.0324,0.6190
16-DEC-2025,GMMPFAUDLR,1052.35,1070.25,-0.0169,0.0187,0.0187,0.3573
16-DEC-2025,GMRAIRPORT,103.50,104.90,-0.0134,0.0193,0.0192,0.3668
16-DEC-2025,GMRP&UI,115.65,118.35,-0.0231,0.0296,0.0296,0.5655
16-DEC-2025,GNA,307.40,303.90,0.0115,0.0209,0.0209,0.3993
16-DEC-2025,GNFC,491.95,494.50,-0.0052,0.0183,0.0182,0.3477
16-DEC-2025,GOACARBON,416.00,392.30,0.0587,0.0230,0.0233,0.4451
16-DEC-2025,GOCLCORP,302.80,310.30,-0.0245,0.0266,0.0266,0.5082
16-DEC-2025,GOCOLORS,464.75,474.00,-0.0197,0.0192,0.0192,0.3668
16-DEC-2025,GODAVARIB,270.20,265.50,0.0175,0.0305,0.0304,0.5808
16-DEC-2025,GODFRYPHLP,2865.05,2868.75,-0.0013,0.0345,0.0344,0.6572
16-DEC-2025,GODIGIT,345.40,349.35,-0.0114,0.0186,0.0186,0.3554
16-DEC-2025,GODREJAGRO,579.40,584.95,-0.0095,0.0200,0.0199,0.3802
16-DEC-2025,GODREJCP,1182.40,1166.10,0.0139,0.0152,0.0151,0.2885
16-DEC-2025,GODREJIND,1014.80,1018.80,-0.0039,0.0226,0.0225,0.4299
16-DEC-2025,GODREJPROP,2023.50,2067.80,-0.0217,0.0222,0.0222,0.4241
16-DEC-2025,GOKEX,823.25,827.45,-0.0051,0.0287,0.0286,0.5464
16-DEC-2025,GOKUL,39.84,40.41,-0.0142,0.0247,0.0246,0.4700
16-DEC-2025,GOKULAGRO,192.65,194.60,-0.0101,0.0297,0.0297,0.5674
16-DEC-2025,GOLD1,110.44,112.05,-0.0145,0.0109,0.0109,0.2082
16-DEC-2025,GOLD360,129.30,130.75,-0.0112,0.0133,0.0133,0.2541
16-DEC-2025,GOLDADD,128.49,130.20,-0.0132,0.0107,0.0107,0.2044
16-DEC-2025,GOLDBEES,109.56,110.95,-0.0126,0.0108,0.0108,0.2063
16-DEC-2025,GOLDBND,132.81,133.35,-0.0041,0.0030,0.0030,0.0573
16-DEC-2025,GOLDCASE,20.82,21.04,-0.0105,0.0103,0.0103,0.1968
16-DEC-2025,GOLDEDGE,10.50,10.50,0.0000,0.0000,0.0000,0.0000
16-DEC-2025,GOLDENTOBC,33.28,32.63,0.0197,0.0230,0.0230,0.4394
16-DEC-2025,GOLDETF,128.69,130.27,-0.0122,0.0103,0.0103,0.1968
16-DEC-2025,GOLDIAM,372.70,372.55,0.0004,0.0341,0.0340,0.6496
16-DEC-2025,GOLDIETF,113.22,114.67,-0.0127,0.0123,0.0123,0.2350
16-DEC-2025,GOLDSHARE,111.35,112.65,-0.0116,0.0104,0.0104,0.1987
16-DEC-2025,GOLDTECH,52.01,51.47,0.0104,0.0351,0.0350,0.6687
16-DEC-2025,GOODLUCK,1076.60,1109.50,-0.0301,0.0308,0.0308,0.5884
16-DEC-2025,GOPAL,316.75,315.20,0.0049,0.0209,0.0209,0.3993
16-DEC-2025,GOYALALUM,6.97,6.98,-0.0014,0.0202,0.0201,0.3840
16-DEC-2025,GPIL,242.30,247.20,-0.0200,0.0249,0.0249,0.4757
16-DEC-2025,GPPL,191.95,191.20,0.0039,0.0205,0.0205,0.3917
16-DEC-2025,GPTHEALTH,140.40,141.05,-0.0046,0.0198,0.0198,0.3783
16-DEC-2025,GPTINFRA,105.10,106.80,-0.0160,0.0291,0.0290,0.5540
16-DEC-2025,GRACIOUS,13.50,13.50,0.0000,0.0000,0.0000,0.0000
16-DEC-2025,GRANULES,574.05,571.60,0.0043,0.0217,0.0216,0.4127
16-DEC-2025,GRAPHITE,537.15,546.50,-0.0173,0.0249,0.0249,0.4757
16-DEC-2025,GRASIM,2799.10,2821.00,-0.0078,0.0134,0.0134,0.2560
16-DEC-2025,GRAVITA,1847.40,1864.70,-0.0093,0.0289,0.0288,0.5502
16-DEC-2025,GREAVESCOT,180.75,184.20,-0.0189,0.0285,0.0285,0.5445
16-DEC-2025,GREENLAM,255.75,252.25,0.0138,0.0249,0.0248,0.4738
16-DEC-2025,GREENPANEL,234.45,235.75,-0.0055,0.0251,0.0251,0.4795
16-DEC-2025,GREENPLY,274.45,273.95,0.0018,0.0233,0.0233,0.4451
16-DEC-2025,GREENPOWER,12.01,12.06,-0.0042,0.0250,0.0249,0.4757
16-DEC-2025,GRINDWELL,1552.10,1573.10,-0.0134,0.0207,0.0206,0.3936
16-DEC-2025,GRINFRA,1037.00,1029.60,0.0072,0.0191,0.0190,0.3630
16-DEC-2025,GRMOVER,454.05,454.90,-0.0019,0.0267,0.0266,0.5082
16-DEC-2025,GROBTEA,1007.50,996.20,0.0113,0.0315,0.0314,0.5999
16-DEC-2025,GROWW,144.25,145.90,-0.0114,0.0208,0.0208,0.3974
16-DEC-2025,GROWWCAPM,9.58,9.69,-0.0114,0.0040,0.0041,0.0783
16-DEC-2025,GROWWDEFNC,74.54,75.57,-0.0137,0.0146,0.0146,0.2789
16-DEC-2025,GROWWEV,30.84,31.12,-0.0090,0.0091,0.0091,0.1739
16-DEC-2025,GROWWGOLD,129.38,131.05,-0.0128,0.0102,0.0102,0.1949
16-DEC-2025,GROWWLIQID,107.04,107.03,0.0001,0.0002,0.0002,0.0038
16-DEC-2025,GROWWLOVOL,10.69,10.74,-0.0047,0.0045,0.0045,0.0860
16-DEC-2025,GROWWMC150,220.06,222.35,-0.0104,0.0023,0.0024,0.0459
16-DEC-2025,GROWWMOM50,10.61,10.70,-0.0084,0.0060,0.0061,0.1165
16-DEC-2025,GROWWN200,11.64,11.71,-0.0060,0.0080,0.0080,0.1528
16-DEC-2025,GROWWNET,10.38,10.65,-0.0257,0.0067,0.0069,0.1318
16-DEC-2025,GROWWNIFTY,10.39,10.45,-0.0058,0.0030,0.0030,0.0573
16-DEC-2025,GROWWNXT50,68.43,68.74,-0.0045,0.0039,0.0039,0.0745
16-DEC-2025,GROWWPOWER,9.71,9.80,-0.0092,0.0053,0.0053,0.1013
16-DEC-2025,GROWWRAIL,32.82,33.16,-0.0103,0.0108,0.0108,0.2063
16-DEC-2025,GROWWRLTY,9.80,9.90,-0.0102,0.0053,0.0054,0.1032
16-DEC-2025,GROWWSC250,9.45,9.47,-0.0021,0.0028,0.0028,0.0535
16-DEC-2025,GROWWSLVR,189.61,189.62,-0.0001,0.0184,0.0183,0.3496
16-DEC-2025,GRPLTD,1741.80,1773.05,-0.0178,0.0307,0.0307,0.5865
16-DEC-2025,GRSE,2290.05,2349.90,-0.0258,0.0347,0.0346,0.6610
16-DEC-2025,GRWRHITECH,3557.00,3635.40,-0.0218,0.0366,0.0365,0.6973
16-DEC-2025,GSEC10ABSL,109.87,109.87,0.0000,0.0033,0.0033,0.0630
16-DEC-2025,GSEC10IETF,259.53,258.47,0.0041,0.0040,0.0040,0.0764
16-DEC-2025,GSEC10YEAR,29.64,29.49,0.0051,0.0081,0.0081,0.1548
16-DEC-2025,GSEC5IETF,63.70,63.94,-0.0038,0.0047,0.0047,0.0898
16-DEC-2025,GSFC,172.35,172.90,-0.0032,0.0217,0.0217,0.4146
16-DEC-2025,GSLSU,114.50,115.40,-0.0078,0.0353,0.0353,0.6744
16-DEC-2025,GSPL,281.80,288.00,-0.0218,0.0180,0.0180,0.3439
16-DEC-2025,GSS,17.47,17.53,-0.0034,0.0308,0.0307,0.5865
16-DEC-2025,GTECJAINX,23.81,25.05,-0.0508,0.0379,0.0380,0.7260
16-DEC-2025,GTL,8.17,8.18,-0.0012,0.0309,0.0308,0.5884
16-DEC-2025,GTLINFRA,1.26,1.26,0.0000,0.0293,0.0292,0.5579
16-DEC-2025,GTPL,103.19,101.78,0.0138,0.0211,0.0211,0.4031
16-DEC-2025,GUFICBIO,351.65,348.05,0.0103,0.0229,0.0229,0.4375
16-DEC-2025,GUJALKALI,504.45,514.15,-0.0190,0.0196,0.0196,0.3745
16-DEC-2025,GUJAPOLLO,424.65,447.95,-0.0534,0.0305,0.0307,0.5865
16-DEC-2025,GUJGASLTD,386.50,392.55,-0.0155,0.0163,0.0163,0.3114
16-DEC-2025,GUJRAFFIA,53.44,56.77,-0.0604,0.0383,0.0385,0.7355
16-DEC-2025,GUJTHEM,391.00,390.50,0.0013,0.0298,0.0297,0.5674
16-DEC-2025,GULFOILLUB,1197.75,1184.05,0.0115,0.0208,0.0208,0.3974
16-DEC-2025,GULFPETRO,35.90,35.33,0.0160,0.0240,0.0239,0.4566
16-DEC-2025,GULPOLY,135.30,138.00,-0.0198,0.0269,0.0269,0.5139
16-DEC-2025,GVKPIL,3.12,3.18,-0.0190,0.0227,0.0227,0.4337
16-DEC-2025,GVPIL,314.50,316.60,-0.0067,0.0345,0.0344,0.6572
16-DEC-2025,GVPTECH,9.08,9.00,0.0088,0.0273,0.0272,0.5197
16-DEC-2025,GVT&D,3013.00,3019.45,-0.0021,0.0266,0.0265,0.5063
16-DEC-2025,HAL,4261.25,4321.60,-0.0141,0.0198,0.0198,0.3783
16-DEC-2025,HALEOSLABS,1377.10,1349.55,0.0202,0.0344,0.0343,0.6553
16-DEC-2025,HAPPSTMNDS,490.45,490.05,0.0008,0.0169,0.0168,0.3210
16-DEC-2025,HAPPYFORGE,1068.60,1071.60,-0.0028,0.0158,0.0158,0.3019
16-DEC-2025,HARDOLI,34.65,34.65,0.0000,0.0000,0.0000,0.0000
16-DEC-2025,HARDWYN,16.87,17.53,-0.0384,0.0297,0.0297,0.5674
16-DEC-2025,HARIOMPIPE,358.95,364.00,-0.0140,0.0312,0.0311,0.5942
