INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,OIL       ,30/12/2025,00000410.00,CE      ,00000003.45,00000003.75,00000001.90,00000002.10,000000000683200,           558600,              399,              339,      230594630.00,        1568630.00
OPTSTK    ,OIL       ,30/12/2025,00000410.00,PE      ,00000012.20,00000014.50,00000009.35,00000013.65,000000000329000,            84000,              060,              051,       35525700.00,        1085700.00
OPTSTK    ,OIL       ,30/12/2025,00000415.00,CE      ,00000001.55,00000002.15,00000001.20,00000001.30,000000000273000,           233800,              167,              132,       97390160.00,         363160.00
OPTSTK    ,OIL       ,30/12/2025,00000420.00,CE      ,00000001.30,00000001.40,00000000.80,00000000.85,000000000816200,           324800,              232,              199,      136788120.00,         372120.00
OPTSTK    ,OIL       ,30/12/2025,00000425.00,CE      ,00000000.80,00000000.90,00000000.55,00000000.65,000000000518000,           158200,              113,              084,       67353160.00,         118160.00
OPTSTK    ,OIL       ,30/12/2025,00000430.00,CE      ,00000000.55,00000000.70,00000000.40,00000000.50,000000000424200,           145600,              104,              086,       62688710.00,          80710.00
OPTSTK    ,OIL       ,30/12/2025,00000435.00,CE      ,00000000.50,00000000.50,00000000.35,00000000.40,000000000162400,            42000,              030,              024,       18287220.00,          17220.00
OPTSTK    ,OIL       ,30/12/2025,00000440.00,CE      ,00000000.50,00000000.50,00000000.30,00000000.35,000000000641200,           415800,              297,              115,      183099770.00,         147770.00
OPTSTK    ,OIL       ,30/12/2025,00000440.00,PE      ,00000039.85,00000042.50,00000039.00,00000042.10,000000000110600,            19600,              014,              012,        9436070.00,         812070.00
OPTSTK    ,OIL       ,30/12/2025,00000445.00,CE      ,00000000.40,00000000.40,00000000.30,00000000.30,000000000252000,           117600,              084,              038,       52378410.00,          46410.00
OPTSTK    ,OIL       ,30/12/2025,00000445.00,PE      ,00000044.70,00000047.45,00000044.70,00000047.20,000000000011200,             5600,              004,              004,        2749250.00,         257250.00
OPTSTK    ,OIL       ,30/12/2025,00000450.00,CE      ,00000000.35,00000000.35,00000000.25,00000000.25,000000001761200,           215600,              154,              060,       97086990.00,          66990.00
OPTSTK    ,OIL       ,30/12/2025,00000460.00,CE      ,00000000.30,00000000.30,00000000.25,00000000.25,000000000212800,            63000,              045,              027,       28996520.00,          16520.00
OPTSTK    ,OIL       ,30/12/2025,00000470.00,CE      ,00000000.15,00000000.25,00000000.15,00000000.25,000000000196000,            26600,              019,              010,       12508440.00,           6440.00
OPTSTK    ,OIL       ,27/01/2026,00000395.00,PE      ,00000010.00,00000010.65,00000009.55,00000010.45,000000000030800,             9800,              007,              007,        3969560.00,          98560.00
OPTSTK    ,OIL       ,27/01/2026,00000400.00,CE      ,00000015.60,00000015.90,00000015.60,00000015.90,000000000002800,             2800,              002,              002,        1164100.00,          44100.00
OPTSTK    ,OIL       ,27/01/2026,00000405.00,CE      ,00000013.05,00000013.05,00000010.90,00000011.00,000000000012600,             7000,              005,              005,        2920400.00,          85400.00
OPTSTK    ,OIL       ,27/01/2026,00000410.00,CE      ,00000010.70,00000012.75,00000008.75,00000009.25,000000000033600,            26600,              019,              018,       11172350.00,         266350.00
OPTSTK    ,OIL       ,27/01/2026,00000410.00,PE      ,00000016.95,00000017.80,00000016.50,00000017.80,000000000028000,            12600,              009,              009,        5379500.00,         213500.00
OPTSTK    ,OIL       ,27/01/2026,00000420.00,CE      ,00000006.85,00000007.80,00000005.50,00000005.80,000000000037800,            25200,              018,              015,       10743950.00,         159950.00
OPTSTK    ,OIL       ,27/01/2026,00000420.00,PE      ,00000024.00,00000024.00,00000024.00,00000024.00,000000000051800,             1400,              001,              001,         621600.00,          33600.00
OPTSTK    ,OIL       ,27/01/2026,00000430.00,CE      ,00000004.00,00000004.90,00000004.00,00000004.65,000000000042000,            16800,              012,              010,        7300790.00,          76790.00
OPTSTK    ,OIL       ,27/01/2026,00000430.00,PE      ,00000033.50,00000033.50,00000033.50,00000033.50,000000000012600,             1400,              001,              001,         648900.00,          46900.00
OPTSTK    ,OIL       ,27/01/2026,00000460.00,CE      ,00000001.25,00000001.90,00000001.20,00000001.20,000000000065800,            21000,              015,              010,        9687300.00,          27300.00
OPTSTK    ,OIL       ,27/01/2026,00000470.00,CE      ,00000001.00,00000001.00,00000001.00,00000001.00,000000000025200,             2800,              002,              001,        1318800.00,           2800.00
OPTSTK    ,ONGC      ,30/12/2025,00000200.00,PE      ,00000000.10,00000000.12,00000000.10,00000000.10,000000000146250,           155250,              069,              021,       31066492.50,          16492.50
OPTSTK    ,ONGC      ,30/12/2025,00000205.00,PE      ,00000000.16,00000000.16,00000000.12,00000000.13,000000000400500,           490500,              218,              136,      100621552.50,          69052.50
OPTSTK    ,ONGC      ,30/12/2025,00000209.00,PE      ,00000000.19,00000000.19,00000000.19,00000000.19,000000000177750,             2250,              001,              001,         470677.50,            427.50
OPTSTK    ,ONGC      ,30/12/2025,00000210.00,PE      ,00000000.20,00000000.20,00000000.15,00000000.15,000000000607500,           731250,              325,              265,      153682447.50,         119947.50
OPTSTK    ,ONGC      ,30/12/2025,00000214.00,PE      ,00000000.24,00000000.24,00000000.19,00000000.19,000000000112500,           225000,              100,              098,       48196530.00,          46530.00
OPTSTK    ,ONGC      ,30/12/2025,00000215.00,PE      ,00000000.25,00000000.25,00000000.20,00000000.20,000000000360000,           578250,              257,              200,      124452090.00,         128340.00
OPTSTK    ,ONGC      ,30/12/2025,00000217.50,PE      ,00000000.32,00000000.32,00000000.25,00000000.25,000000000085500,           216000,              096,              088,       47041740.00,          61740.00
OPTSTK    ,ONGC      ,30/12/2025,00000219.00,PE      ,00000000.55,00000000.55,00000000.29,00000000.29,000000000918000,           123750,              055,              048,       27143505.00,          42255.00
OPTSTK    ,ONGC      ,30/12/2025,00000220.00,CE      ,00000013.00,00000013.66,00000012.65,00000013.54,000000000069750,            40500,              018,              017,        9449662.50,         539662.50
OPTSTK    ,ONGC      ,30/12/2025,00000220.00,PE      ,00000000.54,00000000.65,00000000.32,00000000.33,000000000902250,          1098000,              488,              425,      241988580.00,         428580.00
OPTSTK    ,ONGC      ,30/12/2025,00000221.50,PE      ,00000000.54,00000000.80,00000000.41,00000000.41,000000000600750,           168750,              075,              063,       37457505.00,          79380.00
OPTSTK    ,ONGC      ,30/12/2025,00000222.50,PE      ,00000000.71,00000000.71,00000000.47,00000000.47,000000000283500,           279000,              124,              084,       62230275.00,         152775.00
OPTSTK    ,ONGC      ,30/12/2025,00000224.00,PE      ,00000001.10,00000001.24,00000000.57,00000000.58,000000000407250,           339750,              151,              129,       76352670.00,         248670.00
OPTSTK    ,ONGC      ,30/12/2025,00000225.00,CE      ,00000006.50,00000009.10,00000006.50,00000008.90,000000000132750,           166500,              074,              057,       38892555.00,        1430055.00
OPTSTK    ,ONGC      ,30/12/2025,00000225.00,PE      ,00000000.94,00000001.50,00000000.67,00000000.69,000000000882000,          1323000,              588,              496,      298821622.50,        1146622.50
OPTSTK    ,ONGC      ,30/12/2025,00000226.50,PE      ,00000001.50,00000001.51,00000000.87,00000000.90,000000000240750,           540000,              240,              198,      122888385.00,         578385.00
OPTSTK    ,ONGC      ,30/12/2025,00000227.50,PE      ,00000001.86,00000002.22,00000001.03,00000001.08,000000000434250,           884250,              393,              349,      202309132.50,        1142257.50
OPTSTK    ,ONGC      ,30/12/2025,00000229.00,CE      ,00000003.84,00000005.99,00000003.84,00000005.63,000000000096750,           153000,              068,              054,       35857260.00,         820260.00
OPTSTK    ,ONGC      ,30/12/2025,00000229.00,PE      ,00000003.86,00000003.86,00000001.34,00000001.37,000000000726750,           834750,              371,              325,      192513712.50,        1355962.50
OPTSTK    ,ONGC      ,30/12/2025,00000230.00,CE      ,00000004.00,00000005.25,00000002.71,00000004.89,000000001291500,          2785500,             1238,             1105,      653371087.50,       12706087.50
OPTSTK    ,ONGC      ,30/12/2025,00000230.00,PE      ,00000002.35,00000004.00,00000001.55,00000001.65,000000002774250,          7197750,             3199,             2548,     1669898452.50,       14415952.50
OPTSTK    ,ONGC      ,30/12/2025,00000231.50,PE      ,00000002.94,00000004.22,00000002.07,00000002.14,000000000704250,          1316250,              585,              469,      308058367.50,        3346492.50
OPTSTK    ,ONGC      ,30/12/2025,00000232.50,CE      ,00000003.00,00000003.69,00000001.92,00000003.24,000000001973250,          5433750,             2415,             1839,     1279863315.00,       16516440.00
OPTSTK    ,ONGC      ,30/12/2025,00000232.50,PE      ,00000004.00,00000004.63,00000002.38,00000002.52,000000001116000,          2781000,             1236,             1009,      654563835.00,        7981335.00
OPTSTK    ,ONGC      ,30/12/2025,00000234.00,CE      ,00000002.05,00000002.85,00000001.65,00000002.47,000000001347750,          2020500,              898,              795,      477628582.50,        4831582.50
OPTSTK    ,ONGC      ,30/12/2025,00000234.00,PE      ,00000005.00,00000005.46,00000003.02,00000003.24,000000001233000,           542250,              241,              208,      128839657.50,        1953157.50
OPTSTK    ,ONGC      ,30/12/2025,00000235.00,CE      ,00000001.90,00000002.40,00000001.20,00000001.98,000000003028500,          7569000,             3364,             2849,     1793164320.00,       14449320.00
OPTSTK    ,ONGC      ,30/12/2025,00000235.00,PE      ,00000006.29,00000006.31,00000003.58,00000003.77,000000001233000,          1453500,              646,              565,      347846017.50,        6273517.50
OPTSTK    ,ONGC      ,30/12/2025,00000236.50,PE      ,00000005.87,00000006.00,00000004.62,00000004.72,000000000378000,           112500,              050,              044,       27172755.00,         566505.00
OPTSTK    ,ONGC      ,30/12/2025,00000237.50,CE      ,00000001.10,00000001.49,00000000.77,00000001.14,000000001251000,          2416500,             1074,              899,      576668542.50,        2749792.50
OPTSTK    ,ONGC      ,30/12/2025,00000237.50,PE      ,00000008.91,00000008.91,00000005.26,00000005.32,000000000666000,           168750,              075,              056,       41086980.00,        1008855.00
OPTSTK    ,ONGC      ,30/12/2025,00000239.00,CE      ,00000000.65,00000001.08,00000000.60,00000000.80,000000001041750,          1127250,              501,              410,      270297922.50,         885172.50
OPTSTK    ,ONGC      ,30/12/2025,00000239.00,PE      ,00000009.37,00000009.37,00000006.46,00000006.66,000000000378000,            99000,              044,              038,       24360660.00,         699660.00
OPTSTK    ,ONGC      ,30/12/2025,00000240.00,CE      ,00000000.95,00000000.95,00000000.44,00000000.62,000000009447750,          4531500,             2014,             1422,     1090281982.50,        2721982.50
OPTSTK    ,ONGC      ,30/12/2025,00000240.00,PE      ,00000009.88,00000010.00,00000006.94,00000007.39,000000001275750,           470250,              209,              128,      116590005.00,        3730005.00
OPTSTK    ,ONGC      ,30/12/2025,00000241.50,CE      ,00000000.58,00000000.63,00000000.28,00000000.44,000000005492250,           589500,              262,              228,      142625902.50,         261652.50
OPTSTK    ,ONGC      ,30/12/2025,00000241.50,PE      ,00000008.75,00000009.33,00000008.73,00000009.15,000000000249750,            45000,              020,              020,       11274570.00,         407070.00
OPTSTK    ,ONGC      ,30/12/2025,00000242.50,CE      ,00000000.31,00000000.52,00000000.29,00000000.37,000000001570500,           753750,              335,              276,      183065580.00,         281205.00
OPTSTK    ,ONGC      ,30/12/2025,00000242.50,PE      ,00000009.87,00000010.19,00000009.52,00000009.52,000000000281250,            33750,              015,              014,        8518792.50,         334417.50
OPTSTK    ,ONGC      ,30/12/2025,00000244.00,CE      ,00000000.21,00000000.40,00000000.21,00000000.27,000000003453750,           636750,              283,              219,      155541465.00,         174465.00
OPTSTK    ,ONGC      ,30/12/2025,00000244.00,PE      ,00000014.18,00000014.18,00000010.87,00000011.82,000000000569250,           119250,              053,              026,       30455392.50,        1358392.50
OPTSTK    ,ONGC      ,30/12/2025,00000245.00,CE      ,00000000.25,00000000.34,00000000.21,00000000.24,000000004398750,          1158750,              515,              391,      284172367.50,         278617.50
OPTSTK    ,ONGC      ,30/12/2025,00000245.00,PE      ,00000012.50,00000013.05,00000011.92,00000011.92,000000000742500,            20250,              009,              009,        5213700.00,         252450.00
OPTSTK    ,ONGC      ,30/12/2025,00000246.50,CE      ,00000000.20,00000000.25,00000000.17,00000000.20,000000001431000,           414000,              184,              170,      102132855.00,          81855.00
OPTSTK    ,ONGC      ,30/12/2025,00000247.50,CE      ,00000000.22,00000000.23,00000000.15,00000000.18,000000001161000,           362250,              161,              141,       89723497.50,          66622.50
OPTSTK    ,ONGC      ,30/12/2025,00000247.50,PE      ,00000015.27,00000015.71,00000014.25,00000014.25,000000000254250,            24750,              011,              010,        6491947.50,         366322.50
OPTSTK    ,ONGC      ,30/12/2025,00000249.00,CE      ,00000000.15,00000000.17,00000000.13,00000000.16,000000000927000,           344250,              153,              139,       85770472.50,          52222.50
OPTSTK    ,ONGC      ,30/12/2025,00000250.00,CE      ,00000000.17,00000000.18,00000000.12,00000000.13,000000009816750,           987750,              439,              349,      247076077.50,         138577.50
OPTSTK    ,ONGC      ,30/12/2025,00000250.00,PE      ,00000019.20,00000020.00,00000016.79,00000016.98,000000001584000,            51750,              023,              016,       13839817.50,         902317.50
OPTSTK    ,ONGC      ,30/12/2025,00000251.50,CE      ,00000000.14,00000000.16,00000000.12,00000000.15,000000000411750,            96750,              043,              038,       24345247.50,          12622.50
OPTSTK    ,ONGC      ,30/12/2025,00000252.50,CE      ,00000000.12,00000000.14,00000000.11,00000000.14,000000001316250,            72000,              032,              029,       18189292.50,           9292.50
OPTSTK    ,ONGC      ,30/12/2025,00000254.00,CE      ,00000000.12,00000000.17,00000000.11,00000000.17,000000001145250,            31500,              014,              014,        8004712.50,           3712.50
OPTSTK    ,ONGC      ,30/12/2025,00000254.00,PE      ,00000021.24,00000022.00,00000020.75,00000021.30,000000000335250,            56250,              025,              012,       15489360.00,        1201860.00
OPTSTK    ,ONGC      ,30/12/2025,00000255.00,CE      ,00000000.20,00000000.20,00000000.09,00000000.11,000000002596500,          1026000,              456,              144,      261757552.50,         127552.50
OPTSTK    ,ONGC      ,30/12/2025,00000255.00,PE      ,00000022.49,00000022.49,00000021.48,00000022.01,000000000112500,             6750,              003,              003,        1869705.00,         148455.00
OPTSTK    ,ONGC      ,30/12/2025,00000257.50,CE      ,00000000.10,00000000.11,00000000.09,00000000.11,000000000274500,           101250,              045,              043,       26082045.00,          10170.00
OPTSTK    ,ONGC      ,30/12/2025,00000260.00,CE      ,00000000.10,00000000.10,00000000.07,00000000.08,000000002283750,           285750,              127,              070,       74318175.00,          23175.00
OPTSTK    ,ONGC      ,30/12/2025,00000262.50,CE      ,00000000.06,00000000.10,00000000.06,00000000.09,000000000117000,            94500,              042,              035,       24812752.50,           6502.50
OPTSTK    ,ONGC      ,30/12/2025,00000264.00,CE      ,00000000.05,00000000.06,00000000.04,00000000.04,000000000423000,            20250,              009,              007,        5347035.00,           1035.00
OPTSTK    ,ONGC      ,30/12/2025,00000264.00,PE      ,00000031.00,00000031.00,00000031.00,00000031.00,000000000117000,             2250,              001,              001,         663750.00,          69750.00
OPTSTK    ,ONGC      ,30/12/2025,00000265.00,CE      ,00000000.07,00000000.07,00000000.03,00000000.06,000000000792000,             9000,              004,              004,        2385495.00,            495.00
OPTSTK    ,ONGC      ,30/12/2025,00000267.50,CE      ,00000000.02,00000000.02,00000000.02,00000000.02,000000000150750,             4500,              002,              001,        1203840.00,             90.00
OPTSTK    ,ONGC      ,30/12/2025,00000270.00,CE      ,00000000.03,00000000.11,00000000.01,00000000.02,000000000643500,            42750,              019,              012,       11544322.50,           1822.50
OPTSTK    ,ONGC      ,30/12/2025,00000274.00,CE      ,00000000.02,00000000.03,00000000.02,00000000.03,000000000499500,            22500,              010,              007,        6165652.50,            652.50
OPTSTK    ,ONGC      ,30/12/2025,00000274.00,PE      ,00000041.21,00000041.21,00000041.21,00000041.21,000000000294750,             4500,              002,              001,        1418445.00,         185445.00
OPTSTK    ,ONGC      ,27/01/2026,00000210.00,PE      ,00000000.62,00000000.62,00000000.50,00000000.50,000000000114750,           108000,              048,              045,       22737622.50,          57622.50
OPTSTK    ,ONGC      ,27/01/2026,00000217.50,PE      ,00000001.30,00000001.30,00000001.12,00000001.14,000000000285750,            74250,              033,              031,       16236967.50,          87592.50
OPTSTK    ,ONGC      ,27/01/2026,00000220.00,PE      ,00000001.79,00000001.79,00000001.38,00000001.38,000000000137250,            92250,              041,              022,       20432722.50,         137722.50
OPTSTK    ,ONGC      ,27/01/2026,00000225.00,CE      ,00000012.14,00000012.14,00000012.14,00000012.14,000000000011250,             2250,              001,              001,         533565.00,          27315.00
OPTSTK    ,ONGC      ,27/01/2026,00000225.00,PE      ,00000003.15,00000003.15,00000002.30,00000002.35,000000000351000,            96750,              043,              040,       22015732.50,         246982.50
OPTSTK    ,ONGC      ,27/01/2026,00000227.50,PE      ,00000003.19,00000003.55,00000002.60,00000002.60,000000000022500,            20250,              009,              009,        4672305.00,          65430.00
OPTSTK    ,ONGC      ,27/01/2026,00000230.00,CE      ,00000008.30,00000009.07,00000007.90,00000008.66,000000000213750,           132750,              059,              051,       31668772.50,        1136272.50
OPTSTK    ,ONGC      ,27/01/2026,00000230.00,PE      ,00000004.30,00000004.50,00000003.79,00000003.83,000000000238500,           222750,              099,              072,       52147620.00,         915120.00
OPTSTK    ,ONGC      ,27/01/2026,00000234.00,CE      ,00000006.00,00000006.44,00000005.91,00000006.10,000000000024750,            33750,              015,              014,        8104950.00,         207450.00
OPTSTK    ,ONGC      ,27/01/2026,00000235.00,CE      ,00000005.00,00000006.12,00000005.00,00000005.75,000000000207000,           263250,              117,              065,       63320332.50,        1456582.50
OPTSTK    ,ONGC      ,27/01/2026,00000235.00,PE      ,00000006.45,00000006.67,00000005.92,00000006.01,000000000060750,            36000,              016,              016,        8688465.00,         228465.00
OPTSTK    ,ONGC      ,27/01/2026,00000237.50,PE      ,00000007.60,00000007.60,00000007.60,00000007.60,000000000013500,             2250,              001,              001,         551475.00,          17100.00
OPTSTK    ,ONGC      ,27/01/2026,00000240.00,CE      ,00000003.50,00000003.87,00000003.40,00000003.74,000000000873000,           434250,              193,              135,      105825735.00,        1605735.00
OPTSTK    ,ONGC      ,27/01/2026,00000240.00,PE      ,00000010.02,00000010.20,00000008.88,00000008.99,000000000121500,            29250,              013,              013,        7291417.50,         271417.50
OPTSTK    ,ONGC      ,27/01/2026,00000242.50,CE      ,00000003.20,00000003.20,00000002.75,00000002.75,000000000033750,            47250,              021,              011,       11605252.50,         147127.50
OPTSTK    ,ONGC      ,27/01/2026,00000244.00,PE      ,00000012.25,00000012.25,00000012.25,00000012.25,000000000038250,             2250,              001,              001,         576562.50,          27562.50
OPTSTK    ,ONGC      ,27/01/2026,00000245.00,CE      ,00000002.20,00000002.44,00000002.16,00000002.35,000000000146250,            78750,              035,              030,       19472670.00,         178920.00
OPTSTK    ,ONGC      ,27/01/2026,00000245.00,PE      ,00000013.37,00000013.48,00000012.60,00000012.81,000000000200250,            49500,              022,              011,       12774172.50,         646672.50
OPTSTK    ,ONGC      ,27/01/2026,00000250.00,CE      ,00000001.38,00000001.56,00000001.28,00000001.38,000000000634500,           236250,              105,              097,       59385285.00,         322785.00
OPTSTK    ,ONGC      ,27/01/2026,00000250.00,PE      ,00000016.75,00000017.00,00000016.75,00000016.98,000000000141750,            51750,              023,              015,       13814392.50,         876892.50
OPTSTK    ,ONGC      ,27/01/2026,00000254.00,CE      ,00000000.80,00000001.01,00000000.80,00000000.91,000000000144000,            22500,              010,              007,        5736217.50,          21217.50
OPTSTK    ,ONGC      ,27/01/2026,00000255.00,CE      ,00000000.76,00000000.89,00000000.76,00000000.89,000000000054000,            20250,              009,              009,        5180557.50,          16807.50
OPTSTK    ,ONGC      ,27/01/2026,00000255.00,PE      ,00000021.20,00000021.48,00000021.20,00000021.48,000000000027000,             4500,              002,              002,        1243530.00,          96030.00
OPTSTK    ,ONGC      ,27/01/2026,00000260.00,CE      ,00000000.54,00000000.56,00000000.48,00000000.56,000000000681750,           209250,              093,              033,       54515925.00,         110925.00
OPTSTK    ,ONGC      ,27/01/2026,00000264.00,CE      ,00000000.45,00000000.45,00000000.45,00000000.45,000000000087750,             2250,              001,              001,         595012.50,           1012.50
OPTSTK    ,ONGC      ,27/01/2026,00000265.00,CE      ,00000000.36,00000000.36,00000000.36,00000000.36,000000000015750,             4500,              002,              002,        1194120.00,           1620.00
OPTSTK    ,ONGC      ,27/01/2026,00000265.00,PE      ,00000030.50,00000030.50,00000030.50,00000030.50,000000000002250,             2250,              001,              001,         664875.00,          68625.00
OPTSTK    ,ONGC      ,27/01/2026,00000270.00,CE      ,00000002.12,00000002.12,00000000.30,00000000.30,000000000036000,             9000,              004,              004,        2436840.00,           6840.00
OPTSTK    ,ONGC      ,27/01/2026,00000275.00,PE      ,00000040.52,00000040.52,00000040.52,00000040.52,000000000004500,             4500,              002,              001,        1419840.00,         182340.00
OPTSTK    ,ONGC      ,24/02/2026,00000250.00,CE      ,00000002.25,00000002.95,00000002.25,00000002.60,000000000020250,            11250,              005,              004,        2840962.50,          28462.50
OPTSTK    ,SAIL      ,30/12/2025,00000112.00,PE      ,00000000.08,00000000.10,00000000.08,00000000.10,000000000357200,            14100,              003,              002,        1580422.00,           1222.00
OPTSTK    ,SAIL      ,30/12/2025,00000116.00,PE      ,00000000.09,00000000.14,00000000.09,00000000.13,000000000408900,            23500,              005,              005,        2729055.00,           3055.00
OPTSTK    ,SAIL      ,30/12/2025,00000118.00,PE      ,00000000.20,00000000.20,00000000.17,00000000.18,000000000502900,           286700,              061,              059,       33885778.00,          55178.00
OPTSTK    ,SAIL      ,30/12/2025,00000120.00,CE      ,00000010.60,00000010.60,00000010.20,00000010.20,000000000173900,            14100,              003,              003,        1838076.00,         146076.00
OPTSTK    ,SAIL      ,30/12/2025,00000120.00,PE      ,00000000.34,00000000.35,00000000.25,00000000.25,000000002458100,           418300,              089,              084,       50316273.00,         120273.00
OPTSTK    ,SAIL      ,30/12/2025,00000122.00,PE      ,00000000.36,00000000.50,00000000.36,00000000.37,000000001095100,           338400,              072,              064,       41429184.00,         144384.00
OPTSTK    ,SAIL      ,30/12/2025,00000125.00,CE      ,00000005.87,00000006.28,00000005.56,00000006.09,000000000451200,           206800,              044,              040,       27068334.00,        1218334.00
OPTSTK    ,SAIL      ,30/12/2025,00000125.00,PE      ,00000000.99,00000001.00,00000000.71,00000000.74,000000004403900,           775500,              165,              136,       97579238.00,         641738.00
OPTSTK    ,SAIL      ,30/12/2025,00000126.00,CE      ,00000004.59,00000005.08,00000004.59,00000004.89,000000000018800,            14100,              003,              003,        1845032.00,          68432.00
OPTSTK    ,SAIL      ,30/12/2025,00000127.00,CE      ,00000004.61,00000004.61,00000004.60,00000004.60,000000000075200,             9400,              002,              002,        1237087.00,          43287.00
OPTSTK    ,SAIL      ,30/12/2025,00000127.00,PE      ,00000001.57,00000001.58,00000001.16,00000001.19,000000000658000,           136300,              029,              028,       17495421.00,         185321.00
OPTSTK    ,SAIL      ,30/12/2025,00000128.00,CE      ,00000004.20,00000004.25,00000003.44,00000003.83,000000000286700,           159800,              034,              030,       21056235.00,         601835.00
OPTSTK    ,SAIL      ,30/12/2025,00000128.00,PE      ,00000001.50,00000002.04,00000001.42,00000001.50,000000000794300,           347800,              074,              070,       45088416.00,         570016.00
OPTSTK    ,SAIL      ,30/12/2025,00000129.00,CE      ,00000003.33,00000003.64,00000002.80,00000003.28,000000000714400,           470000,              100,              082,       62116986.00,        1486986.00
OPTSTK    ,SAIL      ,30/12/2025,00000129.00,PE      ,00000002.26,00000002.51,00000001.84,00000001.89,000000000808400,           404200,              086,              086,       53013415.00,         871615.00
OPTSTK    ,SAIL      ,30/12/2025,00000130.00,CE      ,00000002.83,00000003.14,00000002.35,00000002.75,000000004638900,          6598800,             1404,             1087,      875578040.00,       17734040.00
OPTSTK    ,SAIL      ,30/12/2025,00000130.00,PE      ,00000003.57,00000003.57,00000002.16,00000002.36,000000004356900,          2683700,              571,              389,      355528445.00,        6647445.00
OPTSTK    ,SAIL      ,30/12/2025,00000131.00,CE      ,00000002.50,00000002.50,00000001.97,00000002.28,000000000897700,           329000,              070,              062,       43822612.00,         723612.00
OPTSTK    ,SAIL      ,30/12/2025,00000131.00,PE      ,00000003.46,00000003.50,00000002.76,00000002.85,000000000601600,           155100,              033,              027,       20790074.00,         471974.00
OPTSTK    ,SAIL      ,30/12/2025,00000132.00,CE      ,00000001.97,00000002.20,00000001.59,00000001.89,000000002223100,          1475800,              314,              280,      197574605.00,        2769005.00
OPTSTK    ,SAIL      ,30/12/2025,00000132.00,PE      ,00000004.19,00000004.22,00000003.46,00000003.50,000000001066900,           183300,              039,              034,       24910047.00,         714447.00
OPTSTK    ,SAIL      ,30/12/2025,00000133.00,CE      ,00000001.70,00000001.86,00000001.34,00000001.54,000000001273700,           719100,              153,              129,       96761720.00,        1121420.00
OPTSTK    ,SAIL      ,30/12/2025,00000133.00,PE      ,00000004.18,00000004.97,00000004.07,00000004.07,000000000371300,            32900,              007,              007,        4525207.00,         149507.00
OPTSTK    ,SAIL      ,30/12/2025,00000134.00,CE      ,00000001.46,00000001.57,00000001.09,00000001.27,000000000737900,           282000,              060,              057,       38143461.00,         355461.00
OPTSTK    ,SAIL      ,30/12/2025,00000134.00,PE      ,00000005.05,00000005.48,00000004.83,00000004.83,000000000347800,            47000,              010,              008,        6549168.00,         251168.00
OPTSTK    ,SAIL      ,30/12/2025,00000135.00,CE      ,00000001.24,00000001.33,00000000.91,00000001.04,000000008944100,          4516700,              961,              739,      614477154.00,        4722654.00
OPTSTK    ,SAIL      ,30/12/2025,00000135.00,PE      ,00000006.00,00000006.27,00000005.52,00000005.88,000000002331200,           164500,              035,              018,       23186886.00,         979386.00
OPTSTK    ,SAIL      ,30/12/2025,00000136.00,CE      ,00000001.00,00000001.08,00000000.77,00000000.86,000000001113900,           498200,              106,              057,       68172748.00,         417548.00
OPTSTK    ,SAIL      ,30/12/2025,00000137.00,CE      ,00000000.88,00000000.89,00000000.61,00000000.70,000000001316000,           324300,              069,              060,       44653807.00,         224707.00
OPTSTK    ,SAIL      ,30/12/2025,00000137.00,PE      ,00000008.05,00000008.05,00000007.17,00000007.17,000000000784900,            47000,              010,              009,        6808044.00,         369044.00
OPTSTK    ,SAIL      ,30/12/2025,00000138.00,CE      ,00000000.71,00000000.71,00000000.51,00000000.59,000000001236100,           235000,              050,              044,       32567381.00,         137381.00
OPTSTK    ,SAIL      ,30/12/2025,00000139.00,CE      ,00000000.39,00000000.50,00000000.37,00000000.47,000000000686200,           117500,              025,              019,       16384106.00,          51606.00
OPTSTK    ,SAIL      ,30/12/2025,00000140.00,CE      ,00000000.49,00000000.58,00000000.36,00000000.40,000000009729000,          1659100,              353,              294,      232993147.00,         719147.00
OPTSTK    ,SAIL      ,30/12/2025,00000141.00,CE      ,00000000.43,00000000.44,00000000.31,00000000.33,000000000850700,           206800,              044,              035,       29226809.00,          68009.00
OPTSTK    ,SAIL      ,30/12/2025,00000142.00,CE      ,00000000.26,00000000.29,00000000.26,00000000.27,000000001452300,           197400,              042,              039,       28085179.00,          54379.00
OPTSTK    ,SAIL      ,30/12/2025,00000143.00,CE      ,00000000.32,00000000.32,00000000.23,00000000.24,000000000474700,           244400,              052,              052,       35010065.00,          60865.00
OPTSTK    ,SAIL      ,30/12/2025,00000144.00,CE      ,00000000.07,00000000.21,00000000.07,00000000.21,000000000423000,           112800,              024,              024,       16265854.00,          22654.00
OPTSTK    ,SAIL      ,30/12/2025,00000145.00,CE      ,00000000.22,00000000.24,00000000.17,00000000.18,000000002693100,           850700,              181,              161,      123513650.00,         162150.00
