Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
17-Dec-25,MFSL,1663.9,1669.6, -0.00341983,  0.01568323,  0.01564572,  0.29891114,1668.5,1675.8, -0.00436564,  0.01572158,  0.01568533,  0.29966773,  0.01568533,  0.29966773
17-Dec-25,MIDCPNIFTY,13652.3,13748, -0.00698535,  0.01096459,  0.01094819,  0.20916489,13686.05,13776.85, -0.00661258,  0.01144644,  0.01142732,  0.21831855,  0.01142732,  0.21831855
17-Dec-25,MOTHERSON,119.55,119.55,  0.00000000,  0.02037329,  0.02032227,  0.38825642,119.73,119.97, -0.00200250,  0.02047251,  0.02042167,  0.39015538,  0.02042167,  0.39015538
17-Dec-25,MPHASIS,2865.35,2863.1,  0.00078555,  0.01888811,  0.01884089,  0.35995477,2868.4,2866.9,  0.00052308,  0.01873099,  0.01868414,  0.35696001,  0.01884089,  0.35995477
17-Dec-25,MUTHOOTFIN,3766.4,3846.95, -0.02116099,  0.01898969,  0.01900121,  0.36301756,3769.2,3850.4, -0.02131426,  0.01901815,  0.01903032,  0.36357373,  0.01903032,  0.36357373
17-Dec-25,NATIONALUM,279.45,276.85,  0.00934754,  0.02422219,  0.02417051,  0.46177686,279.7,277.1,  0.00933915,  0.02394977,  0.02389892,  0.45658813,  0.02417051,  0.46177686
17-Dec-25,NAUKRI,1338.2,1346.9, -0.00648023,  0.01911976,  0.01907753,  0.36447568,1343.2,1348.9, -0.00423462,  0.01897836,  0.01893327,  0.36171964,  0.01907753,  0.36447568
17-Dec-25,NBCC,109.55,111.7, -0.01943564,  0.02644696,  0.02641650,  0.50468654,109.71,111.76, -0.01851319,  0.02676773,  0.02673277,  0.51072891,  0.02673277,  0.51072891
17-Dec-25,NCC,155.3,157.85, -0.01628648,  0.02331793,  0.02328814,  0.44491934,155.97,157.92, -0.01242489,  0.02361020,  0.02356745,  0.45025550,  0.02356745,  0.45025550
17-Dec-25,NESTLEIND,1234.6,1240.6, -0.00484810,  0.01205802,  0.01203289,  0.22988810,1235.9,1244.4, -0.00685404,  0.01203492,  0.01201460,  0.22953867,  0.01203289,  0.22988810
17-Dec-25,NHPC,75.39,76.01, -0.00819027,  0.01895199,  0.01891347,  0.36134142,75.57,75.97, -0.00527915,  0.01926253,  0.01921781,  0.36715571,  0.01921781,  0.36715571
17-Dec-25,NIFTY,25818.55,25860.1, -0.00160801,  0.00741568,  0.00739784,  0.14133546,25897.8,25940.7, -0.00165514,  0.00740230,  0.00738443,  0.14107926,  0.00739784,  0.14133546
17-Dec-25,NIFTYNXT50,68076.85,68337.2, -0.00381706,  0.01045932,  0.01043675,  0.19939392,68220,68492, -0.00397917,  0.01038494,  0.01036291,  0.19798313,  0.01043675,  0.19939392
17-Dec-25,NMDC,77.28,77.15,  0.00168361,  0.01930252,  0.01925464,  0.36785941,77.35,77.31,  0.00051726,  0.01953567,  0.01948674,  0.37229369,  0.01948674,  0.37229369
17-Dec-25,NTPC,321.25,321,  0.00077851,  0.01400944,  0.01397432,  0.26697908,321.5,321.3,  0.00062228,  0.01394459,  0.01390970,  0.26574440,  0.01397432,  0.26697908
17-Dec-25,NUVAMA,7171.05,7189.8, -0.00261127,  0.02562906,  0.02556560,  0.48843008,7201.5,7214, -0.00173424,  0.02568535,  0.02562140,  0.48949623,  0.02562140,  0.48949623
17-Dec-25,NYKAA,245.1,247.3, -0.00893588,  0.01892021,  0.01888331,  0.36076513,246.05,247.65, -0.00648169,  0.01875214,  0.01871074,  0.35746822,  0.01888331,  0.36076513
17-Dec-25,OBEROIRLTY,1609.9,1626.8, -0.01044283,  0.01928834,  0.01925422,  0.36785139,1609.6,1628.3, -0.01155082,  0.01929512,  0.01926410,  0.36804014,  0.01926410,  0.36804014
17-Dec-25,OFSS,7712.7,7828.25, -0.01487066,  0.02044425,  0.02042023,  0.39012797,7727.5,7842.5, -0.01477227,  0.02040452,  0.02038012,  0.38936170,  0.02042023,  0.39012797
17-Dec-25,OIL,398.15,401.7, -0.00887672,  0.02155346,  0.02150863,  0.41092183,398.25,402.05, -0.00949651,  0.02166652,  0.02162276,  0.41310224,  0.02162276,  0.41310224
17-Dec-25,ONGC,232.9,232.2,  0.00301011,  0.01573873,  0.01570085,  0.29996436,233.14,232.75,  0.00167422,  0.01558749,  0.01554893,  0.29706185,  0.01570085,  0.29996436
17-Dec-25,PAGEIND,36054.45,36355.45, -0.00831383,  0.01459411,  0.01456951,  0.27835012,36085,36495, -0.01129800,  0.01364600,  0.01363514,  0.26049908,  0.01456951,  0.27835012
17-Dec-25,PATANJALI,543.65,538.65,  0.00923965,  0.01729567,  0.01726474,  0.32984234,544.6,539.5,  0.00940880,  0.01755926,  0.01752801,  0.33487208,  0.01752801,  0.33487208
17-Dec-25,PAYTM,1268.6,1281.35, -0.01000028,  0.02740221,  0.02734274,  0.52238238,1272.7,1282.1, -0.00735873,  0.02747288,  0.02740907,  0.52364949,  0.02740907,  0.52364949
17-Dec-25,PERSISTENT,6282.5,6263.35,  0.00305280,  0.02108984,  0.02103812,  0.40193281,6289,6266.5,  0.00358409,  0.02104284,  0.02099167,  0.40104530,  0.02103812,  0.40193281
17-Dec-25,PETRONET,268.65,264.7,  0.01481231,  0.01626342,  0.01625652,  0.31058043,269.45,265.4,  0.01514472,  0.01636985,  0.01636389,  0.31263172,  0.01636389,  0.31263172
17-Dec-25,PFC,335.65,336.15, -0.00148854,  0.02137502,  0.02132174,  0.40735129,336.75,337.15, -0.00118712,  0.02174411,  0.02168993,  0.41438550,  0.02168993,  0.41438550
17-Dec-25,PGEL,563.75,570.95, -0.01269075,  0.03466942,  0.03459430,  0.66092313,563.65,570.55, -0.01216732,  0.03476880,  0.03469245,  0.66279827,  0.03469245,  0.66279827
17-Dec-25,PHOENIXLTD,1781.5,1781,  0.00028070,  0.02162939,  0.02157525,  0.41219450,1782.5,1782.8, -0.00016829,  0.02161616,  0.02156209,  0.41194320,  0.02157525,  0.41219450
17-Dec-25,PIDILITIND,1450.7,1473.1, -0.01532283,  0.01116134,  0.01118620,  0.21371203,1452.6,1473.8, -0.01448905,  0.01103004,  0.01104995,  0.21110897,  0.01118620,  0.21371203
17-Dec-25,PIIND,3206.1,3259.3, -0.01645720,  0.01532195,  0.01532777,  0.29283655,3216.6,3270, -0.01646508,  0.01539585,  0.01540131,  0.29424161,  0.01540131,  0.29424161
17-Dec-25,PNB,119.35,117.05,  0.01945916,  0.01873529,  0.01873895,  0.35800714,119.75,117.4,  0.01981933,  0.01878311,  0.01878856,  0.35895493,  0.01878856,  0.35895493
17-Dec-25,PNBHOUSING,894.85,913.45, -0.02057253,  0.02426771,  0.02425060,  0.46330704,897.8,913.5, -0.01733605,  0.02424865,  0.02421906,  0.46270442,  0.02425060,  0.46330704
17-Dec-25,POLICYBZR,1765,1820.5, -0.03096050,  0.02451105,  0.02454748,  0.46897896,1770.4,1823.3, -0.02944254,  0.02445648,  0.02448395,  0.46776517,  0.02454748,  0.46897896
17-Dec-25,POLYCAB,7079.5,7361.65, -0.03908081,  0.02016315,  0.02030157,  0.38786098,7103,7367, -0.03649334,  0.02008656,  0.02020177,  0.38595425,  0.02030157,  0.38786098
17-Dec-25,POWERGRID,261.1,260.35,  0.00287660,  0.01456830,  0.01453342,  0.27766052,261.9,261.4,  0.00191095,  0.01432468,  0.01428959,  0.27300215,  0.01453342,  0.27766052
17-Dec-25,POWERINDIA,19150.1,19319.7, -0.00881736,  0.03054342,  0.03047334,  0.58219227,19215,19340, -0.00648427,  0.03037234,  0.03029980,  0.57887685,  0.03047334,  0.58219227
17-Dec-25,PPLPHARMA,167.95,168.6, -0.00386273,  0.02267739,  0.02262219,  0.43219626,168.2,168.86, -0.00391622,  0.02294385,  0.02288809,  0.43727631,  0.02288809,  0.43727631
17-Dec-25,PRESTIGE,1607.4,1627.9, -0.01267287,  0.02329193,  0.02325082,  0.44420622,1613.2,1628, -0.00913248,  0.02349723,  0.02344731,  0.44796026,  0.02344731,  0.44796026
17-Dec-25,RBLBANK,296.95,300.7, -0.01254932,  0.02346221,  0.02342040,  0.44744607,298,301.75, -0.01250537,  0.02335078,  0.02330913,  0.44532034,  0.02342040,  0.44744607
17-Dec-25,RECLTD,333.95,335.4, -0.00433257,  0.02193711,  0.02188442,  0.41810118,334.5,335.95, -0.00432546,  0.02207917,  0.02202603,  0.42080676,  0.02202603,  0.42080676
17-Dec-25,RELIANCE,1544.4,1542.3,  0.00136068,  0.01224585,  0.01221554,  0.23337760,1548.8,1546.5,  0.00148612,  0.01191732,  0.01188785,  0.22711703,  0.01221554,  0.23337760
17-Dec-25,RVNL,307.25,309.45, -0.00713478,  0.02736634,  0.02730256,  0.52161473,305.4,308.05, -0.00863971,  0.02831555,  0.02825127,  0.53973979,  0.02825127,  0.53973979
17-Dec-25,SAIL,130.2,129.7,  0.00384764,  0.02227390,  0.02221989,  0.42451034,130.31,129.81,  0.00384438,  0.02274820,  0.02269287,  0.43354673,  0.02269287,  0.43354673
17-Dec-25,SAMMAANCAP,145.8,146.9, -0.00751626,  0.03016278,  0.03009192,  0.57490528,146.19,147.51, -0.00898882,  0.03005994,  0.02999143,  0.57298550,  0.03009192,  0.57490528
17-Dec-25,SBICARD,834.4,847.65, -0.01575491,  0.01533596,  0.01533803,  0.29303263,836.55,847.6, -0.01312253,  0.01526581,  0.01525601,  0.29146561,  0.01533803,  0.29303263
17-Dec-25,SBILIFE,2010.2,2036, -0.01275288,  0.01276139,  0.01276123,  0.24380291,2016.3,2035.8, -0.00962471,  0.01238509,  0.01237280,  0.23638205,  0.01276123,  0.24380291
17-Dec-25,SBIN,975.85,961.15,  0.01517840,  0.01298092,  0.01299267,  0.24822457,977.5,962.9,  0.01504873,  0.01295183,  0.01296316,  0.24766086,  0.01299267,  0.24822457
17-Dec-25,SENSEX,84559.65,84679.86, -0.00142059,  0.00734622,  0.00732873,  0.14001513,84760.65,84924.45, -0.00193064,  0.00708209,  0.00706596,  0.13499504,  0.00732873,  0.14001513
17-Dec-25,SENSEX50,26959.29,26991.74, -0.00120294,  0.00742896,  0.00741089,  0.14158485,26987.75,27024.3, -0.00135340,  0.00742292,  0.00740498,  0.14147185,  0.00741089,  0.14158485
17-Dec-25,SHREECEM,26045,25990,  0.00211396,  0.01285913,  0.01282792,  0.24507708,26080,26110, -0.00114965,  0.01298536,  0.01295313,  0.24746915,  0.01295313,  0.24746915
17-Dec-25,SHRIRAMFIN,864.2,848.4,  0.01845200,  0.02049278,  0.02048298,  0.39132686,867.95,850,  0.02089776,  0.02008533,  0.02008946,  0.38380863,  0.02048298,  0.39132686
17-Dec-25,SIEMENS,3140.1,3161.4, -0.00676032,  0.01982728,  0.01978340,  0.37796132,3152.3,3165.7, -0.00424186,  0.01981574,  0.01976832,  0.37767332,  0.01978340,  0.37796132
17-Dec-25,SOLARINDS,11815.3,11917.85, -0.00864197,  0.02045386,  0.02041180,  0.38996691,11824,11930, -0.00892487,  0.02059292,  0.02055110,  0.39262831,  0.02055110,  0.39262831
17-Dec-25,SONACOMS,489.9,484.95,  0.01015550,  0.02046038,  0.02042186,  0.39015916,491.45,486.05,  0.01104871,  0.02039988,  0.02036393,  0.38905230,  0.02042186,  0.39015916
17-Dec-25,SRF,3033.3,3015.65,  0.00583574,  0.01628272,  0.01624730,  0.31040416,3036.7,3018,  0.00617704,  0.01623662,  0.01620193,  0.30953749,  0.01624730,  0.31040416
17-Dec-25,SUNPHARMA,1793.05,1781.45,  0.00649044,  0.01181158,  0.01179080,  0.22526301,1799.2,1786.9,  0.00685985,  0.01150539,  0.01148666,  0.21945240,  0.01179080,  0.22526301
17-Dec-25,SUPREMEIND,3345.2,3405.8, -0.01795338,  0.02086752,  0.02085388,  0.39841284,3359.1,3407.9, -0.01442318,  0.02093668,  0.02090905,  0.39946687,  0.02090905,  0.39946687
17-Dec-25,SUZLON,51.94,52.67, -0.01395683,  0.02487643,  0.02483384,  0.47444991,51.98,52.81, -0.01584154,  0.02495277,  0.02491549,  0.47600974,  0.02491549,  0.47600974
17-Dec-25,SX40,48330.79,48395.61, -0.00134028,  0.00752253,  0.00750440,  0.14337138,48425.55,48497.85, -0.00149190,  0.00759749,  0.00757908,  0.14479821,  0.00757908,  0.14479821
17-Dec-25,SYNGENE,646.5,646.35,  0.00023205,  0.01690154,  0.01685918,  0.32209419,647.25,648.6, -0.00208358,  0.01701777,  0.01697568,  0.32431991,  0.01697568,  0.32431991
17-Dec-25,TATACONSUM,1179.8,1169.9,  0.00842666,  0.01361501,  0.01359405,  0.25971396,1180.5,1174.6,  0.00501041,  0.01336472,  0.01333613,  0.25478645,  0.01359405,  0.25971396
17-Dec-25,TATAELXSI,4968.5,4997.65, -0.00584982,  0.01771828,  0.01767884,  0.33775377,4985.5,5013.5, -0.00560057,  0.01827931,  0.01823777,  0.34843207,  0.01823777,  0.34843207
17-Dec-25,TATAPOWER,378.55,379.85, -0.00342827,  0.01605047,  0.01601220,  0.30591272,379.55,381.45, -0.00499344,  0.01651324,  0.01647578,  0.31476927,  0.01647578,  0.31476927
17-Dec-25,TATASTEEL,170.35,169.85,  0.00293945,  0.01707965,  0.01703804,  0.32551121,170.81,170.46,  0.00205116,  0.01723160,  0.01718914,  0.32839798,  0.01718914,  0.32839798
17-Dec-25,TATATECH,641.8,650.35, -0.01323395,  0.01516483,  0.01515572,  0.28954962,641.8,650.65, -0.01369513,  0.01577241,  0.01576274,  0.30114670,  0.01576274,  0.30114670
17-Dec-25,TCS,3217.8,3205.1,  0.00395461,  0.01230265,  0.01227524,  0.23451804,3220.8,3211.3,  0.00295394,  0.01201641,  0.01198798,  0.22903005,  0.01227524,  0.23451804
17-Dec-25,TECHM,1579.35,1578.2,  0.00072841,  0.01497328,  0.01493592,  0.28535032,1582.6,1580.4,  0.00139108,  0.01479667,  0.01475991,  0.28198771,  0.01493592,  0.28535032
17-Dec-25,TIINDIA,2614.1,2622.4, -0.00317006,  0.02116958,  0.02111775,  0.40345411,2623.6,2627, -0.00129509,  0.02137458,  0.02132121,  0.40734116,  0.02132121,  0.40734116
17-Dec-25,TITAGARH,774.55,789.8, -0.01949753,  0.02655573,  0.02652517,  0.50676269,775.3,789.75, -0.01846639,  0.02726307,  0.02722607,  0.52015327,  0.02722607,  0.52015327
17-Dec-25,TITAN,3907.75,3929.5, -0.00555043,  0.01301209,  0.01298528,  0.24808342,3912.7,3935.9, -0.00591190,  0.01282983,  0.01280436,  0.24462704,  0.01298528,  0.24808342
17-Dec-25,TMPV,346.35,345.45,  0.00260191,  0.01779214,  0.01774855,  0.33908558,346.6,346.35,  0.00072155,  0.01793216,  0.01788728,  0.34173601,  0.01788728,  0.34173601
17-Dec-25,TORNTPHARM,3770.8,3765.05,  0.00152604,  0.01329698,  0.01326415,  0.25341117,3772.1,3767.6,  0.00119368,  0.01311680,  0.01308422,  0.24997372,  0.01326415,  0.25341117
17-Dec-25,TORNTPOWER,1274.45,1281.2, -0.00528243,  0.02086043,  0.02081162,  0.39760553,1279.4,1285.5, -0.00475653,  0.02089819,  0.02084849,  0.39830981,  0.02084849,  0.39830981
17-Dec-25,TRENT,4045.15,4108.7, -0.01558804,  0.02222919,  0.02220100,  0.42414944,4057.2,4121, -0.01560277,  0.02225648,  0.02222815,  0.42466814,  0.02222815,  0.42466814
17-Dec-25,TVSMOTOR,3638.9,3619.6,  0.00531792,  0.01556984,  0.01553542,  0.29680380,3643.9,3628.8,  0.00415252,  0.01538996,  0.01535422,  0.29334190,  0.01553542,  0.29680380
17-Dec-25,ULTRACEMCO,11539.95,11527.95,  0.00104041,  0.01262635,  0.01259477,  0.24062280,11568,11571, -0.00025930,  0.01224409,  0.01221355,  0.23333949,  0.01259477,  0.24062280
17-Dec-25,UNIONBANK,153.05,153.2, -0.00097959,  0.02118368,  0.02113081,  0.40370352,153.55,153.22,  0.00215145,  0.02137798,  0.02132506,  0.40741464,  0.02132506,  0.40741464
17-Dec-25,UNITDSPR,1424.9,1451.4, -0.01842697,  0.01412952,  0.01415414,  0.27041439,1422.1,1453.3, -0.02170218,  0.01396863,  0.01401782,  0.26781011,  0.01415414,  0.27041439
17-Dec-25,UNOMINDA,1248.8,1256.9, -0.00646528,  0.02119318,  0.02114505,  0.40397566,1251.5,1258.7, -0.00573661,  0.02122356,  0.02117433,  0.40453505,  0.02117433,  0.40453505
17-Dec-25,UPL,746.25,749.9, -0.00487920,  0.01655277,  0.01651481,  0.31551508,747.75,752.6, -0.00646518,  0.01683833,  0.01680242,  0.32100980,  0.01680242,  0.32100980
17-Dec-25,VBL,470.85,477.15, -0.01329133,  0.01982898,  0.01980170,  0.37831096,471.95,478.95, -0.01472316,  0.01973307,  0.01971109,  0.37657977,  0.01980170,  0.37831096
17-Dec-25,VEDL,569.8,569.5,  0.00052664,  0.01923561,  0.01918753,  0.36657726,570.1,570.85, -0.00131469,  0.01947721,  0.01942863,  0.37118354,  0.01942863,  0.37118354
17-Dec-25,VOLTAS,1380.5,1394.3, -0.00994674,  0.01905103,  0.01901631,  0.36330606,1383.1,1391.6, -0.00612681,  0.01896528,  0.01892272,  0.36151804,  0.01901631,  0.36330606
17-Dec-25,WIPRO,261.15,259.2,  0.00749499,  0.01529399,  0.01526504,  0.29163810,261.28,259.8,  0.00568052,  0.01550654,  0.01547285,  0.29560839,  0.01547285,  0.29560839
17-Dec-25,YESBANK,21.56,21.5,  0.00278681,  0.02064520,  0.02059436,  0.39345473,21.57,21.54,  0.00139179,  0.02076390,  0.02071217,  0.39570545,  0.02071217,  0.39570545
17-Dec-25,ZYDUSLIFE,918.1,914.35,  0.00409289,  0.01450195,  0.01446866,  0.27642342,919.1,917.7,  0.00152439,  0.01469817,  0.01466190,  0.28011528,  0.01466190,  0.28011528
