CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKUPL27-JAN-2026,756.7500000,759.0000000,764.9000000,748.0500000,752.4500000,752.4500000,-0.5600000,531.0000000,247965.0000000,183.0000000,186768525.2500000
FUTSTKUPL24-FEB-2026,761.2500000,762.0000000,762.0000000,755.3000000,755.4500000,754.0500000,-0.9400000,63.0000000,9485.0000000,7.0000000,7196540.5000000
FUTSTKUPL30-DEC-2025,752.6000000,754.4000000,754.4000000,743.1000000,747.7500000,747.7500000,-0.6400000,25393.0000000,1990495.0000000,1469.0000000,1489629412.5000000
FUTSTKVBL30-DEC-2025,478.9500000,479.0000000,480.6500000,468.2500000,471.9500000,471.9500000,-1.4600000,43923.0000000,5203925.0000000,5077.0000000,2468622761.2500000
FUTSTKVBL24-FEB-2026,486.2000000,480.0000000,484.0000000,475.0000000,476.6500000,476.6500000,-1.9600000,137.0000000,34875.0000000,31.0000000,16677168.7500000
FUTSTKVBL27-JAN-2026,481.6500000,482.1000000,482.8500000,471.1000000,474.2500000,474.2500000,-1.5300000,1666.0000000,610875.0000000,543.0000000,291535087.5000000
FUTSTKAMBUJACEM27-JAN-2026,553.3000000,552.4500000,553.6000000,543.1500000,544.8500000,544.8500000,-1.5200000,1452.0000000,384300.0000000,366.0000000,210385875.0000000
FUTSTKAMBUJACEM24-FEB-2026,556.4500000,554.9500000,554.9500000,548.0000000,548.0000000,546.9500000,-1.7000000,183.0000000,15750.0000000,15.0000000,8701560.0000000
FUTSTKAMBUJACEM30-DEC-2025,549.5000000,545.4500000,551.0000000,539.9000000,541.9000000,541.9000000,-1.3800000,44121.0000000,1925700.0000000,1834.0000000,1048309027.5000000
FUTSTKBANDHANBNK30-DEC-2025,149.8400000,150.0000000,150.5000000,148.2500000,148.6300000,148.6300000,-0.8000000,29505.0000000,309600.0000000,86.0000000,46171044.0000000
FUTSTKBANDHANBNK24-FEB-2026,151.0900000,149.3000000,149.3000000,149.3000000,149.3000000,149.3000000,-1.1800000,198.0000000,3600.0000000,1.0000000,537480.0000000
FUTSTKBANDHANBNK27-JAN-2026,150.4500000,150.7400000,150.7400000,149.9200000,149.9200000,148.7700000,-1.1100000,1767.0000000,18000.0000000,5.0000000,2704212.0000000
FUTSTKBOSCHLTD24-FEB-2026,36615.0000000,36440.0000000,36440.0000000,36400.0000000,36400.0000000,36350.0000000,-0.7200000,18.0000000,50.0000000,2.0000000,1821000.0000000
FUTSTKBOSCHLTD27-JAN-2026,36505.0000000,36425.0000000,36630.0000000,36210.0000000,36275.0000000,36275.0000000,-0.6300000,411.0000000,4400.0000000,176.0000000,160014750.0000000
FUTSTKBOSCHLTD30-DEC-2025,36295.0000000,36300.0000000,36440.0000000,35995.0000000,36045.0000000,36045.0000000,-0.6800000,8046.0000000,16375.0000000,655.0000000,591896000.0000000
FUTSTKCOLPAL27-JAN-2026,2175.9000000,2160.0000000,2160.0000000,2091.0000000,2101.3000000,2101.3000000,-3.4200000,3474.0000000,608850.0000000,2706.0000000,1289898045.0000000
FUTSTKCOLPAL30-DEC-2025,2164.8000000,2121.0000000,2149.0000000,2078.8000000,2089.7000000,2089.7000000,-3.4600000,28211.0000000,1350900.0000000,6004.0000000,2849743417.5000000
FUTSTKCOLPAL24-FEB-2026,2188.4000000,2160.0000000,2169.2000000,2106.0000000,2112.7000000,2112.7000000,-3.4500000,274.0000000,39150.0000000,174.0000000,83651827.5000000
FUTSTKDMART24-FEB-2026,3891.0000000,3867.7000000,3873.7000000,3840.0000000,3847.8000000,3847.8000000,-1.1100000,277.0000000,10050.0000000,67.0000000,38754990.0000000
FUTSTKDMART27-JAN-2026,3873.7000000,3873.2000000,3873.2000000,3824.0000000,3833.7000000,3833.7000000,-1.0300000,2676.0000000,164100.0000000,1094.0000000,630163830.0000000
FUTSTKDMART30-DEC-2025,3860.5000000,3865.3000000,3870.0000000,3812.0000000,3825.1000000,3825.1000000,-0.9100000,36011.0000000,477600.0000000,3184.0000000,1829672595.0000000
FUTSTKDRREDDY27-JAN-2026,1285.2000000,1280.9000000,1288.1000000,1276.0000000,1279.4000000,1279.4000000,-0.4500000,1706.0000000,243750.0000000,390.0000000,312042750.0000000
FUTSTKDRREDDY30-DEC-2025,1277.9000000,1276.5000000,1281.6000000,1268.7000000,1273.2000000,1273.2000000,-0.3600000,20027.0000000,1061875.0000000,1699.0000000,1353917500.0000000
FUTSTKDRREDDY24-FEB-2026,1290.6000000,1289.2000000,1291.0000000,1288.0000000,1291.0000000,1285.3000000,-0.4100000,67.0000000,2500.0000000,4.0000000,3223625.0000000
FUTSTKHCLTECH24-FEB-2026,1666.9000000,1659.7000000,1673.3000000,1659.7000000,1667.4000000,1667.4000000,0.0200000,258.0000000,21000.0000000,60.0000000,35000735.0000000
FUTSTKHCLTECH27-JAN-2026,1654.9000000,1651.1000000,1667.0000000,1648.1000000,1658.5000000,1658.5000000,0.2100000,3141.0000000,233450.0000000,667.0000000,386994125.0000000
FUTSTKHCLTECH30-DEC-2025,1657.7000000,1658.7000000,1670.5000000,1650.4000000,1661.0000000,1661.0000000,0.1900000,45300.0000000,1370600.0000000,3916.0000000,2276675835.0000000
FUTSTKHDFCBANK30-DEC-2025,998.2000000,998.0000000,998.2000000,984.4000000,987.5000000,987.5000000,-1.0700000,336405.0000000,11938850.0000000,21707.0000000,11801738795.0000000
FUTSTKHDFCBANK24-FEB-2026,1010.3000000,1007.0000000,1009.5000000,996.1000000,999.6000000,999.6000000,-1.0500000,1649.0000000,121550.0000000,221.0000000,121616605.0000000
FUTSTKHDFCBANK27-JAN-2026,1004.2000000,1002.1000000,1002.9000000,990.5000000,993.7000000,993.7000000,-1.0400000,64948.0000000,8064100.0000000,14662.0000000,8012537610.0000000
FUTSTKHFCL30-DEC-2025,65.4800000,65.5000000,65.8500000,64.2100000,64.6300000,64.6300000,-1.2900000,16235.0000000,7759350.0000000,1203.0000000,502933267.5000000
FUTSTKKFINTECH24-FEB-2026,1033.5000000,1033.5000000,1033.5000000,1026.0000000,1033.3000000,1033.3000000,-0.0100000,36.0000000,3500.0000000,7.0000000,3604150.0000000
FUTSTKKFINTECH30-DEC-2025,1035.2000000,1038.6000000,1040.9000000,1027.2000000,1031.4000000,1031.4000000,-0.3600000,7381.0000000,486450.0000000,1081.0000000,502510815.0000000
FUTSTKKFINTECH27-JAN-2026,1033.0000000,1034.4000000,1036.2000000,1023.5000000,1028.3000000,1028.3000000,-0.4500000,682.0000000,141500.0000000,283.0000000,145645650.0000000
FUTSTKMCX27-JAN-2026,10262.0000000,10265.0000000,10303.0000000,10075.0000000,10120.0000000,10120.0000000,-1.3800000,2201.0000000,86625.0000000,693.0000000,882305375.0000000
FUTSTKMCX24-FEB-2026,10293.0000000,10321.0000000,10354.0000000,10135.0000000,10188.0000000,10188.0000000,-1.0200000,359.0000000,3125.0000000,25.0000000,32016625.0000000
FUTSTKMCX30-DEC-2025,10195.0000000,10219.0000000,10244.0000000,10017.0000000,10066.0000000,10066.0000000,-1.2600000,20550.0000000,472250.0000000,3778.0000000,4782470375.0000000
FUTIDXNIFTY24-FEB-2026,26257.4000000,26267.5000000,26304.0000000,26177.0000000,26212.4000000,26212.4000000,-0.1700000,8745.0000000,107250.0000000,1650.0000000,2811850730.0000000
FUTIDXNIFTY30-DEC-2025,25940.7000000,25925.0000000,26004.9000000,25857.1000000,25897.8000000,25897.8000000,-0.1600000,218863.0000000,3609300.0000000,48124.0000000,93526848480.0000000
FUTIDXNIFTY27-JAN-2026,26112.9000000,26125.0000000,26164.8000000,26026.0000000,26061.8000000,26061.8000000,-0.1900000,24399.0000000,330395.0000000,5083.0000000,8614447647.0000000
FUTIDXNIFTYNXT5024-FEB-2026,69061.8000000,0.0000000,0.0000000,0.0000000,,68788.4000000,-0.3900000,0.0000000,0.0000000,0.0000000,0.0000000
FUTIDXNIFTYNXT5027-JAN-2026,68929.4000000,69100.0000000,69268.2000000,68501.0000000,68597.0000000,68597.0000000,-0.4800000,134.0000000,925.0000000,37.0000000,63601220.0000000
FUTIDXNIFTYNXT5030-DEC-2025,68492.0000000,68549.4000000,68740.0000000,68060.0000000,68220.0000000,68220.0000000,-0.3900000,1050.0000000,4625.0000000,185.0000000,316193450.0000000
FUTSTKPOWERINDIA27-JAN-2026,19425.0000000,19450.0000000,19740.0000000,19225.0000000,19290.0000000,19290.0000000,-0.6900000,258.0000000,7400.0000000,148.0000000,143658000.0000000
FUTSTKPOWERINDIA30-DEC-2025,19340.0000000,19315.0000000,19650.0000000,19135.0000000,19215.0000000,19215.0000000,-0.6400000,5082.0000000,58050.0000000,1161.0000000,1122891250.0000000
FUTSTKPOWERINDIA24-FEB-2026,19525.0000000,19795.0000000,19795.0000000,19365.0000000,19365.0000000,19350.0000000,-0.8900000,26.0000000,200.0000000,4.0000000,3914750.0000000
FUTSTKSIEMENS27-JAN-2026,3175.8000000,3181.2000000,3194.8000000,3155.0000000,3163.3000000,3163.3000000,-0.3900000,1899.0000000,28525.0000000,163.0000000,90428047.5000000
FUTSTKSIEMENS24-FEB-2026,3189.2000000,3181.0000000,3183.0000000,3181.0000000,3183.0000000,3172.9000000,-0.5100000,77.0000000,350.0000000,2.0000000,1113700.0000000
FUTSTKSIEMENS30-DEC-2025,3165.7000000,3173.7000000,3190.2000000,3143.3000000,3152.3000000,3152.3000000,-0.4200000,21712.0000000,289000.0000000,2312.0000000,912795287.5000000
FUTSTKSRF27-JAN-2026,3037.1000000,3031.1000000,3056.8000000,3017.4000000,3053.3000000,3053.3000000,0.5300000,675.0000000,52000.0000000,260.0000000,158225000.0000000
FUTSTKSRF30-DEC-2025,3018.0000000,3008.3000000,3040.0000000,3001.7000000,3036.7000000,3036.7000000,0.6100000,16442.0000000,575000.0000000,2875.0000000,1739252160.0000000
FUTSTKSRF24-FEB-2026,3046.8000000,3040.8000000,3048.1000000,3040.8000000,3048.1000000,3065.0000000,0.5900000,75.0000000,1000.0000000,5.0000000,3043700.0000000
FUTSTKTATACONSUM30-DEC-2025,1174.6000000,1178.8000000,1189.4000000,1172.9000000,1180.5000000,1180.5000000,0.5000000,20509.0000000,1531200.0000000,2784.0000000,1808841925.0000000
FUTSTKTATACONSUM27-JAN-2026,1181.3000000,1184.7000000,1196.1000000,1182.1000000,1188.4000000,1188.4000000,0.6000000,1838.0000000,269500.0000000,490.0000000,320425875.0000000
FUTSTKTATACONSUM24-FEB-2026,1182.3000000,1191.0000000,1199.0000000,1191.0000000,1194.6000000,1194.6000000,1.0400000,91.0000000,7150.0000000,13.0000000,8534680.0000000
FUTSTKTITAN30-DEC-2025,3935.9000000,3940.0000000,3941.9000000,3899.4000000,3912.7000000,3912.7000000,-0.5800000,46598.0000000,833875.0000000,4765.0000000,3266998262.5000000
FUTSTKTITAN27-JAN-2026,3960.7000000,3952.8000000,3965.7000000,3922.9000000,3935.8000000,3935.8000000,-0.6200000,6002.0000000,329875.0000000,1885.0000000,1300262250.0000000
FUTSTKTITAN24-FEB-2026,3979.9000000,3979.9000000,3979.9000000,3948.0000000,3956.4000000,3956.4000000,-0.5900000,634.0000000,9100.0000000,52.0000000,36071385.0000000
FUTSTKABB27-JAN-2026,5273.5000000,5260.0000000,5282.5000000,5183.0000000,5198.0000000,5198.0000000,-1.4300000,2093.0000000,91625.0000000,733.0000000,478831312.5000000
FUTSTKABB24-FEB-2026,5289.5000000,5275.5000000,5302.0000000,5206.5000000,5228.5000000,5228.5000000,-1.1500000,181.0000000,4250.0000000,34.0000000,22312000.0000000
FUTSTKABB30-DEC-2025,5262.0000000,5274.0000000,5278.0000000,5170.0000000,5190.0000000,5190.0000000,-1.3600000,17768.0000000,237750.0000000,1902.0000000,1239495250.0000000
FUTSTKAUBANK30-DEC-2025,982.9500000,984.5000000,998.4000000,983.8500000,988.7000000,988.7000000,0.5800000,18649.0000000,4843000.0000000,4843.0000000,4802388500.0000000
FUTSTKAUBANK24-FEB-2026,992.9000000,999.9500000,1004.7500000,994.6000000,994.8500000,994.8500000,0.1900000,210.0000000,62000.0000000,62.0000000,61937300.0000000
FUTSTKAUBANK27-JAN-2026,988.5000000,990.3000000,1003.8000000,990.3000000,991.9500000,991.9500000,0.3400000,2464.0000000,1473000.0000000,1473.0000000,1466567550.0000000
FUTSTKCANBK27-JAN-2026,147.9900000,147.9000000,151.5000000,147.9000000,150.9900000,150.9900000,2.0200000,3020.0000000,9504000.0000000,1408.0000000,1431501862.5000000
FUTSTKCANBK24-FEB-2026,148.9000000,149.5000000,152.1000000,149.5000000,151.7500000,151.7500000,1.9100000,371.0000000,870750.0000000,129.0000000,131862735.0000000
FUTSTKCANBK30-DEC-2025,147.4300000,146.9000000,151.0200000,146.9000000,150.3500000,150.3500000,1.9800000,18130.0000000,43530750.0000000,6449.0000000,6528543502.5000000
FUTSTKCHOLAFIN24-FEB-2026,1718.5000000,1732.0000000,1732.0000000,1678.4000000,1681.8000000,1681.8000000,-2.1300000,56.0000000,6875.0000000,11.0000000,11674312.5000000
FUTSTKCHOLAFIN27-JAN-2026,1723.0000000,1722.9000000,1741.3000000,1677.0000000,1684.8000000,1684.8000000,-2.2100000,1274.0000000,392500.0000000,628.0000000,667599937.5000000
FUTSTKCHOLAFIN30-DEC-2025,1718.0000000,1711.2000000,1736.7000000,1671.1000000,1679.2000000,1679.2000000,-2.2500000,21663.0000000,2638125.0000000,4221.0000000,4464254250.0000000
FUTSTKGMRAIRPORT30-DEC-2025,103.6100000,103.6900000,104.2500000,100.6700000,101.1300000,101.1300000,-2.3900000,22199.0000000,24147450.0000000,3462.0000000,2458679409.0000000
FUTSTKGMRAIRPORT27-JAN-2026,104.1500000,104.2400000,104.9500000,101.2700000,101.7700000,101.7700000,-2.2800000,2303.0000000,4959225.0000000,711.0000000,508727065.5000000
FUTSTKGMRAIRPORT24-FEB-2026,104.6500000,105.0000000,105.0000000,101.9000000,102.0900000,102.0900000,-2.4400000,346.0000000,488250.0000000,70.0000000,50111678.2500000
FUTSTKGRASIM24-FEB-2026,2828.8000000,2834.6000000,2836.3000000,2834.6000000,2836.3000000,2835.9000000,0.2500000,59.0000000,750.0000000,3.0000000,2126800.0000000
FUTSTKGRASIM27-JAN-2026,2821.0000000,2816.0000000,2834.7000000,2806.7000000,2830.9000000,2830.9000000,0.3500000,4685.0000000,295750.0000000,1183.0000000,832892525.0000000
FUTSTKGRASIM30-DEC-2025,2806.8000000,2797.1000000,2816.3000000,2786.9000000,2813.1000000,2813.1000000,0.2200000,59157.0000000,686750.0000000,2747.0000000,1923602250.0000000
FUTSTKINDHOTEL27-JAN-2026,732.1500000,729.5000000,736.0000000,717.2500000,720.0500000,720.0500000,-1.6500000,1708.0000000,543000.0000000,543.0000000,393399400.0000000
FUTSTKINDHOTEL24-FEB-2026,735.6000000,740.0000000,740.0000000,722.0000000,724.9500000,724.9500000,-1.4400000,159.0000000,40000.0000000,40.0000000,29110600.0000000
FUTSTKINDHOTEL30-DEC-2025,727.4500000,723.4500000,731.9000000,712.9000000,715.7500000,715.7500000,-1.6000000,25356.0000000,2893000.0000000,2893.0000000,2084638600.0000000
FUTSTKKAYNES24-FEB-2026,4242.5000000,4290.0000000,4299.0000000,4114.0000000,4145.0000000,4145.0000000,-2.2900000,980.0000000,12000.0000000,120.0000000,50455000.0000000
FUTSTKKAYNES30-DEC-2025,4194.5000000,4264.0000000,4323.0000000,4067.5000000,4098.5000000,4098.5000000,-2.2800000,32726.0000000,1114800.0000000,11148.0000000,4652951750.0000000
FUTSTKKAYNES27-JAN-2026,4217.0000000,4254.5000000,4340.0000000,4092.0000000,4114.5000000,4114.5000000,-2.4300000,4469.0000000,176300.0000000,1763.0000000,738641250.0000000
FUTSTKLTIM24-FEB-2026,6282.0000000,6332.0000000,6332.0000000,6300.0000000,6316.5000000,6318.5000000,0.5800000,41.0000000,600.0000000,4.0000000,3790725.0000000
FUTSTKLTIM27-JAN-2026,6264.5000000,6287.5000000,6343.0000000,6278.0000000,6304.0000000,6304.0000000,0.6300000,1240.0000000,65250.0000000,435.0000000,411202650.0000000
FUTSTKLTIM30-DEC-2025,6228.0000000,6230.5000000,6315.5000000,6230.5000000,6270.5000000,6270.5000000,0.6800000,14104.0000000,343500.0000000,2290.0000000,2153988075.0000000
FUTSTKMANAPPURAM27-JAN-2026,285.7000000,286.2000000,289.0000000,285.5000000,288.4000000,288.4000000,0.9400000,570.0000000,1344000.0000000,448.0000000,386191950.0000000
FUTSTKMANAPPURAM30-DEC-2025,283.8500000,284.4500000,287.7000000,283.6500000,286.5000000,286.5000000,0.9300000,12554.0000000,6270000.0000000,2090.0000000,1792126050.0000000
FUTSTKMANAPPURAM24-FEB-2026,286.2000000,288.0000000,289.2000000,286.8500000,288.1000000,289.2500000,1.0600000,60.0000000,63000.0000000,21.0000000,18150750.0000000
FUTSTKPFC27-JAN-2026,339.0500000,339.7000000,341.8500000,337.3500000,338.7000000,338.7000000,-0.1000000,6791.0000000,1405300.0000000,1081.0000000,477335690.0000000
FUTSTKPFC24-FEB-2026,340.0000000,340.5000000,343.0000000,338.5000000,339.7000000,339.7000000,-0.0800000,1272.0000000,304200.0000000,234.0000000,103749555.0000000
FUTSTKPFC30-DEC-2025,337.1500000,336.2000000,339.9000000,335.2500000,336.7500000,336.7500000,-0.1100000,58486.0000000,4208100.0000000,3237.0000000,1420151655.0000000
FUTSTKRVNL30-DEC-2025,308.0500000,308.3500000,309.4500000,303.7500000,305.4000000,305.4000000,-0.8600000,28401.0000000,2832500.0000000,2060.0000000,868352306.2500000
FUTSTKRVNL24-FEB-2026,298.9500000,299.0500000,299.0500000,294.0000000,295.2000000,295.2000000,-1.2500000,672.0000000,178425.0000000,117.0000000,52787417.5000000
FUTSTKRVNL27-JAN-2026,303.5000000,304.2000000,304.2000000,298.2000000,299.9500000,299.9500000,-1.1600000,5246.0000000,1598200.0000000,1048.0000000,481440288.7500000
FUTSTKSUPREMEIND30-DEC-2025,3407.9000000,3399.6000000,3409.7000000,3337.5000000,3359.1000000,3359.1000000,-1.4300000,11473.0000000,447825.0000000,2559.0000000,1507290855.0000000
FUTSTKSUPREMEIND27-JAN-2026,3415.2000000,3405.6000000,3414.8000000,3352.0000000,3370.2000000,3370.2000000,-1.3100000,1268.0000000,47950.0000000,274.0000000,162264182.5000000
FUTSTKSUPREMEIND24-FEB-2026,3429.4000000,3423.1000000,3423.1000000,3370.6000000,3391.4000000,3391.4000000,-1.1000000,65.0000000,3675.0000000,21.0000000,12491167.5000000
FUTSTKTRENT27-JAN-2026,4144.3000000,4144.7000000,4151.4000000,4074.0000000,4080.1000000,4080.1000000,-1.5400000,8504.0000000,128100.0000000,1281.0000000,525446780.0000000
FUTSTKTRENT30-DEC-2025,4121.0000000,4116.4000000,4127.7000000,4045.2000000,4057.2000000,4057.2000000,-1.5400000,81310.0000000,481800.0000000,4818.0000000,1964448850.0000000
FUTSTKTRENT24-FEB-2026,4169.3000000,4155.0000000,4158.0000000,4100.0000000,4102.8000000,4102.8000000,-1.5900000,1134.0000000,15700.0000000,157.0000000,64660740.0000000
FUTSTKTVSMOTOR30-DEC-2025,3628.8000000,3607.9000000,3665.0000000,3607.9000000,3643.9000000,3643.9000000,0.4100000,41923.0000000,408100.0000000,2332.0000000,1488063850.0000000
FUTSTKTVSMOTOR27-JAN-2026,3643.4000000,3656.4000000,3680.2000000,3653.1000000,3661.7000000,3661.7000000,0.5000000,602.0000000,43050.0000000,246.0000000,157739837.5000000
FUTSTKTVSMOTOR24-FEB-2026,3658.8000000,3677.0000000,3677.0000000,3669.9000000,3671.4000000,3671.4000000,0.3400000,199.0000000,525.0000000,3.0000000,1928202.5000000
FUTSTKAUROPHARMA27-JAN-2026,1186.9000000,1186.9000000,1204.1000000,1185.0000000,1202.2000000,1202.2000000,1.2800000,1300.0000000,259050.0000000,471.0000000,309992980.0000000
FUTSTKAUROPHARMA24-FEB-2026,1193.3000000,1198.1000000,1209.5000000,1198.1000000,1209.5000000,1209.5000000,1.3500000,41.0000000,3850.0000000,7.0000000,4643320.0000000
FUTSTKAUROPHARMA30-DEC-2025,1180.2000000,1172.9000000,1197.8000000,1172.9000000,1195.3000000,1195.3000000,1.2700000,39391.0000000,1369500.0000000,2490.0000000,1628588170.0000000
FUTSTKBHARATFORG30-DEC-2025,1419.4000000,1419.7000000,1423.1000000,1404.6000000,1417.3000000,1417.3000000,-0.1400000,14443.0000000,1119500.0000000,2239.0000000,1584507250.0000000
FUTSTKBHARATFORG27-JAN-2026,1425.4000000,1447.2000000,1447.2000000,1410.0000000,1422.5000000,1422.5000000,-0.2000000,1250.0000000,247000.0000000,494.0000000,350962150.0000000
FUTSTKBHARATFORG24-FEB-2026,1426.4000000,1424.6000000,1430.6000000,1416.0000000,1422.8000000,1428.1000000,0.1100000,133.0000000,6500.0000000,13.0000000,9256900.0000000
FUTSTKGLENMARK27-JAN-2026,1980.1000000,1974.1000000,1983.8000000,1953.3000000,1964.3000000,1964.3000000,-0.7900000,730.0000000,108375.0000000,289.0000000,213213637.5000000
FUTSTKGLENMARK30-DEC-2025,1968.0000000,1973.0000000,1973.3000000,1940.9000000,1951.9000000,1951.9000000,-0.8100000,38022.0000000,1273875.0000000,3397.0000000,2493546225.0000000
FUTSTKGLENMARK24-FEB-2026,1993.5000000,1993.5000000,1993.5000000,1968.9000000,1981.0000000,1981.0000000,-0.6200000,59.0000000,3375.0000000,9.0000000,6680362.5000000
FUTSTKHDFCLIFE24-FEB-2026,776.9500000,769.8000000,769.9500000,761.9500000,763.9500000,763.9500000,-1.6700000,130.0000000,28600.0000000,26.0000000,21887085.0000000
FUTSTKHDFCLIFE30-DEC-2025,767.4500000,763.2500000,766.2500000,751.0000000,754.8500000,754.8500000,-1.6400000,26252.0000000,3919300.0000000,3563.0000000,2965621945.0000000
FUTSTKHDFCLIFE27-JAN-2026,772.2500000,768.1000000,770.4500000,756.0000000,759.8000000,759.8000000,-1.6100000,2191.0000000,492800.0000000,448.0000000,376134275.0000000
FUTSTKHINDALCO27-JAN-2026,845.2000000,849.7000000,858.0000000,849.1500000,855.0000000,855.0000000,1.1500000,4353.0000000,1503600.0000000,2148.0000000,1282815730.0000000
FUTSTKHINDALCO24-FEB-2026,850.4500000,855.0000000,860.8500000,853.7500000,859.4500000,859.4500000,1.0500000,314.0000000,59500.0000000,85.0000000,51070635.0000000
FUTSTKHINDALCO30-DEC-2025,840.3000000,843.0000000,853.0000000,841.7000000,849.6500000,849.6500000,1.1100000,106897.0000000,6815900.0000000,9737.0000000,5780530840.0000000
FUTSTKHUDCO30-DEC-2025,210.9300000,211.2500000,212.7700000,206.9100000,207.8900000,207.8900000,-1.4400000,11446.0000000,5308575.0000000,1913.0000000,1109751415.5000000
FUTSTKHUDCO24-FEB-2026,213.1300000,212.8000000,213.0900000,209.7600000,209.7600000,209.7600000,-1.5800000,141.0000000,33300.0000000,12.0000000,7031961.0000000
FUTSTKHUDCO27-JAN-2026,212.3000000,212.1000000,214.0000000,208.4200000,209.3900000,209.3900000,-1.3700000,1007.0000000,743700.0000000,268.0000000,156744681.7500000
FUTSTKJSWENERGY30-DEC-2025,479.2000000,479.7000000,482.9000000,473.6000000,475.8000000,475.8000000,-0.7000000,44596.0000000,2901000.0000000,2901.0000000,1386188100.0000000
FUTSTKJSWENERGY27-JAN-2026,482.2500000,481.6500000,485.3500000,476.5500000,478.3500000,478.3500000,-0.8000000,2002.0000000,529000.0000000,529.0000000,253634800.0000000
FUTSTKJSWENERGY24-FEB-2026,483.0000000,484.0000000,486.4000000,480.0000000,480.0000000,480.2000000,-0.5700000,180.0000000,9000.0000000,9.0000000,4354850.0000000
FUTSTKLUPIN24-FEB-2026,2112.8000000,2142.1000000,2147.9000000,2134.0000000,2139.2000000,2139.2000000,1.2400000,50.0000000,6375.0000000,15.0000000,13653295.0000000
FUTSTKLUPIN30-DEC-2025,2092.3000000,2098.9000000,2131.2000000,2098.8000000,2114.0000000,2114.0000000,1.0300000,16250.0000000,1195100.0000000,2812.0000000,2529197397.5000000
FUTSTKLUPIN27-JAN-2026,2105.2000000,2120.0000000,2142.3000000,2118.0000000,2126.0000000,2126.0000000,0.9800000,696.0000000,147050.0000000,346.0000000,313119132.5000000
FUTSTKNAUKRI30-DEC-2025,1348.9000000,1348.8000000,1370.0000000,1339.3000000,1343.2000000,1343.2000000,-0.4200000,21050.0000000,522375.0000000,1393.0000000,705647925.0000000
FUTSTKNAUKRI24-FEB-2026,1370.0000000,1373.0000000,1377.5000000,1356.5000000,1358.2000000,1358.2000000,-0.8600000,92.0000000,3750.0000000,10.0000000,5127375.0000000
FUTSTKNAUKRI27-JAN-2026,1358.3000000,1358.0000000,1379.0000000,1347.2000000,1350.8000000,1350.8000000,-0.5500000,1528.0000000,163500.0000000,436.0000000,221919787.5000000
FUTSTKPAYTM30-DEC-2025,1282.1000000,1283.0000000,1295.0000000,1263.0000000,1272.7000000,1272.7000000,-0.7300000,24474.0000000,1874125.0000000,2585.0000000,2391461292.5000000
FUTSTKPAYTM27-JAN-2026,1289.0000000,1302.0000000,1302.0000000,1271.2000000,1279.0000000,1279.0000000,-0.7700000,1283.0000000,478500.0000000,660.0000000,613434535.0000000
FUTSTKPAYTM24-FEB-2026,1297.0000000,1306.1000000,1306.9000000,1280.2000000,1284.8000000,1284.8000000,-0.9400000,150.0000000,26825.0000000,37.0000000,34602655.0000000
FUTSTKPGEL24-FEB-2026,573.5500000,572.9000000,574.1000000,567.4000000,569.9500000,569.9500000,-0.6200000,68.0000000,18050.0000000,19.0000000,10328685.0000000
FUTSTKPGEL27-JAN-2026,573.4500000,570.8500000,573.3500000,560.0000000,566.3000000,566.3000000,-1.2400000,489.0000000,224200.0000000,236.0000000,127072760.0000000
FUTSTKPGEL30-DEC-2025,570.5500000,563.2000000,569.9500000,557.1000000,563.6500000,563.6500000,-1.2000000,13521.0000000,1291500.0000000,1845.0000000,727949215.0000000
FUTSTKPRESTIGE30-DEC-2025,1628.0000000,1627.1000000,1628.1000000,1602.0000000,1613.2000000,1613.2000000,-0.9000000,8913.0000000,313200.0000000,696.0000000,505878165.0000000
FUTSTKPRESTIGE24-FEB-2026,1641.0000000,1640.0000000,1640.0000000,1632.3000000,1632.5000000,1632.5000000,-0.5100000,25.0000000,2250.0000000,5.0000000,3681000.0000000
FUTSTKPRESTIGE27-JAN-2026,1635.4000000,1632.0000000,1638.6000000,1611.2000000,1621.3000000,1621.3000000,-0.8600000,196.0000000,65700.0000000,146.0000000,106733610.0000000
FUTSTKSBICARD30-DEC-2025,847.6000000,841.0000000,852.3000000,831.6000000,836.5500000,836.5500000,-1.3000000,19363.0000000,2014400.0000000,2518.0000000,1691601640.0000000
FUTSTKSBICARD27-JAN-2026,848.6000000,842.0000000,851.7000000,832.2000000,836.7500000,836.7500000,-1.3900000,1627.0000000,428800.0000000,536.0000000,360310200.0000000
FUTSTKSBICARD24-FEB-2026,849.8500000,848.4000000,849.0000000,834.0000000,838.0000000,838.0000000,-1.3900000,138.0000000,21600.0000000,27.0000000,18150120.0000000
FUTSTKSUNPHARMA30-DEC-2025,1786.9000000,1786.6000000,1801.2000000,1777.6000000,1799.2000000,1799.2000000,0.6800000,36292.0000000,1564500.0000000,4470.0000000,2799348755.0000000
FUTSTKSUNPHARMA27-JAN-2026,1798.8000000,1797.9000000,1812.0000000,1788.1000000,1810.5000000,1810.5000000,0.6500000,5414.0000000,988050.0000000,2823.0000000,1778387730.0000000
