Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
17-DEC-2025,531471,16.41,16.67,-0.0157,0.0375,0.0374,0.7145
17-DEC-2025,531472,30.02,31.58,-0.0507,0.0403,0.0403,0.7699
17-DEC-2025,531486,1.97,2.05,-0.0398,0.0287,0.0288,0.5502
17-DEC-2025,531489,234.05,236.20,-0.0091,0.0280,0.0280,0.5349
17-DEC-2025,531499,1.73,1.80,-0.0397,0.0357,0.0358,0.6840
17-DEC-2025,531502,12.34,12.28,0.0049,0.0174,0.0173,0.3305
17-DEC-2025,531503,30.20,31.46,-0.0409,0.0314,0.0314,0.5999
17-DEC-2025,531506,25.97,24.74,0.0485,0.0328,0.0329,0.6286
17-DEC-2025,531509,32.97,31.44,0.0475,0.0351,0.0351,0.6706
17-DEC-2025,531512,20.13,18.74,0.0716,0.0336,0.0339,0.6477
17-DEC-2025,531518,0.31,0.30,0.0328,0.0392,0.0392,0.7489
17-DEC-2025,531521,33.77,33.77,0.0000,0.0262,0.0261,0.4986
17-DEC-2025,531525,210.55,210.50,0.0002,0.0267,0.0266,0.5082
17-DEC-2025,531529,2.28,2.39,-0.0471,0.0318,0.0319,0.6094
17-DEC-2025,531533,79.22,77.90,0.0168,0.0309,0.0308,0.5884
17-DEC-2025,531537,137.15,139.05,-0.0138,0.0289,0.0289,0.5521
17-DEC-2025,531539,36.34,36.00,0.0094,0.0422,0.0421,0.8043
17-DEC-2025,531540,12.37,11.93,0.0362,0.0259,0.0260,0.4967
17-DEC-2025,531541,2.37,2.37,0.0000,0.0342,0.0341,0.6515
17-DEC-2025,531550,210.95,210.95,0.0000,0.0338,0.0337,0.6438
17-DEC-2025,531552,17.46,18.14,-0.0382,0.0283,0.0284,0.5426
17-DEC-2025,531553,17.75,17.75,0.0000,0.0402,0.0401,0.7661
17-DEC-2025,531557,38.98,41.03,-0.0513,0.0356,0.0357,0.6820
17-DEC-2025,531568,8.41,8.45,-0.0047,0.0371,0.0370,0.7069
17-DEC-2025,531569,217.85,220.00,-0.0098,0.0298,0.0297,0.5674
17-DEC-2025,531572,9.99,8.33,0.1817,0.0075,0.0149,0.2847
17-DEC-2025,531574,13.70,13.61,0.0066,0.0360,0.0360,0.6878
17-DEC-2025,531578,6.61,6.61,0.0000,0.0406,0.0405,0.7738
17-DEC-2025,531582,34.09,35.88,-0.0512,0.0380,0.0381,0.7279
17-DEC-2025,531583,39.80,39.99,-0.0048,0.0326,0.0325,0.6209
17-DEC-2025,531585,8.50,8.94,-0.0505,0.0324,0.0325,0.6209
17-DEC-2025,531591,20.90,21.72,-0.0385,0.0274,0.0274,0.5235
17-DEC-2025,531592,1.37,1.37,0.0000,0.0291,0.0290,0.5540
17-DEC-2025,531594,13.73,14.45,-0.0511,0.0357,0.0358,0.6840
17-DEC-2025,531600,82.00,86.27,-0.0508,0.0282,0.0284,0.5426
17-DEC-2025,531608,64.50,67.33,-0.0429,0.0391,0.0392,0.7489
17-DEC-2025,531609,227.70,222.40,0.0236,0.0424,0.0424,0.8101
17-DEC-2025,531613,1.86,1.78,0.0440,0.0324,0.0324,0.6190
17-DEC-2025,531616,74.99,74.99,0.0000,0.0300,0.0299,0.5712
17-DEC-2025,531626,4.76,4.56,0.0429,0.0311,0.0312,0.5961
17-DEC-2025,531628,18.21,17.35,0.0484,0.0331,0.0332,0.6343
17-DEC-2025,531635,99.79,99.90,-0.0011,0.0317,0.0316,0.6037
17-DEC-2025,531637,340.20,349.10,-0.0258,0.0285,0.0285,0.5445
17-DEC-2025,531640,7.40,7.40,0.0000,0.0188,0.0187,0.3573
17-DEC-2025,531644,23.79,23.95,-0.0067,0.0389,0.0388,0.7413
17-DEC-2025,531651,41.99,41.99,0.0000,0.0299,0.0298,0.5693
17-DEC-2025,531652,120.00,128.35,-0.0673,0.0304,0.0307,0.5865
17-DEC-2025,531658,17.79,18.92,-0.0616,0.0224,0.0228,0.4356
17-DEC-2025,531661,13.00,13.49,-0.0370,0.0386,0.0386,0.7375
17-DEC-2025,531663,10.69,11.07,-0.0349,0.0293,0.0294,0.5617
17-DEC-2025,531667,31.64,32.95,-0.0406,0.0365,0.0366,0.6992
17-DEC-2025,531668,3.27,3.35,-0.0242,0.0404,0.0404,0.7718
17-DEC-2025,531671,2.09,2.13,-0.0190,0.0300,0.0300,0.5731
17-DEC-2025,531672,23.09,21.45,0.0737,0.0347,0.0350,0.6687
17-DEC-2025,531673,35.70,36.58,-0.0244,0.0331,0.0331,0.6324
17-DEC-2025,531676,156.90,153.85,0.0196,0.0260,0.0260,0.4967
17-DEC-2025,531677,331.60,349.00,-0.0511,0.0258,0.0260,0.4967
17-DEC-2025,531680,18.31,19.24,-0.0495,0.0425,0.0426,0.8139
17-DEC-2025,531681,0.60,0.63,-0.0488,0.0349,0.0350,0.6687
17-DEC-2025,531688,115.30,115.30,0.0000,0.0332,0.0331,0.6324
17-DEC-2025,531692,2.80,2.83,-0.0107,0.0388,0.0387,0.7394
17-DEC-2025,531694,49.95,50.24,-0.0058,0.0330,0.0329,0.6286
17-DEC-2025,531726,130.25,129.00,0.0096,0.0273,0.0272,0.5197
17-DEC-2025,531727,54.59,54.63,-0.0007,0.0244,0.0244,0.4662
17-DEC-2025,531735,28.37,28.37,0.0000,0.0129,0.0129,0.2465
17-DEC-2025,531737,0.60,0.60,0.0000,0.0119,0.0119,0.2273
17-DEC-2025,531739,12.69,12.88,-0.0149,0.0321,0.0320,0.6114
17-DEC-2025,531743,215.70,215.70,0.0000,0.0199,0.0198,0.3783
17-DEC-2025,531744,64.98,64.99,-0.0002,0.0387,0.0386,0.7375
17-DEC-2025,531752,0.73,0.74,-0.0136,0.0242,0.0242,0.4623
17-DEC-2025,531758,13.85,12.80,0.0788,0.0332,0.0336,0.6419
17-DEC-2025,531762,24.40,24.98,-0.0235,0.0353,0.0353,0.6744
17-DEC-2025,531769,9.29,9.31,-0.0022,0.0271,0.0270,0.5158
17-DEC-2025,531771,211.65,211.70,-0.0002,0.0271,0.0270,0.5158
17-DEC-2025,531778,25.93,24.70,0.0486,0.0406,0.0407,0.7776
17-DEC-2025,531779,16.48,16.49,-0.0006,0.0355,0.0355,0.6782
17-DEC-2025,531780,4.74,4.93,-0.0393,0.0293,0.0293,0.5598
17-DEC-2025,531784,1.36,1.37,-0.0073,0.0267,0.0267,0.5101
17-DEC-2025,531794,38.51,36.68,0.0487,0.1307,0.1305,2.4932
17-DEC-2025,531797,90.21,82.01,0.0953,0.0321,0.0327,0.6247
17-DEC-2025,531802,27.90,28.45,-0.0195,0.0304,0.0303,0.5789
17-DEC-2025,531810,68.45,66.18,0.0337,0.0288,0.0288,0.5502
17-DEC-2025,531812,0.78,0.79,-0.0127,0.0327,0.0326,0.6228
17-DEC-2025,531813,86.90,86.90,0.0000,0.0266,0.0265,0.5063
17-DEC-2025,531814,11.00,11.00,0.0000,0.0321,0.0321,0.6133
17-DEC-2025,531821,40.56,40.56,0.0000,0.0327,0.0327,0.6247
17-DEC-2025,531822,157.10,161.90,-0.0301,0.0407,0.0407,0.7776
17-DEC-2025,531834,11.01,11.56,-0.0487,0.0484,0.0484,0.9247
17-DEC-2025,531840,22.76,23.02,-0.0114,0.0347,0.0347,0.6629
17-DEC-2025,531841,49.57,46.66,0.0605,0.0328,0.0330,0.6305
17-DEC-2025,531842,52.12,52.49,-0.0071,0.0300,0.0299,0.5712
17-DEC-2025,531846,12.90,13.30,-0.0305,0.0456,0.0455,0.8693
17-DEC-2025,531847,632.70,661.25,-0.0441,0.0238,0.0239,0.4566
17-DEC-2025,531859,149.30,147.65,0.0111,0.0301,0.0300,0.5731
17-DEC-2025,531861,50.47,50.08,0.0078,0.0300,0.0299,0.5712
17-DEC-2025,531862,30.43,30.55,-0.0039,0.0265,0.0264,0.5044
17-DEC-2025,531867,3.94,3.99,-0.0126,0.0362,0.0361,0.6897
17-DEC-2025,531869,4.15,4.13,0.0048,0.0347,0.0346,0.6610
17-DEC-2025,531870,21.30,21.34,-0.0019,0.0347,0.0346,0.6610
17-DEC-2025,531878,11.41,11.69,-0.0242,0.0339,0.0338,0.6457
17-DEC-2025,531885,8.13,8.13,0.0000,0.0004,0.0004,0.0076
17-DEC-2025,531888,77.63,79.02,-0.0177,0.0262,0.0261,0.4986
17-DEC-2025,531889,30.14,30.34,-0.0066,0.0371,0.0370,0.7069
17-DEC-2025,531893,0.37,0.36,0.0274,0.0281,0.0281,0.5368
17-DEC-2025,531900,26.81,26.80,0.0004,0.0379,0.0378,0.7222
17-DEC-2025,531902,22.60,21.54,0.0480,0.0452,0.0453,0.8655
17-DEC-2025,531909,4.01,3.84,0.0433,0.0359,0.0360,0.6878
17-DEC-2025,531910,202.00,200.25,0.0087,0.0417,0.0416,0.7948
17-DEC-2025,531911,54.11,51.59,0.0477,0.0318,0.0319,0.6094
17-DEC-2025,531918,139.40,142.20,-0.0199,0.0361,0.0361,0.6897
17-DEC-2025,531923,88.75,89.95,-0.0134,0.0306,0.0306,0.5846
17-DEC-2025,531925,1.25,1.30,-0.0392,0.0483,0.0483,0.9228
17-DEC-2025,531928,9.45,9.45,0.0000,0.0168,0.0167,0.3191
17-DEC-2025,531930,31.25,31.17,0.0026,0.0409,0.0408,0.7795
17-DEC-2025,531931,196.60,186.55,0.0525,0.0323,0.0324,0.6190
17-DEC-2025,531944,12.86,12.50,0.0284,0.0394,0.0394,0.7527
17-DEC-2025,531950,3.80,3.83,-0.0079,0.0299,0.0298,0.5693
17-DEC-2025,531952,82.92,84.17,-0.0150,0.0278,0.0278,0.5311
17-DEC-2025,531959,2.36,2.37,-0.0042,0.0355,0.0354,0.6763
17-DEC-2025,531962,35.00,35.00,0.0000,0.0388,0.0387,0.7394
17-DEC-2025,531968,66.00,63.58,0.0374,0.0401,0.0401,0.7661
17-DEC-2025,531971,179.90,179.90,0.0000,0.0135,0.0135,0.2579
17-DEC-2025,531977,7.09,7.01,0.0113,0.0306,0.0305,0.5827
17-DEC-2025,531979,63.07,64.43,-0.0213,0.0239,0.0239,0.4566
17-DEC-2025,531982,14.93,15.22,-0.0192,0.0325,0.0325,0.6209
17-DEC-2025,531989,38.00,37.50,0.0132,0.0274,0.0274,0.5235
17-DEC-2025,531991,0.63,0.64,-0.0157,0.0292,0.0291,0.5560
17-DEC-2025,531994,117.45,122.30,-0.0405,0.0278,0.0278,0.5311
17-DEC-2025,531996,8.22,8.12,0.0122,0.0313,0.0313,0.5980
17-DEC-2025,531997,29.72,31.16,-0.0473,0.0304,0.0305,0.5827
17-DEC-2025,532001,49.00,50.79,-0.0359,0.0365,0.0365,0.6973
17-DEC-2025,532005,47.33,48.33,-0.0209,0.0362,0.0362,0.6916
17-DEC-2025,532007,27.15,27.10,0.0018,0.0311,0.0311,0.5942
17-DEC-2025,532011,78.60,75.20,0.0442,0.0325,0.0326,0.6228
17-DEC-2025,532015,12.43,11.84,0.0486,0.0369,0.0370,0.7069
17-DEC-2025,532016,223.85,213.20,0.0487,0.0270,0.0272,0.5197
17-DEC-2025,532024,11.83,11.83,0.0000,0.0059,0.0059,0.1127
17-DEC-2025,532039,45.13,46.50,-0.0299,0.0238,0.0238,0.4547
17-DEC-2025,532041,5.61,5.90,-0.0504,0.0369,0.0370,0.7069
17-DEC-2025,532042,38.99,39.00,-0.0003,0.0365,0.0364,0.6954
17-DEC-2025,532053,81.60,78.53,0.0383,0.0325,0.0325,0.6209
17-DEC-2025,532056,99.58,97.62,0.0199,0.0364,0.0363,0.6935
17-DEC-2025,532057,122.70,117.10,0.0467,0.0311,0.0312,0.5961
17-DEC-2025,532067,1388.45,1423.95,-0.0252,0.0328,0.0327,0.6247
17-DEC-2025,532070,207.80,207.00,0.0039,0.0281,0.0280,0.5349
17-DEC-2025,532083,3.13,3.13,0.0000,0.0001,0.0001,0.0019
17-DEC-2025,532090,14.60,14.15,0.0313,0.0271,0.0271,0.5177
17-DEC-2025,532092,3.48,3.64,-0.0450,0.0357,0.0357,0.6820
17-DEC-2025,532100,13.28,13.11,0.0129,0.0422,0.0421,0.8043
17-DEC-2025,532102,30.82,30.51,0.0101,0.0307,0.0307,0.5865
17-DEC-2025,532113,14.45,15.21,-0.0513,0.0420,0.0420,0.8024
17-DEC-2025,532123,5.76,5.79,-0.0052,0.0295,0.0294,0.5617
17-DEC-2025,532124,21.08,21.08,0.0000,0.0359,0.0358,0.6840
17-DEC-2025,532131,20.40,21.32,-0.0441,0.0350,0.0351,0.6706
17-DEC-2025,532140,3.03,3.06,-0.0099,0.0373,0.0372,0.7107
17-DEC-2025,532145,11.86,12.50,-0.0526,0.0314,0.0315,0.6018
17-DEC-2025,532154,0.60,0.61,-0.0165,0.0383,0.0382,0.7298
17-DEC-2025,532159,8.27,7.88,0.0483,0.0436,0.0436,0.8330
17-DEC-2025,532160,11.39,11.47,-0.0070,0.0269,0.0268,0.5120
17-DEC-2025,532164,1.42,1.39,0.0214,0.0345,0.0345,0.6591
17-DEC-2025,532183,10.34,10.49,-0.0144,0.0347,0.0346,0.6610
17-DEC-2025,532217,54.14,55.24,-0.0201,0.0304,0.0303,0.5789
17-DEC-2025,532230,140.00,140.10,-0.0007,0.0252,0.0251,0.4795
17-DEC-2025,532262,1455.50,1455.50,0.0000,0.0247,0.0246,0.4700
17-DEC-2025,532275,2.16,2.22,-0.0274,0.0288,0.0288,0.5502
17-DEC-2025,532284,42.73,43.48,-0.0174,0.0271,0.0271,0.5177
17-DEC-2025,532303,2.86,2.80,0.0212,0.0448,0.0448,0.8559
17-DEC-2025,532304,53.10,55.22,-0.0391,0.0384,0.0384,0.7336
17-DEC-2025,532315,7.33,7.49,-0.0216,0.0414,0.0413,0.7890
17-DEC-2025,532320,11.45,11.55,-0.0087,0.0414,0.0413,0.7890
17-DEC-2025,532323,22.74,22.78,-0.0018,0.0265,0.0264,0.5044
17-DEC-2025,532329,756.60,757.05,-0.0006,0.0355,0.0354,0.6763
17-DEC-2025,532333,62.66,63.20,-0.0086,0.0294,0.0293,0.5598
17-DEC-2025,532334,72.40,70.00,0.0337,0.0308,0.0308,0.5884
17-DEC-2025,532340,3.81,3.49,0.0877,0.0518,0.0521,0.9954
17-DEC-2025,532344,229.95,222.15,0.0345,0.0311,0.0311,0.5942
17-DEC-2025,532350,5.00,5.09,-0.0178,0.0336,0.0335,0.6400
17-DEC-2025,532354,5.95,5.63,0.0553,0.0407,0.0408,0.7795
17-DEC-2025,532355,7.17,7.17,0.0000,0.0389,0.0388,0.7413
17-DEC-2025,532359,1.13,1.11,0.0179,0.0340,0.0339,0.6477
17-DEC-2025,532362,82.51,81.67,0.0102,0.0337,0.0336,0.6419
17-DEC-2025,532373,23.11,23.88,-0.0328,0.0283,0.0283,0.5407
17-DEC-2025,532378,5.10,5.10,0.0000,0.0460,0.0459,0.8769
17-DEC-2025,532379,7.08,6.90,0.0258,0.0365,0.0365,0.6973
17-DEC-2025,532380,6.79,6.78,0.0015,0.0268,0.0267,0.5101
17-DEC-2025,532384,117.95,118.90,-0.0080,0.0215,0.0215,0.4108
17-DEC-2025,532397,18.17,18.16,0.0006,0.0371,0.0370,0.7069
17-DEC-2025,532402,8.96,8.80,0.0180,0.0349,0.0349,0.6668
17-DEC-2025,532404,45.62,45.67,-0.0011,0.0212,0.0212,0.4050
17-DEC-2025,532410,23.25,23.63,-0.0162,0.0276,0.0276,0.5273
17-DEC-2025,532425,21.25,21.76,-0.0237,0.0391,0.0391,0.7470
17-DEC-2025,532435,7.91,8.11,-0.0250,0.0247,0.0247,0.4719
17-DEC-2025,532444,1.79,1.75,0.0226,0.0311,0.0311,0.5942
17-DEC-2025,532455,20.40,19.80,0.0299,0.0313,0.0313,0.5980
17-DEC-2025,532467,37.31,38.16,-0.0225,0.0336,0.0335,0.6400
17-DEC-2025,532468,2865.35,2879.70,-0.0050,0.0166,0.0165,0.3152
17-DEC-2025,532485,72.26,72.31,-0.0007,0.0180,0.0179,0.3420
17-DEC-2025,532503,814.85,825.00,-0.0124,0.0201,0.0201,0.3840
17-DEC-2025,532645,3.09,3.10,-0.0032,0.0524,0.0523,0.9992
17-DEC-2025,532656,2.84,2.92,-0.0278,0.0287,0.0286,0.5464
17-DEC-2025,532676,13.56,14.14,-0.0419,0.0395,0.0395,0.7546
17-DEC-2025,532701,14.08,13.45,0.0458,0.0324,0.0324,0.6190
17-DEC-2025,532723,42.61,42.61,0.0000,0.0366,0.0365,0.6973
17-DEC-2025,532744,8.15,8.51,-0.0432,0.0406,0.0406,0.7757
17-DEC-2025,532745,4.90,4.90,0.0000,0.0325,0.0324,0.6190
17-DEC-2025,532806,50.90,49.53,0.0273,0.0455,0.0454,0.8674
17-DEC-2025,532820,13.42,13.61,-0.0141,0.0344,0.0343,0.6553
17-DEC-2025,532825,5.43,5.54,-0.0201,0.0367,0.0366,0.6992
17-DEC-2025,532829,232.55,229.85,0.0117,0.0292,0.0291,0.5560
17-DEC-2025,532855,171.30,171.15,0.0009,0.0333,0.0333,0.6362
17-DEC-2025,532879,255.00,258.20,-0.0125,0.0306,0.0305,0.5827
17-DEC-2025,532893,69.13,69.57,-0.0063,0.0377,0.0376,0.7183
17-DEC-2025,532911,9.03,8.97,0.0067,0.0250,0.0249,0.4757
17-DEC-2025,532918,26.84,26.90,-0.0022,0.0277,0.0276,0.5273
17-DEC-2025,532933,56.97,56.64,0.0058,0.0305,0.0305,0.5827
17-DEC-2025,532957,71.66,71.65,0.0001,0.0308,0.0307,0.5865
17-DEC-2025,532975,10.00,10.38,-0.0373,0.0316,0.0316,0.6037
17-DEC-2025,532985,92.15,92.50,-0.0038,0.0093,0.0093,0.1777
17-DEC-2025,532992,33.98,34.17,-0.0056,0.0366,0.0365,0.6973
17-DEC-2025,533007,6.95,7.12,-0.0242,0.0283,0.0283,0.5407
17-DEC-2025,533014,55.70,56.79,-0.0194,0.0296,0.0295,0.5636
17-DEC-2025,533018,4742.50,4742.50,0.0000,0.1067,0.1064,2.0328
17-DEC-2025,533019,1722.80,1640.80,0.0488,0.0320,0.0321,0.6133
17-DEC-2025,533056,28.50,28.20,0.0106,0.0279,0.0279,0.5330
17-DEC-2025,533095,7050.10,7050.35,-0.0000,0.0179,0.0178,0.3401
17-DEC-2025,533100,12.09,12.29,-0.0164,0.0291,0.0290,0.5540
17-DEC-2025,533101,116.75,121.90,-0.0432,0.0335,0.0335,0.6400
17-DEC-2025,533108,37.66,38.28,-0.0163,0.0335,0.0334,0.6381
17-DEC-2025,533110,15.29,14.57,0.0482,0.0402,0.0403,0.7699
17-DEC-2025,533149,7.85,8.20,-0.0436,0.0412,0.0412,0.7871
17-DEC-2025,533167,79.56,75.78,0.0487,0.0297,0.0298,0.5693
17-DEC-2025,533170,153.00,153.50,-0.0033,0.0265,0.0264,0.5044
17-DEC-2025,533202,3.97,4.28,-0.0752,0.0348,0.0352,0.6725
17-DEC-2025,533212,51.90,52.48,-0.0111,0.0327,0.0327,0.6247
17-DEC-2025,533268,4.50,4.43,0.0157,0.0377,0.0376,0.7183
17-DEC-2025,533285,45.68,45.63,0.0011,0.0278,0.0277,0.5292
17-DEC-2025,533289,77.66,81.98,-0.0541,0.0350,0.0351,0.6706
17-DEC-2025,533315,77.38,80.01,-0.0334,0.0361,0.0361,0.6897
17-DEC-2025,533407,58.61,61.40,-0.0465,0.0350,0.0351,0.6706
17-DEC-2025,533427,27.35,27.50,-0.0055,0.0313,0.0312,0.5961
17-DEC-2025,533477,482.00,486.10,-0.0085,0.0207,0.0207,0.3955
17-DEC-2025,533602,0.98,0.97,0.0103,0.0255,0.0255,0.4872
17-DEC-2025,533608,163.10,161.75,0.0083,0.0295,0.0294,0.5617
17-DEC-2025,533896,19.70,19.69,0.0005,0.0426,0.0425,0.8120
17-DEC-2025,534060,2.01,1.94,0.0354,0.0316,0.0316,0.6037
17-DEC-2025,534063,49.72,49.72,0.0000,0.0440,0.0439,0.8387
17-DEC-2025,534064,1.74,1.75,-0.0057,0.0325,0.0324,0.6190
17-DEC-2025,534190,2.90,2.89,0.0035,0.0469,0.0468,0.8941
17-DEC-2025,534338,13.00,12.15,0.0676,0.0339,0.0341,0.6515
17-DEC-2025,534422,5.00,4.89,0.0222,0.0368,0.0367,0.7012
17-DEC-2025,534535,240.45,243.95,-0.0145,0.1160,0.1157,2.2104
17-DEC-2025,534612,22.44,22.02,0.0189,0.0275,0.0275,0.5254
17-DEC-2025,534623,35.60,36.03,-0.0120,0.0339,0.0339,0.6477
17-DEC-2025,534639,32.30,33.99,-0.0510,0.0368,0.0369,0.7050
17-DEC-2025,534691,18.22,18.86,-0.0345,0.0329,0.0329,0.6286
17-DEC-2025,534732,6.91,6.85,0.0087,0.0339,0.0339,0.6477
17-DEC-2025,534733,23.17,24.09,-0.0389,0.0317,0.0317,0.6056
17-DEC-2025,534741,0.50,0.50,0.0000,0.0322,0.0321,0.6133
17-DEC-2025,534755,0.70,0.67,0.0438,0.0446,0.0446,0.8521
17-DEC-2025,534796,85.62,81.55,0.0487,0.0297,0.0298,0.5693
17-DEC-2025,534920,14.24,13.97,0.0191,0.0209,0.0209,0.3993
17-DEC-2025,535204,2.93,2.90,0.0103,0.0414,0.0413,0.7890
17-DEC-2025,535205,3.30,3.54,-0.0702,0.0347,0.0350,0.6687
17-DEC-2025,535267,7.31,7.26,0.0069,0.0249,0.0248,0.4738
17-DEC-2025,535276,940.63,938.70,0.0021,0.0066,0.0066,0.1261
17-DEC-2025,535387,63.00,60.00,0.0488,0.0398,0.0398,0.7604
17-DEC-2025,535431,0.80,0.81,-0.0124,0.0288,0.0288,0.5502
17-DEC-2025,535514,7.94,7.57,0.0477,0.0305,0.0306,0.5846
17-DEC-2025,535566,121.00,121.00,0.0000,0.0416,0.0415,0.7929
17-DEC-2025,535620,224.50,230.60,-0.0268,0.0468,0.0468,0.8941
17-DEC-2025,535621,132.05,136.95,-0.0364,0.0369,0.0369,0.7050
17-DEC-2025,535657,8.34,8.39,-0.0060,0.0456,0.0455,0.8693
17-DEC-2025,535667,168.40,167.00,0.0083,0.0472,0.0471,0.8998
17-DEC-2025,535693,115.25,113.60,0.0144,0.0307,0.0306,0.5846
17-DEC-2025,535719,24.22,20.19,0.1820,0.0356,0.0378,0.7222
17-DEC-2025,535730,0.55,0.56,-0.0180,0.0295,0.0295,0.5636
17-DEC-2025,535910,0.85,0.89,-0.0460,0.0311,0.0312,0.5961
17-DEC-2025,535916,54.62,55.72,-0.0199,0.0364,0.0363,0.6935
17-DEC-2025,536073,2.55,2.57,-0.0078,0.0380,0.0379,0.7241
17-DEC-2025,536493,386.05,392.45,-0.0164,0.0288,0.0288,0.5502
17-DEC-2025,536565,60.43,61.29,-0.0141,0.0321,0.0320,0.6114
17-DEC-2025,536659,5.04,5.11,-0.0138,0.0308,0.0308,0.5884
17-DEC-2025,536672,5.55,5.58,-0.0054,0.0337,0.0336,0.6419
17-DEC-2025,536709,11.99,12.19,-0.0165,0.0309,0.0309,0.5903
17-DEC-2025,536846,135.75,133.10,0.0197,0.0305,0.0304,0.5808
17-DEC-2025,536974,79.97,79.30,0.0084,0.0300,0.0299,0.5712
17-DEC-2025,537069,15.89,15.67,0.0139,0.0308,0.0307,0.5865
17-DEC-2025,537253,69.84,64.62,0.0777,0.0320,0.0324,0.6190
17-DEC-2025,537326,79.87,81.35,-0.0184,0.0306,0.0305,0.5827
17-DEC-2025,537536,78.56,79.20,-0.0081,0.0273,0.0272,0.5197
17-DEC-2025,537707,1.03,1.08,-0.0474,0.0450,0.0450,0.8597
17-DEC-2025,537709,5.42,5.23,0.0357,0.0278,0.0279,0.5330
17-DEC-2025,537750,203.00,203.85,-0.0042,0.0269,0.0268,0.5120
17-DEC-2025,537766,2.07,2.02,0.0245,0.0410,0.0409,0.7814
17-DEC-2025,537800,0.87,0.83,0.0471,0.0324,0.0325,0.6209
17-DEC-2025,537839,131.15,131.35,-0.0015,0.0319,0.0318,0.6075
17-DEC-2025,537840,55.41,58.32,-0.0512,0.0312,0.0313,0.5980
17-DEC-2025,537985,24.14,23.94,0.0083,0.0329,0.0328,0.6266
17-DEC-2025,538081,6.21,6.40,-0.0301,0.0389,0.0389,0.7432
17-DEC-2025,538092,113.40,110.15,0.0291,0.0325,0.0325,0.6209
17-DEC-2025,538212,0.39,0.39,0.0000,0.0325,0.0324,0.6190
17-DEC-2025,538273,39.39,39.40,-0.0003,0.0419,0.0418,0.7986
17-DEC-2025,538382,135.50,135.50,0.0000,0.0284,0.0283,0.5407
17-DEC-2025,538395,87.75,91.69,-0.0439,0.0290,0.0291,0.5560
17-DEC-2025,538401,121.75,124.65,-0.0235,0.0349,0.0348,0.6649
17-DEC-2025,538422,0.48,0.50,-0.0408,0.0323,0.0323,0.6171
17-DEC-2025,538451,7.08,7.45,-0.0509,0.1005,0.1003,1.9162
17-DEC-2025,538464,4.08,4.31,-0.0548,0.0469,0.0469,0.8960
17-DEC-2025,538465,13.99,14.87,-0.0610,0.0374,0.0375,0.7164
17-DEC-2025,538476,29.31,28.72,0.0203,0.0381,0.0380,0.7260
17-DEC-2025,538520,2.28,2.39,-0.0471,0.0214,0.0216,0.4127
17-DEC-2025,538521,101.00,101.50,-0.0049,0.0335,0.0334,0.6381
17-DEC-2025,538539,9.81,10.29,-0.0478,0.0323,0.0324,0.6190
17-DEC-2025,538540,10.75,10.96,-0.0193,0.0335,0.0334,0.6381
17-DEC-2025,538546,107.10,108.05,-0.0088,0.0299,0.0298,0.5693
17-DEC-2025,538556,93.56,93.50,0.0006,0.0261,0.0260,0.4967
17-DEC-2025,538563,170.60,167.30,0.0195,0.0164,0.0165,0.3152
17-DEC-2025,538564,353.70,353.05,0.0018,0.0272,0.0271,0.5177
17-DEC-2025,538565,110.00,111.65,-0.0149,0.0269,0.0269,0.5139
17-DEC-2025,538568,39.88,39.88,0.0000,0.0323,0.0322,0.6152
17-DEC-2025,538569,1.37,1.42,-0.0358,0.0388,0.0388,0.7413
17-DEC-2025,538596,4.60,4.83,-0.0488,0.0344,0.0345,0.6591
17-DEC-2025,538597,7.60,7.54,0.0079,0.0274,0.0273,0.5216
17-DEC-2025,538598,27.73,27.71,0.0007,0.0314,0.0313,0.5980
17-DEC-2025,538607,1.11,1.11,0.0000,0.0315,0.0315,0.6018
17-DEC-2025,538609,55.73,55.46,0.0049,0.0368,0.0367,0.7012
17-DEC-2025,538610,1.66,1.67,-0.0060,0.0308,0.0308,0.5884
17-DEC-2025,538611,54.20,54.20,0.0000,0.0282,0.0282,0.5388
17-DEC-2025,538634,181.60,179.10,0.0139,0.0311,0.0310,0.5923
17-DEC-2025,538646,45.65,47.50,-0.0397,0.0306,0.0306,0.5846
17-DEC-2025,538647,38.06,39.80,-0.0447,0.0311,0.0312,0.5961
17-DEC-2025,538652,3.81,3.81,0.0000,0.0005,0.0005,0.0096
17-DEC-2025,538668,568.00,571.25,-0.0057,0.0254,0.0253,0.4834
17-DEC-2025,538674,7.62,8.02,-0.0512,0.0342,0.0343,0.6553
17-DEC-2025,538683,967.03,969.27,-0.0023,0.0066,0.0065,0.1242
17-DEC-2025,538706,8.71,8.76,-0.0057,0.0263,0.0263,0.5025
17-DEC-2025,538707,36.83,36.78,0.0014,0.0373,0.0373,0.7126
17-DEC-2025,538708,6.98,7.13,-0.0213,0.0337,0.0337,0.6438
17-DEC-2025,538713,190.00,193.25,-0.0170,0.0357,0.0356,0.6801
17-DEC-2025,538714,31.04,30.25,0.0258,0.0316,0.0316,0.6037
17-DEC-2025,538715,367.25,371.00,-0.0102,0.0306,0.0306,0.5846
