MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,APOLLOTYRE,APOLLO TYRES LTD,       511.00,       511.00,       511.00,       498.10,       499.30,                199896674.85,398588,N, ,20993,       550.45,       370.90
N,EQ,APOLSINHOT,APOLLO SINDOORI HOTEL LTD,      1205.70,      1205.70,      1250.00,      1187.20,      1204.50,                   930446.50,774,N, ,55,      1845.00,      1160.00
N,SM,APRAMEYA,APRAMEYA ENGINEERING LTD,       320.35,       325.00,       327.00,       314.00,       324.20,                  4831850.00,15000,N, ,24,       360.00,        86.50
N,SM,APS,AUSTRALIAN PREM SOLAR I L,       375.85,       378.60,       381.50,       375.30,       375.60,                  5097800.00,13500,N, ,52,       654.00,       345.00
N,EQ,APTECHT,APTECH LIMITED,        98.76,        98.27,       104.67,        96.68,        97.64,                 42457453.92,425088,N, ,5815,       202.42,        96.00
N,EQ,APTUS,APTUS VALUE HSG FIN I LTD,       289.40,       290.80,       290.80,       283.15,       284.95,                232482719.15,810512,N, ,14134,       364.00,       267.95
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        73.90,        74.95,        74.95,        74.95,        74.95,                   149900.00,2000,N, ,1,        92.95,        63.00
N,EQ,ARCHIDPLY,ARCHIDPLY IND. LTD,        94.54,        95.97,        95.97,        91.00,        91.42,                  2948827.54,31882,N, ,112,       132.00,        79.50
N,EQ,ARCHIES,ARCHIES LTD,        18.40,        18.32,        18.79,        18.30,        18.42,                   123346.34,6682,N, ,83,        26.59,        14.72
N,SM,ARCIIL,ARC INSULATION & INSU LTD,        73.50,        70.00,        70.00,        70.00,        70.00,                   140000.00,2000,N, ,2,       145.00,        65.10
N,EQ,ARE&M,AMARA RAJA ENERGY MOB LTD,       921.65,       922.00,       928.20,       920.80,       925.15,                149027408.05,161202,N, ,10894,      1310.50,       832.30
N,EQ,ARENTERP,RAJDARSHAN INDUSTRIES LTD,        48.10,        48.00,        48.01,        47.00,        47.30,                    15458.40,326,N, ,16,        70.80,        37.17
N,EQ,ARIES,ARIES AGRO LTD.,       328.25,       326.60,       328.25,       321.30,       324.15,                  7983225.20,24603,N, ,898,       459.90,       220.11
N,EQ,ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,        92.12,        92.35,        92.40,        90.76,        91.19,                 12712054.82,138777,N, ,1632,       120.00,        58.15
N,EQ,ARIHANTSUP,ARIHANT SUPERSTRUCT LTD,       313.35,       313.50,       316.15,       308.30,       311.85,                 14043644.15,44928,N, ,975,       553.60,       307.15
N,EQ,ARISINFRA,ARISINFRA SOLUTIONS LTD,       124.38,       125.01,       126.00,       122.00,       123.66,                 52212795.78,422744,N, ,2719,       208.50,       118.50
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,       120.75,       126.00,       126.00,       117.20,       125.90,                   988080.00,8000,N, ,9,       152.90,        84.55
N,EQ,ARKADE,ARKADE DEVELOPERS LIMITED,       132.96,       133.70,       136.08,       132.96,       134.40,                103888643.49,773318,N, ,10606,       213.69,       130.56
N,EQ,ARMANFIN,ARMAN FIN SERV LTD,      1518.10,      1505.10,      1619.80,      1483.20,      1573.20,                107905926.10,70170,N, ,8280,      1834.60,      1109.95
N,EQ,AROGRANITE,ARO GRANITE IND. LTD.,        30.65,        30.98,        32.00,        29.80,        30.03,                   767113.40,24832,N, ,300,        51.47,        27.61
N,EQ,ARROWGREEN,ARROW GREENTECH LIMITED,       537.00,       534.00,       534.00,       517.00,       518.10,                  2876997.15,5517,N, ,776,       877.95,       484.20
N,EQ,ARSSBL,ANAND RATHI SH N STK BR L,       591.90,       589.30,       591.45,       565.00,       569.45,                288324907.95,502189,N, ,12969,       794.85,       431.00
N,EQ,ARTEMISMED,ARTEMIS MED SERVICE LTD,       283.80,       281.50,       282.95,       277.05,       277.95,                 29591783.10,105961,N, ,3326,       350.00,       207.71
N,EQ,ARTNIRMAN,ART NIRMAN LIMITED,        50.08,        52.50,        52.58,        50.08,        50.21,                   328068.22,6494,N, ,67,        72.50,        39.68
N,SM,ARUNAYA,ARUNAYA ORGANICS LIMITED,        17.70,        17.60,        17.70,        17.50,        17.55,                   600500.00,34000,N, ,5,        46.50,        17.50
N,EQ,ARVEE,ARVEE LABORATORIES I LTD,       175.43,       185.00,       210.51,       182.40,       210.51,                 25267350.92,121962,N, ,1831,       236.00,       126.54
N,EQ,ARVIND,ARVIND LIMITED,       317.50,       317.00,       319.40,       313.45,       315.05,                 31989977.25,101194,N, ,6015,       450.00,       274.80
N,EQ,ARVINDFASN,ARVIND FASHIONS LIMITED,       513.30,       514.90,       517.50,       504.55,       506.95,                 93842587.60,183505,N, ,13974,       579.00,       320.20
N,SM,ARVINDPORT,ARVIND PORT AND INFRA LTD,        44.35,        42.75,        42.95,        42.15,        42.15,                  2224875.00,52500,N, ,35,        99.70,        41.25
N,EQ,ARVSMART,ARVIND SMARTSPACES LTD,       605.35,       602.30,       604.70,       590.10,       600.45,                 19906042.85,33349,N, ,3181,       992.75,       568.35
N,EQ,ASAHIINDIA,ASAHI INDIA GLASS LIMITED,       990.50,       991.90,      1009.60,       990.10,       993.70,                 67317912.10,67341,N, ,8263,      1074.00,       576.80
N,EQ,ASAHISONG,ASAHI SONGWON COLOR LTD,       311.75,       332.95,       338.60,       285.95,       289.55,                 90550133.80,288080,N, ,8792,       491.95,       243.95
N,EQ,ASAL,AUTOMOTIVE STAMPINGS & AS,       493.10,       490.50,       493.50,       478.20,       481.45,                  9417696.95,19419,N, ,1757,       750.00,       395.50
N,EQ,ASALCBR,ASSO ALCOHOLS & BREW LTD,       961.10,       961.10,       961.10,       946.00,       950.95,                 11946942.35,12569,N, ,1478,      1496.00,       915.10
N,SM,ASHALOG,ASHAPURA LOGISTICS LTD,        68.00,        69.40,        69.40,        69.40,        69.40,                    69400.00,1000,N, ,1,       102.95,        60.00
N,EQ,ASHAPURMIN,ASHAPURA MINECHEM LTD,       751.00,       748.00,       766.75,       744.00,       747.80,                472083016.00,626118,N, ,19729,       767.00,       301.60
N,EQ,ASHIANA,ASHIANA HOUSING LTD,       287.30,       287.30,       296.60,       283.80,       291.75,                  8983531.95,31051,N, ,1985,       395.70,       247.80
N,EQ,ASHIMASYN,ASHIMA LTD,        17.86,        17.80,        17.99,        17.50,        17.53,                  1604074.68,90406,N, ,434,        37.24,        16.25
N,EQ,ASHOKA,ASHOKA BUILDCON LTD,       175.52,       175.00,       175.43,       169.76,       170.53,                 90266036.72,524519,N, ,11587,       319.00,       159.23
N,EQ,ASHOKAMET,ASHOKA METCAST LIMITED,        15.32,        15.12,        15.75,        15.11,        15.32,                   133466.69,8697,N, ,105,        24.80,        14.86
N,EQ,ASHOKLEY,ASHOK LEYLAND LTD,       167.75,       167.50,       167.50,       165.07,       166.14,               1266422683.55,7630563,N, ,61129,       254.40,       114.96
N,EQ,ASIANENE,ASIAN ENERGY SERVICES LTD,       282.10,       282.10,       288.00,       280.00,       281.65,                 15967746.05,56437,N, ,1720,       418.00,       215.00
N,EQ,ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,       320.30,       326.05,       328.10,       318.90,       324.85,                  4291908.55,13217,N, ,786,       419.50,       190.04
N,EQ,ASIANTILES,ASIAN GRANITO IND. LTD.,        62.73,        63.20,        65.00,        62.51,        64.39,                168824237.07,2627052,N, ,4301,        74.44,        39.15
N,EQ,ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,       464.60,       464.00,       473.80,       458.30,       470.70,                 44808048.65,96054,N, ,5734,       578.50,       333.30
N,EQ,ASMS,BARTRONICS INDIA LIMITED,        12.09,        11.87,        12.36,        11.70,        12.00,                  1875816.31,158013,N, ,743,        24.74,        11.00
N,EQ,ASPINWALL,ASPINWALL & CO LTD,       235.00,       232.65,       235.00,       229.95,       230.01,                   381747.68,1654,N, ,35,       345.90,       218.00
N,SM,ASPIRE,ASPIRE & INNOVATIVE ADV L,        19.30,        19.00,        19.00,        19.00,        19.00,                    76000.00,4000,N, ,2,        47.45,        16.30
N,EQ,ASTEC,ASTEC LIFESCIENCES LTD,       720.15,       726.95,       728.00,       700.00,       717.70,                133309866.75,187355,N, ,6792,      1263.85,       607.05
N,EQ,ASTERDM,ASTER DM HEALTHCARE LTD.,       605.55,       606.00,       613.85,       603.70,       608.45,                190230478.05,313094,N, ,20915,       732.20,       387.10
N,EQ,ASTRAL,ASTRAL LIMITED,      1462.90,      1464.90,      1464.90,      1425.00,      1428.90,                513582549.50,357425,N, ,23727,      1864.50,      1232.30
N,EQ,ASTRAMICRO,ASTRA MICROWAVE LTD,       886.55,       885.90,       903.60,       882.45,       891.85,                146348008.70,163718,N, ,11233,      1195.90,       584.20
N,EQ,ASTRAZEN,ASTRAZENECA PHARMA IND LT,      9016.50,      8986.00,      9078.00,      8984.50,      9007.00,                 13842547.50,1534,N, ,908,     10691.00,      6312.75
N,EQ,ASTRON,ASTRON PAPER BORD MIL LTD,         6.08,         6.08,         6.19,         6.01,         6.05,                   150995.63,24820,N, ,114,        24.00,         5.86
N,EQ,ATALREAL,ATAL REALTECH LIMITED,        25.12,        25.25,        25.49,        24.98,        25.25,                 99383658.13,3937005,N, ,2412,        25.88,        11.15
N,EQ,ATAM,ATAM VALVES LIMITED,        82.15,        82.16,        84.15,        81.60,        82.50,                   506068.33,6096,N, ,274,       148.00,        76.98
N,SM,ATCENERGY,ATC ENERGIES SYSTEM LTD,        38.55,        38.75,        38.75,        38.05,        38.05,                   509520.00,13200,N, ,7,       115.35,        37.25
N,EQ,ATGL,ADANI TOTAL GAS LIMITED,       586.90,       586.80,       590.00,       580.30,       584.65,                135900266.45,232805,N, ,10246,       798.00,       532.60
N,EQ,ATHERENERG,ATHER ENERGY LIMITED,       676.05,       676.05,       687.20,       657.25,       660.80,                871691776.65,1298953,N, ,34780,       790.00,       288.15
N,EQ,ATL,ALLCARGO TERMINALS LTD,        26.65,        26.55,        27.70,        26.55,        26.84,                  5007222.76,186014,N, ,1023,        42.98,        21.21
N,EQ,ATLANTAELE,ATLANTA ELECTRICALS LTD,       911.40,       903.00,       936.00,       899.05,       930.80,                 62285309.45,67508,N, ,3987,      1097.85,       782.10
N,EQ,ATLASCYCLE,ATLAS CYCLE (HARYANA) LTD,        92.90,        92.00,        92.00,        88.23,        91.07,                   287460.01,3169,N, ,122,       123.61,        88.00
N,E1,ATLPP,ATL RE.0.50 PPD UP,         9.89,         9.89,        11.86,         9.89,        10.93,                   563215.16,51702,N, ,278,        11.86,         9.89
N,SM,ATMASTCO,ATMASTCO LIMITED,       140.95,       141.00,       143.50,       138.00,       141.35,                  5956760.00,42400,N, ,68,       300.80,       138.00
N,EQ,ATUL,ATUL LTD,      5759.50,      5750.00,      5899.00,      5687.00,      5876.00,                184287231.50,31612,N, ,8611,      7788.00,      4752.00
N,EQ,ATULAUTO,ATUL AUTO LIMITED,       434.15,       434.20,       435.65,       427.15,       429.85,                 15175295.35,35166,N, ,1889,       633.75,       412.65
N,EQ,AUBANK,AU SMALL FINANCE BANK LTD,       980.60,       981.00,       998.20,       979.40,       990.30,               3555670364.65,3583750,N, ,57664,      1007.25,       478.35
N,EQ,AURIGROW,AURI GROW INDIA LIMITED,         0.83,         0.87,         0.87,         0.86,         0.86,                 71987012.59,82775029,N, ,12899,         1.41,         0.45
N,EQ,AURIONPRO,AURIONPRO SOLN LTD,      1117.30,      1112.30,      1157.80,      1096.10,      1102.30,                200524863.80,178294,N, ,18860,      1923.75,      1005.90
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,        39.00,        40.00,        41.00,        39.20,        41.00,                   255120.00,6400,N, ,4,        89.10,        35.75
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,      1178.10,      1172.50,      1196.80,      1172.50,      1193.00,                875619132.80,736879,N, ,26927,      1356.20,      1010.00
N,EQ,AURUM,AURUM PROPTECH LIMITED,       175.84,       176.00,       181.60,       175.01,       179.16,                 22610764.32,126587,N, ,2293,       264.80,       144.40
N,SM,AUSL,ADITYA ULTRA STEEL LTD,        27.00,        26.05,        26.10,        25.65,        25.85,                   518500.00,20000,N, ,10,        54.50,        23.65
N,EQ,AUSOMENT,AUSOM ENTERPRISE LIMITED,       107.69,       106.10,       113.80,       106.10,       108.13,                  1289352.14,11705,N, ,922,       127.34,        72.80
N,EQ,AUTOAXLES,AUTOMOTIVE AXLES LIMITED,      1817.80,      1808.70,      1831.20,      1794.00,      1826.90,                 42176673.00,23259,N, ,3396,      1982.20,      1520.00
N,EQ,AUTOIND,AUTOLINE INDUSTRIES LTD,        75.42,        75.50,        77.89,        73.73,        77.29,                 18357016.48,240741,N, ,2565,       124.60,        62.81
N,EQ,AVADHSUGAR,AVADH SUG & ENERGY LTD,       391.55,       394.90,       395.00,       389.65,       393.60,                 14304290.05,36435,N, ,1196,       584.25,       341.55
N,EQ,AVALON,AVALON TECHNOLOGIES LTD,       852.15,       852.05,       861.90,       840.05,       850.35,                 81745754.90,96060,N, ,8041,      1318.00,       598.00
N,EQ,AVANTEL,AVANTEL LIMITED,       149.72,       149.60,       150.00,       145.61,       146.67,                104137291.66,704093,N, ,7886,       215.00,       100.10
N,EQ,AVANTIFEED,AVANTI FEEDS LIMITED,       827.95,       827.90,       863.95,       823.55,       854.15,               1358084027.50,1596251,N, ,64506,       964.20,       572.00
N,EQ,AVG,AVG LOGISTICS LIMITED,       181.12,       185.44,       196.95,       180.38,       195.10,                 24136849.76,125304,N, ,3515,       424.90,       156.81
N,SM,AVIANSH,AVI ANSH TEXTILE LIMITED,       115.90,       116.00,       116.50,       115.00,       115.50,                   694000.00,6000,N, ,4,       122.00,        93.80
N,EQ,AVL,ADITYA VISION LIMITED,       507.05,       505.55,       509.60,       492.30,       495.95,                 57812776.35,115205,N, ,15248,       598.70,       327.60
N,EQ,AVONMORE,AVONMORE CAP&MGT SERV LTD,        15.97,        15.90,        15.97,        15.10,        15.22,                  4546107.20,293504,N, ,1226,        29.95,        14.18
N,SM,AVPINFRA,AVP INFRACON LIMITED,       123.35,       123.00,       125.95,       120.00,       120.50,                  4978960.00,40800,N, ,40,       264.30,       118.45
N,EQ,AVROIND,AVRO INDIA LIMITED,       115.06,       115.57,       116.16,       113.21,       113.78,                   675612.39,5917,N, ,225,       230.52,       101.35
N,EQ,AVTNPL,AVT NATURAL PRODUCTS LTD,        67.71,        67.00,        69.67,        66.63,        67.59,                  4134458.93,60804,N, ,633,        83.80,        51.41
N,EQ,AWFIS,AWFIS SPACE SOLUTIONS LTD,       517.05,       517.05,       536.45,       513.80,       523.25,                104718933.05,198506,N, ,8160,       786.95,       472.55
N,EQ,AWHCL,ANTONY WASTE HDG CELL LTD,       430.75,       431.00,       439.75,       425.00,       435.40,                 20184469.95,46680,N, ,3468,       696.65,       408.05
N,EQ,AWL,AWL AGRI BUSINESS LIMITED,       243.10,       243.05,       243.75,       240.15,       241.45,                206642247.10,857143,N, ,20938,       337.05,       231.55
N,EQ,AYMSYNTEX,AYM SYNTEX LIMITED,       164.76,       173.99,       173.99,       163.00,       164.75,                  2258199.37,13574,N, ,1500,       310.00,       145.01
N,EQ,AZAD,AZAD ENGINEERING LIMITED,      1597.00,      1590.00,      1599.60,      1574.30,      1580.50,                 84939808.40,53700,N, ,6193,      1929.80,      1159.45
N,SM,BABAFP,BABA FOOD PROCESSING,        31.70,        31.70,        31.70,        31.70,        31.70,                    50720.00,1600,N, ,1,        63.50,        29.55
N,SM,BAGDIGITAL,B.A.G.CONVERGENCE LIMITED,       121.25,       121.25,       123.50,       121.25,       123.50,                  1771200.00,14400,N, ,2,       137.00,        95.75
N,EQ,BAGFILMS,B.A.G FILMS AND MEDIA LTD,         6.45,         6.45,         6.59,         6.36,         6.41,                   467927.14,72636,N, ,159,        12.15,         5.31
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       629.55,       640.00,       640.00,       620.05,       623.40,                 18702018.75,29625,N, ,73,       649.90,       328.10
N,EQ,BAIDFIN,BAID FINSERV LIMITED,        11.72,        11.72,        11.82,        11.03,        11.10,                  2219245.49,196521,N, ,851,        17.90,         9.10
N,EQ,BAJAJCON,BAJAJ CONSUMER CARE LTD,       255.00,       255.00,       255.40,       251.10,       253.35,                 57590825.00,227632,N, ,4028,       310.00,       151.00
N,EQ,BAJAJELEC,BAJAJ ELECT.LTD,       478.00,       478.50,       482.30,       476.25,       479.00,                 41093699.75,85826,N, ,5324,       825.95,       458.15
N,EQ,BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,       410.95,       415.00,       415.00,       400.05,       401.10,                 46654123.70,115110,N, ,2569,       745.00,       399.45
N,EQ,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,        18.74,        18.64,        18.87,        18.50,        18.56,                 59883040.53,3212174,N, ,8501,        33.74,        16.50
N,EQ,BAJAJINDEF,INDEF MANUFACTURING LTD,       318.65,       329.00,       333.00,       318.00,       320.05,                  4804985.35,14908,N, ,423,       580.25,       199.24
N,EQ,BAJEL,BAJEL PROJECTS LIMITED,       166.60,       167.00,       168.00,       163.11,       166.93,                 15529976.21,93396,N, ,1609,       307.80,       146.41
N,EQ,BALAJEE,SHREE TIRUPATI BALAJEE L,        38.87,        39.20,        39.82,        38.35,        38.99,                 17513045.36,449929,N, ,604,        77.79,        38.16
N,SM,BALAJIPHOS,BALAJI PHOSPHATES LIMITED,       145.00,       145.00,       145.40,       144.10,       145.00,                  1449250.00,10000,N, ,8,       184.70,        72.60
N,EQ,BALAJITELE,BALAJI TELEFILMS LIMITED.,       106.10,       105.85,       105.85,       101.90,       103.32,                 13643905.54,132108,N, ,2020,       141.32,        49.02
N,EQ,BALAMINES,BALAJI AMINES LIMITED,      1107.60,      1109.80,      1109.80,      1090.00,      1092.00,                 30473991.50,27823,N, ,2736,      2025.00,      1080.00
N,EQ,BALAXI,BALAXI PHARMA LTD,        28.71,        28.86,        29.26,        28.51,        28.82,                  1773032.54,61546,N, ,839,        84.00,        28.41
N,EQ,BALKRISHNA,BALKRISHNA PAPER MILLS L,        20.07,        20.49,        20.49,        20.00,        20.04,                    55623.53,2773,N, ,30,        27.19,        16.20
N,EQ,BALKRISIND,BALKRISHNA IND. LTD,      2377.10,      2373.00,      2418.80,      2370.00,      2396.60,                236045720.40,98368,N, ,16096,      2928.00,      2152.05
N,EQ,BALMLAWRIE,BALMER LAWRIE & CO LTD,       176.18,       176.18,       177.04,       172.10,       173.07,                 32078378.06,184233,N, ,3627,       238.20,       146.60
N,EQ,BALPHARMA,BAL PHARMA LTD.,        73.48,        73.00,        75.09,        72.25,        73.71,                   334042.10,4524,N, ,182,       132.00,        70.05
N,EQ,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,       443.50,       442.10,       445.50,       439.50,       440.30,                 56887187.75,128864,N, ,5215,       627.80,       407.80
N,EQ,BALUFORGE,BALU FORGE INDUSTRIES LTD,       651.30,       650.00,       655.55,       623.70,       627.45,                441598421.25,684667,N, ,12346,       867.70,       428.40
N,EQ,BANARBEADS,BANARAS BEADS LTD,       129.33,       129.30,       132.50,       127.40,       128.83,                   498391.20,3835,N, ,808,       164.70,        97.00
N,EQ,BANARISUG,BANNARI AMMAN SUGARS LTD,      3600.30,      3614.90,      3625.50,      3580.00,      3601.80,                  1326892.20,368,N, ,65,      4444.00,      3000.30
N,EQ,BANCOINDIA,BANCO PRODUCTS (I) LTD,       707.20,       703.00,       711.00,       691.00,       695.55,                105290760.35,150652,N, ,9473,      1124.55,       297.50
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       149.49,       150.05,       150.38,       147.05,       147.84,                685356132.17,4610967,N, ,19302,       192.48,       128.16
N,EQ,BANG,BANG OVERSEAS LTD.,        48.50,        49.88,        49.88,        48.27,        48.86,                   376987.88,7709,N, ,171,        90.83,        42.77
N,EQ,BANKA,BANKA BIOLOO LIMITED,        68.85,        68.03,        69.87,        67.95,        68.03,                   160709.69,2353,N, ,84,       112.80,        56.99
N,EQ,BANKINDIA,BANK OF INDIA,       139.38,       139.38,       142.80,       139.10,       141.96,                912101784.70,6426422,N, ,36330,       151.43,        90.05
N,EQ,BANSALWIRE,BANSAL WIRE INDUSTRIES L,       313.60,       317.95,       317.95,       312.60,       313.75,                  8490318.75,27038,N, ,1041,       473.45,       299.00
N,EQ,BANSWRAS,BANSWARA SYNTEX LIMITED,       113.39,       113.63,       114.89,       112.65,       113.20,                   697097.40,6148,N, ,413,       178.80,       109.63
N,SM,BARFLEX,BARFLEX POLYFILMS LIMITED,        76.00,        76.30,        76.30,        76.00,        76.00,                   304600.00,4000,N, ,2,        82.40,        41.15
N,EQ,BASF,BASF INDIA LTD,      3896.20,      3909.00,      3909.00,      3820.00,      3830.30,                 46725800.80,12142,N, ,3218,      5950.00,      3820.00
N,SM,BASILIC,BASILIC FLY STUDIO LTD,       319.40,       325.00,       329.45,       316.80,       317.65,                  5187915.00,16200,N, ,40,       509.80,       223.15
N,EQ,BASML,BANNARI AM SPIN MILL LTD.,        27.12,        27.10,        27.49,        26.51,        26.75,                  1479102.81,54971,N, ,719,        59.95,        24.90
N,EQ,BATAINDIA,BATA INDIA LTD,       948.90,       950.00,       950.00,       937.00,       939.30,                 78903813.65,83946,N, ,6736,      1479.00,       937.00
N,SM,BAWEJA,BAWEJA STUDIOS LIMITED,        38.00,        38.00,        39.05,        38.00,        39.05,                    61640.00,1600,N, ,2,        79.00,        37.60
N,EQ,BAYERCROP,BAYER CROPSCIENCE LTD,      4374.90,      4375.00,      4399.00,      4330.00,      4349.30,                 43983980.50,10076,N, ,2720,      6511.00,      4217.45
N,EQ,BBL,BHARAT BIJLEE LTD,      2804.30,      2803.00,      2824.00,      2740.00,      2751.00,                 25602589.50,9254,N, ,2220,      3928.95,      2350.00
N,EQ,BBOX,BLACK BOX LIMITED,       510.55,       508.00,       515.00,       493.25,       500.95,                 89302206.20,177917,N, ,7818,       707.00,       320.85
N,EQ,BBTC,BOMBAY BURMAH TRADING COR,      1865.10,      1865.10,      1899.70,      1865.10,      1890.00,                106465488.90,56379,N, ,8697,      2416.85,      1607.05
N,EQ,BBTCL,B&B TRIPLEWALL CONT LTD,       195.55,       194.58,       202.74,       191.51,       195.11,                  1672015.65,8443,N, ,178,       229.35,       120.60
N,EQ,BCG,BRIGHTCOM GROUP LIMITED,        11.00,        11.39,        11.39,        10.77,        10.81,                 49924822.02,4561750,N, ,7465,        15.11,        10.77
N,EQ,BCLIND,BCL INDUSTRIES LIMITED,        31.32,        31.35,        31.60,        31.14,        31.41,                  9291966.68,295930,N, ,1708,        54.75,        30.41
N,EQ,BDL,BHARAT DYNAMICS LIMITED,      1355.60,      1359.00,      1359.00,      1320.10,      1324.30,               1422574894.20,1065262,N, ,42685,      2096.60,       907.00
N,EQ,BEARDSELL,BEARDSELL LIMITED,        30.03,        30.50,        30.50,        28.40,        29.50,                  1396732.77,46913,N, ,1397,        43.24,        23.00
N,EQ,BECTORFOOD,MRS BECTORS FOOD SPE LTD,       257.50,       255.90,       256.80,       248.10,       250.50,                166057601.00,661567,N, ,16906,      1815.50,       248.10
N,EQ,BEDMUTHA,BEDMUTHA INDUST LTD,       103.93,       103.95,       108.00,       100.00,       106.09,                  2154497.57,20885,N, ,340,       216.79,        95.00
N,EQ,BELLACASA,BELLA CASA FASH AND RET L,       390.70,       393.05,       394.40,       376.95,       380.40,                  3222209.10,8428,N, ,574,       497.35,       358.65
N,EQ,BELRISE,BELRISE INDUSTRIES LTD,       157.70,       157.50,       159.45,       155.70,       157.50,                488650794.28,3110944,N, ,16898,       172.68,        89.15
N,EQ,BEML,BEML LIMITED,      1706.90,      1710.60,      1713.90,      1675.70,      1684.80,                215466880.90,127146,N, ,11936,      4874.80,      1601.00
N,EQ,BEPL,BHANSALI ENG. POLYMERS LT,        88.49,        88.01,        88.74,        87.36,        87.80,                 25871648.96,293734,N, ,2748,       157.68,        87.36
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       540.05,       540.05,       542.50,       534.20,       538.90,                 68862383.05,128096,N, ,9022,       605.00,       437.75
N,EQ,BESTAGRO,BEST AGROLIFE LIMITED,       410.25,       408.95,       420.00,       390.80,       398.30,                385045496.60,943922,N, ,13617,       661.45,       244.15
N,EQ,BETA,BETA DRUGS LIMITED,      1606.90,      1656.00,      1656.00,      1596.00,      1601.20,                  2889942.30,1784,N, ,331,      2210.95,      1501.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       124.70,       122.00,       122.60,       122.00,       122.60,                   305300.00,2500,N, ,5,       295.00,       110.40
N,EQ,BFINVEST,BF INVESTMENT LIMITED,       412.80,       411.20,       418.00,       409.40,       411.95,                  3809199.45,9220,N, ,985,       753.95,       394.55
N,SM,BHADORA,BHADORA INDUSTRIES LTD,        82.00,        78.00,        78.00,        78.00,        78.00,                    93600.00,1200,N, ,1,       128.85,        71.05
N,EQ,BHAGCHEM,BHAGIRADHA CHEM & INDS L,       230.17,       232.00,       232.00,       226.00,       228.01,                  6000381.62,26363,N, ,789,       343.35,       225.00
N,EQ,BHAGERIA,BHAGERIA INDUSTRIES LTD,       179.32,       179.70,       183.19,       174.50,       176.75,                 17608337.10,98631,N, ,2664,       244.60,       132.00
N,EQ,BHANDARI,BHANDARI HOSIERY EXP LTD,         4.08,         4.08,         4.10,         4.02,         4.04,                   519866.52,128247,N, ,292,         8.15,         3.90
N,EQ,BHARATFORG,BHARAT FORGE LTD,      1417.40,      1415.00,      1419.40,      1400.50,      1413.30,                398676724.70,282655,N, ,11635,      1460.20,       919.10
N,EQ,BHARATRAS,BHARAT RASAYAN LTD,      2405.00,      2405.00,      2413.00,      2301.00,      2314.00,                 76779963.00,32904,N, ,4180,     12000.00,      2301.00
N,EQ,BHARATSE,BHARAT SEATS LIMITED,       177.02,       177.02,       179.02,       170.60,       171.25,                  7084329.59,40918,N, ,1010,       239.45,        69.84
N,EQ,BHARATWIRE,BHARAT WIRE ROPES LTD.,       181.35,       180.00,       181.99,       173.56,       175.00,                 21672980.27,122853,N, ,3133,       248.70,       122.23
N,EQ,BHARTIHEXA,BHARTI HEXACOM LIMITED,      1743.60,      1748.90,      1765.00,      1718.40,      1761.90,                254365332.90,145813,N, ,16346,      2052.90,      1234.00
N,EQ,BHEL,BHEL,       279.35,       278.50,       280.65,       275.65,       277.85,                869440835.05,3130658,N, ,29587,       295.25,       176.00
N,EQ,BIGBLOC,BIGBLOC CONSTRUCTION LTD,        73.43,        74.99,        74.99,        70.10,        71.42,                 46246392.16,637612,N, ,6069,       113.97,        48.25
N,EQ,BIKAJI,BIKAJI FOODS INTERN LTD,       747.00,       744.00,       748.05,       738.00,       742.35,                 82362102.25,110931,N, ,9492,       820.00,       558.80
N,EQ,BIL,BHARTIYA INTERNATIONAL,       747.80,       740.00,       765.00,       740.00,       753.50,                  2024883.35,2694,N, ,587,       984.75,       444.00
N,EQ,BIOCON,BIOCON LIMITED.,       384.90,       385.00,       388.70,       383.75,       386.10,                509562016.40,1318360,N, ,23477,       424.95,       291.00
N,EQ,BIOFILCHEM,BIOFIL CHEM & PHARMA LTD,        34.44,        34.83,        34.83,        33.50,        33.81,                   179985.18,5327,N, ,155,        67.69,        32.60
N,RR,BIRET,BROOKFIELD INDIA RET,       329.90,       330.70,       331.81,       327.44,       330.46,                285945363.22,869934,N, ,20224,       355.38,       270.87
N,EQ,BIRLACABLE,BIRLA CABLE LIMITED,       133.78,       133.78,       136.00,       133.78,       134.23,                  1939837.21,14369,N, ,969,       234.53,       125.35
