,17-Dec-2025
The Nifty witnessed an intraday movement of about 158.8 points.The closing index was 0.16 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 85179.75
, Traded Quantity (in Lakhs), 40759.53
, Number of Trades, 28077055
, Total Market Capitalisation (Rs. Crores), 46381903.84

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,JUBLINGREA,EQ,       691.35,                 52780820.55,76148
,JUBLPHARMA,EQ,      1046.10,                 45740119.80,43461
,JUNIORBEES,EQ,       732.54,                156284567.06,212889
,JUNIPER,EQ,       258.55,                 45706457.78,175005
,JUSTDIAL,EQ,       706.50,                 52514594.45,73936
,JWL,EQ,       257.70,                117062704.70,451671
,JYOTHYLAB,EQ,       287.50,                 43866291.45,153529
,JYOTICNC,EQ,       935.80,                134448495.40,142433
,JYOTIGLOBL,SM,        50.00,                   200000.00,4000
,JYOTISTRUC,EQ,         9.95,                140222887.78,13978648
,K2INFRA,SM,        62.00,                   295770.00,4800
,KABRAEXTRU,EQ,       220.30,                  2918958.16,13219
,KAJARIACER,EQ,      1085.40,                 90611394.80,83336
,KAKATCEM,EQ,       131.64,                   568611.90,4213
,KALAMANDIR,EQ,       148.77,                 58559736.85,391610
,KALANA,SM,        24.95,                   598400.00,24000
,KALPATARU,EQ,       334.60,                 15629877.80,46429
,KALYANIFRG,EQ,       663.80,                   306874.80,470
,KALYANKJIL,EQ,       474.85,               1281098944.95,2702149
,KAMATHOTEL,EQ,       230.19,                 23964150.08,104332
,KAMDHENU,EQ,        23.35,                 39885558.18,1676149
,KAMOPAINTS,EQ,         6.53,                  1829974.30,279567
,KANANIIND,EQ,         1.65,                   312422.32,185217
,KANDARP,ST,       129.95,                  1671750.00,13000
,KANORICHEM,EQ,        75.42,                  3940215.21,51334
,KANPRPLA,EQ,       194.66,                   759968.73,3889
,KANSAINER,EQ,       222.07,                 21899073.80,98407
,KAPSTON,EQ,       297.00,                  4115983.60,13849
,KARMAENG,EQ,        50.65,                   282752.63,5407
,KARNIKA,ST,       117.60,                  2820350.00,24000
,KARURVYSYA,EQ,       250.13,                459369615.92,1842879
,KATARIA,SM,        90.00,                   378720.00,4200
,KAUSHALYA,EQ,       899.25,                  1312298.60,1454
,KAVDEFENCE,BE,        71.75,                  1567424.96,21668
,KAYA,EQ,       335.55,                 24525144.25,73888
,KAYNES,EQ,      4093.50,              11081237040.00,2653164
,KAYTEX,SM,        76.80,                   304120.00,4000
,KCEIL,SM,       148.45,                  1790050.00,12000
,KCK,ST,        29.90,                   149500.00,5000
,KCP,EQ,       182.07,                 15261660.75,83912
,KCPSUGIND,EQ,        26.11,                  2097359.39,79949
,KDDL,EQ,      2297.50,                 13433616.40,5823
,KDL,SM,       163.65,                  2825370.00,17400
,KEC,EQ,       704.45,                327699281.15,463253
,KECL,EQ,       100.73,                  5481368.52,54125
,KEEPLEARN,EQ,         2.33,                   194063.13,81056
,KEI,EQ,      4106.60,               1132483065.40,276811
,KEL,SM,        99.00,                   949800.00,9600
,KELLTONTEC,EQ,        17.84,                 22611412.91,1258179
,KEN,SM,        45.00,                   217200.00,4800
,KERNEX,EQ,      1042.90,                 81668790.60,78508
,KESORAMIND,BE,         9.46,                 13809499.88,1459778
,KEYFINSERV,EQ,       316.15,                   863077.25,2695
,KFINTECH,EQ,      1031.30,                459320079.40,444931
,KHADIM,EQ,       165.84,                  2704404.93,16305
,KHAICHEM,EQ,        79.45,                 18711274.60,235597
,KHAITANLTD,EQ,        99.41,                   107757.60,1080
,KHANDSE,EQ,        22.07,                    28330.44,1285
,KHFM,SM,        64.75,                   397652.50,6200
,KICL,EQ,      4912.00,                  5766301.50,1172
,KILITCH,EQ,       331.55,                  1769856.25,5303
,KIMS,EQ,       645.25,                141288232.75,216630
,KINGFA,EQ,      3791.50,                  6700962.80,1764
,KIOCL,EQ,       337.00,                 15065154.60,44252
,KIRIINDUS,EQ,       573.70,                345609450.85,598262
,KIRLOSBROS,EQ,      1646.20,                344434420.70,208872
,KIRLOSENG,EQ,      1281.40,               6065577583.30,4793330
,KIRLOSIND,EQ,      3300.30,                 16344506.80,4908
,KIRLPNU,EQ,      1061.30,                 98525381.00,93349
,KITEX,EQ,       186.00,                132887788.68,709168
,KKCL,EQ,       497.50,                  6455159.40,13084
,KKJEWELS,SM,        89.50,                  1448800.00,16000
,KLL,SM,        44.95,                   357360.00,8000
,KMEW,EQ,      3544.90,                395896630.50,109024
,KMSUGAR,EQ,        26.53,                   701425.42,26355
,KNAGRI,EQ,       197.55,                  6819291.80,35295
,KNRCON,EQ,       143.80,                118028053.89,820353
,KODYTECH,SM,       927.30,                  6411890.00,6700
,KOHINOOR,EQ,        26.48,                  1123075.58,42512
,KOKUYOCMLN,EQ,        88.74,                  1346626.49,15132
,KOLTEPATIL,EQ,       379.50,                 19185795.45,50346
,KONSTELEC,SM,        43.05,                   306200.00,7000
,KONTOR,SM,        66.75,                   115650.00,1800
,KOPRAN,EQ,       129.65,                 13190609.69,101183
,KOTARISUG,EQ,        27.75,                   415447.34,14888
,KOTHARIPET,EQ,       123.67,                  3513576.90,28253
,KOTHARIPRO,EQ,        71.87,                   534316.04,7372
,KOTYARK,SM,       252.20,                   406390.00,1600
,KPEL,EQ,       337.30,                 49398172.75,145870
,KPIGREEN,EQ,       416.95,                327238010.10,778172
,KPIL,EQ,      1160.90,                160421102.90,137888
,KPITTECH,EQ,      1168.90,                602357543.00,514626
,KPRMILL,EQ,       965.20,                129148650.70,133758
,KRBL,EQ,       388.80,                 60886063.15,155748
,KREBSBIO,EQ,        69.35,                   717620.97,10304
,KRIDHANINF,EQ,         4.39,                   520370.63,117393
,KRISHANA,EQ,       528.25,                 30818182.70,57811
,KRISHCA,SM,       173.40,                  1201800.00,7000
,KRISHIVAL,EQ,       421.80,                 11426566.85,25950
,KRISHNADEF,SM,       679.10,                 16955225.00,24500
,KRITI,EQ,        88.08,                  1396198.16,15847
,KRITIKA,EQ,         7.24,                   628537.87,86512
,KRITINUT,EQ,        66.48,                  1584047.18,23524
,KRN,EQ,       729.25,                128630871.25,174882
,KRONOX,EQ,       143.78,                  4085558.88,28560
,KROSS,EQ,       172.08,                 27125413.41,155427
,KRSNAA,EQ,       720.10,                 20427231.05,27983
,KRT,RR,       127.56,                140779313.13,1103208
,KRYSTAL,EQ,       515.35,                  9211084.35,17851
,KSB,EQ,       721.75,                 42068462.60,58123
,KSCL,EQ,       965.00,                 54301329.15,56653
,KSHITIJPOL,EQ,         2.48,                   251677.00,101143
,KSL,EQ,       734.85,                 15681884.25,21346
,KSOLVES,EQ,       281.70,                  6522794.75,22964
,KSR,EQ,        17.32,                  1032454.46,58489
,KTKBANK,EQ,       199.15,                822244175.25,4141087
,KUANTUM,EQ,        91.20,                  1846232.99,20065
,LAGNAM,EQ,        69.95,                   550451.95,7752
,LAKPRE,BZ,         5.29,                     5322.83,1052
,LAKSHYA,SM,       127.10,                   409040.00,3200
,LAL,EQ,         9.30,                    97256.73,10407
,LALPATHLAB,EQ,      2816.00,                395091312.00,139433
,LAMBODHARA,EQ,       122.91,                   298956.89,2422
,LAMOSAIC,SM,        35.35,                   340530.00,9600
,LANCORHOL,BE,        25.21,                   256479.21,10100
,LANDMARK,EQ,       514.70,                 10959047.45,21362
,LAOPALA,EQ,       203.73,                  4108826.86,20136
,LASA,EQ,         9.20,                   191902.82,20804
,LATENTVIEW,EQ,       485.45,                493054979.60,1004928
,LATTEYS,BE,        22.46,                   221199.14,9984
,LAURUSLABS,EQ,      1010.00,               1299093307.20,1284797
,LAXMICOT,EQ,        18.98,                   191169.01,10095
,LAXMIDENTL,EQ,       259.55,                 36542362.65,140309
,LAXMIINDIA,EQ,       125.74,                 19994113.41,158102
,LCCINFOTEC,BE,         3.85,                  1609524.23,404412
,LEMERITE,EQ,       509.70,                 46693336.05,92258
,LEMONTREE,EQ,       158.65,                225929628.79,1412974
,LENSKART,EQ,       404.30,                284852402.10,704061
,LEXUS,EQ,        27.34,                   334199.96,12289
,LFIC,EQ,       176.48,                    78462.16,443
,LGBBROSLTD,EQ,      1851.40,                 65435563.50,35288
,LGEINDIA,EQ,      1550.80,                795621959.70,514769
,LGHL,EQ,       253.65,                 30411387.50,118353
,LIBAS,EQ,        10.75,                   158590.08,14783
,LIBERTSHOE,EQ,       269.90,                  4773692.30,17643
,LICHSGFIN,EQ,       524.80,                362235368.20,689096
,LICMFGOLD,EQ,     11936.00,                 55689710.35,4643
,LICNETFGSC,EQ,        28.72,                  1706117.29,59389
,LICNETFN50,EQ,       286.75,                   793724.30,2770
,LICNETFSEN,EQ,       950.12,                    14257.24,15
,LICNFNHGP,EQ,       286.40,                    25260.00,88
,LICNMID100,EQ,        59.52,                   270502.84,4528
,LIKHITHA,EQ,       181.77,                  4852994.78,26527
,LINC,EQ,       112.00,                   833610.01,7441
,LINCOLN,EQ,       477.00,                  5802518.90,12108
,LINDEINDIA,EQ,      6003.50,                123414869.50,20573
,LIQGRWBEES,EQ,      1020.27,                 12156474.99,11915
,LIQUID,EQ,       999.99,                105815538.89,105816
,LIQUID1,EQ,      1082.66,                118682968.57,109621
,LIQUIDADD,EQ,      1104.82,                363127840.36,328676
,LIQUIDBEES,EQ,      1000.00,               3031876822.98,3031875
,LIQUIDBETF,EQ,      1061.08,                101942460.40,96074
,LIQUIDCASE,EQ,       111.87,               1455576693.84,13010773
,LIQUIDETF,EQ,      1000.00,                 60724055.97,60724
,LIQUIDIETF,EQ,       999.99,                232779801.52,232780
,LIQUIDPLUS,EQ,      1064.22,                 35236485.98,33110
,LIQUIDSBI,EQ,       999.99,                   790996.25,791
,LIQUIDSHRI,EQ,      1083.89,                  8865167.51,8179
,LLOYDPP,E1,        40.95,                 17071059.62,406675
,LLOYDS,SM,        63.55,                   529300.00,8000
,LLOYDSENGG,EQ,        54.19,                158200256.94,2908195
,LLOYDSENPP,E1,        36.19,                  9151698.25,251720
,LLOYDSENT,EQ,        63.34,                220068180.45,3409608
,LLOYDSME,EQ,      1305.40,                565856709.90,435545
,LMW,EQ,     14995.00,                 12218803.00,811
,LOKESHMACH,EQ,       165.05,                  5179964.06,30746
,LORDSCHLO,EQ,       173.46,                  2640169.69,15087
,LOTUSDEV,EQ,       152.92,                 44509166.03,289155
,LOTUSEYE,EQ,       133.15,                 12219798.93,91309
,LOVABLE,EQ,        80.47,                  1436407.19,17712
,LOWVOL,EQ,       213.70,                    69000.56,322
,LOWVOL1,EQ,        21.83,                  2084146.24,95156
,LOWVOLIETF,EQ,        22.96,                 68469767.15,2980305
,LOYALTEX,EQ,       213.82,                  1046457.53,4779
,LPDC,EQ,         7.09,                   141408.92,20002
,LRRPL,SM,        77.50,                   116250.00,1500
,LTF,EQ,       301.90,               1215584798.45,4018638
,LTFOODS,EQ,       396.45,                162656549.10,409977
,LTGILTBEES,EQ,        29.16,                 84759033.44,2905451
,LTGILTCASE,EQ,        29.69,                  9298055.97,312961
,LTTS,EQ,      4481.90,                173804564.20,38247
,LUMAXIND,EQ,      5508.00,                 47385703.50,8595
,LUMAXTECH,EQ,      1445.50,                277612046.30,190063
,LUPIN,EQ,      2113.10,               1658097321.00,784183
,LUXIND,EQ,      1119.50,                 18198632.00,16330
,LXCHEM,EQ,       173.11,                 51322032.91,298530
,LYKALABS,EQ,        74.04,                   729939.73,9778
,LYPSAGEMS,EQ,         5.02,                    72616.22,14490
,M&MFIN,EQ,       351.70,               1491267979.55,4262109
,M&MFIN,N3,      2267.99,                    45359.80,20
,MAANALU,EQ,       156.00,                254715917.38,1530752
,MACOBSTECH,SM,       210.00,                  2084760.00,9600
,MACPOWER,EQ,       964.05,                  6378997.90,6527
,MADHAV,EQ,        42.49,                    77020.80,1814
,MADHAVBAUG,SM,       285.00,                  1237360.00,4400
,MADHUCON,EQ,         6.00,                   105935.33,17742
,MADHUSUDAN,SM,       132.45,                  2846000.00,22000
,MADRASFERT,EQ,        74.05,                  5005303.15,67331
,MAFANG,EQ,       168.55,                 40828540.70,242234
,MAGADSUGAR,EQ,       501.45,                  1485866.30,2948
,MAGNUM,EQ,        23.72,                  1357973.62,57246
,MAHABANK,EQ,        56.74,                553625457.35,9771956
,MAHAPEXLTD,EQ,       107.11,                  2607488.47,24537
,MAHASTEEL,BE,       801.95,                   692897.60,864
,MAHEPC,EQ,       124.05,                   773769.44,6205
,MAHESHWARI,EQ,        47.62,                   256789.97,5316
,MAHICKRA,SM,       157.00,                   216750.00,1500
,MAHKTECH,EQ,        25.75,                 12615906.45,489972
,MAHLIFE,EQ,       399.35,                 26858360.30,67739
,MAHLOG,EQ,       313.95,                 18938918.25,60280
,MAHSCOOTER,EQ,     14012.00,                 48119536.00,3443
,MAHSEAMLES,EQ,       560.40,                 38677140.10,68699
,MAITHANALL,EQ,       930.55,                  9395627.55,10042
,MAITREYA,SM,       231.00,                   917240.00,4000
,MAKEINDIA,EQ,       153.49,                  1252425.62,8164
,MAL,SM,        50.00,                   240000.00,4800
,MALLCOM,EQ,      1122.60,                  2259593.90,1995
,MALUPAPER,EQ,        35.34,                   215255.95,6089
,MAMATA,EQ,       416.55,                 18620067.15,44455
,MANAKALUCO,BE,        23.30,                   545769.01,23455
,MANAKCOAT,EQ,       131.99,                 16295489.55,123840
,MANAKSIA,EQ,        59.98,                   607507.49,10066
,MANAKSTEEL,EQ,        57.34,                   604545.79,10507
,MANALIPETC,EQ,        59.56,                  8434095.91,140443
,MANAPPURAM,EQ,       286.25,                897453569.55,3145379
,MANAV,ST,        28.90,                   791600.00,28000
,MANBA,EQ,       135.44,                  4168566.84,30665
,MANCREDIT,EQ,       170.53,                  4061106.94,23735
,MANDEEP,SM,        22.35,                    44700.00,2000
,MANGALAM,EQ,        24.94,                   567812.81,22734
,MANGLMCEM,EQ,       755.45,                 29327754.45,38681
,MANINDS,EQ,       419.15,                246756934.15,589240
,MANINFRA,EQ,       128.63,                 29617743.96,231601
,MANKIND,EQ,      2111.20,               1235457425.30,587753
,MANOMAY,BE,       214.10,                  2660254.00,12830
,MANORAMA,EQ,      1342.70,                 60186724.10,44813
,MANORG,EQ,       482.95,                  1248400.25,2576
,MANUFGBEES,EQ,       151.35,                   315562.62,2087
,MANUGRAPH,EQ,        15.88,                   173003.05,10873
,MANYAVAR,EQ,       587.40,                 31296096.05,52935
,MAPMYINDIA,EQ,      1630.70,                 31865579.10,19493
,MARALOVER,EQ,        43.90,                  1333367.90,30393
,MARATHON,EQ,       545.25,                 18722938.95,34390
,MARCO,SM,        39.90,                   364875.00,9000
,MARICO,EQ,       738.15,                647746539.80,877616
,MARINE,EQ,       202.95,                 30801822.29,152367
,MARINETRAN,SM,        22.80,                   182400.00,8000
,MARKOLINES,EQ,       164.51,                 45993991.91,278025
,MARKSANS,EQ,       183.26,                 99284338.75,538192
,MASFIN,EQ,       315.05,                 26622253.40,84374
,MASKINVEST,BE,       156.91,                    57298.60,358
,MASON,SM,       193.40,                  1073525.00,5500
,MASPTOP50,EQ,        71.65,                  3870318.05,54017
,MASTEK,EQ,      2163.10,                 68702677.60,31560
,MASTER,SM,       344.85,                  1382275.00,4000
,MASTERTR,EQ,       119.71,                 15401801.11,128124
,MATRIMONY,EQ,       517.90,                 17218333.80,33227
,MAWANASUG,EQ,        82.65,                  2046593.60,24589
,MAXESTATES,EQ,       450.50,                 22762044.65,50866
,MAXIND,EQ,       186.01,                  6153191.02,33032
,MAXPOSURE,SM,        48.30,                   145000.00,3000
,MAXVOLT,ST,       450.00,                 13300000.00,29600
,MAYURUNIQ,EQ,       484.80,                  9667990.90,19926
,MAZDA,EQ,       210.73,                  4448569.66,20953
,MBAPL,EQ,       401.10,                 15204029.75,37676
,MBEL,EQ,       381.95,                 52321166.35,137979
,MBLINFRA,EQ,        31.96,                  3315402.88,102848
,MCL,EQ,        49.92,                  6728683.58,131676
,MCLEODRUSS,BE,        44.96,                 13615023.67,298778
,MCLOUD,EQ,        27.00,                277251739.61,10227734
,MCON,SM,        60.00,                   359950.00,6000
,MCX,EQ,     10025.00,               2806341813.00,278240
,MEDANTA,EQ,      1142.70,                149953063.70,131492
,MEDIASSIST,EQ,       450.45,                 31637651.50,70072
,MEDICAMEQ,EQ,       395.25,                  7562010.65,19164
,MEDICO,EQ,        49.23,                  5802589.32,117275
,MEDIORG,SM,        24.20,                   199600.00,8000
,MEDISTEP,SM,        24.75,                   223050.00,9000
,MEDPLUS,EQ,       801.10,                 59565812.10,75067
,MEESHO,EQ,       216.34,              36605726780.79,181034283
,MEGAFLEX,ST,       104.80,                   314400.00,3000
,MEGASOFT,BE,       177.63,                  9248354.32,51924
,MEGASTAR,BE,       242.55,                   171834.38,709
,MEGATHERM,SM,       218.95,                  2463000.00,11200
,MEIL,EQ,       361.65,                 17116322.50,46899
,MENONBE,EQ,       104.27,                  3146742.49,30051
,MEP,BZ,         2.18,                   166093.87,77171
,METAL,EQ,        10.53,                 21608180.20,2050422
,METALIETF,EQ,        10.53,                 62100432.68,5891961
,METROBRAND,EQ,      1104.00,                 64906969.80,57759
,METROPOLIS,EQ,      1890.60,                 54074478.90,28389
,MFML,EQ,        26.00,                   490136.46,18316
,MFSL,EQ,      1663.90,                580370839.80,350114
,MGEL,EQ,        14.82,                  2920078.44,196384
,MGL,EQ,      1117.30,               1389920135.10,1230475
,MGSL,SM,        85.35,                  1126680.00,13200
,MHHL,SM,        37.90,                   170700.00,4500
,MHLXMIRU,EQ,       218.24,                  1133785.38,5186
,MHRIL,EQ,       303.35,                 15429961.80,50685
,MICEL,EQ,        43.75,                 21194174.05,481954
,MID150,EQ,        22.16,                   260445.12,11742
,MID150BEES,EQ,       225.56,                 76449458.44,338589
,MID150CASE,EQ,        10.92,                 16738597.10,1530395
,MIDCAP,EQ,       173.03,                  9024039.46,52035
,MIDCAPETF,EQ,        22.26,                 44056894.53,1977894
,MIDCAPIETF,EQ,        22.56,                 18773496.85,830947
,MIDHANI,EQ,       291.55,                 68441800.70,233219
,MIDQ50ADD,EQ,       243.76,                   647544.45,2649
,MIDSELIETF,EQ,        18.35,                  4136866.80,225372
,MIDSMALL,EQ,        47.38,                 14465605.11,304555
,MIDWESTLTD,EQ,      1420.20,                157333795.60,108550
,MIEL,SM,        21.50,                   298200.00,14000
,MINDACORP,EQ,       596.05,                446814528.50,738614
,MINDSPACE,RR,       474.25,                 79976013.90,170392
,MINDTECK,EQ,       200.30,                  7008972.28,34664
,MIRCELECTR,EQ,        25.79,                 56506187.33,2214754
,MIRZAINT,EQ,        40.46,                  7712133.13,191667
,MITCON,EQ,        69.14,                   109972.75,1588
,MITTAL,EQ,         1.24,                   284850.83,228080
,MKPL,EQ,         6.09,                   513667.78,84812
,MMEL,SM,        50.25,                   902100.00,18000
,MMFL,EQ,       372.80,                243721206.20,644529
,MMP,EQ,       248.65,                  3092456.50,12397
,MMTC,EQ,        54.04,                 51109518.28,936118
,MNC,EQ,        30.91,                   331841.69,10721
,MOALPHA50,EQ,        49.71,                   182036.89,3663
,MOBIKWIK,EQ,       231.23,                171551603.12,734958
,MOCAPITAL,EQ,        45.49,                  9279433.82,203052
,MODEFENCE,EQ,        81.04,                121919097.49,1498790
,MODINATUR,EQ,       370.35,                   963412.95,2600
,MODIRUBBER,EQ,       101.38,                   537274.50,5219
,MODIS,EQ,       337.95,                 13810312.00,40927
,MODISONLTD,EQ,       136.58,                  3844801.88,27922
,MODTHREAD,EQ,        44.09,                    17241.06,385
,MOENERGY,EQ,        34.82,                  2971349.96,85160
,MOGOLD,EQ,       131.60,                306975757.50,2330994
,MOGSEC,EQ,        62.90,                  2854510.17,45433
,MOHEALTH,EQ,        44.17,                  1462988.49,33131
,MOHITIND,EQ,        27.92,                   161003.46,5797
,MOIL,EQ,       321.20,                236418748.45,731505
,MOINFRA,EQ,        57.70,                  1169680.58,20069
,MOIPO,EQ,        45.71,                   125586.61,2750
,MOKSH,EQ,        15.20,                 10187023.98,674720
,MOL,EQ,        62.31,                 19392432.79,309475
,MOLDTECH,EQ,       160.24,                  4450101.49,27444
,MOLDTKPAC,EQ,       569.25,                 13573127.95,23861
,MOLOWVOL,EQ,        38.57,                    29836.89,772
,MOM100,EQ,        63.95,                 17817789.78,278350
,MOM30IETF,EQ,        31.44,                 77749285.09,2469437
,MOM50,EQ,       267.67,                   854225.56,3185
,MOMENTUM,EQ,        31.34,                  1196223.64,38127
,MOMENTUM30,EQ,        31.01,                   233178.34,7507
,MOMENTUM50,EQ,        52.04,                 36032823.30,689918
,MOMGF,EQ,       150.02,                    26467.49,176
,MOMIDMTM,EQ,        62.21,                  1485779.15,23882
,MOMNC,EQ,        30.06,                   188759.21,6294
,MOMOMENTUM,EQ,        62.74,                  4524709.09,71905
,MON100,EQ,       234.24,                113469009.11,484438
,MON50EQUAL,EQ,        32.96,                   239772.42,7262
,MONARCH,EQ,       305.50,                  5862330.75,19146
,MONEXT50,EQ,        67.81,                   116875.27,1722
,MONEYBOXX,EQ,        66.45,                  2555669.35,39836
,MONIFTY100,EQ,        26.45,                   683300.06,25779
,MONIFTY500,EQ,        23.91,                 10161090.92,423374
,MONOLITH,SM,       491.30,                 21198637.50,43750
,MONQ50,EQ,        98.81,                  7354828.79,74477
,MONTECARLO,EQ,       701.60,                 15568404.50,22122
,MOPSE,EQ,        95.96,                    32832.58,343
,MOQUALITY,EQ,       196.92,                    96463.22,490
,MORARJEE,BZ,         8.43,                    77735.13,9260
,MOREALTY,EQ,        86.82,                 20932094.21,240463
,MOREPENLAB,EQ,        39.67,                 67038334.27,1670637
,MOS,SM,        22.90,                  1097200.00,48000
,MOSCHIP,EQ,       197.07,                158932800.78,799903
,MOSERVICE,EQ,        33.50,                    71333.85,2127
,MOSILVER,EQ,       198.30,                193393907.94,976323
,MOSMALL250,EQ,        16.29,                  9382606.41,573901
,MOTILALOFS,EQ,       833.85,                476419175.80,569295
,MOTISONS,EQ,        15.85,                 23206370.71,1455626
,MOTOGENFIN,EQ,        23.51,                   381404.44,16084
,MOTOUR,EQ,        83.32,                   984108.89,11759
,MOVALUE,EQ,       112.74,                  5208280.00,46218
,MOXSH,ST,        92.65,                  1185920.00,12800
,MPEL,SM,        95.40,                   305840.00,3200
,MPHASIS,EQ,      2865.30,                710931811.00,247800
,MPSLTD,EQ,      2016.80,                 19621974.70,9757
,MRF,EQ,    151755.00,                441820960.00,2903
,MRIL,SM,        57.10,                   181040.00,3200
,MRPL,EQ,       148.25,                490860340.87,3299560
,MSCIADD,EQ,        30.33,                   246819.94,8143
,MSCIINDIA,EQ,        30.59,                   123354.67,4032
,MSPL,EQ,        36.37,                 62209215.44,1717835
,MSTCLTD,EQ,       469.55,                 26680162.45,56878
,MSUMI,EQ,        45.15,                186392571.65,4076466
,MTARTECH,EQ,      2319.50,                364483605.40,156935
,MTEDUCARE,BE,         1.86,                    25232.64,13561
,MTNL,EQ,        35.74,                 55274485.76,1528339
,MUFIN,EQ,       111.18,                 44032960.22,394312
,MUFTI,EQ,        96.52,                  5484444.89,56745
,MUKANDLTD,EQ,       131.36,                  7371432.88,56018
,MUKKA,EQ,        24.28,                  9738634.17,400292
,MUKTAARTS,EQ,        58.15,                   249121.69,4196
,MULTICAP,EQ,        16.30,                  3341372.03,204789
,MUNISH,SM,       103.80,                  1390440.00,13200
,MUNJALAU,EQ,        78.17,                  4060402.20,51815
,MUNJALSHOW,EQ,       122.40,                  1304437.00,10652
,MURUDCERA,EQ,        33.98,                   862853.57,25341
,MUTHOOTCAP,EQ,       272.10,                  1698135.10,6242
,MUTHOOTFIN,EQ,      3766.50,               1078604408.10,283613
,MUTHOOTMF,EQ,       175.07,                 18695359.45,106949
,MVGJL,EQ,       178.38,                  9962954.32,55260
,MVKAGRO,ST,       729.95,                 37446435.00,51300
,MWL,EQ,       270.41,                 30651161.43,111982
,MYMUDRA,ST,        81.35,                  2565420.00,31200
,NACLIND,EQ,       161.83,                 14041498.59,86485
,NAGAFERT,EQ,         4.69,                  1486613.25,314118
,NAGREEKCAP,BE,        28.00,                   153231.33,5448
,NAGREEKEXP,EQ,        26.33,                    79287.93,3018
,NAHARCAP,EQ,       260.10,                  1140607.75,4361
,NAHARINDUS,EQ,       106.48,                  1653513.77,15373
,NAHARPOLY,EQ,       247.95,                  2034299.35,8113
,NAHARSPING,EQ,       196.38,                  3697405.04,18752
,NAM-INDIA,EQ,       865.05,                597839792.45,691133
,NAMAN,SM,        67.50,                    54000.00,800
,NAMOEWASTE,SM,       180.95,                  2162720.00,12000
,NARMADA,BE,        21.17,                   378418.12,17975
,NATCAPSUQ,EQ,       178.02,                  1867798.62,10469
,NATCOPHARM,EQ,       922.30,                618270798.30,669230
,NATHBIOGEN,EQ,       153.44,                  1845145.08,11989
,NATIONALUM,EQ,       279.45,               2473469956.75,8846891
,NAVA,EQ,       570.75,                 81300477.95,143343
,NAVINFLUOR,EQ,      5912.50,                457894380.50,77124
,NAVKARCORP,EQ,        95.19,                 16369695.44,171953
,NAVKARURB,EQ,         1.41,                  2349506.57,1654614
,NAVNETEDUL,EQ,       140.67,                 17918489.46,127210
,NAZARA,EQ,       237.05,                223123501.70,933695
,NBCC,EQ,       109.56,               1382268323.63,12496037
,NBIFIN,EQ,      2232.70,                   565092.90,253
,NCC,EQ,       155.32,                563875996.50,3610308
,NCLIND,EQ,       200.10,                  3553433.00,17815
,NDGL,EQ,      2838.50,                  1359634.00,469
,NDL,EQ,         2.95,                  4052108.27,1365198
,NDLVENTURE,EQ,        88.14,                   643024.08,7217
,NDRAUTO,EQ,       812.15,                 27513901.95,33424
,NDRINVIT,IV,       124.00,                 24800000.00,200000
,NDTV,EQ,        89.43,                380859225.18,4149369
,NECCLTD,EQ,        18.61,                   572705.89,30624
,NECLIFE,BE,        21.08,                 33018151.05,1570547
,NEELAM,SM,        13.50,                   162000.00,12000
,NELCAST,EQ,       105.70,                  2993187.95,28234
,NELCO,EQ,       734.05,                 25406464.85,34359
,NEOCHEM,ST,        90.20,                 11155320.00,123600
,NEOGEN,EQ,      1082.10,                285533563.40,256308
,NEPHROCARE,ST,       122.90,                  2605480.00,21200
,NEPHROPLUS,EQ,       471.25,               7424985845.10,15351924
,NEPTUNE,SM,       228.00,                  4813050.00,21000
,NESCO,EQ,      1221.80,                 27166366.80,22231
,NETF,EQ,       279.12,                   406672.23,1457
,NETWEB,EQ,      3204.20,               1103227677.20,342310
,NETWORK18,EQ,        41.82,                 79168464.02,1880980
,NEULANDLAB,EQ,     15790.00,                593685364.00,37251
,NEWGEN,EQ,       834.95,                110104471.25,130881
,NEWJAISA,SM,        31.80,                   879675.00,28500
,NEXT30ADD,EQ,        39.55,                   161940.86,4092
,NEXT50,EQ,       698.90,                  5041973.69,7202
,NEXT50IETF,EQ,        71.54,                 57503105.26,800788
,NEXTMEDIA,EQ,         6.13,                   106102.89,17335
,NFL,EQ,        86.26,                 39551401.87,459196
,NGIL,EQ,        29.52,                   300097.07,10227
,NGLFINE,EQ,      1326.30,                  1131373.90,852
,NH,EQ,      1874.60,                381396397.30,203584
,NHPC,EQ,        75.39,                431063569.04,5716621
,NIACL,EQ,       162.23,                 53142020.41,325300
,NIBE,EQ,      1180.70,                 41076454.00,34767
,NIBL,EQ,        28.75,                   100416.87,3457
,NIDAN,SM,        19.80,                    99000.00,5000
,NIF100BEES,EQ,       278.74,                  3884480.57,13931
,NIF100IETF,EQ,        29.33,                  8749083.01,298199
,NIF10GETF,EQ,        26.12,                    38754.16,1486
,NIF5GETF,EQ,        63.80,                   302951.89,4748
,NIFITETF,EQ,       395.35,                    65711.56,166
,NIFMID150,EQ,       220.51,                  3584149.01,16219
,NIFTY1,EQ,       284.73,                 62041344.48,217904
,NIFTY100EW,EQ,        33.53,                   458354.51,13644
,NIFTYADD,EQ,       270.10,                  3289670.92,12177
