Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
16-Dec-25,MFSL,1669.6,1698.3, -0.01704367,  0.01567618,  0.01568323,  0.29962771,1675.8,1705.3, -0.01745039,  0.01571234,  0.01572158,  0.30036043,  0.01572158,  0.30036043
16-Dec-25,MIDCPNIFTY,13748,13862.6, -0.00830121,  0.01097629,  0.01096459,  0.20947812,13776.85,13907.75, -0.00945659,  0.01145543,  0.01144644,  0.21868393,  0.01144644,  0.21868393
16-Dec-25,MOTHERSON,119.55,120.3, -0.00625393,  0.02041958,  0.02037329,  0.38923107,119.97,120.69, -0.00598356,  0.02051951,  0.02047251,  0.39112680,  0.02047251,  0.39112680
16-Dec-25,MPHASIS,2863.1,2897.9, -0.01208138,  0.01891619,  0.01888811,  0.36085683,2866.9,2908.9, -0.01454370,  0.01874960,  0.01873099,  0.35785499,  0.01888811,  0.36085683
16-Dec-25,MUTHOOTFIN,3846.95,3856.4, -0.00245348,  0.01903653,  0.01898969,  0.36279743,3850.4,3867.4, -0.00440541,  0.01906331,  0.01901815,  0.36334122,  0.01901815,  0.36334122
16-Dec-25,NATIONALUM,276.85,278.7, -0.00666009,  0.02427834,  0.02422219,  0.46276433,277.1,279.5, -0.00862384,  0.02400203,  0.02394977,  0.45755966,  0.02422219,  0.46276433
16-Dec-25,NAUKRI,1346.9,1361.6, -0.01085482,  0.01915220,  0.01911976,  0.36528243,1348.9,1365.9, -0.01252411,  0.01900523,  0.01897836,  0.36258112,  0.01911976,  0.36528243
16-Dec-25,NBCC,111.7,115.4, -0.03258765,  0.02641258,  0.02644696,  0.50526845,111.76,115.85, -0.03594254,  0.02671373,  0.02676773,  0.51139671,  0.02676773,  0.51139671
16-Dec-25,NCC,157.85,161.7, -0.02409755,  0.02331399,  0.02331793,  0.44548839,157.92,162.52, -0.02871250,  0.02358176,  0.02361020,  0.45107223,  0.02361020,  0.45107223
16-Dec-25,NESTLEIND,1240.6,1243.45, -0.00229464,  0.01208728,  0.01205802,  0.23036813,1244.4,1247.3, -0.00232773,  0.01206382,  0.01203492,  0.22992690,  0.01205802,  0.23036813
16-Dec-25,NHPC,76.01,77.21, -0.01566407,  0.01896701,  0.01895199,  0.36207733,75.97,77.38, -0.01838982,  0.01926673,  0.01926253,  0.36801003,  0.01926253,  0.36801003
16-Dec-25,NIFTY,25860.1,26027.3, -0.00644475,  0.00741999,  0.00741568,  0.14167645,25940.7,26108.7, -0.00645543,  0.00740704,  0.00740230,  0.14142077,  0.00741568,  0.14167645
16-Dec-25,NIFTYNXT50,68337.2,68622.45, -0.00416547,  0.01048148,  0.01045932,  0.19982510,68492,68780.6, -0.00420478,  0.01040696,  0.01038494,  0.19840393,  0.01045932,  0.19982510
16-Dec-25,NMDC,77.15,78.53, -0.01772914,  0.01931015,  0.01930252,  0.36877409,77.31,78.82, -0.01934346,  0.01953652,  0.01953567,  0.37322847,  0.01953567,  0.37322847
16-Dec-25,NTPC,321,323.95, -0.00914806,  0.01402956,  0.01400944,  0.26764989,321.3,325, -0.01144992,  0.01395593,  0.01394459,  0.26641106,  0.01400944,  0.26764989
16-Dec-25,NUVAMA,7189.8,7273.9, -0.01162924,  0.02568012,  0.02562906,  0.48964255,7214,7314, -0.01376674,  0.02573122,  0.02568535,  0.49071789,  0.02568535,  0.49071789
16-Dec-25,NYKAA,247.3,251.6, -0.01723835,  0.01892827,  0.01892021,  0.36147013,247.65,252.85, -0.02077997,  0.01874136,  0.01875214,  0.35825917,  0.01892021,  0.36147013
16-Dec-25,OBEROIRLTY,1626.8,1655.9, -0.01772977,  0.01929598,  0.01928834,  0.36850323,1628.3,1654, -0.01566007,  0.01931173,  0.01929512,  0.36863267,  0.01929512,  0.36863267
16-Dec-25,OFSS,7828.25,7967.75, -0.01766316,  0.02045717,  0.02044425,  0.39058688,7842.5,7990.5, -0.01869567,  0.02041265,  0.02040452,  0.38982772,  0.02044425,  0.39058688
16-Dec-25,OIL,401.7,403.55, -0.00459485,  0.02160501,  0.02155346,  0.41177829,402.05,405.1, -0.00755749,  0.02171424,  0.02166652,  0.41393826,  0.02166652,  0.41393826
16-Dec-25,ONGC,232.2,235.35, -0.01347470,  0.01574940,  0.01573873,  0.30068802,232.75,235.78, -0.01293425,  0.01559981,  0.01558749,  0.29779850,  0.01573873,  0.30068802
16-Dec-25,PAGEIND,36355.45,36740.7, -0.01054101,  0.01461164,  0.01459411,  0.27882009,36495,36875, -0.01035855,  0.01366052,  0.01364600,  0.26070656,  0.01459411,  0.27882009
16-Dec-25,PATANJALI,538.65,529.85,  0.01647206,  0.01729976,  0.01729567,  0.33043334,539.5,532.3,  0.01343554,  0.01757753,  0.01755926,  0.33546925,  0.01755926,  0.33546925
16-Dec-25,PAYTM,1281.35,1310.1, -0.02218926,  0.02742583,  0.02740221,  0.52351842,1282.1,1312.4, -0.02335816,  0.02749205,  0.02747288,  0.52486858,  0.02747288,  0.52486858
16-Dec-25,PERSISTENT,6263.35,6297.25, -0.00539784,  0.02113925,  0.02108984,  0.40292082,6266.5,6319.5, -0.00842211,  0.02108710,  0.02104284,  0.40202298,  0.02108984,  0.40292082
16-Dec-25,PETRONET,264.7,268.55, -0.01444001,  0.01627208,  0.01626342,  0.31071211,265.4,269.8, -0.01644282,  0.01636941,  0.01636985,  0.31274557,  0.01636985,  0.31274557
16-Dec-25,PFC,336.15,341.2, -0.01491133,  0.02140265,  0.02137502,  0.40836914,337.15,342.6, -0.01603565,  0.02176902,  0.02174411,  0.41542061,  0.02174411,  0.41542061
16-Dec-25,PGEL,570.95,564.75,  0.01091848,  0.03474785,  0.03466942,  0.66235843,570.55,566.75,  0.00668252,  0.03485287,  0.03476880,  0.66425705,  0.03476880,  0.66425705
16-Dec-25,PHOENIXLTD,1781,1789.4, -0.00470536,  0.02168107,  0.02162939,  0.41322885,1782.8,1797, -0.00793345,  0.02166318,  0.02161616,  0.41297610,  0.02162939,  0.41322885
16-Dec-25,PIDILITIND,1473.1,1479.4, -0.00426758,  0.01118512,  0.01116134,  0.21323710,1473.8,1483.2, -0.00635782,  0.01104846,  0.01103004,  0.21072860,  0.01116134,  0.21323710
16-Dec-25,PIIND,3259.3,3245.4,  0.00427384,  0.01535729,  0.01532195,  0.29272540,3270,3258.4,  0.00355371,  0.01543228,  0.01539585,  0.29413739,  0.01539585,  0.29413739
16-Dec-25,PNB,117.05,118.75, -0.01441925,  0.01875438,  0.01873529,  0.35793713,117.4,119.41, -0.01697604,  0.01879182,  0.01878311,  0.35885084,  0.01878311,  0.35885084
16-Dec-25,PNBHOUSING,913.45,922.05, -0.00937081,  0.02431944,  0.02426771,  0.46363399,913.5,923.8, -0.01121222,  0.02429645,  0.02424865,  0.46326979,  0.02426771,  0.46363399
16-Dec-25,POLICYBZR,1820.5,1926.35, -0.05651583,  0.02424372,  0.02451105,  0.46828288,1823.3,1933.4, -0.05863206,  0.02416305,  0.02445648,  0.46724037,  0.02451105,  0.46828288
16-Dec-25,POLYCAB,7361.65,7339.5,  0.00301337,  0.02021263,  0.02016315,  0.38521646,7367,7358,  0.00122241,  0.02013666,  0.02008656,  0.38375325,  0.02016315,  0.38521646
16-Dec-25,POWERGRID,260.35,262.2, -0.00708069,  0.01459630,  0.01456830,  0.27832702,261.4,263.35, -0.00743214,  0.01435092,  0.01432468,  0.27367261,  0.01456830,  0.27832702
16-Dec-25,POWERINDIA,19319.7,19535.25, -0.01109523,  0.03060999,  0.03054342,  0.58353127,19340,19580, -0.01233315,  0.03043605,  0.03037234,  0.58026266,  0.03054342,  0.58353127
16-Dec-25,PPLPHARMA,168.6,171.7, -0.01821972,  0.02269757,  0.02267739,  0.43325087,168.86,172.54, -0.02155912,  0.02295052,  0.02294385,  0.43834167,  0.02294385,  0.43834167
16-Dec-25,PRESTIGE,1627.9,1655.4, -0.01675183,  0.02332022,  0.02329193,  0.44499168,1628,1657.9, -0.01819947,  0.02352093,  0.02349723,  0.44891400,  0.02349723,  0.44891400
16-Dec-25,RBLBANK,300.7,304.3, -0.01190097,  0.02350592,  0.02346221,  0.44824498,301.75,305.65, -0.01284180,  0.02339170,  0.02335078,  0.44611594,  0.02346221,  0.44824498
16-Dec-25,RECLTD,335.4,342.5, -0.02094781,  0.02194207,  0.02193711,  0.41910790,335.95,343.15, -0.02120533,  0.02208357,  0.02207917,  0.42182203,  0.02207917,  0.42182203
16-Dec-25,RELIANCE,1542.3,1556.2, -0.00897214,  0.01226030,  0.01224585,  0.23395672,1546.5,1559.2, -0.00817856,  0.01193333,  0.01191732,  0.22768002,  0.01224585,  0.23395672
16-Dec-25,RVNL,309.45,313.15, -0.01188578,  0.02742207,  0.02736634,  0.52283317,308.05,313.75, -0.01833438,  0.02835686,  0.02831555,  0.54096776,  0.02831555,  0.54096776
16-Dec-25,SAIL,129.7,132.3, -0.01984798,  0.02228543,  0.02227390,  0.42554221,129.81,132.53, -0.02073719,  0.02275783,  0.02274820,  0.43460373,  0.02274820,  0.43460373
16-Dec-25,SAMMAANCAP,146.9,148.7, -0.01217877,  0.03022621,  0.03016278,  0.57625917,147.51,149.36, -0.01246353,  0.03012242,  0.03005994,  0.57429432,  0.03016278,  0.57625917
16-Dec-25,SBICARD,847.65,870, -0.02602540,  0.01526332,  0.01533596,  0.29299316,847.6,871.75, -0.02809386,  0.01517391,  0.01526581,  0.29165297,  0.01533596,  0.29299316
16-Dec-25,SBILIFE,2036,2034.9,  0.00054042,  0.01279321,  0.01276139,  0.24380604,2035.8,2036.8, -0.00049109,  0.01241631,  0.01238509,  0.23661677,  0.01276139,  0.24380604
16-Dec-25,SBIN,961.15,967.25, -0.00632651,  0.01300579,  0.01298092,  0.24800019,962.9,970.15, -0.00750113,  0.01297335,  0.01295183,  0.24744428,  0.01298092,  0.24800019
16-Dec-25,SENSEX,84679.86,85213.36, -0.00628044,  0.00735122,  0.00734622,  0.14034943,84924.45,85401.95, -0.00560690,  0.00708848,  0.00708209,  0.13530306,  0.00734622,  0.14034943
16-Dec-25,SENSEX50,26991.74,27165.46, -0.00641542,  0.00743400,  0.00742896,  0.14193013,27024.3,27202.3, -0.00656507,  0.00742690,  0.00742292,  0.14181463,  0.00742896,  0.14193013
16-Dec-25,SHREECEM,25990,26625, -0.02413878,  0.01277732,  0.01285913,  0.24567324,26110,26750, -0.02421609,  0.01290426,  0.01298536,  0.24808490,  0.01298536,  0.24808490
16-Dec-25,SHRIRAMFIN,848.4,855.35, -0.00815852,  0.02053619,  0.02049278,  0.39151407,850,859.4, -0.01099812,  0.02012054,  0.02008533,  0.38372974,  0.02049278,  0.39151407
16-Dec-25,SIEMENS,3161.4,3157.8,  0.00113938,  0.01987696,  0.01982728,  0.37879966,3165.7,3173, -0.00230331,  0.01986484,  0.01981574,  0.37857914,  0.01982728,  0.37879966
16-Dec-25,SOLARINDS,11917.85,12195.9, -0.02306255,  0.02043995,  0.02045386,  0.39077048,11930,12242, -0.02581643,  0.02056338,  0.02059292,  0.39342711,  0.02059292,  0.39342711
16-Dec-25,SONACOMS,484.95,486.9, -0.00401297,  0.02050983,  0.02046038,  0.39089507,486.05,489.25, -0.00656211,  0.02044567,  0.02039988,  0.38973918,  0.02046038,  0.39089507
16-Dec-25,SRF,3015.65,3001,  0.00486983,  0.01632006,  0.01628272,  0.31108087,3018,3005.8,  0.00405060,  0.01627481,  0.01623662,  0.31020011,  0.01628272,  0.31108087
16-Dec-25,SUNPHARMA,1781.45,1797.1, -0.00874662,  0.01182487,  0.01181158,  0.22565987,1786.9,1801.2, -0.00797083,  0.01152055,  0.01150539,  0.21981023,  0.01181158,  0.22565987
16-Dec-25,SUPREMEIND,3405.8,3272,  0.04007844,  0.02072605,  0.02086752,  0.39867349,3407.9,3289,  0.03551270,  0.02083774,  0.02093668,  0.39999477,  0.02093668,  0.39999477
16-Dec-25,SUZLON,52.67,53.14, -0.00888391,  0.02493095,  0.02487643,  0.47526357,52.81,53.36, -0.01036083,  0.02500454,  0.02495277,  0.47672195,  0.02495277,  0.47672195
16-Dec-25,SX40,48395.61,48688.36, -0.00603088,  0.00752917,  0.00752253,  0.14371767,48497.85,48798.5, -0.00618011,  0.00760378,  0.00759749,  0.14514986,  0.00759749,  0.14514986
16-Dec-25,SYNGENE,646.35,660.35, -0.02142884,  0.01687558,  0.01690154,  0.32290345,648.6,661.8, -0.02014720,  0.01700067,  0.01701777,  0.32512401,  0.01701777,  0.32512401
16-Dec-25,TATACONSUM,1169.9,1157.4,  0.01074216,  0.01362808,  0.01361501,  0.26011431,1174.6,1161.8,  0.01095714,  0.01337579,  0.01336472,  0.25533262,  0.01361501,  0.26011431
16-Dec-25,TATAELXSI,4997.65,5048.5, -0.01012337,  0.01774828,  0.01771828,  0.33850725,5013.5,5070.5, -0.01130516,  0.01830754,  0.01827931,  0.34922573,  0.01827931,  0.34922573
16-Dec-25,TATAPOWER,379.85,381.65, -0.00472752,  0.01608734,  0.01605047,  0.30664389,381.45,382.95, -0.00392465,  0.01655228,  0.01651324,  0.31548502,  0.01651324,  0.31548502
16-Dec-25,TATASTEEL,169.85,172.85, -0.01750847,  0.01707739,  0.01707965,  0.32630630,170.46,173.17, -0.01577311,  0.01723858,  0.01723160,  0.32920929,  0.01723160,  0.32920929
16-Dec-25,TATATECH,650.35,657.3, -0.01062986,  0.01518407,  0.01516483,  0.28972373,650.65,660.65, -0.01525234,  0.01577493,  0.01577241,  0.30133147,  0.01577241,  0.30133147
16-Dec-25,TCS,3205.1,3230.2, -0.00780076,  0.01232124,  0.01230265,  0.23504181,3211.3,3238.2, -0.00834178,  0.01203207,  0.01201641,  0.22957316,  0.01230265,  0.23504181
16-Dec-25,TECHM,1578.2,1575.4,  0.00177575,  0.01501020,  0.01497328,  0.28606418,1580.4,1581.3, -0.00056931,  0.01483389,  0.01479667,  0.28268997,  0.01497328,  0.28606418
16-Dec-25,TIINDIA,2622.4,2647.7, -0.00960141,  0.02121187,  0.02116958,  0.40444431,2627,2659.9, -0.01244602,  0.02141002,  0.02137458,  0.40836073,  0.02137458,  0.40836073
16-Dec-25,TITAGARH,789.8,789.5,  0.00037992,  0.02662230,  0.02655573,  0.50734657,789.75,793.45, -0.00467409,  0.02732951,  0.02726307,  0.52086013,  0.02726307,  0.52086013
16-Dec-25,TITAN,3929.5,3866.2,  0.01624008,  0.01299374,  0.01301209,  0.24859564,3935.9,3873.3,  0.01603272,  0.01281165,  0.01282983,  0.24511356,  0.01301209,  0.24859564
16-Dec-25,TMPV,345.45,347.15, -0.00490905,  0.01783327,  0.01779214,  0.33991841,346.35,348.3, -0.00561435,  0.01797276,  0.01793216,  0.34259351,  0.01793216,  0.34259351
16-Dec-25,TORNTPHARM,3765.05,3782.55, -0.00463724,  0.01332613,  0.01329698,  0.25403837,3767.6,3794, -0.00698268,  0.01314055,  0.01311680,  0.25059611,  0.01329698,  0.25403837
16-Dec-25,TORNTPOWER,1281.2,1292.6, -0.00885856,  0.02090344,  0.02086043,  0.39853799,1285.5,1296.1, -0.00821201,  0.02094253,  0.02089819,  0.39925931,  0.02089819,  0.39925931
16-Dec-25,TRENT,4108.7,4108.9, -0.00004868,  0.02228502,  0.02222919,  0.42468809,4121,4121,  0.00000000,  0.02231227,  0.02225648,  0.42520941,  0.02225648,  0.42520941
16-Dec-25,TVSMOTOR,3619.6,3639.3, -0.00542783,  0.01560421,  0.01556984,  0.29746134,3628.8,3645.1, -0.00448178,  0.01542538,  0.01538996,  0.29402469,  0.01556984,  0.29746134
16-Dec-25,ULTRACEMCO,11527.95,11727.9, -0.01719610,  0.01259933,  0.01262635,  0.24122616,11571,11770, -0.01705195,  0.01221524,  0.01224409,  0.23392305,  0.01262635,  0.24122616
16-Dec-25,UNIONBANK,153.2,153.65, -0.00293303,  0.02123576,  0.02118368,  0.40471360,153.22,154.1, -0.00572695,  0.02142790,  0.02137798,  0.40842583,  0.02137798,  0.40842583
16-Dec-25,UNITDSPR,1451.4,1442.35,  0.00625488,  0.01415793,  0.01412952,  0.26994412,1453.3,1447.4,  0.00406799,  0.01400080,  0.01396863,  0.26687031,  0.01412952,  0.26994412
16-Dec-25,UNOMINDA,1256.9,1239.4,  0.01402098,  0.02122316,  0.02119318,  0.40489512,1258.7,1243.9,  0.01182784,  0.02126037,  0.02122356,  0.40547554,  0.02122356,  0.40547554
16-Dec-25,UPL,749.9,765.65, -0.02078528,  0.01652882,  0.01655277,  0.31624020,752.6,767.55, -0.01966975,  0.01682286,  0.01683833,  0.32169589,  0.01683833,  0.32169589
16-Dec-25,VBL,477.15,477.6, -0.00094266,  0.01987852,  0.01982898,  0.37883222,478.95,478.75,  0.00041767,  0.01978265,  0.01973307,  0.37699981,  0.01982898,  0.37883222
16-Dec-25,VEDL,569.5,549.4,  0.03593201,  0.01911491,  0.01923561,  0.36749579,570.85,550.25,  0.03675376,  0.01935161,  0.01947721,  0.37211162,  0.01947721,  0.37211162
16-Dec-25,VOLTAS,1394.3,1388.9,  0.00388043,  0.01909678,  0.01905103,  0.36396946,1391.6,1377.8,  0.00996614,  0.01899984,  0.01896528,  0.36233108,  0.01905103,  0.36396946
16-Dec-25,WIPRO,259.2,261.75, -0.00978989,  0.01531661,  0.01529399,  0.29219132,259.8,262.51, -0.01037707,  0.01552810,  0.01550654,  0.29625205,  0.01550654,  0.29625205
16-Dec-25,YESBANK,21.5,21.76, -0.01202049,  0.02067948,  0.02064520,  0.39442598,21.54,21.85, -0.01428925,  0.02079133,  0.02076390,  0.39669374,  0.02076390,  0.39669374
16-Dec-25,ZYDUSLIFE,914.35,921.6, -0.00789786,  0.01452770,  0.01450195,  0.27705942,917.7,925.3, -0.00824747,  0.01472360,  0.01469817,  0.28080815,  0.01469817,  0.28080815
