INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,MAXHEALTH ,24/02/2026,00001095.00,00001100.20,00001083.60,00001085.60,000000000141225,       12634020.00,            11550,              022,              018
FUTSTK    ,MAZDOCK   ,30/12/2025,00002451.50,00002451.50,00002404.40,00002416.60,000000004166225,     1556672005.00,           642075,             3669,             2853
FUTSTK    ,MAZDOCK   ,27/01/2026,00002465.10,00002466.00,00002420.00,00002425.60,000000000431800,      214521440.00,            88000,              440,              388
FUTSTK    ,MAZDOCK   ,24/02/2026,00002477.20,00002477.20,00002440.00,00002441.60,000000000040800,       19121300.00,             7800,              039,              034
FUTSTK    ,MCX       ,30/12/2025,00010225.00,00010272.00,00010047.00,00010195.00,000000002487000,     7707498125.00,           757500,             6060,             5270
FUTSTK    ,MCX       ,27/01/2026,00010246.00,00010325.00,00010113.00,00010262.00,000000000239625,     1214033125.00,           118750,              950,              881
FUTSTK    ,MCX       ,24/02/2026,00010366.00,00010366.00,00010174.00,00010293.00,000000000045375,       59088750.00,             5750,              046,              041
FUTSTK    ,MFSL      ,30/12/2025,00001690.40,00001713.50,00001671.10,00001675.80,000000007760000,     1302205200.00,           770000,             1925,             1742
FUTSTK    ,MFSL      ,27/01/2026,00001706.80,00001721.00,00001680.70,00001685.80,000000000098400,      102677680.00,            60400,              151,              149
FUTSTK    ,MFSL      ,24/02/2026,00001710.00,00001720.00,00001708.00,00001708.00,000000000007600,        9596680.00,             5600,              014,              012
FUTSTK    ,MOTHERSON ,30/12/2025,00000120.52,00000120.70,00000119.60,00000119.97,000000182322900,     1359872133.00,         11316000,             1840,             1609
FUTSTK    ,MOTHERSON ,27/01/2026,00000121.13,00000121.50,00000120.31,00000120.71,000000004643250,      165748158.00,          1371450,              223,              189
FUTSTK    ,MOTHERSON ,24/02/2026,00000121.75,00000121.95,00000121.10,00000121.20,000000001838850,       71112450.00,           584250,              095,              073
FUTSTK    ,MPHASIS   ,30/12/2025,00002888.50,00002892.20,00002847.30,00002866.90,000000006301900,     1829425345.00,           638825,             2323,             2086
FUTSTK    ,MPHASIS   ,27/01/2026,00002900.00,00002900.00,00002865.00,00002882.00,000000000091300,      155682147.50,            54175,              197,              141
FUTSTK    ,MPHASIS   ,24/02/2026,00002900.00,00002900.00,00002886.20,00002897.90,000000000008250,        4776200.00,             1650,              006,              005
FUTSTK    ,MUTHOOTFIN,30/12/2025,00003848.50,00003860.90,00003825.00,00003850.40,000000002669425,     2911614695.00,           758175,             2757,             2088
FUTSTK    ,MUTHOOTFIN,27/01/2026,00003861.00,00003878.90,00003843.90,00003871.40,000000000219450,      247319545.00,            64075,              233,              212
FUTSTK    ,MUTHOOTFIN,24/02/2026,00003885.20,00003885.20,00003854.00,00003881.30,000000000034650,       21293277.50,             5500,              020,              016
FUTSTK    ,NATIONALUM,30/12/2025,00000278.20,00000278.35,00000274.05,00000277.10,000000058503750,     3553015687.50,         12881250,             3435,             2866
FUTSTK    ,NATIONALUM,27/01/2026,00000278.00,00000279.80,00000275.65,00000278.75,000000003896250,      470936437.50,          1698750,              453,              376
FUTSTK    ,NATIONALUM,24/02/2026,00000276.05,00000277.50,00000274.80,00000277.35,000000001762500,       35216625.00,           127500,              034,              033
FUTSTK    ,NAUKRI    ,30/12/2025,00001364.50,00001369.70,00001346.20,00001348.90,000000007898625,      937767037.50,           692625,             1847,             1472
FUTSTK    ,NAUKRI    ,27/01/2026,00001365.80,00001378.10,00001355.00,00001358.30,000000000471000,      126733612.50,            92625,              247,              169
FUTSTK    ,NAUKRI    ,24/02/2026,00001372.30,00001385.10,00001365.00,00001370.00,000000000033000,       14945512.50,            10875,              029,              027
FUTSTK    ,NBCC      ,30/12/2025,00000115.35,00000115.65,00000111.27,00000111.76,000000082498000,     1821204515.00,         16139500,             2483,             2191
FUTSTK    ,NBCC      ,27/01/2026,00000115.80,00000116.20,00000112.01,00000112.46,000000004205500,      346186360.00,          3055000,              470,              443
FUTSTK    ,NBCC      ,24/02/2026,00000116.41,00000116.41,00000113.02,00000113.30,000000000422500,       11160370.00,            97500,              015,              015
FUTSTK    ,NCC       ,30/12/2025,00000160.32,00000161.61,00000157.21,00000157.92,000000022474800,      595262142.00,          3750300,             1389,             1217
FUTSTK    ,NESTLEIND ,30/12/2025,00001244.70,00001267.50,00001237.10,00001244.40,000000015427500,     2010915350.00,          1607000,             3214,             2714
FUTSTK    ,NESTLEIND ,27/01/2026,00001248.10,00001272.50,00001245.50,00001251.40,000000001046000,      408151650.00,           325000,              650,              282
FUTSTK    ,NESTLEIND ,24/02/2026,00001254.30,00001274.50,00001254.30,00001254.70,000000000077500,       14531350.00,            11500,              023,              023
FUTSTK    ,NHPC      ,30/12/2025,00000077.05,00000077.18,00000075.60,00000075.97,000000067948800,      438792576.00,          5753600,              899,              747
FUTSTK    ,NHPC      ,27/01/2026,00000077.48,00000077.64,00000076.12,00000076.42,000000005440000,      129760000.00,          1689600,              264,              209
FUTSTK    ,NHPC      ,24/02/2026,00000077.30,00000077.30,00000076.00,00000076.08,000000001529600,       22047296.00,           288000,              045,              042
FUTSTK    ,NMDC      ,30/12/2025,00000078.82,00000078.83,00000076.72,00000077.31,000000319990500,     1933954717.50,         24995250,             3703,             2987
FUTSTK    ,NMDC      ,27/01/2026,00000079.12,00000079.12,00000077.18,00000077.61,000000012622500,      398672752.50,          5130000,              760,              612
FUTSTK    ,NMDC      ,24/02/2026,00000078.80,00000078.83,00000077.62,00000077.77,000000001275750,       44408655.00,           567000,              084,              066
FUTSTK    ,NTPC      ,30/12/2025,00000323.65,00000324.55,00000319.70,00000321.30,000000085626000,     2041154700.00,          6345000,             4230,             3730
FUTSTK    ,NTPC      ,27/01/2026,00000325.40,00000325.40,00000321.70,00000323.25,000000007011000,      253803075.00,           784500,              523,              469
FUTSTK    ,NTPC      ,24/02/2026,00000324.70,00000324.70,00000321.50,00000323.10,000000000571500,       29538600.00,            91500,              061,              056
FUTSTK    ,NUVAMA    ,30/12/2025,00007350.00,00007350.00,00007191.00,00007214.00,000000000350175,      478063200.00,            65925,              879,              715
FUTSTK    ,NUVAMA    ,27/01/2026,00007315.50,00007349.50,00007230.00,00007264.00,000000000011400,       89035600.00,            12200,              122,              120
FUTSTK    ,NUVAMA    ,24/02/2026,00007252.00,00007252.00,00007252.00,00007252.00,000000000001700,         725200.00,              100,              001,              001
FUTSTK    ,NYKAA     ,30/12/2025,00000252.55,00000252.60,00000245.90,00000247.65,000000054856250,     1542254531.25,          6218750,             1990,             1829
FUTSTK    ,NYKAA     ,27/01/2026,00000251.00,00000251.25,00000245.80,00000247.55,000000002284375,      121115937.50,           487500,              156,              139
FUTSTK    ,NYKAA     ,24/02/2026,00000250.00,00000250.00,00000245.90,00000246.25,000000000143750,       12378125.00,            50000,              016,              015
FUTSTK    ,OBEROIRLTY,30/12/2025,00001659.90,00001659.90,00001622.90,00001628.30,000000004472300,      826645190.00,           505750,             1445,             1180
FUTSTK    ,OBEROIRLTY,27/01/2026,00001639.90,00001640.00,00001614.90,00001620.20,000000000255850,       84803110.00,            52150,              149,              147
FUTSTK    ,OBEROIRLTY,24/02/2026,00001634.00,00001634.00,00001614.00,00001615.10,000000000012250,        2269400.00,             1400,              004,              004
FUTSTK    ,OFSS      ,30/12/2025,00007961.00,00008000.00,00007812.50,00007842.50,000000001365675,     1455809850.00,           185025,             2467,             2083
FUTSTK    ,OFSS      ,27/01/2026,00008001.00,00008001.00,00007851.00,00007875.00,000000000067275,      221319600.00,            27975,              373,              358
FUTSTK    ,OFSS      ,24/02/2026,00008001.00,00008001.00,00007895.00,00007918.00,000000000006450,       25040737.50,             3150,              042,              042
FUTSTK    ,OIL       ,30/12/2025,00000402.35,00000403.70,00000400.75,00000402.05,000000010697400,      347861220.00,           865200,              618,              561
FUTSTK    ,OIL       ,27/01/2026,00000404.75,00000404.75,00000403.15,00000403.55,000000000455000,       31088470.00,            77000,              055,              053
FUTSTK    ,OIL       ,24/02/2026,00000403.30,00000403.55,00000402.20,00000402.90,000000000142800,        7893270.00,            19600,              014,              014
FUTSTK    ,ONGC      ,30/12/2025,00000234.45,00000235.71,00000231.63,00000232.75,000000092412000,     1830997350.00,          7852500,             3490,             3167
FUTSTK    ,ONGC      ,27/01/2026,00000236.14,00000237.07,00000233.02,00000234.09,000000006207750,      499413127.50,          2130750,              947,              784
FUTSTK    ,ONGC      ,24/02/2026,00000235.56,00000236.97,00000232.80,00000233.70,000000001037250,       44275410.00,           189000,              084,              079
FUTSTK    ,PAGEIND   ,30/12/2025,00036700.00,00036900.00,00036370.00,00036495.00,000000000248940,      663451875.00,            18135,             1209,             1119
FUTSTK    ,PAGEIND   ,27/01/2026,00036805.00,00036880.00,00036345.00,00036475.00,000000000013995,       86682225.00,             2370,              158,              141
FUTSTK    ,PAGEIND   ,24/02/2026,00036725.00,00036725.00,00036415.00,00036450.00,000000000002910,       12610575.00,              345,              023,              022
FUTSTK    ,PATANJALI ,30/12/2025,00000534.00,00000542.30,00000531.20,00000539.50,000000035360100,     3795569550.00,          7086600,             7874,             6303
FUTSTK    ,PATANJALI ,27/01/2026,00000537.00,00000545.40,00000534.10,00000542.50,000000000522000,      150013215.00,           278100,              309,              288
FUTSTK    ,PATANJALI ,24/02/2026,00000541.00,00000545.00,00000538.00,00000545.00,000000000044100,        8770275.00,            16200,              018,              018
FUTSTK    ,PAYTM     ,30/12/2025,00001305.00,00001308.20,00001276.00,00001282.10,000000018037275,     3714540980.00,          2876800,             3968,             3532
FUTSTK    ,PAYTM     ,27/01/2026,00001312.10,00001316.00,00001284.80,00001289.00,000000000666275,      509453077.50,           392225,              541,              449
FUTSTK    ,PAYTM     ,24/02/2026,00001313.00,00001321.90,00001294.40,00001297.00,000000000105850,       37864865.00,            29000,              040,              038
FUTSTK    ,PERSISTENT,30/12/2025,00006286.00,00006306.50,00006216.50,00006266.50,000000002063400,     2105789400.00,           336600,             3366,             2733
FUTSTK    ,PERSISTENT,27/01/2026,00006302.50,00006323.50,00006245.00,00006294.00,000000000094400,      261837650.00,            41700,              417,              227
FUTSTK    ,PERSISTENT,24/02/2026,00006307.00,00006345.00,00006271.50,00006318.00,000000000011500,       22707600.00,             3600,              036,              033
FUTSTK    ,PETRONET  ,30/12/2025,00000270.30,00000270.30,00000264.50,00000265.40,000000043900200,      680714280.00,          2554200,             1419,             1208
FUTSTK    ,PETRONET  ,27/01/2026,00000272.05,00000272.05,00000266.40,00000267.20,000000003347800,      174251850.00,           649800,              342,              334
FUTSTK    ,PETRONET  ,24/02/2026,00000272.25,00000272.25,00000268.05,00000268.15,000000000239400,       14330655.00,            53200,              028,              028
FUTSTK    ,PFC       ,30/12/2025,00000341.45,00000341.45,00000335.50,00000337.15,000000076385400,     1698733010.00,          5028400,             3868,             3009
FUTSTK    ,PFC       ,27/01/2026,00000343.25,00000343.30,00000337.70,00000339.05,000000008086000,      518175905.00,          1524900,             1173,             1024
FUTSTK    ,PFC       ,24/02/2026,00000343.95,00000343.95,00000338.80,00000340.00,000000001476800,       85116005.00,           249600,              192,              178
FUTSTK    ,PGEL      ,30/12/2025,00000560.25,00000575.00,00000551.95,00000570.55,000000009671900,     1344285985.00,          2384900,             3407,             2995
FUTSTK    ,PGEL      ,27/01/2026,00000555.55,00000577.20,00000555.25,00000573.45,000000000464550,      172558950.00,           304000,              320,              306
FUTSTK    ,PGEL      ,24/02/2026,00000570.00,00000579.90,00000559.10,00000573.55,000000000065550,       32374242.50,            57000,              060,              058
FUTSTK    ,PHOENIXLTD,30/12/2025,00001781.50,00001802.70,00001775.60,00001782.80,000000003315550,      770899815.00,           432250,             1235,             1166
FUTSTK    ,PHOENIXLTD,27/01/2026,00001791.70,00001803.20,00001786.60,00001793.60,000000000077350,       77256795.00,            43050,              123,              106
FUTSTK    ,PIDILITIND,30/12/2025,00001482.00,00001492.70,00001470.80,00001473.80,000000006780500,      949541800.00,           641000,             1282,              996
FUTSTK    ,PIDILITIND,27/01/2026,00001495.00,00001500.10,00001480.40,00001482.20,000000000348500,      114592600.00,            77000,              154,              099
FUTSTK    ,PIDILITIND,24/02/2026,00001509.20,00001509.20,00001493.60,00001493.60,000000000026000,        5263850.00,             3500,              007,              007
FUTSTK    ,PIIND     ,30/12/2025,00003265.00,00003285.00,00003234.60,00003270.00,000000002469425,     1161520972.50,           356300,             2036,             1893
FUTSTK    ,PIIND     ,27/01/2026,00003239.60,00003278.20,00003230.40,00003266.60,000000000257075,      183465397.50,            56350,              322,              274
FUTSTK    ,PIIND     ,24/02/2026,00003254.70,00003269.50,00003254.70,00003263.00,000000000021000,        6852597.50,             2100,              012,              012
FUTSTK    ,PNB       ,30/12/2025,00000119.47,00000119.47,00000117.07,00000117.40,000000214656000,     2865794960.00,         24296000,             3037,             2683
FUTSTK    ,PNB       ,27/01/2026,00000120.08,00000120.08,00000117.80,00000118.13,000000025632000,      872108800.00,          7360000,              920,              889
FUTSTK    ,PNB       ,24/02/2026,00000120.57,00000120.57,00000118.50,00000118.79,000000004160000,       75228000.00,           632000,              079,              061
FUTSTK    ,PNBHOUSING,30/12/2025,00000923.80,00000923.80,00000909.55,00000913.50,000000015902900,     1340738977.50,          1463150,             2251,             1780
FUTSTK    ,PNBHOUSING,27/01/2026,00000926.05,00000928.00,00000915.20,00000919.55,000000000522600,      125864017.50,           136500,              210,              181
FUTSTK    ,PNBHOUSING,24/02/2026,00000929.75,00000931.55,00000922.00,00000922.00,000000000031200,        6034242.50,             6500,              010,              010
FUTSTK    ,POLICYBZR ,30/12/2025,00001921.20,00001930.60,00001816.00,00001823.30,000000006340250,     7199237850.00,          3900400,            11144,             9411
FUTSTK    ,POLICYBZR ,27/01/2026,00001929.00,00001929.00,00001823.80,00001829.70,000000000574000,      626131415.00,           337750,              965,              764
FUTSTK    ,POLICYBZR ,24/02/2026,00001902.00,00001920.00,00001834.00,00001842.00,000000000015050,       24061870.00,            12950,              037,              034
FUTSTK    ,POLYCAB   ,30/12/2025,00007308.00,00007415.00,00007284.00,00007367.00,000000001870125,     2503413000.00,           340750,             2726,             2336
FUTSTK    ,POLYCAB   ,27/01/2026,00007360.00,00007450.00,00007330.50,00007403.00,000000000098875,      251366000.00,            34000,              272,              193
FUTSTK    ,POLYCAB   ,24/02/2026,00007401.00,00007480.00,00007385.00,00007449.00,000000000010750,       29692500.00,             4000,              032,              030
FUTSTK    ,POWERGRID ,30/12/2025,00000263.75,00000264.25,00000260.75,00000261.40,000000072840300,     1768827325.00,          6745000,             3550,             3326
FUTSTK    ,POWERGRID ,27/01/2026,00000264.45,00000266.00,00000262.30,00000262.65,000000007850800,      487745865.00,          1846800,              972,              746
FUTSTK    ,POWERGRID ,24/02/2026,00000263.55,00000263.95,00000261.35,00000261.70,000000000870200,       22933570.00,            87400,              046,              046
FUTSTK    ,POWERINDIA,30/12/2025,00019470.00,00019550.00,00019235.00,00019340.00,000000000264050,      763996750.00,            39450,              789,              715
FUTSTK    ,POWERINDIA,27/01/2026,00019530.00,00019580.00,00019335.00,00019425.00,000000000013800,       60294750.00,             3100,              062,              057
FUTSTK    ,PPLPHARMA ,30/12/2025,00000171.66,00000171.76,00000168.00,00000168.86,000000025157500,      779288050.00,          4587500,             1835,             1468
FUTSTK    ,PPLPHARMA ,27/01/2026,00000172.68,00000172.68,00000169.10,00000169.97,000000003157875,      263359215.00,          1540875,              587,              490
FUTSTK    ,PPLPHARMA ,24/02/2026,00000173.55,00000173.55,00000170.00,00000170.87,000000000223125,       22969852.50,           133875,              051,              051
FUTSTK    ,PRESTIGE  ,30/12/2025,00001637.70,00001651.10,00001616.90,00001628.00,000000004042350,      849167415.00,           521100,             1158,              905
FUTSTK    ,PRESTIGE  ,27/01/2026,00001657.70,00001657.70,00001627.00,00001635.40,000000000053550,       50233140.00,            30600,              068,              066
FUTSTK    ,PRESTIGE  ,24/02/2026,00001659.00,00001659.00,00001641.00,00001641.00,000000000010800,        2229750.00,             1350,              003,              003
FUTSTK    ,RBLBANK   ,30/12/2025,00000302.00,00000304.80,00000298.55,00000301.75,000000073580625,     3328051986.25,         11045825,             3479,             2967
FUTSTK    ,RBLBANK   ,27/01/2026,00000302.45,00000306.10,00000300.50,00000303.45,000000002076450,      351626328.75,          1162050,              366,              325
FUTSTK    ,RBLBANK   ,24/02/2026,00000303.00,00000306.85,00000302.40,00000305.55,000000000120650,       19354323.75,            63500,              020,              018
FUTSTK    ,RECLTD    ,30/12/2025,00000342.40,00000343.55,00000335.05,00000335.95,000000093447300,     2727454436.25,          8075850,             6334,             5346
FUTSTK    ,RECLTD    ,27/01/2026,00000344.70,00000346.25,00000337.40,00000338.25,000000008793400,      698183010.00,          2055200,             1468,             1294
FUTSTK    ,RECLTD    ,24/02/2026,00000343.30,00000343.30,00000337.50,00000338.65,000000001720600,      187263230.00,           551600,              394,              377
FUTSTK    ,RELIANCE  ,30/12/2025,00001551.80,00001557.50,00001543.70,00001546.50,000000089498500,    14157444850.00,          9146500,            18293,            13597
FUTSTK    ,RELIANCE  ,27/01/2026,00001565.00,00001565.00,00001553.40,00001555.80,000000009249000,     1818935750.00,          1168000,             2336,             1852
FUTSTK    ,RELIANCE  ,24/02/2026,00001570.80,00001573.80,00001562.40,00001564.70,000000000961500,      102705450.00,            65500,              131,              127
FUTSTK    ,RVNL      ,30/12/2025,00000311.70,00000312.40,00000306.00,00000308.05,000000038963375,      770898081.25,          2492875,             1813,             1536
FUTSTK    ,RVNL      ,27/01/2026,00000306.30,00000306.95,00000301.50,00000303.50,000000007301700,      305733753.75,          1004975,              659,              619
FUTSTK    ,RVNL      ,24/02/2026,00000302.00,00000302.00,00000297.00,00000298.95,000000000940925,       38796610.00,           129625,              085,              079
FUTSTK    ,SAIL      ,30/12/2025,00000131.60,00000131.88,00000128.46,00000129.81,000000161759900,     2280443384.00,         17587400,             3742,             3122
FUTSTK    ,SAIL      ,27/01/2026,00000133.08,00000133.08,00000129.31,00000130.76,000000014711000,      642296501.00,          4925600,             1048,              934
FUTSTK    ,SAIL      ,24/02/2026,00000133.20,00000133.20,00000130.00,00000131.44,000000003388700,      251467719.00,          1922300,              409,              402
FUTSTK    ,SAMMAANCAP,30/12/2025,00000150.00,00000150.01,00000146.61,00000147.51,000000091112700,     1784516856.00,         12040000,             2800,             1951
FUTSTK    ,SAMMAANCAP,27/01/2026,00000151.19,00000151.19,00000147.52,00000148.45,000000015333800,      809567923.00,          5435200,             1264,              719
FUTSTK    ,SAMMAANCAP,24/02/2026,00000150.15,00000151.67,00000148.38,00000149.46,000000000262300,       16710961.00,           111800,              026,              025
FUTSTK    ,SBICARD   ,30/12/2025,00000875.50,00000875.50,00000844.10,00000847.60,000000015343200,     1867064960.00,          2186400,             2733,             2345
FUTSTK    ,SBICARD   ,27/01/2026,00000868.20,00000868.40,00000844.00,00000848.60,000000001159200,      386373000.00,           452000,              565,              515
FUTSTK    ,SBICARD   ,24/02/2026,00000866.00,00000866.00,00000847.00,00000849.85,000000000104000,       56071480.00,            65600,              082,              080
FUTSTK    ,SBILIFE   ,30/12/2025,00002047.40,00002053.20,00002032.10,00002035.80,000000007753500,     2315055037.50,          1133250,             3022,             2770
FUTSTK    ,SBILIFE   ,27/01/2026,00002051.50,00002065.20,00002045.70,00002048.30,000000000291375,      220496962.50,           107250,              286,              215
FUTSTK    ,SBILIFE   ,24/02/2026,00002070.00,00002075.00,00002059.10,00002061.30,000000000058875,       49609312.50,            24000,              064,              047
FUTSTK    ,SBIN      ,30/12/2025,00000969.40,00000970.60,00000961.35,00000962.90,000000065672250,     9529989000.00,          9871500,            13162,             9787
FUTSTK    ,SBIN      ,27/01/2026,00000976.25,00000976.55,00000967.50,00000968.60,000000010581750,     2026859512.50,          2086500,             2782,             2417
FUTSTK    ,SBIN      ,24/02/2026,00000981.25,00000981.80,00000973.50,00000973.95,000000000794250,       41051550.00,            42000,              056,              048
FUTSTK    ,SHREECEM  ,30/12/2025,00026715.00,00026750.00,00026040.00,00026110.00,000000000287575,     1513952250.00,            57600,             2304,             2051
FUTSTK    ,SHREECEM  ,27/01/2026,00026700.00,00026780.00,00026120.00,00026185.00,000000000030650,      311104250.00,            11775,              471,              426
FUTSTK    ,SHREECEM  ,24/02/2026,00026750.00,00026750.00,00026260.00,00026260.00,000000000001900,       14592500.00,              550,              022,              019
FUTSTK    ,SHRIRAMFIN,30/12/2025,00000858.90,00000858.90,00000845.05,00000850.00,000000064475400,     5038034388.75,          5913600,             7168,             5713
FUTSTK    ,SHRIRAMFIN,27/01/2026,00000856.35,00000863.05,00000850.25,00000855.40,000000002739825,      500622828.75,           584100,              708,              619
FUTSTK    ,SHRIRAMFIN,24/02/2026,00000861.00,00000862.45,00000854.60,00000856.15,000000000230175,       24758167.50,            28875,              035,              032
FUTSTK    ,SIEMENS   ,30/12/2025,00003169.00,00003184.60,00003142.50,00003165.70,000000002781000,     1310625625.00,           414375,             3315,             2812
FUTSTK    ,SIEMENS   ,27/01/2026,00003182.10,00003192.30,00003156.00,00003175.80,000000000331975,      131113377.50,            41300,              236,              198
FUTSTK    ,SIEMENS   ,24/02/2026,00003194.20,00003196.80,00003177.50,00003189.20,000000000013650,        6690110.00,             2100,              012,              012
FUTSTK    ,SOLARINDS ,30/12/2025,00012150.00,00012194.00,00011870.00,00011930.00,000000000938250,     1681177725.00,           139875,             1865,             1609
FUTSTK    ,SOLARINDS ,27/01/2026,00012215.00,00012245.00,00011948.00,00011990.00,000000000067300,      237519700.00,            19600,              392,              371
FUTSTK    ,SOLARINDS ,24/02/2026,00012300.00,00012317.00,00012025.00,00012046.00,000000000014500,       64521750.00,             5300,              106,              099
FUTSTK    ,SONACOMS  ,30/12/2025,00000490.00,00000490.00,00000484.40,00000486.05,000000013579650,      447730710.00,           920850,              877,              769
FUTSTK    ,SONACOMS  ,27/01/2026,00000489.15,00000490.75,00000487.90,00000488.85,000000000497350,       47345392.50,            96775,              079,              079
FUTSTK    ,SONACOMS  ,24/02/2026,00000490.00,00000492.50,00000490.00,00000490.85,000000000080850,        5413948.75,            11025,              009,              009
FUTSTK    ,SRF       ,30/12/2025,00003004.70,00003044.00,00002998.50,00003018.00,000000003436400,     1860751340.00,           615600,             3078,             2746
FUTSTK    ,SRF       ,27/01/2026,00003018.80,00003062.40,00003017.70,00003037.10,000000000136200,      216526460.00,            71200,              356,              314
FUTSTK    ,SRF       ,24/02/2026,00003067.00,00003067.00,00003040.00,00003046.80,000000000014800,       10982020.00,             3600,              018,              017
FUTSTK    ,SUNPHARMA ,30/12/2025,00001806.50,00001806.50,00001784.60,00001786.90,000000013566700,     1776898445.00,           992250,             2835,             2486
FUTSTK    ,SUNPHARMA ,27/01/2026,00001801.40,00001807.60,00001795.60,00001798.80,000000001015000,      341392065.00,           189350,              541,              403
FUTSTK    ,SUNPHARMA ,24/02/2026,00001805.50,00001806.30,00001799.60,00001802.90,000000000064400,        7575960.00,             4200,              012,              012
FUTSTK    ,SUPREMEIND,30/12/2025,00003312.00,00003426.80,00003312.00,00003407.90,000000002071300,     4035392987.50,          1190875,             6805,             6107
FUTSTK    ,SUPREMEIND,27/01/2026,00003351.40,00003434.10,00003332.00,00003415.20,000000000227500,      796842322.50,           234500,             1340,             1110
FUTSTK    ,SUPREMEIND,24/02/2026,00003360.00,00003448.80,00003356.60,00003429.40,000000000010850,       34108952.50,             9975,              057,              051
FUTSTK    ,SUZLON    ,30/12/2025,00000053.06,00000053.18,00000052.42,00000052.81,000000247984000,     1050929360.00,         19896000,             2487,             2046
FUTSTK    ,SUZLON    ,27/01/2026,00000053.45,00000053.50,00000052.68,00000053.11,000000035359950,      431731181.25,          8131525,              901,              833
FUTSTK    ,SUZLON    ,24/02/2026,00000053.53,00000053.82,00000053.05,00000053.42,000000003628050,       43420809.25,           812250,              090,              087
FUTSTK    ,SYNGENE   ,30/12/2025,00000663.85,00000663.90,00000646.10,00000648.60,000000008349000,      591490400.00,           906000,              906,              787
FUTSTK    ,SYNGENE   ,27/01/2026,00000663.45,00000663.45,00000651.00,00000652.00,000000000241000,       51865100.00,            79000,              079,              079
FUTSTK    ,SYNGENE   ,24/02/2026,00000659.00,00000659.20,00000659.00,00000659.20,000000000011000,        1318200.00,             2000,              002,              002
FUTSTK    ,TATACONSUM,30/12/2025,00001165.90,00001179.70,00001158.20,00001174.60,000000011452100,     3070155495.00,          2614700,             4754,             4229
FUTSTK    ,TATACONSUM,27/01/2026,00001169.90,00001186.50,00001166.70,00001181.30,000000000871750,      394787360.00,           334400,              608,              455
FUTSTK    ,TATACONSUM,24/02/2026,00001186.00,00001190.80,00001186.00,00001186.00,000000000048950,        6536970.00,             5500,              010,              010
FUTSTK    ,TATAELXSI ,30/12/2025,00005040.00,00005057.00,00004995.50,00005013.50,000000001768900,      850140000.00,           169200,             1692,             1416
FUTSTK    ,TATAELXSI ,27/01/2026,00005064.50,00005079.00,00005025.00,00005038.00,000000000138800,      107469550.00,            21300,              213,              183
FUTSTK    ,TATAELXSI ,24/02/2026,00005050.00,00005075.00,00005050.00,00005060.00,000000000028400,       12651100.00,             2500,              025,              020
FUTSTK    ,TATAPOWER ,30/12/2025,00000382.80,00000383.30,00000378.85,00000381.45,000000051646100,     1943228157.50,          5101100,             3518,             2866
FUTSTK    ,TATAPOWER ,27/01/2026,00000385.25,00000385.40,00000381.20,00000383.75,000000004696550,      276249215.00,           720650,              497,              445
FUTSTK    ,TATAPOWER ,24/02/2026,00000386.25,00000387.50,00000383.75,00000386.10,000000000603200,       22898545.00,            59450,              041,              041
FUTSTK    ,TATASTEEL ,30/12/2025,00000173.13,00000173.13,00000169.60,00000170.46,000000231071500,     6167067995.00,         36124000,             6568,             5542
FUTSTK    ,TATASTEEL ,27/01/2026,00000173.80,00000173.80,00000170.70,00000171.43,000000028836500,     1466958625.00,          8547000,             1554,             1477
FUTSTK    ,TATASTEEL ,24/02/2026,00000174.42,00000174.42,00000172.00,00000172.53,000000002920500,      111208955.00,           643500,              117,              111
FUTSTK    ,TATATECH  ,30/12/2025,00000657.30,00000657.50,00000648.75,00000650.65,000000010920000,      700816120.00,          1075200,             1344,             1136
FUTSTK    ,TATATECH  ,27/01/2026,00000660.20,00000660.65,00000651.50,00000653.15,000000001374400,      231454080.00,           353600,              442,              379
FUTSTK    ,TATATECH  ,24/02/2026,00000660.00,00000660.00,00000655.35,00000656.55,000000000146400,       29471040.00,            44800,              056,              051
FUTSTK    ,TCS       ,30/12/2025,00003229.20,00003229.90,00003198.00,00003211.30,000000023320500,     4945171420.00,          1540350,             8802,             7176
FUTSTK    ,TCS       ,27/01/2026,00003238.00,00003238.00,00003212.00,00003224.70,000000002188200,      972439107.50,           301700,             1724,             1284
FUTSTK    ,TCS       ,24/02/2026,00003250.00,00003254.70,00003232.00,00003243.30,000000000182000,      131144912.50,            40425,              231,              215
FUTSTK    ,TECHM     ,30/12/2025,00001583.40,00001584.30,00001568.30,00001580.40,000000021097200,     3150670800.00,          1996800,             3328,             2865
FUTSTK    ,TECHM     ,27/01/2026,00001584.40,00001592.50,00001579.00,00001590.40,000000000751200,      435608940.00,           274200,              457,              253
FUTSTK    ,TECHM     ,24/02/2026,00001593.00,00001601.00,00001587.70,00001598.60,000000000057600,       12444360.00,             7800,              013,              013
FUTSTK    ,TIINDIA   ,30/12/2025,00002650.90,00002663.20,00002621.50,00002627.00,000000003019400,      413063060.00,           156800,              784,              662
FUTSTK    ,TIINDIA   ,27/01/2026,00002667.80,00002674.90,00002639.70,00002643.20,000000000119200,       81606520.00,            30800,              154,              125
