INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,APOLLOHOSP,30/12/2025,00007800.00,CE      ,00000004.75,00000004.90,00000003.30,00000003.55,000000000116875,            13625,              109,              072,      106328812.50,          53812.50
OPTSTK    ,APOLLOHOSP,30/12/2025,00007850.00,CE      ,00000002.55,00000003.25,00000002.50,00000002.75,000000000003625,             4375,              035,              030,       34355787.50,          12037.50
OPTSTK    ,APOLLOHOSP,30/12/2025,00007900.00,CE      ,00000002.70,00000003.05,00000002.65,00000002.95,000000000019625,             4375,              035,              012,       34575031.25,          12531.25
OPTSTK    ,APOLLOHOSP,30/12/2025,00008000.00,CE      ,00000002.75,00000003.05,00000001.65,00000001.90,000000000184375,            17250,              138,              077,      138040650.00,          40650.00
OPTSTK    ,APOLLOHOSP,30/12/2025,00008150.00,CE      ,00000000.90,00000001.00,00000000.90,00000001.00,000000000066000,              500,              004,              003,        4075487.50,            487.50
OPTSTK    ,APOLLOHOSP,30/12/2025,00008200.00,CE      ,00000002.00,00000002.65,00000001.40,00000002.65,000000000006750,             1000,              008,              008,        8201700.00,           1700.00
OPTSTK    ,APOLLOHOSP,30/12/2025,00009100.00,CE      ,00000004.25,00000004.25,00000000.15,00000000.45,000000000000500,             1375,              011,              010,       12514375.00,           1875.00
OPTSTK    ,APOLLOHOSP,27/01/2026,00007000.00,CE      ,00000245.00,00000245.00,00000245.00,00000245.00,000000000000375,              250,              002,              001,        1811250.00,          61250.00
OPTSTK    ,APOLLOHOSP,27/01/2026,00007000.00,PE      ,00000086.00,00000114.80,00000081.60,00000109.95,000000000008375,             4625,              037,              034,       32811493.75,         436493.75
OPTSTK    ,APOLLOHOSP,27/01/2026,00007150.00,CE      ,00000163.15,00000188.05,00000150.00,00000150.00,000000000000500,              375,              003,              003,        2743900.00,          62650.00
OPTSTK    ,APOLLOHOSP,27/01/2026,00007200.00,CE      ,00000145.00,00000145.00,00000125.00,00000128.55,000000000002500,             2000,              016,              010,       14679587.50,         279587.50
OPTSTK    ,APOLLOHOSP,27/01/2026,00007200.00,PE      ,00000213.50,00000213.50,00000167.80,00000172.00,000000000000750,              500,              004,              004,        3690137.50,          90137.50
OPTSTK    ,APOLLOHOSP,27/01/2026,00007300.00,CE      ,00000104.00,00000123.00,00000085.40,00000091.75,000000000010250,            12500,              100,              068,       92462031.25,        1212031.25
OPTSTK    ,APOLLOHOSP,27/01/2026,00007300.00,PE      ,00000222.00,00000222.00,00000222.00,00000222.00,000000000003500,              125,              001,              001,         940250.00,          27750.00
OPTSTK    ,APOLLOHOSP,27/01/2026,00007500.00,CE      ,00000059.95,00000066.65,00000045.00,00000046.50,000000000023875,            13375,              107,              081,      101036675.00,         724175.00
OPTSTK    ,APOLLOHOSP,27/01/2026,00008000.00,CE      ,00000013.45,00000014.15,00000011.50,00000011.60,000000000053500,             4875,              039,              035,       39061950.00,          61950.00
OPTSTK    ,BLUESTARCO,30/12/2025,00001580.00,CE      ,00000233.40,00000233.40,00000233.40,00000233.40,000000000000000,              975,              003,              001,        1768065.00,         227565.00
OPTSTK    ,BLUESTARCO,30/12/2025,00001700.00,PE      ,00000002.95,00000004.00,00000002.05,00000002.30,000000000067925,            38675,              119,              105,       65858828.75,         111328.75
OPTSTK    ,BLUESTARCO,30/12/2025,00001720.00,PE      ,00000005.25,00000005.65,00000002.85,00000003.05,000000000058825,            33475,              103,              102,       57727003.75,         150003.75
OPTSTK    ,BLUESTARCO,30/12/2025,00001740.00,CE      ,00000065.00,00000088.15,00000065.00,00000086.80,000000000014950,             4550,              014,              014,        8276401.25,         359401.25
OPTSTK    ,BLUESTARCO,30/12/2025,00001740.00,PE      ,00000005.40,00000006.10,00000005.00,00000005.00,000000000051350,            16250,              050,              028,       28371232.50,          96232.50
OPTSTK    ,BLUESTARCO,30/12/2025,00001760.00,CE      ,00000059.55,00000068.55,00000059.55,00000067.70,000000000024050,             4875,              015,              013,        8896696.25,         316696.25
OPTSTK    ,BLUESTARCO,30/12/2025,00001760.00,PE      ,00000012.00,00000013.60,00000007.20,00000007.65,000000000046150,            64025,              197,              123,      113321113.75,         637113.75
OPTSTK    ,BLUESTARCO,30/12/2025,00001780.00,CE      ,00000040.05,00000057.00,00000036.90,00000048.55,000000000040300,            10725,              033,              032,       19600880.00,         510380.00
OPTSTK    ,BLUESTARCO,30/12/2025,00001780.00,PE      ,00000019.00,00000021.80,00000011.00,00000011.20,000000000024050,            35425,              109,              082,       63619058.75,         562558.75
OPTSTK    ,BLUESTARCO,30/12/2025,00001800.00,CE      ,00000035.15,00000044.45,00000027.45,00000042.00,000000000069875,           191100,              588,              485,      351241345.00,        7261345.00
OPTSTK    ,BLUESTARCO,30/12/2025,00001800.00,PE      ,00000024.50,00000032.75,00000017.10,00000018.45,000000000059800,            97500,              300,              283,      177931812.50,        2431812.50
OPTSTK    ,BLUESTARCO,30/12/2025,00001820.00,CE      ,00000026.15,00000033.35,00000019.95,00000029.95,000000000062075,           105950,              326,              268,      195820738.75,        2991738.75
OPTSTK    ,BLUESTARCO,30/12/2025,00001820.00,PE      ,00000036.15,00000036.15,00000027.50,00000027.55,000000000001625,             2275,              007,              007,        4206085.00,          65585.00
OPTSTK    ,BLUESTARCO,30/12/2025,00001840.00,CE      ,00000023.80,00000024.00,00000014.30,00000022.10,000000000064025,           142675,              439,              294,      265416531.25,        2894531.25
OPTSTK    ,BLUESTARCO,30/12/2025,00001840.00,PE      ,00000045.00,00000045.00,00000039.80,00000040.35,000000000001625,              975,              003,              003,        1834673.75,          40673.75
OPTSTK    ,BLUESTARCO,30/12/2025,00001880.00,CE      ,00000009.30,00000011.40,00000007.15,00000009.95,000000000059475,            41600,              128,              100,       78589728.75,         381728.75
OPTSTK    ,BLUESTARCO,30/12/2025,00001880.00,PE      ,00000067.75,00000071.00,00000067.30,00000071.00,000000000000325,              975,              003,              003,        1899966.25,          66966.25
OPTSTK    ,BLUESTARCO,30/12/2025,00001900.00,CE      ,00000005.40,00000007.95,00000004.55,00000006.65,000000000118625,            69875,              215,              182,      133209017.50,         446517.50
OPTSTK    ,BLUESTARCO,30/12/2025,00001900.00,PE      ,00000084.60,00000086.20,00000083.80,00000084.05,000000000004875,             2275,              007,              007,        4515745.00,         193245.00
OPTSTK    ,BLUESTARCO,30/12/2025,00001920.00,CE      ,00000003.20,00000005.40,00000003.20,00000004.60,000000000050375,            37375,              115,              097,       71924271.25,         164271.25
OPTSTK    ,BLUESTARCO,30/12/2025,00001960.00,CE      ,00000002.60,00000002.60,00000002.15,00000002.40,000000000001300,              650,              002,              002,        1275543.75,           1543.75
OPTSTK    ,BLUESTARCO,30/12/2025,00001980.00,CE      ,00000002.65,00000002.65,00000001.45,00000001.95,000000000013325,            12350,              038,              033,       24474092.50,          21092.50
OPTSTK    ,BLUESTARCO,30/12/2025,00002000.00,CE      ,00000001.60,00000001.60,00000000.80,00000001.40,000000000028275,            80925,              249,              128,      161946638.75,          96638.75
OPTSTK    ,BLUESTARCO,30/12/2025,00002000.00,PE      ,00000191.75,00000191.75,00000178.15,00000178.15,000000000004225,             1950,              006,              006,        4258393.75,         358393.75
OPTSTK    ,BLUESTARCO,30/12/2025,00002100.00,CE      ,00000000.80,00000000.80,00000000.80,00000000.80,000000000001950,              325,              001,              001,         682760.00,            260.00
OPTSTK    ,BLUESTARCO,27/01/2026,00001620.00,CE      ,00000203.95,00000203.95,00000203.95,00000203.95,000000000000975,              975,              003,              001,        1778351.25,         198851.25
OPTSTK    ,BLUESTARCO,27/01/2026,00001820.00,CE      ,00000079.10,00000079.10,00000079.10,00000079.10,000000000000325,              325,              001,              001,         617207.50,          25707.50
OPTSTK    ,BLUESTARCO,27/01/2026,00001880.00,PE      ,00000090.00,00000090.00,00000090.00,00000090.00,000000000000325,              325,              001,              001,         640250.00,          29250.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00005500.00,PE      ,00000001.00,00000001.00,00000001.00,00000001.00,000000000001300,              300,              003,              002,        1650300.00,            300.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00005800.00,PE      ,00000003.45,00000003.75,00000001.55,00000002.90,000000000168800,            31700,              317,              183,      183965025.00,         105025.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006000.00,CE      ,00000335.00,00000335.00,00000335.00,00000335.00,000000000001200,              100,              001,              001,         633500.00,          33500.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006000.00,PE      ,00000013.10,00000014.80,00000010.75,00000011.35,000000000056400,            13500,              135,              125,       81169260.00,         169260.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006050.00,PE      ,00000023.00,00000023.00,00000015.45,00000017.15,000000000002700,             3000,              030,              030,       18205500.00,          55500.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006100.00,CE      ,00000253.95,00000272.00,00000240.35,00000266.50,000000000025400,             1700,              017,              016,       10801170.00,         431170.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006100.00,PE      ,00000021.35,00000028.70,00000021.10,00000022.70,000000000097700,            11200,              112,              086,       68600600.00,         280600.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006150.00,PE      ,00000034.40,00000039.35,00000031.20,00000039.35,000000000011600,             1800,              018,              018,       11134830.00,          64830.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006200.00,CE      ,00000174.65,00000197.05,00000164.35,00000197.05,000000000005100,             1700,              017,              015,       10835930.00,         295930.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006200.00,PE      ,00000040.00,00000055.75,00000040.00,00000042.50,000000000039200,            43600,              436,              345,      272432500.00,        2112500.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006250.00,CE      ,00000158.95,00000161.45,00000131.00,00000158.10,000000000006000,             4500,              045,              040,       28756405.00,         631405.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006250.00,PE      ,00000061.00,00000073.55,00000055.00,00000056.20,000000000017900,             6800,              068,              062,       42929225.00,         429225.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006300.00,CE      ,00000133.90,00000133.90,00000104.00,00000124.30,000000000029900,            44400,              444,              339,      284883735.00,        5163735.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006300.00,PE      ,00000084.55,00000097.55,00000072.40,00000077.45,000000000065100,            62400,              624,              537,      398368950.00,        5248950.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006350.00,CE      ,00000105.00,00000105.70,00000080.00,00000099.60,000000000023100,            54200,              542,              430,      349294205.00,        5124205.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006350.00,PE      ,00000095.00,00000123.05,00000093.80,00000100.85,000000000020000,            24900,              249,              187,      160830925.00,        2715925.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006400.00,CE      ,00000090.90,00000090.90,00000061.85,00000076.40,000000000076000,            81100,              811,              623,      524859965.00,        5819965.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006400.00,PE      ,00000124.60,00000153.55,00000120.50,00000125.75,000000000062900,            30200,              302,              223,      197397340.00,        4117340.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006450.00,CE      ,00000065.00,00000065.00,00000047.25,00000058.70,000000000024600,            20300,              203,              174,      132038515.00,        1103515.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006450.00,PE      ,00000168.95,00000183.80,00000158.75,00000166.55,000000000012900,             2500,              025,              021,       16542625.00,         417625.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006500.00,CE      ,00000052.15,00000052.15,00000035.55,00000044.80,000000000153600,            80000,              800,              625,      523370175.00,        3370175.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006500.00,PE      ,00000202.00,00000226.00,00000194.80,00000220.55,000000000034800,             2200,              022,              020,       14763230.00,         463230.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006550.00,CE      ,00000037.25,00000038.00,00000026.85,00000034.30,000000000021900,            10500,              105,              088,       69102345.00,         327345.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006550.00,PE      ,00000223.25,00000266.90,00000223.25,00000266.90,000000000016500,              700,              007,              007,        4757650.00,         172650.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006600.00,CE      ,00000029.65,00000029.65,00000019.85,00000025.25,000000000070300,            55700,              557,              446,      368955740.00,        1335740.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006600.00,PE      ,00000297.95,00000310.40,00000277.70,00000277.80,000000000015300,            11500,              115,              037,       79273340.00,        3373340.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006650.00,CE      ,00000021.85,00000021.85,00000014.45,00000018.50,000000000022000,            16100,              161,              104,      107343685.00,         278685.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006700.00,CE      ,00000013.20,00000016.50,00000011.55,00000013.50,000000000075900,            37400,              374,              204,      251102010.00,         522010.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006750.00,CE      ,00000011.20,00000012.85,00000009.70,00000010.65,000000000011900,             5500,              055,              044,       37186475.00,          61475.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006800.00,CE      ,00000009.10,00000009.65,00000007.20,00000008.45,000000000037000,            16200,              162,              108,      110302115.00,         142115.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006850.00,CE      ,00000007.30,00000007.30,00000007.30,00000007.30,000000000005400,              100,              001,              001,         685730.00,            730.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006900.00,CE      ,00000006.15,00000006.50,00000004.65,00000005.30,000000000030100,             4700,              047,              031,       32456630.00,          26630.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006950.00,CE      ,00000007.25,00000009.05,00000004.35,00000008.05,000000000005300,             6000,              060,              013,       41744460.00,          44460.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00007000.00,CE      ,00000005.05,00000005.20,00000003.65,00000004.15,000000000070000,            36800,              368,              201,      257761565.00,         161565.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00007000.00,PE      ,00000649.00,00000649.00,00000649.00,00000649.00,000000000002200,              100,              001,              001,         764900.00,          64900.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00007100.00,CE      ,00000002.20,00000002.40,00000002.20,00000002.30,000000000034200,              500,              005,              005,        3551155.00,           1155.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00007200.00,CE      ,00000001.90,00000002.15,00000000.85,00000001.45,000000000155700,             8400,              084,              066,       60494325.00,          14325.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00007500.00,CE      ,00000001.10,00000001.10,00000001.05,00000001.10,000000000016700,              400,              004,              003,        3000435.00,            435.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00007600.00,CE      ,00000000.70,00000000.80,00000000.70,00000000.80,000000000004400,              200,              002,              002,        1520150.00,            150.00
OPTSTK    ,DIVISLAB  ,27/01/2026,00006300.00,CE      ,00000200.00,00000210.00,00000200.00,00000210.00,000000000000200,              200,              002,              002,        1301000.00,          41000.00
OPTSTK    ,DIVISLAB  ,27/01/2026,00006350.00,PE      ,00000168.40,00000168.40,00000168.40,00000168.40,000000000000200,              200,              002,              001,        1303680.00,          33680.00
OPTSTK    ,DIVISLAB  ,27/01/2026,00006500.00,CE      ,00000133.00,00000133.00,00000133.00,00000133.00,000000000000400,              100,              001,              001,         663300.00,          13300.00
OPTSTK    ,DIVISLAB  ,27/01/2026,00006600.00,CE      ,00000095.00,00000100.05,00000089.00,00000089.95,000000000003000,             1300,              013,              010,        8703665.00,         123665.00
OPTSTK    ,DIVISLAB  ,27/01/2026,00006900.00,CE      ,00000030.00,00000033.35,00000030.00,00000033.10,000000000002900,             1100,              011,              006,        7624320.00,          34320.00
OPTSTK    ,DIVISLAB  ,27/01/2026,00007400.00,CE      ,00000008.55,00000011.95,00000008.25,00000008.25,000000000001200,              400,              004,              004,        2963700.00,           3700.00
OPTSTK    ,DIXON     ,30/12/2025,00010000.00,PE      ,00000006.75,00000007.15,00000003.25,00000004.60,000000000014650,            27000,              540,              319,      270144155.00,         144155.00
OPTSTK    ,DIXON     ,30/12/2025,00010500.00,PE      ,00000008.05,00000009.10,00000006.30,00000006.90,000000000018600,            15350,              307,              263,      161296080.00,         121080.00
OPTSTK    ,DIXON     ,30/12/2025,00010750.00,PE      ,00000009.00,00000009.00,00000007.50,00000007.70,000000000004550,             1650,              033,              020,       17750970.00,          13470.00
OPTSTK    ,DIXON     ,30/12/2025,00011000.00,PE      ,00000010.00,00000012.05,00000007.75,00000009.55,000000000094000,            71500,             1430,              855,      787221880.00,         721880.00
OPTSTK    ,DIXON     ,30/12/2025,00011250.00,PE      ,00000011.00,00000014.50,00000008.80,00000009.05,000000000005300,             6050,              121,              077,       68131167.50,          68667.50
OPTSTK    ,DIXON     ,30/12/2025,00011500.00,CE      ,00002188.90,00002188.90,00002186.45,00002186.45,000000000001600,              100,              002,              002,        1368767.50,         218767.50
OPTSTK    ,DIXON     ,30/12/2025,00011500.00,PE      ,00000014.00,00000017.05,00000011.00,00000012.90,000000000071300,            73550,             1471,             1126,      846825440.00,        1000440.00
OPTSTK    ,DIXON     ,30/12/2025,00011750.00,PE      ,00000022.30,00000022.30,00000013.20,00000016.20,000000000036800,            29700,              594,              528,      349502215.00,         527215.00
OPTSTK    ,DIXON     ,30/12/2025,00012000.00,CE      ,00001766.75,00001795.10,00001610.95,00001668.50,000000000029300,            11300,              226,              049,      154519722.50,       18919722.50
OPTSTK    ,DIXON     ,30/12/2025,00012000.00,PE      ,00000024.55,00000028.65,00000016.35,00000021.70,000000000256750,           243400,             4868,             3005,     2926347867.50,        5547867.50
OPTSTK    ,DIXON     ,30/12/2025,00012250.00,CE      ,00001451.35,00001461.85,00001439.80,00001439.80,000000000004800,              700,              014,              005,        9590397.50,        1015397.50
OPTSTK    ,DIXON     ,30/12/2025,00012250.00,PE      ,00000029.00,00000037.70,00000023.00,00000027.45,000000000074700,           126000,             2520,             1924,     1547154417.50,        3654417.50
OPTSTK    ,DIXON     ,30/12/2025,00012500.00,CE      ,00001200.00,00001373.10,00001125.00,00001161.20,000000000034100,             4000,              080,              077,       54820900.00,        4820900.00
OPTSTK    ,DIXON     ,30/12/2025,00012500.00,PE      ,00000040.10,00000053.60,00000031.05,00000038.80,000000000161500,           507650,            10153,             6367,     6366902987.50,       21277987.50
OPTSTK    ,DIXON     ,30/12/2025,00012750.00,CE      ,00001084.05,00001095.00,00000892.80,00000927.50,000000000034850,            11550,              231,              149,      158206112.50,       10943612.50
OPTSTK    ,DIXON     ,30/12/2025,00012750.00,PE      ,00000059.90,00000075.40,00000045.00,00000054.25,000000000065300,           180000,             3600,             2920,     2305835617.50,       10835617.50
OPTSTK    ,DIXON     ,30/12/2025,00013000.00,CE      ,00000751.10,00000900.00,00000680.00,00000725.45,000000000084850,            61250,             1225,              889,      844804215.00,       48554215.00
OPTSTK    ,DIXON     ,30/12/2025,00013000.00,PE      ,00000080.00,00000115.00,00000066.50,00000088.35,000000000169850,           629900,            12598,             9326,     8245822052.50,       57122052.50
OPTSTK    ,DIXON     ,30/12/2025,00013250.00,CE      ,00000630.00,00000698.00,00000496.00,00000530.65,000000000043450,            43400,              868,              693,      600626367.50,       25576367.50
OPTSTK    ,DIXON     ,30/12/2025,00013250.00,PE      ,00000138.00,00000178.55,00000107.60,00000144.00,000000000063550,           372900,             7458,             6069,     4994734000.00,       53809000.00
OPTSTK    ,DIXON     ,30/12/2025,00013500.00,CE      ,00000403.30,00000514.65,00000325.45,00000368.45,000000000157000,           457300,             9146,             7047,     6361953822.50,      188403822.50
OPTSTK    ,DIXON     ,30/12/2025,00013500.00,PE      ,00000200.05,00000272.95,00000167.80,00000235.65,000000000202400,           764400,            15288,            11488,    10492204032.50,      172804032.50
OPTSTK    ,DIXON     ,30/12/2025,00013750.00,CE      ,00000316.00,00000364.00,00000225.00,00000253.80,000000000148600,           675150,            13503,            10544,     9478138735.00,      194826235.00
OPTSTK    ,DIXON     ,30/12/2025,00013750.00,PE      ,00000339.95,00000402.95,00000270.45,00000361.25,000000000064300,           330450,             6609,             5062,     4656034147.50,      112346647.50
OPTSTK    ,DIXON     ,30/12/2025,00014000.00,CE      ,00000210.15,00000250.90,00000147.10,00000163.80,000000000406400,          1203900,            24078,            17778,    17089052742.50,      234452742.50
OPTSTK    ,DIXON     ,30/12/2025,00014000.00,PE      ,00000470.00,00000568.80,00000406.00,00000520.60,000000000157300,           116750,             2335,             2062,     1692082202.50,       57582202.50
OPTSTK    ,DIXON     ,30/12/2025,00014250.00,CE      ,00000103.00,00000171.20,00000098.00,00000107.00,000000000122150,           366050,             7321,             6228,     5262493277.50,       46280777.50
OPTSTK    ,DIXON     ,30/12/2025,00014250.00,PE      ,00000648.35,00000763.30,00000582.70,00000736.90,000000000018450,             8700,              174,              134,      130003057.50,        6028057.50
OPTSTK    ,DIXON     ,30/12/2025,00014500.00,CE      ,00000099.75,00000118.85,00000063.25,00000073.45,000000000336550,           547150,            10943,             8463,     7982306305.00,       48631305.00
OPTSTK    ,DIXON     ,30/12/2025,00014500.00,PE      ,00000821.25,00000978.00,00000800.00,00000923.50,000000000044850,             2800,              056,              041,       43092977.50,        2492977.50
OPTSTK    ,DIXON     ,30/12/2025,00014750.00,CE      ,00000057.60,00000082.50,00000046.20,00000050.30,000000000163950,           213650,             4273,             3284,     3164412692.50,       13075192.50
OPTSTK    ,DIXON     ,30/12/2025,00014750.00,PE      ,00001000.00,00001181.40,00001000.00,00001163.55,000000000035400,             8100,              162,              067,      128039260.00,        8564260.00
OPTSTK    ,DIXON     ,30/12/2025,00015000.00,CE      ,00000049.30,00000061.05,00000033.80,00000037.00,000000000535650,           416450,             8329,             5844,     6265505450.00,       18755450.00
OPTSTK    ,DIXON     ,30/12/2025,00015000.00,PE      ,00001325.00,00001427.70,00001250.00,00001399.95,000000000091800,             2500,              050,              036,       40849870.00,        3349870.00
OPTSTK    ,DIXON     ,30/12/2025,00015250.00,CE      ,00000031.00,00000043.95,00000025.05,00000028.45,000000000083850,            77700,             1554,             1078,     1187408427.50,        2483427.50
OPTSTK    ,DIXON     ,30/12/2025,00015250.00,PE      ,00001497.00,00001670.00,00001494.00,00001639.00,000000000012700,             1950,              039,              034,       32875770.00,        3138270.00
OPTSTK    ,DIXON     ,30/12/2025,00015500.00,CE      ,00000025.30,00000032.20,00000016.25,00000020.50,000000000320400,           320050,             6401,             4021,     4968274537.50,        7499537.50
OPTSTK    ,DIXON     ,30/12/2025,00015500.00,PE      ,00001845.60,00001907.20,00001728.15,00001839.35,000000000057250,             1600,              032,              017,       27747432.50,        2947432.50
OPTSTK    ,DIXON     ,30/12/2025,00015750.00,CE      ,00000015.75,00000024.95,00000015.00,00000016.50,000000000067200,            39750,              795,              693,      626822880.00,         760380.00
OPTSTK    ,DIXON     ,30/12/2025,00016000.00,CE      ,00000010.85,00000018.20,00000010.85,00000012.75,000000000241600,            93450,             1869,             1121,     1496488390.00,        1288390.00
OPTSTK    ,DIXON     ,30/12/2025,00016000.00,PE      ,00002355.00,00002400.80,00002265.00,00002370.35,000000000020850,              650,              013,              012,       11920807.50,        1520807.50
OPTSTK    ,DIXON     ,30/12/2025,00016250.00,CE      ,00000011.55,00000013.20,00000009.20,00000011.90,000000000018000,             2050,              041,              032,       33336215.00,          23715.00
OPTSTK    ,DIXON     ,30/12/2025,00016250.00,PE      ,00002615.00,00002640.00,00002600.00,00002640.00,000000000002300,              250,              005,              003,        4716000.00,         653500.00
OPTSTK    ,DIXON     ,30/12/2025,00016500.00,CE      ,00000010.10,00000011.60,00000006.30,00000008.90,000000000089400,            46450,              929,              632,      766839490.00,         414490.00
OPTSTK    ,DIXON     ,30/12/2025,00016500.00,PE      ,00002850.00,00002885.05,00002800.00,00002885.05,000000000008250,              300,              006,              004,        5803892.50,         853892.50
OPTSTK    ,DIXON     ,30/12/2025,00016750.00,CE      ,00000010.80,00000010.80,00000006.00,00000008.10,000000000010700,             5100,              102,              077,       85462982.50,          37982.50
OPTSTK    ,DIXON     ,30/12/2025,00017000.00,CE      ,00000007.15,00000008.65,00000005.80,00000007.25,000000000101850,            36000,              720,              587,      612254065.00,         254065.00
OPTSTK    ,DIXON     ,30/12/2025,00017500.00,CE      ,00000005.00,00000007.65,00000004.65,00000005.40,000000000033550,            12300,              246,              137,      215315127.50,          65127.50
OPTSTK    ,DIXON     ,30/12/2025,00018000.00,CE      ,00000003.90,00000004.95,00000003.25,00000003.70,000000000025300,             6300,              126,              063,      113423132.50,          23132.50
OPTSTK    ,DIXON     ,30/12/2025,00020000.00,CE      ,00000004.80,00000004.80,00000002.55,00000002.55,000000000030250,             7800,              156,              034,      156023760.00,          23760.00
OPTSTK    ,DIXON     ,27/01/2026,00010000.00,PE      ,00000019.25,00000019.25,00000016.60,00000016.60,000000000002900,              650,              013,              007,        6511997.50,          11997.50
OPTSTK    ,DIXON     ,27/01/2026,00010500.00,PE      ,00000023.95,00000023.95,00000023.95,00000023.95,000000000001600,              050,              001,              001,         526197.50,           1197.50
OPTSTK    ,DIXON     ,27/01/2026,00011000.00,PE      ,00000038.75,00000050.00,00000038.75,00000045.95,000000000010250,             1900,              038,              036,       20981185.00,          81185.00
OPTSTK    ,DIXON     ,27/01/2026,00011250.00,PE      ,00000050.00,00000050.00,00000050.00,00000050.00,000000000000600,              600,              012,              001,        6780000.00,          30000.00
OPTSTK    ,DIXON     ,27/01/2026,00011500.00,PE      ,00000058.30,00000070.00,00000055.00,00000060.60,000000000002400,             1250,              025,              022,       14451645.00,          76645.00
OPTSTK    ,DIXON     ,27/01/2026,00011750.00,PE      ,00000074.10,00000080.00,00000074.10,00000080.00,000000000000850,              700,              014,              008,        8280117.50,          55117.50
OPTSTK    ,DIXON     ,27/01/2026,00012000.00,CE      ,00001822.70,00001822.70,00001822.70,00001822.70,000000000001050,              100,              002,              001,        1382270.00,         182270.00
OPTSTK    ,DIXON     ,27/01/2026,00012000.00,PE      ,00000092.05,00000108.50,00000085.05,00000099.75,000000000019650,             8050,              161,              107,       97374392.50,         774392.50
OPTSTK    ,DIXON     ,27/01/2026,00012250.00,PE      ,00000120.80,00000133.00,00000120.80,00000133.00,000000000001900,              950,              019,              009,       11761582.50,         124082.50
OPTSTK    ,DIXON     ,27/01/2026,00012500.00,CE      ,00001375.00,00001375.00,00001375.00,00001375.00,000000000002300,              050,              001,              001,         693750.00,          68750.00
OPTSTK    ,DIXON     ,27/01/2026,00012500.00,PE      ,00000140.00,00000180.65,00000140.00,00000166.60,000000000014700,             2700,              054,              049,       34176052.50,         426052.50
OPTSTK    ,DIXON     ,27/01/2026,00012750.00,PE      ,00000220.00,00000220.00,00000220.00,00000220.00,000000000000500,              100,              002,              002,        1297000.00,          22000.00
OPTSTK    ,DIXON     ,27/01/2026,00013000.00,CE      ,00001148.40,00001148.40,00000975.00,00000990.00,000000000006900,              400,              008,              007,        5613497.50,         413497.50
OPTSTK    ,DIXON     ,27/01/2026,00013000.00,PE      ,00000260.00,00000295.60,00000256.25,00000288.45,000000000010850,             2900,              058,              053,       38514255.00,         814255.00
OPTSTK    ,DIXON     ,27/01/2026,00013250.00,CE      ,00000950.00,00000950.00,00000850.00,00000850.00,000000000001000,              150,              003,              003,        2124000.00,         136500.00
OPTSTK    ,DIXON     ,27/01/2026,00013250.00,PE      ,00000375.00,00000375.00,00000345.00,00000345.00,000000000000500,              500,              010,              010,        6810000.00,         185000.00
